date_obj,Odium%20shard%203 price
2018-12-01,884325
2018-12-02,884325
2018-12-03,884325
2018-12-07,884325
2018-12-09,871994
2018-12-10,871994
2018-12-11,871994
2018-12-12,871994
2018-12-13,871994
2018-12-14,871994
2018-12-15,871994
2018-12-16,871994
2018-12-17,887391
2018-12-18,887391
2018-12-19,887391
2018-12-20,887391
2018-12-21,887391
2018-12-22,887391
2018-12-23,887391
2018-12-24,887391
2018-12-25,887391
2018-12-26,925663
2018-12-27,925663
2018-12-28,925663
2018-12-29,925663
2018-12-30,925663
2018-12-31,925663
2019-01-01,925663
2019-01-02,967953
2019-01-03,967953
2019-01-04,967953
2019-01-05,967953
2019-01-06,967953
2019-01-08,967953
2019-01-10,1014545
2019-01-11,1014545
2019-01-12,1014545
2019-01-13,1014545
2019-01-14,1014545
2019-01-15,1014545
2019-01-16,1014545
2019-01-17,1062666
2019-01-18,1062666
2019-01-19,1062666
2019-01-20,1062666
2019-01-21,1062666
2019-01-22,1062666
2019-01-23,1062666
2019-01-24,1114868
2019-01-25,1114868
2019-01-26,1114868
2019-01-27,1114868
2019-01-28,1114868
2019-01-29,1114868
2019-01-30,1114868
2019-01-31,1114868
2019-02-01,1114868
2019-02-02,1167692
2019-02-03,1167692
2019-02-04,1167692
2019-02-05,1167692
2019-02-06,1167692
2019-02-07,1167692
2019-02-08,1167692
2019-02-09,1167692
2019-02-10,1221315
2019-02-11,1221315
2019-02-12,1221315
2019-02-13,1221315
2019-02-14,1221315
2019-02-15,1221315
2019-02-16,1221315
2019-02-17,1221315
2019-02-18,1279309
2019-02-19,1279309
2019-02-20,1279309
2019-02-21,1279309
2019-02-22,1279309
2019-02-23,1279309
2019-02-24,1279309
2019-02-25,1332674
2019-02-26,1332674
2019-02-27,1332674
2019-02-28,1332674
2019-03-01,1332674
2019-03-02,1332674
2019-03-03,1332674
2019-03-04,1332674
2019-03-05,1332674
2019-03-06,1392675
2019-03-07,1392675
2019-03-08,1392675
2019-03-09,1392675
2019-03-10,1392675
2019-03-11,1392675
2019-03-12,1392675
2019-03-13,1392675
2019-03-14,1459272
2019-03-15,1459272
2019-03-16,1459272
2019-03-17,1459272
2019-03-18,1459272
2019-03-19,1459272
2019-03-20,1459272
2019-03-21,1459272
2019-03-22,1459272
2019-03-23,1459272
2019-03-24,1524685
2019-03-25,1524685
2019-03-26,1524685
2019-03-27,1524685
2019-03-28,1524685
2019-03-29,1524685
2019-03-30,1524685
2019-03-31,1524685
2019-04-01,1524685
2019-04-02,1524685
2019-04-03,1524685
2019-04-04,1593289
2019-04-05,1593289
2019-04-06,1593289
2019-04-07,1593289
2019-04-08,1593289
2019-04-09,1593289
2019-04-10,1593289
2019-04-11,1593289
2019-04-12,1593289
2019-04-13,1593289
2019-04-14,1593289
2019-04-15,1593289
2019-04-16,1664497
2019-04-17,1664497
2019-04-18,1664497
2019-04-19,1664497
2019-04-20,1664497
2019-04-21,1664497
2019-04-22,1664497
2019-04-23,1664497
2019-04-24,1664497
2019-04-25,1664497
2019-04-26,1664497
2019-04-27,1664497
2019-04-28,1664497
2019-04-29,1664497
2019-04-30,1664497
2019-05-01,1695115
2019-05-02,1695115
2019-05-03,1695115
2019-05-04,1695115
2019-05-05,1695115
2019-05-06,1695115
2019-05-07,1695115
2019-05-08,1695115
2019-05-09,1695115
2019-05-10,1695115
2019-05-11,1695115
2019-05-12,1694789
2019-05-13,1694789
2019-05-14,1694789
2019-05-15,1694789
2019-05-16,1694789
2019-05-17,1694789
2019-05-18,1694789
2019-05-19,1694789
2019-05-20,1694789
2019-05-21,1694789
2019-05-22,1694789
2019-05-23,1610777
2019-05-24,1610777
2019-05-25,1610777
2019-05-26,1610777
2019-05-27,1610777
2019-05-28,1610777
2019-05-29,1610777
2019-05-30,1610777
2019-05-31,1610777
2019-06-01,1610777
2019-06-02,1610777
2019-06-03,1539593
2019-06-04,1539593
2019-06-05,1539593
2019-06-06,1539593
2019-06-07,1539593
2019-06-08,1539593
2019-06-09,1539593
2019-06-10,1539593
2019-06-11,1539593
2019-06-12,1539593
2019-06-13,1539593
2019-06-14,1464202
2019-06-15,1464202
2019-06-16,1464202
2019-06-17,1464202
2019-06-18,1464202
2019-06-19,1464202
2019-06-20,1464202
2019-06-21,1464202
2019-06-22,1464202
2019-06-23,1392378
2019-06-24,1392378
2019-06-25,1392378
2019-06-26,1392378
2019-06-27,1392378
2019-06-28,1392378
2019-06-29,1392378
2019-06-30,1392378
2019-07-01,1325162
2019-07-02,1325162
2019-07-03,1325162
2019-07-04,1325162
2019-07-05,1325162
2019-07-06,1325162
2019-07-07,1325162
2019-07-08,1325162
2019-07-09,1260622
2019-07-10,1260622
2019-07-11,1260622
2019-07-12,1260622
2019-07-13,1260622
2019-07-14,1260622
2019-07-15,1260622
2019-07-16,1260622
2019-07-17,1199661
2019-07-18,1199661
2019-07-19,1199661
2019-07-20,1199661
2019-07-21,1199661
2019-07-22,1199661
2019-07-23,1143014
2019-07-24,1143014
2019-07-25,1143014
2019-07-26,1143014
2019-07-27,1143014
2019-07-28,1143014
2019-07-29,1087946
2019-07-30,1087946
2019-07-31,1087946
2019-08-01,1087946
2019-08-02,1087946
2019-08-03,1087946
2019-08-04,1087946
2019-08-05,1036782
2019-08-06,1036782
2019-08-07,1036782
2019-08-08,1036782
2019-08-09,1036782
2019-08-10,1036782
2019-08-11,1036782
2019-08-12,1036782
2019-08-13,1036782
2019-08-14,1036782
2019-08-15,987207
2019-08-16,987207
2019-08-17,987207
2019-08-18,987207
2019-08-19,987207
2019-08-20,987207
2019-08-21,987207
2019-08-22,987207
2019-08-23,987207
2019-08-24,940991
2019-08-24,940991
2019-08-25,940991
2019-08-25,940991
2019-08-26,940991
2019-08-26,940991
2019-08-27,940991
2019-08-27,940991
2019-08-28,940991
2019-08-29,940991
2019-08-30,940991
2019-08-31,940991
2019-09-01,940991
2019-09-02,940991
2019-09-03,895500
2019-09-04,895500
2019-09-05,895500
2019-09-06,895500
2019-09-07,895500
2019-09-08,895500
2019-09-09,895500
2019-09-10,895500
2019-09-11,895500
2019-09-12,895500
2019-09-13,895500
2019-09-14,895500
2019-09-15,895500
2019-09-16,895500
2019-09-17,851695
2019-09-18,851695
2019-09-19,851695
2019-09-20,851695
2019-09-21,851695
2019-09-22,851695
2019-09-23,851695
2019-09-24,851695
2019-09-25,851695
2019-09-26,851695
2019-09-27,851695
2019-09-28,851695
2019-09-29,851695
2019-09-30,851695
2019-10-01,809862
2019-10-02,809862
2019-10-03,809862
2019-10-04,809862
2019-10-05,809862
2019-10-06,809862
2019-10-07,809862
2019-10-08,809862
2019-10-09,809862
2019-10-10,809862
2019-10-11,809862
2019-10-12,809862
2019-10-13,809862
2019-10-14,809862
2019-10-15,770645
2019-10-16,770645
2019-10-17,770645
2019-10-18,770645
2019-10-19,770645
2019-10-20,770645
2019-10-21,770645
2019-10-22,770645
2019-10-23,770645
2019-10-24,770645
2019-10-25,770645
2019-10-26,770645
2019-10-27,770645
2019-10-28,784128
2019-10-29,784128
2019-10-30,784128
2019-10-31,784128
2019-11-01,784128
2019-11-02,784128
2019-11-03,784128
2019-11-04,784128
2019-11-05,784128
2019-11-06,784128
2019-11-07,784128
2019-11-08,784128
2019-11-09,784128
2019-11-10,784128
2019-11-11,753091
2019-11-12,753091
2019-11-13,753091
2019-11-14,753091
2019-11-15,753091
2019-11-16,753091
2019-11-17,753091
2019-11-18,753091
2019-11-19,753091
2019-11-20,753091
2019-11-21,753091
2019-11-22,753091
2019-11-23,753091
2019-11-24,753091
2019-11-25,753091
2019-11-26,716740
2019-11-27,716740
2019-11-28,716740
2019-11-29,716740
2019-11-30,716740
2019-12-01,716740
2019-12-02,716740
2019-12-03,716740
2019-12-04,716740
2019-12-05,716740
2019-12-06,716740
2019-12-07,716740
2019-12-08,716740
2019-12-09,716740
2019-12-10,716740
2019-12-11,716740
2019-12-12,683278
2019-12-13,683278
2019-12-14,683278
2019-12-15,683278
2019-12-16,683278
2019-12-17,683278
2019-12-18,683278
2019-12-19,683278
2019-12-20,683278
2019-12-21,683278
2019-12-22,683278
2019-12-23,683278
2019-12-24,683278
2019-12-25,650593
2019-12-26,650593
2019-12-27,650593
2019-12-28,650593
2019-12-29,650593
2019-12-30,650593
2019-12-31,650593
2020-01-01,650593
2020-01-02,650593
2020-01-03,650593
2020-01-04,650593
2020-01-05,650593
2020-01-06,621137
2020-01-07,621137
2020-01-08,621137
2020-01-09,621137
2020-01-10,621137
2020-01-11,621137
2020-01-12,621137
2020-01-13,621137
2020-01-14,621137
2020-01-15,621137
2020-01-16,621137
2020-01-17,590925
2020-01-18,590925
2020-01-19,590925
2020-01-20,590925
2020-01-21,590925
2020-01-22,590925
2020-01-23,590925
2020-01-24,590925
2020-01-25,590925
2020-01-26,590925
2020-01-27,590925
2020-01-28,590925
2020-01-29,562706
2020-01-30,562706
2020-01-31,562706
2020-02-01,562706
2020-02-02,562706
2020-02-03,562706
2020-02-04,562706
2020-02-05,562706
2020-02-06,562706
2020-02-07,562706
2020-02-08,535450
2020-02-09,535450
2020-02-10,535450
2020-02-11,535450
2020-02-12,535450
2020-02-13,535450
2020-02-14,535450
2020-02-15,535450
2020-02-16,535450
2020-02-17,535450
2020-02-18,509356
2020-02-19,509356
2020-02-20,509356
2020-02-21,509356
2020-02-22,509356
2020-02-23,509356
2020-02-24,509356
2020-02-25,509356
2020-02-26,509356
2020-02-27,509356
2020-02-28,484675
2020-02-29,484675
2020-03-01,484675
2020-03-02,484675
2020-03-03,484675
2020-03-04,484675
2020-03-05,484675
2020-03-06,484675
2020-03-07,484675
2020-03-08,484675
2020-03-09,460967
2020-03-10,460967
2020-03-11,460967
2020-03-12,460967
2020-03-13,460967
2020-03-14,460967
2020-03-15,460967
2020-03-16,460967
2020-03-17,460967
2020-03-18,439020
2020-03-19,439020
2020-03-20,439020
2020-03-21,439020
2020-03-22,439020
2020-03-23,439020
2020-03-24,439020
2020-03-25,418318
2020-03-26,418318
2020-03-27,418318
2020-03-28,418318
2020-03-29,418318
2020-03-30,418318
2020-03-31,398456
2020-04-01,398456
2020-04-02,398456
2020-04-03,398456
2020-04-04,398456
2020-04-05,398456
2020-04-06,379569
2020-04-07,379569
2020-04-08,379569
2020-04-09,379569
2020-04-10,379569
2020-04-11,379569
2020-04-12,363387
2020-04-13,363387
2020-04-14,363387
2020-04-15,363387
2020-04-16,363387
2020-04-17,363387
2020-04-18,363387
2020-04-19,346005
2020-04-20,346005
2020-04-21,346005
2020-04-22,346005
2020-04-23,346005
2020-04-24,346005
2020-04-25,346005
2020-04-26,346005
2020-04-27,329794
2020-04-28,329794
2020-04-29,329794
2020-04-30,329794
2020-05-01,329794
2020-05-02,329794
2020-05-03,329794
2020-05-04,329794
2020-05-05,321089
2020-05-06,321089
2020-05-07,321089
2020-05-08,321089
2020-05-09,321089
2020-05-10,321089
2020-05-11,321089
2020-05-12,321089
2020-05-13,325234
