date_obj,Armadyl%20chestplate price
2018-11-10,40088468
2018-11-11,39695553
2018-11-12,39411052
2018-11-13,38929083
2018-11-14,38640381
2018-11-15,38639092
2018-11-16,39099942
2018-11-17,39962089
2018-11-18,39864400
2018-11-19,39595689
2018-11-20,38733727
2018-11-21,38463083
2018-11-22,37622784
2018-11-23,35995831
2018-11-24,37056039
2018-11-25,38170124
2018-11-26,39272944
2018-11-27,39566381
2018-11-28,39707104
2018-11-29,39656594
2018-12-01,40640164
2018-12-02,40628762
2018-12-03,40508338
2018-12-04,40293059
2018-12-05,39939158
2018-12-07,39926651
2018-12-09,41334878
2018-12-10,41797495
2018-12-11,41337452
2018-12-12,41264279
2018-12-13,40977880
2018-12-14,40825785
2018-12-15,40819633
2018-12-16,40580373
2018-12-17,40628636
2018-12-18,40637584
2018-12-19,40611011
2018-12-20,40664137
2018-12-21,40821799
2018-12-22,40854298
2018-12-23,40800096
2018-12-24,41076114
2018-12-25,41261747
2018-12-26,41326938
2018-12-27,41859174
2018-12-28,42060254
2018-12-29,42429441
2018-12-30,42224383
2018-12-31,41942076
2019-01-01,41529960
2019-01-02,41375737
2019-01-03,41671798
2019-01-04,41878910
2019-01-05,42360498
2019-01-06,43183878
2019-01-08,43930478
2019-01-10,45804922
2019-01-11,47751437
2019-01-12,48484763
2019-01-13,49040938
2019-01-14,48350491
2019-01-15,46181099
2019-01-16,44037450
2019-01-17,45238997
2019-01-18,47078234
2019-01-19,47178044
2019-01-20,47319088
2019-01-21,47918555
2019-01-22,47888310
2019-01-23,48113970
2019-01-24,47661990
2019-01-25,47534224
2019-01-26,47514377
2019-01-27,47575480
2019-01-28,46856109
2019-01-29,46325980
2019-01-30,46513997
2019-01-31,46542571
2019-02-01,47744336
2019-02-02,48572137
2019-02-03,48745146
2019-02-04,48718092
2019-02-05,47992017
2019-02-06,47439125
2019-02-07,47532073
2019-02-08,48015639
2019-02-09,48855744
2019-02-10,48702277
2019-02-11,48459378
2019-02-12,48148913
2019-02-13,47452462
2019-02-14,47006142
2019-02-15,47173739
2019-02-16,47324977
2019-02-17,47404077
2019-02-18,48167223
2019-02-19,47541810
2019-02-20,47387430
2019-02-21,47289048
2019-02-22,47364840
2019-02-23,47756749
2019-02-24,47859220
2019-02-25,47794460
2019-02-26,47818017
2019-02-27,47677736
2019-02-28,46714219
2019-03-01,46131774
2019-03-02,45980023
2019-03-03,46173202
2019-03-04,46439399
2019-03-05,46644916
2019-03-06,46688981
2019-03-07,46778998
2019-03-08,46819412
2019-03-09,47182813
2019-03-10,47503600
2019-03-11,47549054
2019-03-12,47361518
2019-03-13,47090408
2019-03-14,46810287
2019-03-15,46693190
2019-03-16,46888628
2019-03-17,46713634
2019-03-18,46180351
2019-03-19,45703132
2019-03-20,45166397
2019-03-21,45258048
2019-03-22,45280361
2019-03-23,44723894
2019-03-24,44671383
2019-03-25,44213304
2019-03-26,43577714
2019-03-27,42516388
2019-03-28,41220653
2019-03-29,41889647
2019-03-30,42576462
2019-03-31,43586678
2019-04-01,44688354
2019-04-02,44590748
2019-04-03,44333349
2019-04-04,43810349
2019-04-05,43654430
2019-04-06,43741858
2019-04-07,43717337
2019-04-08,43596976
2019-04-09,43380865
2019-04-10,43246867
2019-04-11,43117937
2019-04-12,42923992
2019-04-13,43172474
2019-04-14,42837633
2019-04-15,42473446
2019-04-16,41345683
2019-04-17,40569178
2019-04-18,40075498
2019-04-19,40185523
2019-04-20,41822687
2019-04-21,41782972
2019-04-22,41782111
2019-04-23,41769479
2019-04-24,41872791
2019-04-25,41868407
2019-04-26,41945175
2019-04-27,42149881
2019-04-28,42367168
2019-04-29,42291096
2019-04-30,42539318
2019-05-01,42903493
2019-05-02,42689052
2019-05-03,42766190
2019-05-04,43112671
2019-05-05,43200196
2019-05-06,43121396
2019-05-07,43076546
2019-05-08,42785867
2019-05-09,42560037
2019-05-10,42147619
2019-05-11,41938845
2019-05-12,41873934
2019-05-13,41839775
2019-05-14,41880326
2019-05-15,42118789
2019-05-16,41827258
2019-05-17,41353833
2019-05-18,40783008
2019-05-19,40518549
2019-05-20,40163136
2019-05-21,39638170
2019-05-22,39373497
2019-05-23,38820027
2019-05-24,38547201
2019-05-25,39281101
2019-05-26,39383593
2019-05-27,39433505
2019-05-28,39558842
2019-05-29,39673088
2019-05-30,39799031
2019-05-31,39725558
2019-06-01,39708993
2019-06-02,39853281
2019-06-03,39809857
2019-06-04,39513167
2019-06-05,38500408
2019-06-06,37682316
2019-06-07,37615279
2019-06-08,37608849
2019-06-09,38028720
2019-06-10,38109166
2019-06-11,38084400
2019-06-12,38072434
2019-06-13,37886517
2019-06-14,37916703
2019-06-15,38145393
2019-06-16,38468542
2019-06-17,38304047
2019-06-18,38085016
2019-06-19,37502429
2019-06-20,35837263
2019-06-21,36038168
2019-06-22,35677501
2019-06-23,34774112
2019-06-24,35216461
2019-06-25,36977285
2019-06-26,38826150
2019-06-27,40763795
2019-06-28,40945447
2019-06-29,41923034
2019-06-30,41364757
2019-07-01,40312384
2019-07-02,39678091
2019-07-03,38843932
2019-07-04,37783663
2019-07-05,38153520
2019-07-06,39575838
2019-07-07,39890923
2019-07-08,39867625
2019-07-09,39826851
2019-07-10,39666938
2019-07-11,39523136
2019-07-12,40166762
2019-07-13,40877544
2019-07-14,40897099
2019-07-15,40677643
2019-07-16,40574939
2019-07-17,40382144
2019-07-18,40203796
2019-07-19,40211408
2019-07-20,40453480
2019-07-21,41011285
2019-07-22,41215002
2019-07-23,41074483
2019-07-24,40987840
2019-07-25,41097549
2019-07-26,40973244
2019-07-27,40907717
2019-07-28,40963477
2019-07-29,40919488
2019-07-30,40683929
2019-07-31,40647519
2019-08-01,40597181
2019-08-02,40501722
2019-08-03,40471241
2019-08-04,40503261
2019-08-05,40462117
2019-08-06,40389527
2019-08-07,40533018
2019-08-08,40591376
2019-08-09,40773145
2019-08-10,41544935
2019-08-11,41730531
2019-08-12,42250588
2019-08-13,41225516
2019-08-14,41110090
2019-08-15,41043701
2019-08-16,41092982
2019-08-17,41538713
2019-08-18,41553813
2019-08-19,41399808
2019-08-20,41269442
2019-08-21,41196998
2019-08-22,40994555
2019-08-23,41007570
2019-08-24,41221883
2019-08-24,41221883
2019-08-25,41456098
2019-08-25,41456098
2019-08-26,41416374
2019-08-27,41362506
2019-08-27,41362506
2019-08-28,40992749
2019-08-29,40628220
2019-08-30,40591144
2019-08-31,40725153
2019-09-01,40710176
2019-09-02,40678487
2019-09-03,40577997
2019-09-04,40512721
2019-09-05,40386005
2019-09-06,40371261
2019-09-07,40287375
2019-09-08,40274060
2019-09-09,40061687
2019-09-10,39865415
2019-09-11,39581235
2019-09-12,39382865
2019-09-13,39207808
2019-09-14,39330442
2019-09-15,39538967
2019-09-16,39726159
2019-09-17,39597857
2019-09-18,39429427
2019-09-19,39289087
2019-09-20,39244835
2019-09-21,39346374
2019-09-22,39332118
2019-09-23,39240349
2019-09-24,39136298
2019-09-25,39031727
2019-09-26,38836973
2019-09-27,39099479
2019-09-28,39434987
2019-09-29,39430419
2019-09-30,39495510
2019-10-01,39864201
2019-10-02,39538297
2019-10-03,39477401
2019-10-04,39489915
2019-10-05,39660935
2019-10-06,39731844
2019-10-07,39750838
2019-10-08,39622325
2019-10-09,39637375
2019-10-10,39501306
2019-10-11,39462595
2019-10-12,39440039
2019-10-13,39375666
2019-10-14,39360224
2019-10-15,39367639
2019-10-16,39523183
2019-10-17,39553025
2019-10-18,39499229
2019-10-19,39449000
2019-10-20,39438418
2019-10-21,39340870
2019-10-22,39301483
2019-10-23,38892875
2019-10-24,38312700
2019-10-25,38487706
2019-10-26,38690677
2019-10-27,38862112
2019-10-28,38912452
2019-10-29,39154967
2019-10-30,39012622
2019-10-31,38991750
2019-11-01,39402879
2019-11-02,39471327
2019-11-03,39919303
2019-11-04,39623762
2019-11-05,39456067
2019-11-06,39311646
2019-11-07,38958839
2019-11-08,38712704
2019-11-09,39152494
2019-11-10,39652523
2019-11-11,39774433
2019-11-12,39613286
2019-11-13,39533503
2019-11-14,39446109
2019-11-15,39545644
2019-11-16,39585092
2019-11-17,39758420
2019-11-18,39704788
2019-11-19,39827694
2019-11-20,39926651
2019-11-21,40271832
2019-11-22,39968114
2019-11-23,40096557
2019-11-24,40037707
2019-11-25,40087303
2019-11-26,39910500
2019-11-27,39733666
2019-11-28,39634518
2019-11-29,39688694
2019-11-30,39988709
2019-12-01,39878988
2019-12-02,39778952
2019-12-03,39263316
2019-12-04,38868315
2019-12-05,38547299
2019-12-06,38904325
2019-12-07,39068074
2019-12-08,39305956
2019-12-09,38790449
2019-12-10,38627834
2019-12-11,38139494
2019-12-12,38309256
2019-12-13,38227251
2019-12-14,38734754
2019-12-15,38872965
2019-12-16,38326493
2019-12-17,38369127
2019-12-18,38221984
2019-12-19,38147895
2019-12-20,38351953
2019-12-21,38887283
2019-12-22,38888563
2019-12-23,38736389
2019-12-24,38770135
2019-12-25,39215309
2019-12-26,39991305
2019-12-27,40307330
2019-12-28,40403782
2019-12-29,40212547
2019-12-30,39562172
2019-12-31,39660126
2020-01-01,39486893
2020-01-02,39461246
2020-01-03,40137983
2020-01-04,40124600
2020-01-05,39927698
2020-01-06,39696799
2020-01-07,39643377
2020-01-08,39628389
2020-01-09,39543348
2020-01-10,39373820
2020-01-11,39809879
2020-01-12,39538065
2020-01-13,39712116
2020-01-14,39742039
2020-01-15,39889192
2020-01-16,40166834
2020-01-17,40267737
2020-01-18,40769489
2020-01-19,40781067
2020-01-20,40647534
2020-01-21,40587080
2020-01-22,40524755
2020-01-23,40269196
2020-01-24,40343017
2020-01-25,40620713
2020-01-26,41037058
2020-01-27,40873957
2020-01-28,40733955
2020-01-29,40544493
2020-01-30,40420829
2020-01-31,40706246
2020-02-01,40977820
2020-02-02,40894398
2020-02-03,40926504
2020-02-04,40923572
2020-02-05,40958107
2020-02-06,39180445
2020-02-07,37885497
2020-02-08,38053334
2020-02-09,38680784
2020-02-10,38842194
2020-02-11,38565641
2020-02-12,38415731
2020-02-13,37730199
2020-02-14,37648580
2020-02-15,37911709
2020-02-16,38330879
2020-02-17,38558859
2020-02-18,38611426
2020-02-19,38612324
2020-02-20,38544456
2020-02-21,38595385
2020-02-22,38681467
2020-02-23,38679459
2020-02-24,38564167
2020-02-25,38500470
2020-02-26,38525330
2020-02-27,38569017
2020-02-28,38714540
2020-02-29,38845312
2020-03-01,38997026
2020-03-02,39455523
2020-03-03,39419621
2020-03-04,39292180
2020-03-05,39097800
2020-03-06,38832639
2020-03-07,38743561
2020-03-08,38831423
2020-03-09,38719322
2020-03-10,38780349
2020-03-11,38965991
2020-03-12,39022448
2020-03-13,39140932
2020-03-14,39438448
2020-03-15,39522665
2020-03-16,39555880
2020-03-17,39519865
2020-03-18,39590391
2020-03-19,39764582
2020-03-20,40014739
2020-03-21,40023859
2020-03-22,39912107
2020-03-23,39893601
2020-03-24,39925377
2020-03-25,39823832
2020-03-26,39797711
2020-03-27,39647792
2020-03-28,39446678
2020-03-29,38934832
2020-03-30,38716166
2020-03-31,38768516
2020-04-01,38788809
2020-04-02,38895689
2020-04-03,39025591
2020-04-04,39068096
2020-04-05,38994232
2020-04-06,38788204
2020-04-07,38928339
2020-04-08,38944077
2020-04-09,39166313
2020-04-10,39638688
2020-04-11,39664083
2020-04-12,39858337
2020-04-13,39831447
2020-04-14,39995443
2020-04-15,40361707
2020-04-16,40031924
2020-04-17,39957171
2020-04-18,40008650
2020-04-19,39891931
2020-04-20,39786274
2020-04-21,39706353
2020-04-22,39237179
2020-04-23,38945186
2020-04-24,38862070
2020-04-25,38776165
2020-04-26,38905756
2020-04-27,38846205
2020-04-28,38845444
2020-04-29,38877847
2020-04-30,38918409
2020-05-01,39129178
2020-05-02,39404341
2020-05-03,39322524
2020-05-04,39290827
2020-05-05,39231246
2020-05-06,39128409
2020-05-07,39281882
2020-05-08,39397292
2020-05-09,39685927
2020-05-10,39594380
2020-05-11,39635722
2020-05-12,39765712
2020-05-13,39792635
