date_obj,Spiked%20boots price
2019-04-09,1763
2019-04-10,1763
2019-04-11,1763
2019-04-12,1799
2019-04-13,1799
2019-04-14,1799
2019-04-15,1839
2019-04-16,1839
2019-04-17,1839
2019-04-18,1890
2019-04-19,1890
2019-04-20,1890
2019-04-21,1890
2019-04-22,1938
2019-04-23,1938
2019-04-24,1938
2019-04-25,1938
2019-04-26,1957
2019-04-27,1957
2019-04-28,1957
2019-04-29,1957
2019-04-30,1951
2019-05-01,1951
2019-05-02,1951
2019-05-03,1951
2019-05-04,1905
2019-05-05,1905
2019-05-06,1905
2019-05-07,1905
2019-05-08,1890
2019-05-09,1890
2019-05-10,1890
2019-05-11,1890
2019-05-12,1867
2019-05-13,1867
2019-05-14,1867
2019-05-15,1867
2019-05-16,1845
2019-05-17,1845
2019-05-18,1845
2019-05-19,1845
2019-05-20,1929
2019-05-21,1929
2019-05-22,1929
2019-05-23,1929
2019-05-24,2001
2019-05-25,2001
2019-05-26,2001
2019-05-27,2067
2019-05-28,2067
2019-05-29,2067
2019-05-30,2067
2019-05-31,2111
2019-06-01,2111
2019-06-02,2111
2019-06-03,2111
2019-06-04,2166
2019-06-05,2166
2019-06-06,2166
2019-06-07,2166
2019-06-08,2260
2019-06-09,2260
2019-06-10,2260
2019-06-11,2260
2019-06-12,2202
2019-06-13,2202
2019-06-14,2202
2019-06-15,2202
2019-06-16,2150
2019-06-17,2150
2019-06-18,2150
2019-06-19,2150
2019-06-20,2046
2019-06-21,2046
2019-06-22,2046
2019-06-23,2046
2019-06-24,2061
2019-06-25,2061
2019-06-26,2061
2019-06-27,2070
2019-06-28,2070
2019-06-29,2070
2019-06-30,2070
2019-07-01,2011
2019-07-02,2011
2019-07-03,2011
2019-07-04,2011
2019-07-05,1959
2019-07-06,1959
2019-07-07,1959
2019-07-08,1959
2019-07-09,1880
2019-07-10,1880
2019-07-11,1880
2019-07-12,1877
2019-07-13,1877
2019-07-14,1877
2019-07-15,1877
2019-07-16,1919
2019-07-17,1919
2019-07-18,1919
2019-07-19,1919
2019-07-20,1829
2019-07-21,1829
2019-07-22,1829
2019-07-23,1829
2019-07-24,1779
2019-07-25,1779
2019-07-26,1779
2019-07-27,1779
2019-07-28,1800
2019-07-29,1800
2019-07-30,1800
2019-07-31,1800
2019-08-01,1832
2019-08-02,1832
2019-08-03,1832
2019-08-04,1832
2019-08-05,1899
2019-08-06,1899
2019-08-07,1899
2019-08-08,1899
2019-08-09,1899
2019-08-10,1987
2019-08-11,1987
2019-08-12,1987
2019-08-13,1987
2019-08-14,1987
2019-08-15,2038
2019-08-16,2038
2019-08-17,2038
2019-08-18,2038
2019-08-19,2103
2019-08-20,2103
2019-08-21,2103
2019-08-22,2103
2019-08-23,2103
2019-08-24,2138
2019-08-24,2138
2019-08-25,2138
2019-08-25,2138
2019-08-26,2138
2019-08-26,2138
2019-08-27,2138
2019-08-27,2138
2019-08-28,2138
2019-08-29,2121
2019-08-30,2121
2019-08-31,2121
2019-09-01,2121
2019-09-02,2017
2019-09-03,2017
2019-09-04,2017
2019-09-05,2017
2019-09-06,1921
2019-09-07,1921
2019-09-08,1921
2019-09-09,1921
2019-09-10,1920
2019-09-11,1920
2019-09-12,1920
2019-09-13,1920
2019-09-14,1920
2019-09-15,1911
2019-09-16,1911
2019-09-17,1911
2019-09-18,1911
2019-09-19,1911
2019-09-20,1845
2019-09-21,1845
2019-09-22,1845
2019-09-23,1845
2019-09-24,1817
2019-09-25,1817
2019-09-26,1817
2019-09-27,1817
2019-09-28,1817
2019-09-29,1826
2019-09-30,1826
2019-10-01,1826
2019-10-02,1826
2019-10-03,1826
2019-10-04,1757
2019-10-05,1757
2019-10-06,1757
2019-10-07,1757
2019-10-08,1822
2019-10-09,1822
2019-10-10,1822
2019-10-11,1822
2019-10-12,1822
2019-10-13,1832
2019-10-14,1832
2019-10-15,1832
2019-10-16,1832
2019-10-17,1832
2019-10-18,1765
2019-10-19,1765
2019-10-20,1765
2019-10-21,1765
2019-10-22,1765
2019-10-23,1840
2019-10-24,1840
2019-10-25,1840
2019-10-26,1840
2019-10-27,1840
2019-10-28,1859
2019-10-29,1859
2019-10-30,1859
2019-10-31,1859
2019-11-01,1859
2019-11-02,1889
2019-11-03,1889
2019-11-04,1889
2019-11-05,1889
2019-11-06,1889
2019-11-07,1889
2019-11-08,1855
2019-11-09,1855
2019-11-10,1855
2019-11-11,1855
2019-11-12,1832
2019-11-13,1832
2019-11-14,1832
2019-11-15,1832
2019-11-16,1832
2019-11-17,1839
2019-11-18,1839
2019-11-19,1839
2019-11-20,1839
2019-11-21,1839
2019-11-22,1766
2019-11-23,1766
2019-11-24,1766
2019-11-25,1766
2019-11-26,1766
2019-11-27,1771
2019-11-28,1771
2019-11-29,1771
2019-11-30,1771
2019-12-01,1771
2019-12-02,1755
2019-12-03,1755
2019-12-04,1755
2019-12-05,1755
2019-12-06,1755
2019-12-07,1755
2019-12-08,1784
2019-12-09,1784
2019-12-10,1784
2019-12-11,1784
2019-12-12,1784
2019-12-13,1784
2019-12-14,1812
2019-12-15,1812
2019-12-16,1812
2019-12-17,1812
2019-12-18,1812
2019-12-19,1834
2019-12-20,1834
2019-12-21,1834
2019-12-22,1834
2019-12-23,1834
2019-12-24,1851
2019-12-25,1851
2019-12-26,1851
2019-12-27,1851
2019-12-28,1886
2019-12-29,1886
2019-12-30,1886
2019-12-31,1886
2020-01-01,1886
2020-01-02,1948
2020-01-03,1948
2020-01-04,1948
2020-01-05,1948
2020-01-06,1948
2020-01-07,1960
2020-01-08,1960
2020-01-09,1960
2020-01-10,1960
2020-01-11,1960
2020-01-12,1976
2020-01-13,1976
2020-01-14,1976
2020-01-15,1976
2020-01-16,1976
2020-01-17,1982
2020-01-18,1982
2020-01-19,1982
2020-01-20,1982
2020-01-21,1993
2020-01-22,1993
2020-01-23,1993
2020-01-24,1993
2020-01-25,2001
2020-01-26,2001
2020-01-27,2001
2020-01-28,2001
2020-01-29,2009
2020-01-30,2009
2020-01-31,2009
2020-02-01,2009
2020-02-02,2024
2020-02-03,2024
2020-02-04,2024
2020-02-05,2024
2020-02-06,2042
2020-02-07,2042
2020-02-08,2042
2020-02-09,2042
2020-02-10,2046
2020-02-11,2046
2020-02-12,2046
2020-02-13,2046
2020-02-14,2068
2020-02-15,2068
2020-02-16,2068
2020-02-17,2068
2020-02-18,2000
2020-02-19,2000
2020-02-20,2000
2020-02-21,2000
2020-02-22,1917
2020-02-23,1917
2020-02-24,1917
2020-02-25,1917
2020-02-26,1821
2020-02-27,1821
2020-02-28,1821
2020-02-29,1821
2020-03-01,1731
2020-03-02,1731
2020-03-03,1731
2020-03-04,1731
2020-03-05,1648
2020-03-06,1648
2020-03-07,1648
2020-03-08,1596
2020-03-09,1596
2020-03-10,1596
2020-03-11,1596
2020-03-12,1622
2020-03-13,1622
2020-03-14,1622
2020-03-15,1622
2020-03-16,1672
2020-03-17,1672
2020-03-18,1672
2020-03-19,1672
2020-03-20,1692
2020-03-21,1692
2020-03-22,1692
2020-03-23,1771
2020-03-24,1771
2020-03-25,1771
2020-03-26,1821
2020-03-27,1821
2020-03-28,1821
2020-03-29,1840
2020-03-30,1840
2020-03-31,1840
2020-04-01,1856
2020-04-02,1856
2020-04-03,1856
2020-04-04,1822
2020-04-05,1822
2020-04-06,1763
2020-04-07,1763
2020-04-08,1674
2020-04-09,1674
2020-04-10,1674
2020-04-11,1590
2020-04-12,1590
2020-04-13,1514
2020-04-14,1514
2020-04-15,1438
2020-04-16,1438
2020-04-17,1438
2020-04-18,1402
2020-04-19,1402
2020-04-20,1419
2020-04-21,1419
2020-04-22,1468
2020-04-23,1468
2020-04-24,1468
2020-04-25,1537
2020-04-26,1537
2020-04-27,1611
2020-04-28,1611
2020-04-29,1607
2020-04-30,1607
2020-05-01,1607
2020-05-02,1635
2020-05-03,1635
2020-05-04,1713
2020-05-05,1713
2020-05-06,1793
2020-05-07,1793
2020-05-08,1793
2020-05-09,1842
2020-05-10,1842
2020-05-11,1842
2020-05-12,1898
2020-05-13,1898
