date_obj,Menaphite%20purple%20hat price
2019-06-16,725
2019-06-17,725
2019-06-18,693
2019-06-19,693
2019-06-20,668
2019-06-21,668
2019-06-22,668
2019-06-23,634
2019-06-24,634
2019-06-25,639
2019-06-26,639
2019-06-27,635
2019-06-28,635
2019-06-29,635
2019-06-30,645
2019-07-01,645
2019-07-02,645
2019-07-03,677
2019-07-04,677
2019-07-05,677
2019-07-06,668
2019-07-07,668
2019-07-08,641
2019-07-09,641
2019-07-10,608
2019-07-11,608
2019-07-12,597
2019-07-13,597
2019-07-14,571
2019-07-15,571
2019-07-16,571
2019-07-17,585
2019-07-18,585
2019-07-19,585
2019-07-20,588
2019-07-21,588
2019-07-22,612
2019-07-23,612
2019-07-24,612
2019-07-25,612
2019-07-26,612
2019-07-27,612
2019-07-28,618
2019-07-29,618
2019-07-30,637
2019-07-31,637
2019-08-01,637
2019-08-02,664
2019-08-03,664
2019-08-04,667
2019-08-05,667
2019-08-06,683
2019-08-07,683
2019-08-08,683
2019-08-09,696
2019-08-10,696
2019-08-11,700
2019-08-12,700
2019-08-13,706
2019-08-14,706
2019-08-15,712
2019-08-16,712
2019-08-17,720
2019-08-18,720
2019-08-19,696
2019-08-20,696
2019-08-21,696
2019-08-22,692
2019-08-23,692
2019-08-24,684
2019-08-24,684
2019-08-25,684
2019-08-25,684
2019-08-26,701
2019-08-26,701
2019-08-27,701
2019-08-27,701
2019-08-28,729
2019-08-29,729
2019-08-30,726
2019-08-31,726
2019-09-01,728
2019-09-02,728
2019-09-03,728
2019-09-04,746
2019-09-05,746
2019-09-06,746
2019-09-07,772
2019-09-08,772
2019-09-09,772
2019-09-10,809
2019-09-11,809
2019-09-12,809
2019-09-13,828
2019-09-14,828
2019-09-15,843
2019-09-16,843
2019-09-17,843
2019-09-18,873
2019-09-19,873
2019-09-20,873
2019-09-21,885
2019-09-22,885
2019-09-23,870
2019-09-24,870
2019-09-25,870
2019-09-26,909
2019-09-27,909
2019-09-28,909
2019-09-29,951
2019-09-30,951
2019-10-01,958
2019-10-02,958
2019-10-03,958
2019-10-04,947
2019-10-05,947
2019-10-06,925
2019-10-07,925
2019-10-08,925
2019-10-09,878
2019-10-10,878
2019-10-11,880
2019-10-12,880
2019-10-13,890
2019-10-14,890
2019-10-15,890
2019-10-16,915
2019-10-17,915
2019-10-18,915
2019-10-19,925
2019-10-20,925
2019-10-21,925
2019-10-22,972
2019-10-23,972
2019-10-24,1004
2019-10-25,1004
2019-10-26,996
2019-10-27,996
2019-10-28,1040
2019-10-29,1040
2019-10-30,1040
2019-10-31,1049
2019-11-01,1049
2019-11-02,1049
2019-11-03,1058
2019-11-04,1058
2019-11-05,1058
2019-11-06,1049
2019-11-07,1049
2019-11-08,1049
2019-11-09,1072
2019-11-10,1072
2019-11-11,1021
2019-11-12,1021
2019-11-13,1021
2019-11-14,986
2019-11-15,986
2019-11-16,970
2019-11-17,970
2019-11-18,970
2019-11-19,970
2019-11-20,951
2019-11-21,951
2019-11-22,951
2019-11-23,939
2019-11-24,939
2019-11-25,939
2019-11-26,968
2019-11-27,968
2019-11-28,968
2019-11-29,968
2019-11-30,973
2019-12-01,973
2019-12-02,973
2019-12-03,947
2019-12-04,947
2019-12-05,947
2019-12-06,970
2019-12-07,970
2019-12-08,1014
2019-12-09,1014
2019-12-10,1031
2019-12-11,1031
2019-12-12,1031
2019-12-13,1044
2019-12-14,1044
2019-12-15,1088
2019-12-16,1088
2019-12-17,1088
2019-12-18,1142
2019-12-19,1142
2019-12-20,1142
2019-12-21,1179
2019-12-22,1179
2019-12-23,1179
2019-12-24,1179
2019-12-25,1179
2019-12-26,1179
2019-12-27,1237
2019-12-28,1237
2019-12-29,1237
2019-12-30,1230
2019-12-31,1230
2020-01-01,1230
2020-01-02,1260
2020-01-03,1260
2020-01-04,1260
2020-01-05,1284
2020-01-06,1284
2020-01-07,1288
2020-01-08,1288
2020-01-09,1288
2020-01-10,1254
2020-01-11,1254
2020-01-12,1235
2020-01-13,1235
2020-01-14,1235
2020-01-15,1196
2020-01-16,1196
2020-01-17,1173
2020-01-18,1173
2020-01-19,1129
2020-01-20,1129
2020-01-21,1129
2020-01-22,1072
2020-01-23,1072
2020-01-24,1028
2020-01-25,1028
2020-01-26,1007
2020-01-27,1007
2020-01-28,986
2020-01-29,986
2020-01-30,991
2020-01-31,991
2020-02-01,965
2020-02-02,965
2020-02-03,916
2020-02-04,916
2020-02-05,871
2020-02-06,871
2020-02-07,828
2020-02-08,828
2020-02-09,787
2020-02-10,762
2020-02-11,762
2020-02-12,747
2020-02-13,747
2020-02-14,758
2020-02-15,758
2020-02-16,758
2020-02-17,753
2020-02-18,753
2020-02-19,749
2020-02-20,749
2020-02-21,749
2020-02-22,762
2020-02-23,762
2020-02-24,801
2020-02-25,801
2020-02-26,842
2020-02-27,842
2020-02-28,847
2020-02-29,847
2020-03-01,823
2020-03-02,823
2020-03-03,786
2020-03-04,786
2020-03-05,789
2020-03-06,789
2020-03-07,805
2020-03-08,805
2020-03-09,802
2020-03-10,802
2020-03-11,809
2020-03-12,809
2020-03-13,829
2020-03-14,829
2020-03-15,829
2020-03-16,829
2020-03-17,824
2020-03-18,824
2020-03-19,818
2020-03-20,818
2020-03-21,846
2020-03-22,882
2020-03-23,882
2020-03-24,908
2020-03-25,908
2020-03-26,897
2020-03-27,897
2020-03-28,882
2020-03-29,857
2020-03-30,857
2020-03-31,857
2020-04-01,875
2020-04-02,891
2020-04-03,891
2020-04-04,924
2020-04-05,924
2020-04-06,938
2020-04-07,905
2020-04-08,900
2020-04-09,895
2020-04-10,895
2020-04-11,907
2020-04-12,907
2020-04-13,937
2020-04-14,979
2020-04-15,1028
2020-04-16,1028
2020-04-17,1029
2020-04-18,1049
2020-04-19,1039
2020-04-20,1080
2020-04-21,1080
2020-04-22,1110
2020-04-23,1110
2020-04-24,1079
2020-04-25,1079
2020-04-26,1043
2020-04-27,990
2020-04-28,977
2020-04-29,977
2020-04-30,961
2020-05-01,961
2020-05-02,939
2020-05-03,896
2020-05-04,856
2020-05-05,843
2020-05-06,823
2020-05-07,824
2020-05-08,824
2020-05-09,802
2020-05-10,826
2020-05-11,826
2020-05-12,794
2020-05-13,775
