date_obj,White%20boater price
2019-04-11,1602
2019-04-12,1524
2019-04-13,1482
2019-04-14,1420
2019-04-15,1457
2019-04-16,1446
2019-04-17,1413
2019-04-18,1396
2019-04-19,1395
2019-04-20,1410
2019-04-21,1391
2019-04-22,1447
2019-04-23,1513
2019-04-24,1522
2019-04-25,1547
2019-04-26,1520
2019-04-27,1520
2019-04-28,1491
2019-04-29,1445
2019-04-30,1445
2019-05-01,1445
2019-05-02,1443
2019-05-03,1421
2019-05-04,1409
2019-05-05,1383
2019-05-06,1383
2019-05-07,1380
2019-05-08,1380
2019-05-09,1378
2019-05-10,1431
2019-05-11,1431
2019-05-12,1494
2019-05-13,1542
2019-05-14,1569
2019-05-15,1569
2019-05-16,1631
2019-05-17,1631
2019-05-18,1702
2019-05-19,1702
2019-05-20,1721
2019-05-21,1721
2019-05-22,1774
2019-05-23,1832
2019-05-24,1832
2019-05-25,1889
2019-05-26,1889
2019-05-27,1877
2019-05-28,1877
2019-05-29,1869
2019-05-30,1869
2019-05-31,1848
2019-06-01,1848
2019-06-02,1855
2019-06-03,1855
2019-06-04,1836
2019-06-05,1836
2019-06-06,1901
2019-06-07,1901
2019-06-08,1949
2019-06-09,1949
2019-06-10,1950
2019-06-11,1950
2019-06-12,1995
2019-06-13,1995
2019-06-14,2061
2019-06-15,2061
2019-06-16,2051
2019-06-17,2051
2019-06-18,2036
2019-06-19,2036
2019-06-20,2002
2019-06-21,2002
2019-06-22,1953
2019-06-23,2043
2019-06-24,2043
2019-06-25,2091
2019-06-26,2091
2019-06-27,2092
2019-06-28,2092
2019-06-29,2022
2019-06-30,2001
2019-07-01,2001
2019-07-02,2025
2019-07-03,2025
2019-07-04,2057
2019-07-05,2057
2019-07-06,2044
2019-07-07,2044
2019-07-08,2041
2019-07-09,2041
2019-07-10,2108
2019-07-11,2108
2019-07-12,2174
2019-07-13,2174
2019-07-14,2173
2019-07-15,2173
2019-07-16,2173
2019-07-17,2191
2019-07-18,2191
2019-07-19,2155
2019-07-20,2155
2019-07-21,2140
2019-07-22,2140
2019-07-23,2212
2019-07-24,2212
2019-07-25,2212
2019-07-26,2299
2019-07-27,2299
2019-07-28,2403
2019-07-29,2403
2019-07-30,2369
2019-07-31,2369
2019-08-01,2315
2019-08-02,2315
2019-08-03,2221
2019-08-04,2221
2019-08-05,2165
2019-08-06,2165
2019-08-07,2100
2019-08-08,2100
2019-08-09,2100
2019-08-10,2060
2019-08-11,2060
2019-08-12,2055
2019-08-13,2055
2019-08-14,2082
2019-08-15,2132
2019-08-16,2230
2019-08-17,2230
2019-08-18,2307
2019-08-19,2307
2019-08-20,2385
2019-08-21,2385
2019-08-22,2437
2019-08-23,2437
2019-08-24,2442
2019-08-24,2442
2019-08-25,2442
2019-08-25,2442
2019-08-26,2468
2019-08-26,2468
2019-08-27,2468
2019-08-27,2468
2019-08-28,2590
2019-08-29,2590
2019-08-30,2584
2019-08-31,2584
2019-09-01,2619
2019-09-02,2619
2019-09-03,2624
2019-09-04,2624
2019-09-05,2684
2019-09-06,2684
2019-09-07,2677
2019-09-08,2677
2019-09-09,2664
2019-09-10,2664
2019-09-11,2551
2019-09-12,2551
2019-09-13,2429
2019-09-14,2500
2019-09-15,2500
2019-09-16,2606
2019-09-17,2606
2019-09-18,2548
2019-09-19,2548
2019-09-20,2548
2019-09-21,2474
2019-09-22,2474
2019-09-23,2350
2019-09-24,2350
2019-09-25,2258
2019-09-26,2233
2019-09-27,2233
2019-09-28,2174
2019-09-29,2174
2019-09-30,2133
2019-10-01,2105
2019-10-02,2105
2019-10-03,2130
2019-10-04,2130
2019-10-05,2194
2019-10-06,2167
2019-10-07,2167
2019-10-08,2140
2019-10-09,2140
2019-10-10,2140
2019-10-11,2128
2019-10-12,2128
2019-10-13,2139
2019-10-14,2139
2019-10-15,2148
2019-10-16,2148
2019-10-17,2218
2019-10-18,2218
2019-10-19,2215
2019-10-20,2215
2019-10-21,2221
2019-10-22,2221
2019-10-23,2285
2019-10-24,2285
2019-10-25,2263
2019-10-26,2263
2019-10-27,2178
2019-10-28,2167
2019-10-29,2167
2019-10-30,2167
2019-10-31,2163
2019-11-01,2163
2019-11-02,2122
2019-11-03,2122
2019-11-04,2089
2019-11-05,2089
2019-11-06,2089
2019-11-07,2002
2019-11-08,2002
2019-11-09,1911
2019-11-10,1830
2019-11-11,1754
2019-11-12,1754
2019-11-13,1672
2019-11-14,1672
2019-11-15,1601
2019-11-16,1538
2019-11-17,1538
2019-11-18,1529
2019-11-19,1529
2019-11-20,1524
2019-11-21,1524
2019-11-22,1503
2019-11-23,1503
2019-11-24,1448
2019-11-25,1448
2019-11-26,1423
2019-11-27,1423
2019-11-28,1423
2019-11-29,1412
2019-11-30,1412
2019-12-01,1382
2019-12-02,1382
2019-12-03,1393
2019-12-04,1393
2019-12-05,1393
2019-12-06,1433
2019-12-07,1433
2019-12-08,1497
2019-12-09,1497
2019-12-10,1537
2019-12-11,1537
2019-12-12,1609
2019-12-13,1609
2019-12-14,1571
2019-12-15,1571
2019-12-16,1537
2019-12-17,1537
2019-12-18,1537
2019-12-19,1518
2019-12-20,1518
2019-12-21,1529
2019-12-22,1529
2019-12-23,1571
2019-12-24,1571
2019-12-25,1609
2019-12-26,1609
2019-12-27,1606
2019-12-28,1606
2019-12-29,1589
2019-12-30,1589
2019-12-31,1556
2020-01-01,1556
2020-01-02,1491
2020-01-03,1491
2020-01-04,1429
2020-01-05,1429
2020-01-06,1398
2020-01-07,1398
2020-01-08,1448
2020-01-09,1448
2020-01-10,1384
2020-01-11,1319
2020-01-12,1263
2020-01-13,1263
2020-01-14,1229
2020-01-15,1244
2020-01-16,1244
2020-01-17,1296
2020-01-18,1296
2020-01-19,1347
2020-01-20,1347
2020-01-21,1410
2020-01-22,1410
2020-01-23,1479
2020-01-24,1479
2020-01-25,1511
2020-01-26,1577
2020-01-27,1577
2020-01-28,1556
2020-01-29,1556
2020-01-30,1545
2020-01-31,1545
2020-02-01,1520
2020-02-02,1487
2020-02-03,1487
2020-02-04,1439
2020-02-05,1439
2020-02-06,1436
2020-02-07,1436
2020-02-08,1434
2020-02-09,1434
2020-02-10,1431
2020-02-11,1431
2020-02-12,1422
2020-02-13,1422
2020-02-14,1424
2020-02-15,1424
2020-02-16,1413
2020-02-17,1413
2020-02-18,1395
2020-02-19,1395
2020-02-20,1364
2020-02-21,1364
2020-02-22,1353
2020-02-23,1353
2020-02-24,1348
2020-02-25,1348
2020-02-26,1388
2020-02-27,1388
2020-02-28,1449
2020-02-29,1449
2020-03-01,1470
2020-03-02,1470
2020-03-03,1528
2020-03-04,1528
2020-03-05,1552
2020-03-06,1552
2020-03-07,1567
2020-03-08,1567
2020-03-09,1573
2020-03-10,1573
2020-03-11,1556
2020-03-12,1556
2020-03-13,1510
2020-03-14,1526
2020-03-15,1526
2020-03-16,1559
2020-03-17,1559
2020-03-18,1607
2020-03-19,1607
2020-03-20,1600
2020-03-21,1600
2020-03-22,1603
2020-03-23,1609
2020-03-24,1660
2020-03-25,1667
2020-03-26,1688
2020-03-27,1727
2020-03-28,1727
2020-03-29,1741
2020-03-30,1754
2020-03-31,1749
2020-04-01,1747
2020-04-02,1723
2020-04-03,1723
2020-04-04,1704
2020-04-05,1704
2020-04-06,1652
2020-04-07,1600
2020-04-08,1552
2020-04-09,1510
2020-04-10,1510
2020-04-11,1486
2020-04-12,1512
2020-04-13,1499
2020-04-14,1509
2020-04-15,1548
2020-04-16,1548
2020-04-17,1601
2020-04-18,1642
2020-04-19,1667
2020-04-20,1672
2020-04-21,1635
2020-04-22,1622
2020-04-23,1595
2020-04-24,1595
2020-04-25,1609
2020-04-26,1609
2020-04-27,1617
2020-04-28,1625
2020-04-29,1659
2020-04-30,1683
2020-05-01,1683
2020-05-02,1659
2020-05-03,1576
2020-05-04,1501
2020-05-05,1474
2020-05-06,1472
2020-05-07,1501
2020-05-08,1501
2020-05-09,1506
2020-05-10,1469
2020-05-11,1510
2020-05-12,1551
2020-05-13,1595
