date_obj,Spined%20helm price
2019-04-09,46987
2019-04-10,47182
2019-04-11,47182
2019-04-12,47182
2019-04-13,46353
2019-04-14,46353
2019-04-15,46353
2019-04-16,46353
2019-04-17,46859
2019-04-18,46859
2019-04-19,46859
2019-04-20,46859
2019-04-21,46996
2019-04-22,46996
2019-04-23,46996
2019-04-24,45854
2019-04-25,45854
2019-04-26,45854
2019-04-27,45854
2019-04-28,44186
2019-04-29,44186
2019-04-30,44186
2019-05-01,44703
2019-05-02,44703
2019-05-03,44703
2019-05-04,44543
2019-05-05,44543
2019-05-06,44543
2019-05-07,44543
2019-05-08,43766
2019-05-09,43766
2019-05-10,43766
2019-05-11,43766
2019-05-12,42789
2019-05-13,42789
2019-05-14,42789
2019-05-15,42927
2019-05-16,42927
2019-05-17,42927
2019-05-18,42906
2019-05-19,42906
2019-05-20,42906
2019-05-21,42906
2019-05-22,43240
2019-05-23,43240
2019-05-24,43240
2019-05-25,43690
2019-05-26,43690
2019-05-27,43690
2019-05-28,43730
2019-05-29,43730
2019-05-30,43730
2019-05-31,43730
2019-06-01,43975
2019-06-02,43975
2019-06-03,43975
2019-06-04,43975
2019-06-05,43845
2019-06-06,43845
2019-06-07,43845
2019-06-08,44448
2019-06-09,44448
2019-06-10,44448
2019-06-11,44448
2019-06-12,44448
2019-06-13,45489
2019-06-14,45489
2019-06-15,45489
2019-06-16,45489
2019-06-17,46347
2019-06-18,46347
2019-06-19,46347
2019-06-20,46347
2019-06-21,46347
2019-06-22,46309
2019-06-23,46309
2019-06-24,46309
2019-06-25,46309
2019-06-26,46905
2019-06-27,46905
2019-06-28,46905
2019-06-29,46905
2019-06-30,46844
2019-07-01,46844
2019-07-02,46844
2019-07-03,46844
2019-07-04,46844
2019-07-05,46530
2019-07-06,46530
2019-07-07,46530
2019-07-08,46530
2019-07-09,45636
2019-07-10,45636
2019-07-11,45636
2019-07-12,45636
2019-07-13,45524
2019-07-14,45524
2019-07-15,45524
2019-07-16,45524
2019-07-17,46382
2019-07-18,46382
2019-07-19,46382
2019-07-20,46382
2019-07-21,46382
2019-07-22,46929
2019-07-23,46929
2019-07-24,46929
2019-07-25,46929
2019-07-26,46929
2019-07-27,47736
2019-07-28,47736
2019-07-29,47736
2019-07-30,47736
2019-07-31,47736
2019-08-01,48139
2019-08-02,48139
2019-08-03,48139
2019-08-04,48139
2019-08-05,48139
2019-08-06,49159
2019-08-07,49159
2019-08-08,49159
2019-08-09,49159
2019-08-10,49159
2019-08-11,48531
2019-08-12,48531
2019-08-13,48531
2019-08-14,48531
2019-08-15,48592
2019-08-16,48592
2019-08-17,48592
2019-08-18,48592
2019-08-19,50172
2019-08-20,50172
2019-08-21,50172
2019-08-22,50172
2019-08-23,50172
2019-08-24,49009
2019-08-24,49009
2019-08-25,49009
2019-08-25,49009
2019-08-26,49009
2019-08-26,49009
2019-08-27,49009
2019-08-27,49009
2019-08-28,49009
2019-08-29,49009
2019-08-30,48317
2019-08-31,48317
2019-09-01,48317
2019-09-02,48317
2019-09-03,47953
2019-09-04,47953
2019-09-05,47953
2019-09-06,47953
2019-09-07,47953
2019-09-08,48351
2019-09-09,48351
2019-09-10,48351
2019-09-11,48351
2019-09-12,48351
2019-09-13,48351
2019-09-14,48814
2019-09-15,48814
2019-09-16,48814
2019-09-17,48814
2019-09-18,48814
2019-09-19,49039
2019-09-20,49039
2019-09-21,49039
2019-09-22,49039
2019-09-23,49039
2019-09-24,49039
2019-09-25,47941
2019-09-26,47941
2019-09-27,47941
2019-09-28,47941
2019-09-29,47941
2019-09-30,47941
2019-10-01,47395
2019-10-02,47395
2019-10-03,47395
2019-10-04,47395
2019-10-05,47395
2019-10-06,47395
2019-10-07,48639
2019-10-08,48639
2019-10-09,48639
2019-10-10,48639
2019-10-11,48639
2019-10-12,48639
2019-10-13,50057
2019-10-14,50057
2019-10-15,50057
2019-10-16,50057
2019-10-17,50057
2019-10-18,50057
2019-10-19,50482
2019-10-20,50482
2019-10-21,50482
2019-10-22,50482
2019-10-23,50482
2019-10-24,50482
2019-10-25,50141
2019-10-26,50141
2019-10-27,50141
2019-10-28,50141
2019-10-29,50141
2019-10-30,50141
2019-10-31,49832
2019-11-01,49832
2019-11-02,49832
2019-11-03,49832
2019-11-04,49832
2019-11-05,49832
2019-11-06,48864
2019-11-07,48864
2019-11-08,48864
2019-11-09,48864
2019-11-10,48864
2019-11-11,49612
2019-11-12,49612
2019-11-13,49612
2019-11-14,49612
2019-11-15,49612
2019-11-16,49612
2019-11-17,49612
2019-11-18,49004
2019-11-19,49004
2019-11-20,49004
2019-11-21,49004
2019-11-22,49004
2019-11-23,49004
2019-11-24,49004
2019-11-25,49717
2019-11-26,49717
2019-11-27,49717
2019-11-28,49717
2019-11-29,49717
2019-11-30,49717
2019-12-01,49062
2019-12-02,49062
2019-12-03,49062
2019-12-04,49062
2019-12-05,49062
2019-12-06,49062
2019-12-07,49062
2019-12-08,49602
2019-12-09,49602
2019-12-10,49602
2019-12-11,49602
2019-12-12,49602
2019-12-13,49602
2019-12-14,48781
2019-12-15,48781
2019-12-16,48781
2019-12-17,48781
2019-12-18,48781
2019-12-19,48781
2019-12-20,49228
2019-12-21,49228
2019-12-22,49228
2019-12-23,49228
2019-12-24,49228
2019-12-25,48059
2019-12-26,48059
2019-12-27,48059
2019-12-28,48059
2019-12-29,48059
2019-12-30,46599
2019-12-31,46599
2020-01-01,46599
2020-01-02,46599
2020-01-03,46599
2020-01-04,45638
2020-01-05,45638
2020-01-06,45638
2020-01-07,45638
2020-01-08,45638
2020-01-09,45638
2020-01-10,44653
2020-01-11,44653
2020-01-12,44653
2020-01-13,44653
2020-01-14,44653
2020-01-15,45531
2020-01-16,45531
2020-01-17,45531
2020-01-18,45531
2020-01-19,45531
2020-01-20,45628
2020-01-21,45628
2020-01-22,45628
2020-01-23,45628
2020-01-24,45628
2020-01-25,45628
2020-01-26,46827
2020-01-27,46827
2020-01-28,46827
2020-01-29,46827
2020-01-30,46827
2020-01-31,46827
2020-02-01,46362
2020-02-02,46362
2020-02-03,46362
2020-02-04,46362
2020-02-05,45616
2020-02-06,45616
2020-02-07,45616
2020-02-08,45616
2020-02-09,45616
2020-02-10,46323
2020-02-11,46323
2020-02-12,46323
2020-02-13,46323
2020-02-14,46323
2020-02-15,46200
2020-02-16,46200
2020-02-17,46200
2020-02-18,46200
2020-02-19,46200
2020-02-20,45290
2020-02-21,45290
2020-02-22,45290
2020-02-23,45290
2020-02-24,45290
2020-02-25,45261
2020-02-26,45261
2020-02-27,45261
2020-02-28,45261
2020-02-29,44293
2020-03-01,44293
2020-03-02,44293
2020-03-03,44293
2020-03-04,44293
2020-03-05,42901
2020-03-06,42901
2020-03-07,42901
2020-03-08,42901
2020-03-09,42799
2020-03-10,42799
2020-03-11,42799
2020-03-12,42799
2020-03-13,41910
2020-03-14,41910
2020-03-15,41910
2020-03-16,42107
2020-03-17,42107
2020-03-18,42107
2020-03-19,42107
2020-03-20,41649
2020-03-21,41649
2020-03-22,41649
2020-03-23,40852
2020-03-24,40852
2020-03-25,40852
2020-03-26,39718
2020-03-27,39718
2020-03-28,39718
2020-03-29,39271
2020-03-30,39271
2020-03-31,39271
2020-04-01,39630
2020-04-02,39630
2020-04-03,39630
2020-04-04,40013
2020-04-05,40013
2020-04-06,40013
2020-04-07,39267
2020-04-08,39267
2020-04-09,39267
2020-04-10,38663
2020-04-11,38663
2020-04-12,38663
2020-04-13,38835
2020-04-14,38835
2020-04-15,38835
2020-04-16,38950
2020-04-17,38950
2020-04-18,38950
2020-04-19,39103
2020-04-20,39103
2020-04-21,39103
2020-04-22,39329
2020-04-23,39329
2020-04-24,39329
2020-04-25,39759
2020-04-26,39759
2020-04-27,39759
2020-04-28,41213
2020-04-29,41213
2020-04-30,41213
2020-05-01,42214
2020-05-02,42214
2020-05-03,42214
2020-05-04,42214
2020-05-05,43465
2020-05-06,43465
2020-05-07,43945
2020-05-08,43945
2020-05-09,43945
2020-05-10,44670
2020-05-11,44670
2020-05-12,44670
2020-05-13,44280
