date_obj,Emerald%20bracelet price
2019-07-24,761
2019-07-25,761
2019-07-26,764
2019-07-27,764
2019-07-28,764
2019-07-29,736
2019-07-30,736
2019-07-31,736
2019-08-01,740
2019-08-02,740
2019-08-03,740
2019-08-04,738
2019-08-05,738
2019-08-06,738
2019-08-07,746
2019-08-08,746
2019-08-09,746
2019-08-10,746
2019-08-11,753
2019-08-12,753
2019-08-13,753
2019-08-14,753
2019-08-15,761
2019-08-16,761
2019-08-17,761
2019-08-18,761
2019-08-19,771
2019-08-20,771
2019-08-21,771
2019-08-22,771
2019-08-23,760
2019-08-24,760
2019-08-24,760
2019-08-25,760
2019-08-25,760
2019-08-26,760
2019-08-27,748
2019-08-27,748
2019-08-28,748
2019-08-29,748
2019-08-30,748
2019-08-31,747
2019-09-01,747
2019-09-02,747
2019-09-03,748
2019-09-04,748
2019-09-05,748
2019-09-06,748
2019-09-07,746
2019-09-08,746
2019-09-09,746
2019-09-10,746
2019-09-11,735
2019-09-12,735
2019-09-13,735
2019-09-14,735
2019-09-15,736
2019-09-16,736
2019-09-17,736
2019-09-18,736
2019-09-19,727
2019-09-20,727
2019-09-21,727
2019-09-22,727
2019-09-23,730
2019-09-24,730
2019-09-25,730
2019-09-26,730
2019-09-27,745
2019-09-28,745
2019-09-29,745
2019-09-30,745
2019-10-01,747
2019-10-02,747
2019-10-03,747
2019-10-04,747
2019-10-05,747
2019-10-06,749
2019-10-07,749
2019-10-08,749
2019-10-09,749
2019-10-10,749
2019-10-11,753
2019-10-12,753
2019-10-13,753
2019-10-14,752
2019-10-15,752
2019-10-16,752
2019-10-17,752
2019-10-18,752
2019-10-19,745
2019-10-20,745
2019-10-21,745
2019-10-22,745
2019-10-23,745
2019-10-24,742
2019-10-25,742
2019-10-26,742
2019-10-27,736
2019-10-28,736
2019-10-29,736
2019-10-30,736
2019-10-31,736
2019-11-01,736
2019-11-02,736
2019-11-03,736
2019-11-04,736
2019-11-05,729
2019-11-06,729
2019-11-07,729
2019-11-08,729
2019-11-09,729
2019-11-10,733
2019-11-11,733
2019-11-12,733
2019-11-13,733
2019-11-14,736
2019-11-15,736
2019-11-16,736
2019-11-17,736
2019-11-18,740
2019-11-19,740
2019-11-20,740
2019-11-21,740
2019-11-22,740
2019-11-23,739
2019-11-24,739
2019-11-25,739
2019-11-26,739
2019-11-27,739
2019-11-28,739
2019-11-29,739
2019-11-30,739
2019-12-01,734
2019-12-02,734
2019-12-03,734
2019-12-04,734
2019-12-05,734
2019-12-06,734
2019-12-07,734
2019-12-08,734
2019-12-09,734
2019-12-10,742
2019-12-11,742
2019-12-12,742
2019-12-13,742
2019-12-14,742
2019-12-15,745
2019-12-16,745
2019-12-17,745
2019-12-18,745
2019-12-19,745
2019-12-20,750
2019-12-21,750
2019-12-22,750
2019-12-23,750
2019-12-24,753
2019-12-25,753
2019-12-26,753
2019-12-27,753
2019-12-28,756
2019-12-29,756
2019-12-30,756
2019-12-31,756
2020-01-01,756
2020-01-02,758
2020-01-03,758
2020-01-04,758
2020-01-05,758
2020-01-06,754
2020-01-07,754
2020-01-08,754
2020-01-09,754
2020-01-10,762
2020-01-11,762
2020-01-12,762
2020-01-13,762
2020-01-14,762
2020-01-15,757
2020-01-16,757
2020-01-17,757
2020-01-18,757
2020-01-19,750
2020-01-20,750
2020-01-21,750
2020-01-22,750
2020-01-23,754
2020-01-24,754
2020-01-25,754
2020-01-26,754
2020-01-27,741
2020-01-28,741
2020-01-29,741
2020-01-30,741
2020-01-31,740
2020-02-01,740
2020-02-02,740
2020-02-03,742
2020-02-04,742
2020-02-05,742
2020-02-06,742
2020-02-07,735
2020-02-08,735
2020-02-09,735
2020-02-10,738
2020-02-11,738
2020-02-12,738
2020-02-13,738
2020-02-14,737
2020-02-15,737
2020-02-16,737
2020-02-17,737
2020-02-18,727
2020-02-19,727
2020-02-20,727
2020-02-21,727
2020-02-22,701
2020-02-23,701
2020-02-24,701
2020-02-25,693
2020-02-26,693
2020-02-27,693
2020-02-28,693
2020-02-29,696
2020-03-01,696
2020-03-02,696
2020-03-03,696
2020-03-04,687
2020-03-05,687
2020-03-06,687
2020-03-07,687
2020-03-08,675
2020-03-09,675
2020-03-10,675
2020-03-11,683
2020-03-12,683
2020-03-13,683
2020-03-14,683
2020-03-15,688
2020-03-16,688
2020-03-17,688
2020-03-18,688
2020-03-19,689
2020-03-20,689
2020-03-21,689
2020-03-22,689
2020-03-23,689
2020-03-24,689
2020-03-25,690
2020-03-26,690
2020-03-27,690
2020-03-28,691
2020-03-29,691
2020-03-30,689
2020-03-31,689
2020-04-01,689
2020-04-02,680
2020-04-03,680
2020-04-04,680
2020-04-05,687
2020-04-06,687
2020-04-07,697
2020-04-08,697
2020-04-09,708
2020-04-10,708
2020-04-11,714
2020-04-12,714
2020-04-13,715
2020-04-14,715
2020-04-15,713
2020-04-16,713
2020-04-17,713
2020-04-18,701
2020-04-19,701
2020-04-20,691
2020-04-21,691
2020-04-22,684
2020-04-23,684
2020-04-24,684
2020-04-25,699
2020-04-26,699
2020-04-27,713
2020-04-28,713
2020-04-29,723
2020-04-30,723
2020-05-01,732
2020-05-02,732
2020-05-03,737
2020-05-04,737
2020-05-05,742
2020-05-06,742
2020-05-07,728
2020-05-08,728
2020-05-09,719
2020-05-10,719
2020-05-11,728
2020-05-12,728
2020-05-13,734
