date_obj,Cactus%20spine price
2019-03-26,932
2019-03-27,920
2019-03-28,932
2019-03-29,932
2019-03-30,943
2019-03-31,976
2019-04-01,980
2019-04-02,982
2019-04-03,1010
2019-04-04,1051
2019-04-05,1030
2019-04-06,1011
2019-04-07,992
2019-04-08,1041
2019-04-09,1085
2019-04-10,1121
2019-04-11,1105
2019-04-12,1061
2019-04-13,1021
2019-04-14,1014
2019-04-15,1021
2019-04-16,1068
2019-04-17,1103
2019-04-18,1130
2019-04-19,1150
2019-04-20,1093
2019-04-21,1051
2019-04-22,1056
2019-04-23,1061
2019-04-24,1047
2019-04-25,1072
2019-04-26,1077
2019-04-27,1043
2019-04-28,1066
2019-04-29,1117
2019-04-30,1173
2019-05-01,1225
2019-05-02,1256
2019-05-03,1217
2019-05-04,1181
2019-05-05,1173
2019-05-06,1190
2019-05-07,1201
2019-05-08,1184
2019-05-09,1184
2019-05-10,1209
2019-05-11,1220
2019-05-12,1205
2019-05-13,1219
2019-05-14,1275
2019-05-15,1248
2019-05-16,1244
2019-05-17,1231
2019-05-18,1220
2019-05-19,1207
2019-05-20,1206
2019-05-21,1204
2019-05-22,1197
2019-05-23,1201
2019-05-24,1191
2019-05-25,1185
2019-05-26,1138
2019-05-27,1117
2019-05-28,1100
2019-05-29,1091
2019-05-30,1081
2019-05-31,1114
2019-06-01,1121
2019-06-02,1115
2019-06-03,1117
2019-06-04,1108
2019-06-05,1114
2019-06-06,1134
2019-06-07,1150
2019-06-08,1170
2019-06-09,1139
2019-06-10,1140
2019-06-11,1148
2019-06-12,1144
2019-06-13,1140
2019-06-14,1138
2019-06-15,1168
2019-06-16,1225
2019-06-17,1221
2019-06-18,1205
2019-06-19,1183
2019-06-20,1169
2019-06-21,1138
2019-06-22,1153
2019-06-23,1155
2019-06-24,1108
2019-06-25,1099
2019-06-26,1091
2019-06-27,1087
2019-06-28,1103
2019-06-29,1148
2019-06-30,1188
2019-07-01,1248
2019-07-02,1310
2019-07-03,1320
2019-07-04,1288
2019-07-05,1267
2019-07-06,1265
2019-07-07,1292
2019-07-08,1285
2019-07-09,1349
2019-07-10,1417
2019-07-11,1469
2019-07-12,1461
2019-07-13,1484
2019-07-14,1556
2019-07-15,1545
2019-07-16,1534
2019-07-17,1508
2019-07-18,1472
2019-07-19,1446
2019-07-20,1428
2019-07-21,1415
2019-07-22,1390
2019-07-23,1364
2019-07-24,1361
2019-07-25,1411
2019-07-26,1400
2019-07-27,1384
2019-07-28,1373
2019-07-29,1354
2019-07-30,1345
2019-07-31,1354
2019-08-01,1330
2019-08-02,1362
2019-08-03,1344
2019-08-04,1326
2019-08-05,1305
2019-08-06,1309
2019-08-07,1309
2019-08-08,1325
2019-08-09,1317
2019-08-10,1313
2019-08-11,1314
2019-08-12,1337
2019-08-13,1339
2019-08-14,1327
2019-08-15,1335
2019-08-16,1333
2019-08-17,1327
2019-08-18,1318
2019-08-19,1311
2019-08-20,1337
2019-08-21,1359
2019-08-22,1377
2019-08-23,1379
2019-08-24,1376
2019-08-24,1376
2019-08-25,1364
2019-08-25,1364
2019-08-26,1332
2019-08-27,1329
2019-08-27,1329
2019-08-28,1325
2019-08-29,1302
2019-08-30,1317
2019-08-31,1328
2019-09-01,1318
2019-09-02,1315
2019-09-03,1319
2019-09-04,1309
2019-09-05,1306
2019-09-06,1298
2019-09-07,1321
2019-09-08,1334
2019-09-09,1317
2019-09-10,1303
2019-09-11,1283
2019-09-12,1270
2019-09-13,1271
2019-09-14,1256
2019-09-15,1243
2019-09-16,1236
2019-09-17,1263
2019-09-18,1313
2019-09-19,1333
2019-09-20,1320
2019-09-21,1292
2019-09-22,1284
2019-09-23,1285
2019-09-24,1326
2019-09-25,1359
2019-09-26,1376
2019-09-27,1355
2019-09-28,1345
2019-09-29,1339
2019-09-30,1329
2019-10-01,1334
2019-10-02,1333
2019-10-03,1335
2019-10-04,1321
2019-10-05,1305
2019-10-06,1275
2019-10-07,1309
2019-10-08,1323
2019-10-09,1339
2019-10-10,1319
2019-10-11,1281
2019-10-12,1261
2019-10-13,1243
2019-10-14,1237
2019-10-15,1284
2019-10-16,1318
2019-10-17,1293
2019-10-18,1272
2019-10-19,1292
2019-10-20,1289
2019-10-21,1277
2019-10-22,1255
2019-10-23,1249
2019-10-24,1298
2019-10-25,1328
2019-10-26,1335
2019-10-27,1332
2019-10-28,1339
2019-10-29,1399
2019-10-30,1391
2019-10-31,1402
2019-11-01,1415
2019-11-02,1411
2019-11-03,1405
2019-11-04,1387
2019-11-05,1385
2019-11-06,1359
2019-11-07,1341
2019-11-08,1331
2019-11-09,1302
2019-11-10,1279
2019-11-11,1319
2019-11-12,1370
2019-11-13,1421
2019-11-14,1448
2019-11-15,1445
2019-11-16,1437
2019-11-17,1422
2019-11-18,1382
2019-11-19,1378
2019-11-20,1376
2019-11-21,1349
2019-11-22,1337
2019-11-23,1329
2019-11-24,1366
2019-11-25,1402
2019-11-26,1423
2019-11-27,1423
2019-11-28,1418
2019-11-29,1407
2019-11-30,1421
2019-12-01,1403
2019-12-02,1447
2019-12-03,1452
2019-12-04,1459
2019-12-05,1437
2019-12-06,1460
2019-12-07,1451
2019-12-08,1416
2019-12-09,1421
2019-12-10,1433
2019-12-11,1436
2019-12-12,1441
2019-12-13,1433
2019-12-14,1492
2019-12-15,1549
2019-12-16,1627
2019-12-17,1699
2019-12-18,1714
2019-12-19,1666
2019-12-20,1649
2019-12-21,1624
2019-12-22,1566
2019-12-23,1524
2019-12-24,1457
2019-12-25,1457
2019-12-26,1488
2019-12-27,1562
2019-12-28,1640
2019-12-29,1721
2019-12-30,1718
2019-12-31,1678
2020-01-01,1695
2020-01-02,1670
2020-01-03,1661
2020-01-04,1633
2020-01-05,1568
2020-01-06,1598
2020-01-07,1677
2020-01-08,1761
2020-01-09,1849
2020-01-10,1813
2020-01-11,1737
2020-01-12,1720
2020-01-13,1702
2020-01-14,1696
2020-01-15,1665
2020-01-16,1649
2020-01-17,1663
2020-01-18,1666
2020-01-19,1689
2020-01-20,1679
2020-01-21,1701
2020-01-22,1776
2020-01-23,1807
2020-01-24,1769
2020-01-25,1749
2020-01-26,1737
2020-01-27,1804
2020-01-28,1803
2020-01-29,1805
2020-01-30,1805
2020-01-31,1794
2020-02-01,1804
2020-02-02,1781
2020-02-03,1770
2020-02-04,1802
2020-02-05,1816
2020-02-06,1789
2020-02-07,1755
2020-02-08,1716
2020-02-09,1727
2020-02-10,1763
2020-02-11,1769
2020-02-12,1771
2020-02-13,1788
2020-02-14,1847
2020-02-15,1780
2020-02-16,1780
2020-02-17,1824
2020-02-18,1914
2020-02-19,1962
2020-02-20,2009
2020-02-21,2110
2020-02-22,2192
2020-02-23,2093
2020-02-24,2072
2020-02-25,2055
2020-02-26,2037
2020-02-27,2026
2020-02-28,1996
2020-02-29,1980
2020-03-01,1972
2020-03-02,1980
2020-03-03,1991
2020-03-04,1977
2020-03-05,1924
2020-03-06,1939
2020-03-07,1916
2020-03-08,1908
2020-03-09,1879
2020-03-10,1883
2020-03-11,1875
2020-03-12,1863
2020-03-13,1878
2020-03-14,1894
2020-03-15,1813
2020-03-16,1783
2020-03-17,1785
2020-03-18,1783
2020-03-19,1815
2020-03-20,1822
2020-03-21,1811
2020-03-22,1792
2020-03-23,1800
2020-03-24,1803
2020-03-25,1798
2020-03-26,1792
2020-03-27,1787
2020-03-28,1758
2020-03-29,1750
2020-03-30,1806
2020-03-31,1799
2020-04-01,1804
2020-04-02,1851
2020-04-03,1870
2020-04-04,1847
2020-04-05,1807
2020-04-06,1799
2020-04-07,1772
2020-04-08,1757
2020-04-09,1752
2020-04-10,1758
2020-04-11,1752
2020-04-12,1756
2020-04-13,1793
2020-04-14,1878
2020-04-15,1933
2020-04-16,1979
2020-04-17,1961
2020-04-18,1969
2020-04-19,1946
2020-04-20,1934
2020-04-21,1929
2020-04-22,1998
2020-04-23,1976
2020-04-24,1956
2020-04-25,1937
2020-04-26,1956
2020-04-27,1947
2020-04-28,1932
2020-04-29,1926
2020-04-30,1921
2020-05-01,1868
2020-05-02,1853
2020-05-03,1828
2020-05-04,1795
2020-05-05,1782
2020-05-06,1743
2020-05-07,1737
2020-05-08,1726
2020-05-09,1696
2020-05-10,1688
2020-05-11,1680
2020-05-12,1673
2020-05-13,1676
