date_obj,Mahogany%20plank price
2019-04-06,1996
2019-04-07,1999
2019-04-08,2004
2019-04-09,2004
2019-04-10,2006
2019-04-11,2017
2019-04-12,2000
2019-04-13,1997
2019-04-14,2001
2019-04-15,1991
2019-04-16,1980
2019-04-17,1970
2019-04-18,1983
2019-04-19,1987
2019-04-20,1997
2019-04-21,2002
2019-04-22,1997
2019-04-23,1984
2019-04-24,1979
2019-04-25,1976
2019-04-26,1969
2019-04-27,1975
2019-04-28,1973
2019-04-29,1978
2019-04-30,1977
2019-05-01,1980
2019-05-02,1987
2019-05-03,2000
2019-05-04,2024
2019-05-05,2037
2019-05-06,2027
2019-05-07,2011
2019-05-08,2010
2019-05-09,2025
2019-05-10,2023
2019-05-11,2015
2019-05-12,2013
2019-05-13,2007
2019-05-14,1991
2019-05-15,1983
2019-05-16,1989
2019-05-17,1992
2019-05-18,1988
2019-05-19,1980
2019-05-20,1987
2019-05-21,1970
2019-05-22,1929
2019-05-23,1939
2019-05-24,1946
2019-05-25,1958
2019-05-26,1964
2019-05-27,1964
2019-05-28,1945
2019-05-29,1933
2019-05-30,1936
2019-05-31,1938
2019-06-01,1950
2019-06-02,1970
2019-06-03,1992
2019-06-04,2020
2019-06-05,2043
2019-06-06,2058
2019-06-07,2058
2019-06-08,2040
2019-06-09,1995
2019-06-10,1996
2019-06-11,1979
2019-06-12,1953
2019-06-13,1941
2019-06-14,1946
2019-06-15,1955
2019-06-16,1969
2019-06-17,1965
2019-06-18,1959
2019-06-19,1952
2019-06-20,1945
2019-06-21,1945
2019-06-22,1957
2019-06-23,1981
2019-06-24,1972
2019-06-25,1957
2019-06-26,1944
2019-06-27,1945
2019-06-28,1943
2019-06-29,1939
2019-06-30,1943
2019-07-01,1945
2019-07-02,1939
2019-07-03,1928
2019-07-04,1923
2019-07-05,1928
2019-07-06,1932
2019-07-07,1955
2019-07-08,1972
2019-07-09,1960
2019-07-10,1947
2019-07-11,1955
2019-07-12,1966
2019-07-13,1976
2019-07-14,2008
2019-07-15,1980
2019-07-16,1963
2019-07-17,1952
2019-07-18,1943
2019-07-19,1943
2019-07-20,1956
2019-07-21,1994
2019-07-22,1989
2019-07-23,1977
2019-07-24,1989
2019-07-25,2005
2019-07-26,2001
2019-07-27,1998
2019-07-28,1994
2019-07-29,2002
2019-07-30,2036
2019-07-31,2041
2019-08-01,2003
2019-08-02,2001
2019-08-03,2026
2019-08-04,2040
2019-08-05,2033
2019-08-06,2007
2019-08-07,2009
2019-08-08,1998
2019-08-09,2011
2019-08-10,2099
2019-08-11,2076
2019-08-12,2076
2019-08-13,2071
2019-08-14,2047
2019-08-15,2031
2019-08-16,2022
2019-08-17,2027
2019-08-18,2063
2019-08-19,2064
2019-08-20,2063
2019-08-21,2056
2019-08-22,2045
2019-08-23,2038
2019-08-24,2061
2019-08-24,2061
2019-08-25,2050
2019-08-25,2050
2019-08-26,2045
2019-08-26,2045
2019-08-27,2027
2019-08-27,2027
2019-08-28,2028
2019-08-29,2033
2019-08-30,2025
2019-08-31,2018
2019-09-01,2024
2019-09-02,2008
2019-09-03,1995
2019-09-04,1998
2019-09-05,1999
2019-09-06,2006
2019-09-07,2019
2019-09-08,2036
2019-09-09,2066
2019-09-10,2093
2019-09-11,2142
2019-09-12,2164
2019-09-13,2174
2019-09-14,2192
2019-09-15,2187
2019-09-16,2123
2019-09-17,2041
2019-09-18,2045
2019-09-19,2056
2019-09-20,2065
2019-09-21,2111
2019-09-22,2208
2019-09-23,2229
2019-09-24,2212
2019-09-25,2185
2019-09-26,2166
2019-09-27,2144
2019-09-28,2177
2019-09-29,2180
2019-09-30,2192
2019-10-01,2134
2019-10-02,2115
2019-10-03,2100
2019-10-04,2089
2019-10-05,2101
2019-10-06,2139
2019-10-07,2122
2019-10-08,2078
2019-10-09,2061
2019-10-10,2052
2019-10-11,2027
2019-10-12,2019
2019-10-13,2029
2019-10-14,2036
2019-10-15,2027
2019-10-16,2044
2019-10-17,2051
2019-10-18,2032
2019-10-19,2025
2019-10-20,2043
2019-10-21,2046
2019-10-22,2035
2019-10-23,2030
2019-10-24,2031
2019-10-25,2047
2019-10-26,2062
2019-10-27,2061
2019-10-28,2076
2019-10-29,2064
2019-10-30,2057
2019-10-31,2032
2019-11-01,2014
2019-11-02,2030
2019-11-03,2057
2019-11-04,2058
2019-11-05,2061
2019-11-06,2064
2019-11-07,2049
2019-11-08,2034
2019-11-09,2037
2019-11-10,2063
2019-11-11,2062
2019-11-12,2050
2019-11-13,2061
2019-11-14,2065
2019-11-15,2067
2019-11-16,2089
2019-11-17,2090
2019-11-18,2079
2019-11-19,2047
2019-11-20,2035
2019-11-21,2035
2019-11-22,2043
2019-11-23,2057
2019-11-24,2047
2019-11-25,2026
2019-11-26,2029
2019-11-27,2034
2019-11-28,2048
2019-11-29,2058
2019-11-30,2101
2019-12-01,2082
2019-12-02,2067
2019-12-03,2038
2019-12-04,2027
2019-12-05,2040
2019-12-06,2044
2019-12-07,2046
2019-12-08,2043
2019-12-09,2029
2019-12-10,2042
2019-12-11,2048
2019-12-12,2049
2019-12-13,2039
2019-12-14,2031
2019-12-15,2036
2019-12-16,2034
2019-12-17,2029
2019-12-18,2030
2019-12-19,2037
2019-12-20,2050
2019-12-21,2066
2019-12-22,2078
2019-12-23,2087
2019-12-24,2128
2019-12-25,2118
2019-12-26,2106
2019-12-27,2092
2019-12-28,2084
2019-12-29,2105
2019-12-30,2142
2019-12-31,2164
2020-01-01,2195
2020-01-02,2237
2020-01-03,2318
2020-01-04,2349
2020-01-05,2309
2020-01-06,2224
2020-01-07,2124
2020-01-08,2093
2020-01-09,2105
2020-01-10,2176
2020-01-11,2249
2020-01-12,2304
2020-01-13,2321
2020-01-14,2371
2020-01-15,2357
2020-01-16,2259
2020-01-17,2214
2020-01-18,2282
2020-01-19,2344
2020-01-20,2259
2020-01-21,2231
2020-01-22,2232
2020-01-23,2203
2020-01-24,2130
2020-01-25,2159
2020-01-26,2195
2020-01-27,2189
2020-01-28,2154
2020-01-29,2138
2020-01-30,2138
2020-01-31,2145
2020-02-01,2152
2020-02-02,2204
2020-02-03,2185
2020-02-04,2172
2020-02-05,2162
2020-02-06,2110
2020-02-07,2042
2020-02-08,2000
2020-02-09,2062
2020-02-10,2115
2020-02-11,2125
2020-02-12,2136
2020-02-13,2145
2020-02-14,2129
2020-02-15,2184
2020-02-16,2195
2020-02-17,2204
2020-02-18,2208
2020-02-19,2204
2020-02-20,2211
2020-02-21,2199
2020-02-22,2185
2020-02-23,2175
2020-02-24,2164
2020-02-25,2169
2020-02-26,2165
2020-02-27,2163
2020-02-28,2125
2020-02-29,2116
2020-03-01,2111
2020-03-02,2142
2020-03-03,2210
2020-03-04,2254
2020-03-05,2282
2020-03-06,2246
2020-03-07,2221
2020-03-08,2209
2020-03-09,2186
2020-03-10,2201
2020-03-11,2207
2020-03-12,2197
2020-03-13,2175
2020-03-14,2202
2020-03-15,2236
2020-03-16,2231
2020-03-17,2198
2020-03-18,2182
2020-03-19,2175
2020-03-20,2183
2020-03-21,2194
2020-03-22,2204
2020-03-23,2208
2020-03-24,2214
2020-03-25,2225
2020-03-26,2260
2020-03-27,2243
2020-03-28,2226
2020-03-29,2234
2020-03-30,2253
2020-03-31,2260
2020-04-01,2280
2020-04-02,2302
2020-04-03,2305
2020-04-04,2321
2020-04-05,2327
2020-04-06,2341
2020-04-07,2323
2020-04-08,2303
2020-04-09,2291
2020-04-10,2259
2020-04-11,2185
2020-04-12,2172
2020-04-13,2214
2020-04-14,2233
2020-04-15,2246
2020-04-16,2251
2020-04-17,2242
2020-04-18,2214
2020-04-19,2194
2020-04-20,2214
2020-04-21,2243
2020-04-22,2270
2020-04-23,2318
2020-04-24,2263
2020-04-25,2218
2020-04-26,2155
2020-04-27,2214
2020-04-28,2250
2020-04-29,2285
2020-04-30,2294
2020-05-01,2266
2020-05-02,2234
2020-05-03,2251
2020-05-04,2264
2020-05-05,2261
2020-05-06,2251
2020-05-07,2234
2020-05-08,2195
2020-05-09,2185
2020-05-10,2174
2020-05-11,2179
2020-05-12,2163
2020-05-13,2157
