date_obj,Purple%20robe%20top price
2019-06-14,725
2019-06-15,725
2019-06-16,725
2019-06-17,725
2019-06-18,725
2019-06-19,725
2019-06-20,725
2019-06-21,725
2019-06-22,725
2019-06-23,742
2019-06-24,742
2019-06-25,742
2019-06-26,742
2019-06-27,742
2019-06-28,742
2019-06-29,742
2019-06-30,742
2019-07-01,742
2019-07-02,761
2019-07-03,761
2019-07-04,761
2019-07-05,761
2019-07-06,761
2019-07-07,761
2019-07-08,761
2019-07-09,761
2019-07-10,758
2019-07-11,758
2019-07-12,758
2019-07-13,758
2019-07-14,758
2019-07-15,758
2019-07-16,758
2019-07-17,758
2019-07-18,724
2019-07-19,724
2019-07-20,724
2019-07-21,724
2019-07-22,724
2019-07-23,724
2019-07-24,724
2019-07-25,724
2019-07-26,690
2019-07-27,690
2019-07-28,690
2019-07-29,690
2019-07-30,690
2019-07-31,690
2019-08-01,690
2019-08-02,690
2019-08-03,658
2019-08-04,658
2019-08-05,658
2019-08-06,658
2019-08-07,658
2019-08-08,658
2019-08-09,658
2019-08-10,658
2019-08-11,658
2019-08-12,629
2019-08-13,629
2019-08-14,629
2019-08-15,629
2019-08-16,629
2019-08-17,629
2019-08-18,629
2019-08-19,629
2019-08-20,606
2019-08-21,606
2019-08-22,606
2019-08-23,606
2019-08-24,606
2019-08-24,606
2019-08-25,606
2019-08-25,606
2019-08-26,606
2019-08-26,606
2019-08-27,606
2019-08-27,606
2019-08-28,576
2019-08-29,576
2019-08-30,576
2019-08-31,576
2019-09-01,576
2019-09-02,576
2019-09-03,576
2019-09-04,551
2019-09-05,551
2019-09-06,551
2019-09-07,551
2019-09-08,551
2019-09-09,551
2019-09-10,551
2019-09-11,551
2019-09-12,551
2019-09-13,551
2019-09-14,535
2019-09-15,535
2019-09-16,535
2019-09-17,535
2019-09-18,535
2019-09-19,535
2019-09-20,535
2019-09-21,535
2019-09-22,535
2019-09-23,535
2019-09-24,535
2019-09-25,520
2019-09-26,520
2019-09-27,520
2019-09-28,520
2019-09-29,520
2019-09-30,520
2019-10-01,520
2019-10-02,520
2019-10-03,520
2019-10-04,520
2019-10-05,520
2019-10-06,527
2019-10-07,527
2019-10-08,527
2019-10-09,527
2019-10-10,527
2019-10-11,527
2019-10-12,527
2019-10-13,527
2019-10-14,527
2019-10-15,527
2019-10-16,527
2019-10-17,527
2019-10-18,551
2019-10-19,551
2019-10-20,551
2019-10-21,551
2019-10-22,551
2019-10-23,551
2019-10-24,551
2019-10-25,551
2019-10-26,551
2019-10-27,551
2019-10-28,551
2019-10-29,551
2019-10-30,551
2019-10-31,551
2019-11-01,551
2019-11-02,551
2019-11-03,551
2019-11-04,551
2019-11-05,551
2019-11-06,551
2019-11-07,551
2019-11-08,551
2019-11-09,551
2019-11-10,551
2019-11-11,551
2019-11-12,551
2019-11-13,560
2019-11-14,560
2019-11-15,560
2019-11-16,560
2019-11-17,560
2019-11-18,560
2019-11-19,560
2019-11-20,560
2019-11-21,560
2019-11-22,560
2019-11-23,560
2019-11-24,557
2019-11-25,557
2019-11-26,557
2019-11-27,557
2019-11-28,557
2019-11-29,557
2019-11-30,557
2019-12-01,557
2019-12-02,557
2019-12-03,557
2019-12-04,557
2019-12-05,557
2019-12-06,557
2019-12-07,575
2019-12-08,575
2019-12-09,575
2019-12-10,575
2019-12-11,575
2019-12-12,575
2019-12-13,575
2019-12-14,575
2019-12-15,575
2019-12-16,575
2019-12-17,575
2019-12-18,575
2019-12-19,575
2019-12-20,575
2019-12-21,573
2019-12-22,573
2019-12-23,573
2019-12-24,573
2019-12-25,573
2019-12-26,573
2019-12-27,573
2019-12-28,573
2019-12-29,573
2019-12-30,573
2019-12-31,573
2020-01-01,573
2020-01-02,573
2020-01-03,580
2020-01-04,580
2020-01-05,580
2020-01-06,580
2020-01-07,580
2020-01-08,580
2020-01-09,580
2020-01-10,580
2020-01-11,580
2020-01-12,580
2020-01-13,580
2020-01-14,588
2020-01-15,588
2020-01-16,588
2020-01-17,588
2020-01-18,588
2020-01-19,588
2020-01-20,588
2020-01-21,588
2020-01-22,588
2020-01-23,588
2020-01-24,575
2020-01-25,575
2020-01-26,575
2020-01-27,575
2020-01-28,575
2020-01-29,575
2020-01-30,575
2020-01-31,575
2020-02-01,575
2020-02-02,575
2020-02-03,575
2020-02-04,575
2020-02-05,575
2020-02-06,592
2020-02-07,592
2020-02-08,592
2020-02-09,592
2020-02-10,592
2020-02-11,592
2020-02-12,592
2020-02-13,592
2020-02-14,592
2020-02-15,592
2020-02-16,592
2020-02-17,592
2020-02-18,580
2020-02-19,580
2020-02-20,580
2020-02-21,580
2020-02-22,580
2020-02-23,580
2020-02-24,580
2020-02-25,580
2020-02-26,580
2020-02-27,580
2020-02-28,589
2020-02-29,589
2020-03-01,589
2020-03-02,589
2020-03-03,589
2020-03-04,589
2020-03-05,589
2020-03-06,589
2020-03-07,589
2020-03-08,589
2020-03-09,589
2020-03-10,592
2020-03-11,592
2020-03-12,592
2020-03-13,592
2020-03-14,592
2020-03-15,592
2020-03-16,592
2020-03-17,592
2020-03-18,592
2020-03-19,592
2020-03-20,592
2020-03-21,606
2020-03-22,606
2020-03-23,606
2020-03-24,606
2020-03-25,606
2020-03-26,606
2020-03-27,606
2020-03-28,606
2020-03-29,607
2020-03-30,607
2020-03-31,607
2020-04-01,607
2020-04-02,607
2020-04-03,607
2020-04-04,607
2020-04-05,607
2020-04-06,619
2020-04-07,619
2020-04-08,619
2020-04-09,619
2020-04-10,619
2020-04-11,619
2020-04-12,619
2020-04-13,620
2020-04-14,620
2020-04-15,620
2020-04-16,620
2020-04-17,620
2020-04-18,620
2020-04-19,620
2020-04-20,620
2020-04-21,620
2020-04-22,620
2020-04-23,620
2020-04-24,620
2020-04-25,620
2020-04-26,620
2020-04-27,621
2020-04-28,621
2020-04-29,621
2020-04-30,621
2020-05-01,621
2020-05-02,621
2020-05-03,621
2020-05-04,607
2020-05-05,607
2020-05-06,607
2020-05-07,607
2020-05-08,607
2020-05-09,607
2020-05-10,607
2020-05-11,621
2020-05-12,621
2020-05-13,621
