date_obj,Ankou%20top price
2020-02-12,21590851
2020-02-13,20517348
2020-02-14,20517348
2020-02-15,20025717
2020-02-16,20025717
2020-02-17,19928343
2020-02-18,19928343
2020-02-19,20261715
2020-02-20,20261715
2020-02-21,20261715
2020-02-22,20326085
2020-02-23,20326085
2020-02-24,20326085
2020-02-25,20801029
2020-02-26,20801029
2020-02-27,21416570
2020-02-28,22247128
2020-02-29,22247128
2020-03-01,22247128
2020-03-02,22497844
2020-03-03,22497844
2020-03-04,23056076
2020-03-05,23056076
2020-03-06,23750850
2020-03-07,23750850
2020-03-08,24062614
2020-03-09,24062614
2020-03-10,24584273
2020-03-11,24584273
2020-03-12,24584273
2020-03-13,24098756
2020-03-14,24098756
2020-03-15,24098756
2020-03-16,23958982
2020-03-17,23958982
2020-03-18,23769168
2020-03-19,23769168
2020-03-20,23975337
2020-03-21,23975337
2020-03-22,23791164
2020-03-23,23791164
2020-03-24,23544501
2020-03-25,23544501
2020-03-26,23520826
2020-03-27,23520826
2020-03-28,23218931
2020-03-29,23158106
2020-03-30,23158106
2020-03-31,22824700
2020-04-01,22824700
2020-04-02,23066681
2020-04-03,23066681
2020-04-04,23018067
2020-04-05,23018067
2020-04-06,22701520
2020-04-07,22701520
2020-04-08,22545890
2020-04-09,22545890
2020-04-10,22545890
2020-04-11,22249235
2020-04-12,22249235
2020-04-13,22460475
2020-04-14,22460475
2020-04-15,22678944
2020-04-16,22678944
2020-04-17,22850555
2020-04-18,23032950
2020-04-19,23032950
2020-04-20,22940919
2020-04-21,22940919
2020-04-22,22911474
2020-04-23,22911474
2020-04-24,22713128
2020-04-25,22713128
2020-04-26,22778518
2020-04-27,22778518
2020-04-28,22790069
2020-04-29,22790069
2020-04-30,23108027
2020-05-01,23108027
2020-05-02,23050467
2020-05-03,23050467
2020-05-04,22598997
2020-05-05,22598997
2020-05-06,22312939
2020-05-07,22312939
2020-05-08,22195866
2020-05-09,21307257
2020-05-10,20480087
2020-05-11,20480087
2020-05-12,20295982
2020-05-13,20295982
