date_obj,White%20sq%20shield price
2019-04-06,7955
2019-04-07,7955
2019-04-08,7955
2019-04-09,7955
2019-04-10,7955
2019-04-11,7955
2019-04-12,7955
2019-04-13,7955
2019-04-14,7955
2019-04-15,7955
2019-04-16,7955
2019-04-17,7955
2019-04-18,7955
2019-04-19,7955
2019-04-20,7955
2019-04-21,7955
2019-04-22,7633
2019-04-23,7633
2019-04-24,7633
2019-04-25,7633
2019-04-26,7633
2019-04-27,7633
2019-04-28,7633
2019-04-29,7633
2019-04-30,7633
2019-05-01,7633
2019-05-02,7633
2019-05-03,7633
2019-05-04,7633
2019-05-05,7633
2019-05-06,7633
2019-05-07,7633
2019-05-08,7633
2019-05-09,7633
2019-05-10,7633
2019-05-11,7633
2019-05-12,7633
2019-05-13,7633
2019-05-14,7633
2019-05-15,7633
2019-05-16,7633
2019-05-17,7633
2019-05-18,7633
2019-05-19,7633
2019-05-20,7633
2019-05-21,7633
2019-05-22,7633
2019-05-23,7633
2019-05-24,7633
2019-05-25,7633
2019-05-26,7262
2019-05-27,7262
2019-05-28,7262
2019-05-29,7262
2019-05-30,7262
2019-05-31,7262
2019-06-01,7262
2019-06-02,7262
2019-06-03,7262
2019-06-04,7262
2019-06-05,7262
2019-06-06,7262
2019-06-07,7262
2019-06-08,7262
2019-06-09,7262
2019-06-10,7262
2019-06-11,7262
2019-06-12,7262
2019-06-13,7262
2019-06-14,7262
2019-06-15,7262
2019-06-16,7262
2019-06-17,7262
2019-06-18,7262
2019-06-19,7262
2019-06-20,7262
2019-06-21,7262
2019-06-22,7262
2019-06-23,7262
2019-06-24,7262
2019-06-25,7262
2019-06-26,7262
2019-06-27,7262
2019-06-28,7262
2019-06-29,6940
2019-06-30,6940
2019-07-01,6940
2019-07-02,6940
2019-07-03,6940
2019-07-04,6940
2019-07-05,6940
2019-07-06,6940
2019-07-07,6940
2019-07-08,6940
2019-07-09,6940
2019-07-10,6940
2019-07-11,6940
2019-07-12,6940
2019-07-13,6940
2019-07-14,6940
2019-07-15,6940
2019-07-16,6940
2019-07-17,6940
2019-07-18,6940
2019-07-19,6940
2019-07-20,6940
2019-07-21,6940
2019-07-22,6940
2019-07-23,6940
2019-07-24,6940
2019-07-25,6940
2019-07-26,6940
2019-07-27,6940
2019-07-28,6940
2019-07-29,6940
2019-07-30,6596
2019-07-31,6596
2019-08-01,6596
2019-08-02,6596
2019-08-03,6596
2019-08-04,6596
2019-08-05,6596
2019-08-06,6596
2019-08-07,6596
2019-08-08,6596
2019-08-09,6596
2019-08-10,6596
2019-08-11,6596
2019-08-12,6596
2019-08-13,6596
2019-08-14,6596
2019-08-15,6596
2019-08-16,6596
2019-08-17,6596
2019-08-18,6596
2019-08-19,6596
2019-08-20,6596
2019-08-21,6596
2019-08-22,6596
2019-08-23,6596
2019-08-24,6596
2019-08-24,6596
2019-08-25,6596
2019-08-25,6596
2019-08-26,6596
2019-08-26,6596
2019-08-27,6596
2019-08-27,6596
2019-08-28,6344
2019-08-29,6344
2019-08-30,6344
2019-08-31,6344
2019-09-01,6344
2019-09-02,6344
2019-09-03,6344
2019-09-04,6344
2019-09-05,6344
2019-09-06,6344
2019-09-07,6344
2019-09-08,6344
2019-09-09,6344
2019-09-10,6344
2019-09-11,6344
2019-09-12,6344
2019-09-13,6344
2019-09-14,6344
2019-09-15,6344
2019-09-16,6344
2019-09-17,6344
2019-09-18,6344
2019-09-19,6344
2019-09-20,6344
2019-09-21,6344
2019-09-22,6344
2019-09-23,6344
2019-09-24,6344
2019-09-25,6344
2019-09-26,6344
2019-09-27,6344
2019-09-28,6344
2019-09-29,6344
2019-09-30,6344
2019-10-01,6344
2019-10-02,6344
2019-10-03,6041
2019-10-04,6041
2019-10-05,6041
2019-10-06,6041
2019-10-07,6041
2019-10-08,6041
2019-10-09,6041
2019-10-10,6041
2019-10-11,6041
2019-10-12,6041
2019-10-13,6041
2019-10-14,6041
2019-10-15,6041
2019-10-16,6041
2019-10-17,6041
2019-10-18,6041
2019-10-19,6041
2019-10-20,6041
2019-10-21,6041
2019-10-22,6041
2019-10-23,6041
2019-10-24,6041
2019-10-25,6041
2019-10-26,6041
2019-10-27,6041
2019-10-28,6041
2019-10-29,6041
2019-10-30,6041
2019-10-31,6041
2019-11-01,6041
2019-11-02,6041
2019-11-03,6041
2019-11-04,6041
2019-11-05,6041
2019-11-06,6041
2019-11-07,6041
2019-11-08,6041
2019-11-09,5840
2019-11-10,5840
2019-11-11,5840
2019-11-12,5840
2019-11-13,5840
2019-11-14,5840
2019-11-15,5840
2019-11-16,5840
2019-11-17,5840
2019-11-18,5840
2019-11-19,5840
2019-11-20,5840
2019-11-21,5840
2019-11-22,5840
2019-11-23,5840
2019-11-24,5840
2019-11-25,5840
2019-11-26,5840
2019-11-27,5840
2019-11-28,5840
2019-11-29,5840
2019-11-30,5840
2019-12-01,5840
2019-12-02,5840
2019-12-03,5840
2019-12-04,5840
2019-12-05,5840
2019-12-06,5840
2019-12-07,5840
2019-12-08,5840
2019-12-09,5840
2019-12-10,5840
2019-12-11,5840
2019-12-12,5570
2019-12-13,5570
2019-12-14,5570
2019-12-15,5570
2019-12-16,5570
2019-12-17,5570
2019-12-18,5570
2019-12-19,5570
2019-12-20,5570
2019-12-21,5570
2019-12-22,5570
2019-12-23,5570
2019-12-24,5570
2019-12-25,5570
2019-12-26,5570
2019-12-27,5570
2019-12-28,5570
2019-12-29,5570
2019-12-30,5570
2019-12-31,5570
2020-01-01,5570
2020-01-02,5570
2020-01-03,5570
2020-01-04,5570
2020-01-05,5570
2020-01-06,5570
2020-01-07,5570
2020-01-08,5570
2020-01-09,5570
2020-01-10,5570
2020-01-11,5570
2020-01-12,5295
2020-01-13,5295
2020-01-14,5295
2020-01-15,5295
2020-01-16,5295
2020-01-17,5295
2020-01-18,5295
2020-01-19,5295
2020-01-20,5295
2020-01-21,5295
2020-01-22,5295
2020-01-23,5295
2020-01-24,5295
2020-01-25,5295
2020-01-26,5295
2020-01-27,5295
2020-01-28,5295
2020-01-29,5295
2020-01-30,5295
2020-01-31,5295
2020-02-01,5295
2020-02-02,5295
2020-02-03,5295
2020-02-04,5295
2020-02-05,5295
2020-02-06,5295
2020-02-07,5295
2020-02-08,5295
2020-02-09,5295
2020-02-10,5053
2020-02-11,5053
2020-02-12,5053
2020-02-13,5053
2020-02-14,5053
2020-02-15,5053
2020-02-16,5053
2020-02-17,5053
2020-02-18,5053
2020-02-19,5053
2020-02-20,5053
2020-02-21,5053
2020-02-22,5053
2020-02-23,5053
2020-02-24,5053
2020-02-25,5053
2020-02-26,5053
2020-02-27,5053
2020-02-28,5053
2020-02-29,5053
2020-03-01,5053
2020-03-02,5053
2020-03-03,5053
2020-03-04,5053
2020-03-05,5053
2020-03-06,5053
2020-03-07,5053
2020-03-08,5053
2020-03-09,5053
2020-03-10,5053
2020-03-11,5053
2020-03-12,5053
2020-03-13,5053
2020-03-14,5053
2020-03-15,5053
2020-03-16,5053
2020-03-17,5053
2020-03-18,4819
2020-03-19,4819
2020-03-20,4819
2020-03-21,4819
2020-03-22,4819
2020-03-23,4819
2020-03-24,4819
2020-03-25,4819
2020-03-26,4819
2020-03-27,4819
2020-03-28,4819
2020-03-29,4819
2020-03-30,4819
2020-03-31,4819
2020-04-01,4819
2020-04-02,4819
2020-04-03,4819
2020-04-04,4819
2020-04-05,4819
2020-04-06,4819
2020-04-07,4819
2020-04-08,4580
2020-04-09,4580
2020-04-10,4580
2020-04-11,4580
2020-04-12,4580
2020-04-13,4580
2020-04-14,4580
2020-04-15,4580
2020-04-16,4580
2020-04-17,4580
2020-04-18,4580
2020-04-19,4580
2020-04-20,4580
2020-04-21,4580
2020-04-22,4580
2020-04-23,4580
2020-04-24,4580
2020-04-25,4580
2020-04-26,4580
2020-04-27,4364
2020-04-28,4364
2020-04-29,4364
2020-04-30,4364
2020-05-01,4364
2020-05-02,4364
2020-05-03,4364
2020-05-04,4364
2020-05-05,4364
2020-05-06,4364
2020-05-07,4364
2020-05-08,4364
2020-05-09,4364
2020-05-10,4364
2020-05-11,4364
2020-05-12,4364
2020-05-13,4364
