date_obj,Dorgeshuun%20crossbow price
2019-03-27,2245
2019-03-28,2231
2019-03-29,2250
2019-03-30,2332
2019-03-31,2290
2019-04-01,2301
2019-04-02,2327
2019-04-03,2316
2019-04-04,2312
2019-04-05,2323
2019-04-06,2328
2019-04-07,2329
2019-04-08,2341
2019-04-09,2326
2019-04-10,2318
2019-04-11,2340
2019-04-12,2345
2019-04-13,2349
2019-04-14,2335
2019-04-15,2279
2019-04-16,2265
2019-04-17,2278
2019-04-18,2286
2019-04-19,2326
2019-04-20,2371
2019-04-21,2418
2019-04-22,2431
2019-04-23,2424
2019-04-24,2503
2019-04-25,2584
2019-04-26,2639
2019-04-27,2678
2019-04-28,2685
2019-04-29,2745
2019-04-30,2785
2019-05-01,2823
2019-05-02,2781
2019-05-03,2737
2019-05-04,2697
2019-05-05,2617
2019-05-06,2601
2019-05-07,2547
2019-05-08,2510
2019-05-09,2466
2019-05-10,2428
2019-05-11,2478
2019-05-12,2451
2019-05-13,2455
2019-05-14,2512
2019-05-15,2563
2019-05-16,2586
2019-05-17,2600
2019-05-18,2575
2019-05-19,2607
2019-05-20,2553
2019-05-21,2550
2019-05-22,2583
2019-05-23,2566
2019-05-24,2558
2019-05-25,2561
2019-05-26,2517
2019-05-27,2526
2019-05-28,2564
2019-05-29,2548
2019-05-30,2589
2019-05-31,2534
2019-06-01,2457
2019-06-02,2450
2019-06-03,2441
2019-06-04,2422
2019-06-05,2428
2019-06-06,2449
2019-06-07,2459
2019-06-08,2487
2019-06-09,2489
2019-06-10,2545
2019-06-11,2574
2019-06-12,2571
2019-06-13,2531
2019-06-14,2545
2019-06-15,2566
2019-06-16,2567
2019-06-17,2514
2019-06-18,2489
2019-06-19,2434
2019-06-20,2425
2019-06-21,2346
2019-06-22,2320
2019-06-23,2265
2019-06-24,2213
2019-06-25,2196
2019-06-26,2212
2019-06-27,2279
2019-06-28,2392
2019-06-29,2509
2019-06-30,2587
2019-07-01,2502
2019-07-02,2446
2019-07-03,2399
2019-07-04,2404
2019-07-05,2396
2019-07-06,2396
2019-07-07,2507
2019-07-08,2565
2019-07-09,2597
2019-07-10,2684
2019-07-11,2699
2019-07-12,2696
2019-07-13,2772
2019-07-14,2885
2019-07-15,2891
2019-07-16,2778
2019-07-17,2644
2019-07-18,2512
2019-07-19,2504
2019-07-20,2442
2019-07-21,2416
2019-07-22,2404
2019-07-23,2381
2019-07-24,2403
2019-07-25,2445
2019-07-26,2450
2019-07-27,2465
2019-07-28,2480
2019-07-29,2518
2019-07-30,2624
2019-07-31,2728
2019-08-01,2865
2019-08-02,3009
2019-08-03,3089
2019-08-04,3167
2019-08-05,3058
2019-08-06,2942
2019-08-07,2855
2019-08-08,2751
2019-08-09,2686
2019-08-10,2636
2019-08-11,2579
2019-08-12,2555
2019-08-13,2495
2019-08-14,2445
2019-08-15,2556
2019-08-16,2641
2019-08-17,2701
2019-08-18,2797
2019-08-19,2928
2019-08-20,2929
2019-08-21,2825
2019-08-22,2746
2019-08-23,2668
2019-08-24,2634
2019-08-24,2634
2019-08-25,2562
2019-08-25,2562
2019-08-26,2526
2019-08-27,2503
2019-08-27,2503
2019-08-28,2428
2019-08-29,2374
2019-08-30,2433
2019-08-31,2441
2019-09-01,2438
2019-09-02,2422
2019-09-03,2376
2019-09-04,2310
2019-09-05,2248
2019-09-06,2267
2019-09-07,2300
2019-09-08,2338
2019-09-09,2418
2019-09-10,2444
2019-09-11,2454
2019-09-12,2506
2019-09-13,2584
2019-09-14,2543
2019-09-15,2573
2019-09-16,2548
2019-09-17,2609
2019-09-18,2683
2019-09-19,2680
2019-09-20,2607
2019-09-21,2615
2019-09-22,2632
2019-09-23,2632
2019-09-24,2749
2019-09-25,2813
2019-09-26,2773
2019-09-27,2634
2019-09-28,2533
2019-09-29,2455
2019-09-30,2406
2019-10-01,2338
2019-10-02,2273
2019-10-03,2293
2019-10-04,2368
2019-10-05,2323
2019-10-06,2335
2019-10-07,2338
2019-10-08,2332
2019-10-09,2371
2019-10-10,2418
2019-10-11,2334
2019-10-12,2324
2019-10-13,2293
2019-10-14,2288
2019-10-15,2264
2019-10-16,2260
2019-10-17,2237
2019-10-18,2255
2019-10-19,2208
2019-10-20,2204
2019-10-21,2173
2019-10-22,2103
2019-10-23,2103
2019-10-24,2078
2019-10-25,2087
2019-10-26,2148
2019-10-27,2190
2019-10-28,2160
2019-10-29,2128
2019-10-30,2160
2019-10-31,2179
2019-11-01,2190
2019-11-02,2231
2019-11-03,2279
2019-11-04,2267
2019-11-05,2307
2019-11-06,2289
2019-11-07,2391
2019-11-08,2391
2019-11-09,2370
2019-11-10,2332
2019-11-11,2325
2019-11-12,2355
2019-11-13,2345
2019-11-14,2319
2019-11-15,2318
2019-11-16,2337
2019-11-17,2334
2019-11-18,2313
2019-11-19,2326
2019-11-20,2286
2019-11-21,2328
2019-11-22,2310
2019-11-23,2255
2019-11-24,2224
2019-11-25,2233
2019-11-26,2218
2019-11-27,2225
2019-11-28,2210
2019-11-29,2099
2019-11-30,1998
2019-12-01,1951
2019-12-02,2028
2019-12-03,2067
2019-12-04,2111
2019-12-05,2134
2019-12-06,2133
2019-12-07,2126
2019-12-08,2117
2019-12-09,2083
2019-12-10,2099
2019-12-11,2100
2019-12-12,2134
2019-12-13,2241
2019-12-14,2302
2019-12-15,2336
2019-12-16,2436
2019-12-17,2443
2019-12-18,2381
2019-12-19,2263
2019-12-20,2263
2019-12-21,2210
2019-12-22,2152
2019-12-23,2154
2019-12-24,2118
2019-12-25,2131
2019-12-26,2107
2019-12-27,2119
2019-12-28,2103
2019-12-29,2120
2019-12-30,2123
2019-12-31,2144
2020-01-01,2239
2020-01-02,2241
2020-01-03,2247
2020-01-04,2222
2020-01-05,2175
2020-01-06,2119
2020-01-07,2033
2020-01-08,1931
2020-01-09,1834
2020-01-10,1742
2020-01-11,1654
2020-01-12,1571
2020-01-13,1509
2020-01-14,1540
2020-01-15,1546
2020-01-16,1607
2020-01-17,1644
2020-01-18,1667
2020-01-19,1685
2020-01-20,1660
2020-01-21,1639
2020-01-22,1656
2020-01-23,1595
2020-01-24,1575
2020-01-25,1561
2020-01-26,1491
2020-01-27,1468
2020-01-28,1536
2020-01-29,1613
2020-01-30,1694
2020-01-31,1762
2020-02-01,1812
2020-02-02,1816
2020-02-03,1822
2020-02-04,1794
2020-02-05,1795
2020-02-06,1816
2020-02-07,1803
2020-02-08,1773
2020-02-09,1742
2020-02-10,1755
2020-02-11,1784
2020-02-12,1802
2020-02-13,1804
2020-02-14,1833
2020-02-15,1839
2020-02-16,1858
2020-02-17,1868
2020-02-18,1830
2020-02-19,1844
2020-02-20,1844
2020-02-21,1865
2020-02-22,1877
2020-02-23,1897
2020-02-24,1857
2020-02-25,1857
2020-02-26,1865
2020-02-27,1866
2020-02-28,1880
2020-02-29,1918
2020-03-01,1934
2020-03-02,1936
2020-03-03,1903
2020-03-04,1902
2020-03-05,1901
2020-03-06,1893
2020-03-07,1885
2020-03-08,1883
2020-03-09,1872
2020-03-10,1860
2020-03-11,1849
2020-03-12,1857
2020-03-13,1897
2020-03-14,1900
2020-03-15,1867
2020-03-16,1874
2020-03-17,1887
2020-03-18,1923
2020-03-19,1955
2020-03-20,1947
2020-03-21,1916
2020-03-22,1906
2020-03-23,1944
2020-03-24,2010
2020-03-25,2045
2020-03-26,2048
2020-03-27,2070
2020-03-28,2137
2020-03-29,2218
2020-03-30,2292
2020-03-31,2399
2020-04-01,2453
2020-04-02,2437
2020-04-03,2359
2020-04-04,2277
2020-04-05,2230
2020-04-06,2200
2020-04-07,2222
2020-04-08,2242
2020-04-09,2275
2020-04-10,2339
2020-04-11,2316
2020-04-12,2291
2020-04-13,2279
2020-04-14,2291
2020-04-15,2282
2020-04-16,2273
2020-04-17,2258
2020-04-18,2193
2020-04-19,2161
2020-04-20,2167
2020-04-21,2193
2020-04-22,2267
2020-04-23,2236
2020-04-24,2137
2020-04-25,2124
2020-04-26,2081
2020-04-27,2074
2020-04-28,2088
2020-04-29,2086
2020-04-30,2088
2020-05-01,2129
2020-05-02,2124
2020-05-03,2077
2020-05-04,2119
2020-05-05,2213
2020-05-06,2232
2020-05-07,2190
2020-05-08,2185
2020-05-09,2197
2020-05-10,2145
2020-05-11,2142
2020-05-12,2143
2020-05-13,2140
