date_obj,Bandos%20page%203 price
2019-03-21,3239
2019-03-22,3336
2019-03-23,3490
2019-03-24,3569
2019-03-25,3657
2019-03-26,3701
2019-03-27,3701
2019-03-28,3659
2019-03-29,3786
2019-03-30,3829
2019-03-31,3859
2019-04-01,3910
2019-04-02,3858
2019-04-03,4001
2019-04-04,4110
2019-04-05,4120
2019-04-06,4112
2019-04-07,4008
2019-04-08,3986
2019-04-09,3973
2019-04-10,3797
2019-04-11,3665
2019-04-12,3560
2019-04-13,3397
2019-04-14,3285
2019-04-15,3212
2019-04-16,3177
2019-04-17,3087
2019-04-18,3156
2019-04-19,3214
2019-04-20,3231
2019-04-21,3215
2019-04-22,3223
2019-04-23,3192
2019-04-24,3189
2019-04-25,3175
2019-04-26,3190
2019-04-27,3246
2019-04-28,3262
2019-04-29,3321
2019-04-30,3348
2019-05-01,3341
2019-05-02,3259
2019-05-03,3249
2019-05-04,3249
2019-05-05,3252
2019-05-06,3353
2019-05-07,3379
2019-05-08,3403
2019-05-09,3306
2019-05-10,3302
2019-05-11,3204
2019-05-12,3186
2019-05-13,3170
2019-05-14,3197
2019-05-15,3215
2019-05-16,3239
2019-05-17,3220
2019-05-18,3200
2019-05-19,3197
2019-05-20,3138
2019-05-21,3072
2019-05-22,3109
2019-05-23,3141
2019-05-24,3134
2019-05-25,3100
2019-05-26,2989
2019-05-27,2973
2019-05-28,3000
2019-05-29,2975
2019-05-30,2996
2019-05-31,3011
2019-06-01,3017
2019-06-02,2975
2019-06-03,3045
2019-06-04,3087
2019-06-05,2996
2019-06-06,3029
2019-06-07,3041
2019-06-08,3053
2019-06-09,2968
2019-06-10,2968
2019-06-11,2962
2019-06-12,2888
2019-06-13,2797
2019-06-14,2678
2019-06-15,2548
2019-06-16,2434
2019-06-17,2326
2019-06-18,2228
2019-06-19,2205
2019-06-20,2249
2019-06-21,2211
2019-06-22,2156
2019-06-23,2105
2019-06-24,2090
2019-06-25,2070
2019-06-26,2154
2019-06-27,2252
2019-06-28,2252
2019-06-29,2359
2019-06-30,2466
2019-07-01,2537
2019-07-02,2578
2019-07-03,2650
2019-07-04,2702
2019-07-05,2754
2019-07-06,2667
2019-07-07,2712
2019-07-08,2762
2019-07-09,2850
2019-07-10,2964
2019-07-11,3018
2019-07-12,3105
2019-07-13,3099
2019-07-14,3145
2019-07-15,3280
2019-07-16,3437
2019-07-17,3609
2019-07-18,3790
2019-07-19,3978
2019-07-20,4177
2019-07-21,4385
2019-07-22,4525
2019-07-23,4681
2019-07-24,4498
2019-07-25,4410
2019-07-26,4294
2019-07-27,4243
2019-07-28,4282
2019-07-29,4221
2019-07-30,4067
2019-07-31,3924
2019-08-01,3857
2019-08-02,3786
2019-08-03,3689
2019-08-04,3575
2019-08-05,3496
2019-08-06,3415
2019-08-07,3318
2019-08-08,3259
2019-08-09,3215
2019-08-10,3141
2019-08-11,3070
2019-08-12,3062
2019-08-13,2957
2019-08-14,2945
2019-08-15,2916
2019-08-16,2795
2019-08-17,2680
2019-08-18,2564
2019-08-19,2489
2019-08-20,2412
2019-08-21,2350
2019-08-22,2249
2019-08-23,2161
2019-08-24,2109
2019-08-24,2109
2019-08-25,2044
2019-08-25,2044
2019-08-26,1988
2019-08-27,1985
2019-08-27,1985
2019-08-28,2033
2019-08-29,1964
2019-08-30,1997
2019-08-31,1997
2019-09-01,2075
2019-09-02,2075
2019-09-03,2137
2019-09-04,2172
2019-09-05,2269
2019-09-06,2305
2019-09-07,2343
2019-09-08,2378
2019-09-09,2434
2019-09-10,2436
2019-09-11,2526
2019-09-12,2583
2019-09-13,2612
2019-09-14,2548
2019-09-15,2508
2019-09-16,2573
2019-09-17,2665
2019-09-18,2666
2019-09-19,2672
2019-09-20,2690
2019-09-21,2767
2019-09-22,2766
2019-09-23,2797
2019-09-24,2797
2019-09-25,2835
2019-09-26,2880
2019-09-27,2875
2019-09-28,2937
2019-09-29,2962
2019-09-30,3041
2019-10-01,3030
2019-10-02,2937
2019-10-03,2798
2019-10-04,2658
2019-10-05,2532
2019-10-06,2439
2019-10-07,2344
2019-10-08,2262
2019-10-09,2262
2019-10-10,2212
2019-10-11,2183
2019-10-12,2166
2019-10-13,2152
2019-10-14,2177
2019-10-15,2157
2019-10-16,2138
2019-10-17,2134
2019-10-18,2166
2019-10-19,2184
2019-10-20,2201
2019-10-21,2237
2019-10-22,2286
2019-10-23,2354
2019-10-24,2423
2019-10-25,2489
2019-10-26,2437
2019-10-27,2381
2019-10-28,2347
2019-10-29,2293
2019-10-30,2316
2019-10-31,2376
2019-11-01,2383
2019-11-02,2334
2019-11-03,2291
2019-11-04,2323
2019-11-05,2323
2019-11-06,2331
2019-11-07,2305
2019-11-08,2332
2019-11-09,2331
2019-11-10,2294
2019-11-11,2222
2019-11-12,2147
2019-11-13,2100
2019-11-14,2078
2019-11-15,2109
2019-11-16,2103
2019-11-17,2103
2019-11-18,2125
2019-11-19,2167
2019-11-20,2199
2019-11-21,2199
2019-11-22,2179
2019-11-23,2131
2019-11-24,2056
2019-11-25,2072
2019-11-26,2089
2019-11-27,2089
2019-11-28,2038
2019-11-29,1966
2019-11-30,1960
2019-12-01,2045
2019-12-02,2057
2019-12-03,2118
2019-12-04,2160
2019-12-05,2160
2019-12-06,2172
2019-12-07,2219
2019-12-08,2281
2019-12-09,2315
2019-12-10,2389
2019-12-11,2435
2019-12-12,2435
2019-12-13,2403
2019-12-14,2367
2019-12-15,2251
2019-12-16,2158
2019-12-17,2105
2019-12-18,2065
2019-12-19,2055
2019-12-20,2046
2019-12-21,2024
2019-12-22,1978
2019-12-23,1935
2019-12-24,1985
2019-12-25,2030
2019-12-26,2048
2019-12-27,2038
2019-12-28,2063
2019-12-29,2018
2019-12-30,2072
2019-12-31,2073
2020-01-01,2043
2020-01-02,1993
2020-01-03,1962
2020-01-04,1923
2020-01-05,1921
2020-01-06,1938
2020-01-07,1982
2020-01-08,1982
2020-01-09,2008
2020-01-10,2028
2020-01-11,2009
2020-01-12,2037
2020-01-13,1990
2020-01-14,2036
2020-01-15,2078
2020-01-16,2103
2020-01-17,2095
2020-01-18,2039
2020-01-19,2059
2020-01-20,2075
2020-01-21,2062
2020-01-22,2096
2020-01-23,2078
2020-01-24,2101
2020-01-25,2083
2020-01-26,2085
2020-01-27,2112
2020-01-28,2088
2020-01-29,2111
2020-01-30,2045
2020-01-31,2017
2020-02-01,1962
2020-02-02,1922
2020-02-03,1869
2020-02-04,1843
2020-02-05,1774
2020-02-06,1725
2020-02-07,1652
2020-02-08,1572
2020-02-09,1506
2020-02-10,1436
2020-02-11,1371
2020-02-12,1302
2020-02-13,1248
2020-02-14,1192
2020-02-15,1139
2020-02-16,1087
2020-02-17,1041
2020-02-18,1002
2020-02-19,1009
2020-02-20,1037
2020-02-21,1037
2020-02-22,1050
2020-02-23,1060
2020-02-24,1077
2020-02-25,1089
2020-02-26,1088
2020-02-27,1119
2020-02-28,1153
2020-02-29,1164
2020-03-01,1194
2020-03-02,1238
2020-03-03,1250
2020-03-04,1235
2020-03-05,1236
2020-03-06,1255
2020-03-07,1271
2020-03-08,1323
2020-03-09,1369
2020-03-10,1430
2020-03-11,1463
2020-03-12,1502
2020-03-13,1515
2020-03-14,1491
2020-03-15,1453
2020-03-16,1409
2020-03-17,1364
2020-03-18,1348
2020-03-19,1334
2020-03-20,1349
2020-03-21,1365
2020-03-22,1400
2020-03-23,1419
2020-03-24,1469
2020-03-25,1475
2020-03-26,1479
2020-03-27,1471
2020-03-28,1475
2020-03-29,1489
2020-03-30,1513
2020-03-31,1504
2020-04-01,1501
2020-04-02,1492
2020-04-03,1478
2020-04-04,1460
2020-04-05,1444
2020-04-06,1498
2020-04-07,1548
2020-04-08,1586
2020-04-09,1598
2020-04-10,1587
2020-04-11,1616
2020-04-12,1647
2020-04-13,1645
2020-04-14,1664
2020-04-15,1662
2020-04-16,1658
2020-04-17,1651
2020-04-18,1634
2020-04-19,1622
2020-04-20,1641
2020-04-21,1647
2020-04-22,1697
2020-04-23,1688
2020-04-24,1684
2020-04-25,1695
2020-04-26,1694
2020-04-27,1680
2020-04-28,1650
2020-04-29,1624
2020-04-30,1621
2020-05-01,1628
2020-05-02,1646
2020-05-03,1671
2020-05-04,1661
2020-05-05,1636
2020-05-06,1655
2020-05-07,1642
2020-05-08,1650
2020-05-09,1652
2020-05-10,1686
2020-05-11,1713
2020-05-12,1697
2020-05-13,1720
