date_obj,Gnomeball price
2019-03-28,3717
2019-03-29,3779
2019-03-30,3779
2019-03-31,3779
2019-04-01,3887
2019-04-02,3887
2019-04-03,3879
2019-04-04,3879
2019-04-05,3861
2019-04-06,3861
2019-04-07,3930
2019-04-08,3930
2019-04-09,3976
2019-04-10,3976
2019-04-11,3985
2019-04-12,3985
2019-04-13,4106
2019-04-14,4106
2019-04-15,4106
2019-04-16,4172
2019-04-17,4172
2019-04-18,4172
2019-04-19,4158
2019-04-20,4158
2019-04-21,4158
2019-04-22,4363
2019-04-23,4363
2019-04-24,4363
2019-04-25,4523
2019-04-26,4523
2019-04-27,4523
2019-04-28,4664
2019-04-29,4664
2019-04-30,4664
2019-05-01,4898
2019-05-02,4898
2019-05-03,4898
2019-05-04,5143
2019-05-05,5143
2019-05-06,5143
2019-05-07,5143
2019-05-08,5401
2019-05-09,5401
2019-05-10,5401
2019-05-11,5401
2019-05-12,5546
2019-05-13,5546
2019-05-14,5546
2019-05-15,5571
2019-05-16,5571
2019-05-17,5571
2019-05-18,5653
2019-05-19,5653
2019-05-20,5653
2019-05-21,5653
2019-05-22,5629
2019-05-23,5629
2019-05-24,5629
2019-05-25,5591
2019-05-26,5591
2019-05-27,5591
2019-05-28,5591
2019-05-29,5414
2019-05-30,5414
2019-05-31,5414
2019-06-01,5414
2019-06-02,5160
2019-06-03,5160
2019-06-04,5160
2019-06-05,5209
2019-06-06,5209
2019-06-07,5209
2019-06-08,5340
2019-06-09,5340
2019-06-10,5340
2019-06-11,5411
2019-06-12,5411
2019-06-13,5411
2019-06-14,5592
2019-06-15,5592
2019-06-16,5592
2019-06-17,5867
2019-06-18,5867
2019-06-19,5867
2019-06-20,6110
2019-06-21,6110
2019-06-22,6110
2019-06-23,6110
2019-06-24,5983
2019-06-25,5983
2019-06-26,5983
2019-06-27,6007
2019-06-28,6007
2019-06-29,6007
2019-06-30,6007
2019-07-01,5747
2019-07-02,5747
2019-07-03,5506
2019-07-04,5506
2019-07-05,5288
2019-07-06,5288
2019-07-07,5288
2019-07-08,5080
2019-07-09,5080
2019-07-10,5080
2019-07-11,4885
2019-07-12,4885
2019-07-13,4885
2019-07-14,4758
2019-07-15,4758
2019-07-16,4758
2019-07-17,4942
2019-07-18,4942
2019-07-19,4942
2019-07-20,5123
2019-07-21,5123
2019-07-22,5123
2019-07-23,5262
2019-07-24,5262
2019-07-25,5262
2019-07-26,5228
2019-07-27,5228
2019-07-28,5228
2019-07-29,5039
2019-07-30,5039
2019-07-31,5039
2019-08-01,4978
2019-08-02,4978
2019-08-03,4978
2019-08-04,4978
2019-08-05,4947
2019-08-06,4947
2019-08-07,4947
2019-08-08,4947
2019-08-09,5153
2019-08-10,5153
2019-08-11,5153
2019-08-12,5366
2019-08-13,5366
2019-08-14,5366
2019-08-15,5366
2019-08-16,5574
2019-08-17,5574
2019-08-18,5574
2019-08-19,5574
2019-08-20,5692
2019-08-21,5692
2019-08-22,5692
2019-08-23,5692
2019-08-24,5734
2019-08-24,5734
2019-08-25,5734
2019-08-25,5734
2019-08-26,5734
2019-08-26,5734
2019-08-27,5734
2019-08-27,5734
2019-08-28,5734
2019-08-29,5810
2019-08-30,5810
2019-08-31,5810
2019-09-01,5974
2019-09-02,5974
2019-09-03,5974
2019-09-04,5974
2019-09-05,6233
2019-09-06,6233
2019-09-07,6233
2019-09-08,6359
2019-09-09,6359
2019-09-10,6359
2019-09-11,6359
2019-09-12,6306
2019-09-13,6306
2019-09-14,6306
2019-09-15,6370
2019-09-16,6370
2019-09-17,6370
2019-09-18,6370
2019-09-19,6413
2019-09-20,6413
2019-09-21,6413
2019-09-22,6413
2019-09-23,6413
2019-09-24,6420
2019-09-25,6420
2019-09-26,6420
2019-09-27,6420
2019-09-28,6545
2019-09-29,6545
2019-09-30,6545
2019-10-01,6545
2019-10-02,6644
2019-10-03,6644
2019-10-04,6644
2019-10-05,6644
2019-10-06,6656
2019-10-07,6656
2019-10-08,6656
2019-10-09,6656
2019-10-10,6767
2019-10-11,6767
2019-10-12,6767
2019-10-13,6858
2019-10-14,6858
2019-10-15,6858
2019-10-16,6858
2019-10-17,6639
2019-10-18,6639
2019-10-19,6639
2019-10-20,6422
2019-10-21,6422
2019-10-22,6422
2019-10-23,6422
2019-10-24,6345
2019-10-25,6345
2019-10-26,6133
2019-10-27,6133
2019-10-28,6133
2019-10-29,6051
2019-10-30,6051
2019-10-31,6051
2019-11-01,6051
2019-11-02,5971
2019-11-03,5971
2019-11-04,5971
2019-11-05,5971
2019-11-06,5971
2019-11-07,5945
2019-11-08,5945
2019-11-09,5945
2019-11-10,5945
2019-11-11,5713
2019-11-12,5713
2019-11-13,5713
2019-11-14,5713
2019-11-15,5713
2019-11-16,5659
2019-11-17,5659
2019-11-18,5659
2019-11-19,5659
2019-11-20,5659
2019-11-21,5659
2019-11-22,5574
2019-11-23,5574
2019-11-24,5574
2019-11-25,5574
2019-11-26,5574
2019-11-27,5482
2019-11-28,5482
2019-11-29,5482
2019-11-30,5482
2019-12-01,5482
2019-12-02,5310
2019-12-03,5310
2019-12-04,5310
2019-12-05,5310
2019-12-06,5310
2019-12-07,5441
2019-12-08,5441
2019-12-09,5441
2019-12-10,5441
2019-12-11,5441
2019-12-12,5684
2019-12-13,5684
2019-12-14,5684
2019-12-15,5684
2019-12-16,5920
2019-12-17,5920
2019-12-18,5920
2019-12-19,5920
2019-12-20,5920
2019-12-21,6189
2019-12-22,6189
2019-12-23,6189
2019-12-24,6189
2019-12-25,6486
2019-12-26,6486
2019-12-27,6486
2019-12-28,6486
2019-12-29,6486
2019-12-30,6499
2019-12-31,6499
2020-01-01,6499
2020-01-02,6499
2020-01-03,6499
2020-01-04,6823
2020-01-05,6823
2020-01-06,6823
2020-01-07,6823
2020-01-08,7163
2020-01-09,7163
2020-01-10,7163
2020-01-11,7163
2020-01-12,7520
2020-01-13,7520
2020-01-14,7520
2020-01-15,7520
2020-01-16,7520
2020-01-17,7896
2020-01-18,7896
2020-01-19,7896
2020-01-20,7896
2020-01-21,7896
2020-01-22,8291
2020-01-23,8291
2020-01-24,8291
2020-01-25,8291
2020-01-26,8678
2020-01-27,8678
2020-01-28,8678
2020-01-29,8864
2020-01-30,8864
2020-01-31,8864
2020-02-01,8864
2020-02-02,8655
2020-02-03,8655
2020-02-04,8655
2020-02-05,8527
2020-02-06,8527
2020-02-07,8527
2020-02-08,8401
2020-02-09,8401
2020-02-10,8401
2020-02-11,8570
2020-02-12,8570
2020-02-13,8570
2020-02-14,8361
2020-02-15,8361
2020-02-16,8361
2020-02-17,8361
2020-02-18,8432
2020-02-19,8432
2020-02-20,8432
2020-02-21,8238
2020-02-22,8238
2020-02-23,8238
2020-02-24,8561
2020-02-25,8561
2020-02-26,8561
2020-02-27,8561
2020-02-28,8730
2020-02-29,8730
2020-03-01,8730
2020-03-02,8730
2020-03-03,8805
2020-03-04,8805
2020-03-05,8805
2020-03-06,8805
2020-03-07,8872
2020-03-08,8872
2020-03-09,8872
2020-03-10,8676
2020-03-11,8676
2020-03-12,8676
2020-03-13,8361
2020-03-14,8361
2020-03-15,8361
2020-03-16,8030
2020-03-17,8030
2020-03-18,8030
2020-03-19,7742
2020-03-20,7742
2020-03-21,7742
2020-03-22,7764
2020-03-23,7764
2020-03-24,8054
2020-03-25,8054
2020-03-26,8054
2020-03-27,8455
2020-03-28,8455
2020-03-29,8455
2020-03-30,8878
2020-03-31,8878
2020-04-01,8878
2020-04-02,9322
2020-04-03,9322
2020-04-04,9322
2020-04-05,9322
2020-04-06,9789
2020-04-07,9789
2020-04-08,10279
2020-04-09,10279
2020-04-10,10279
2020-04-11,10778
2020-04-12,10778
2020-04-13,10778
2020-04-14,11317
2020-04-15,11317
2020-04-16,11716
2020-04-17,11716
2020-04-18,12019
2020-04-19,12019
2020-04-20,11561
2020-04-21,11561
2020-04-22,11194
2020-04-23,11194
2020-04-24,11194
2020-04-25,10699
2020-04-26,10207
2020-04-27,9710
2020-04-28,9328
2020-04-29,9328
2020-04-30,8932
2020-05-01,8932
2020-05-02,8498
2020-05-03,8103
2020-05-04,8103
2020-05-05,7719
2020-05-06,7363
2020-05-07,7363
2020-05-08,7057
2020-05-09,6760
2020-05-10,6459
2020-05-11,6459
2020-05-12,6157
2020-05-13,6157
