date_obj,Spottier%20cape price
2019-04-09,3175
2019-04-10,3212
2019-04-11,3273
2019-04-12,3296
2019-04-13,3455
2019-04-14,3548
2019-04-15,3548
2019-04-16,3658
2019-04-17,3762
2019-04-18,3855
2019-04-19,3991
2019-04-20,4179
2019-04-21,4312
2019-04-22,4214
2019-04-23,4104
2019-04-24,4063
2019-04-25,4058
2019-04-26,4085
2019-04-27,4085
2019-04-28,4016
2019-04-29,3969
2019-04-30,4036
2019-05-01,4036
2019-05-02,4238
2019-05-03,4450
2019-05-04,4673
2019-05-05,4905
2019-05-06,5093
2019-05-07,5348
2019-05-08,5567
2019-05-09,5723
2019-05-10,5667
2019-05-11,5929
2019-05-12,5798
2019-05-13,5581
2019-05-14,5379
2019-05-15,5379
2019-05-16,5110
2019-05-17,5110
2019-05-18,4877
2019-05-19,4708
2019-05-20,4501
2019-05-21,4299
2019-05-22,4135
2019-05-23,4018
2019-05-24,3889
2019-05-25,3790
2019-05-26,3876
2019-05-27,4053
2019-05-28,4202
2019-05-29,4116
2019-05-30,4154
2019-05-31,4227
2019-06-01,4242
2019-06-02,4137
2019-06-03,4149
2019-06-04,4010
2019-06-05,3953
2019-06-06,3930
2019-06-07,3850
2019-06-08,3726
2019-06-09,3582
2019-06-10,3582
2019-06-11,3419
2019-06-12,3515
2019-06-13,3657
2019-06-14,3676
2019-06-15,3676
2019-06-16,3750
2019-06-17,3896
2019-06-18,3896
2019-06-19,4071
2019-06-20,4164
2019-06-21,4169
2019-06-22,4138
2019-06-23,4166
2019-06-24,4276
2019-06-25,4290
2019-06-26,4316
2019-06-27,4159
2019-06-28,4159
2019-06-29,3960
2019-06-30,3845
2019-07-01,3845
2019-07-02,3702
2019-07-03,3627
2019-07-04,3627
2019-07-05,3552
2019-07-06,3635
2019-07-07,3679
2019-07-08,3673
2019-07-09,3535
2019-07-10,3490
2019-07-11,3443
2019-07-12,3410
2019-07-13,3410
2019-07-14,3343
2019-07-15,3343
2019-07-16,3242
2019-07-17,3244
2019-07-18,3349
2019-07-19,3423
2019-07-20,3421
2019-07-21,3440
2019-07-22,3472
2019-07-23,3449
2019-07-24,3449
2019-07-25,3464
2019-07-26,3548
2019-07-27,3646
2019-07-28,3571
2019-07-29,3612
2019-07-30,3603
2019-07-31,3432
2019-08-01,3278
2019-08-02,3185
2019-08-03,3203
2019-08-04,3346
2019-08-05,3503
2019-08-06,3677
2019-08-07,3793
2019-08-08,3793
2019-08-09,3868
2019-08-10,3886
2019-08-11,3749
2019-08-12,3574
2019-08-13,3447
2019-08-14,3310
2019-08-15,3144
2019-08-16,3127
2019-08-17,3127
2019-08-18,3272
2019-08-19,3382
2019-08-20,3538
2019-08-21,3672
2019-08-22,3688
2019-08-23,3688
2019-08-24,3633
2019-08-24,3633
2019-08-25,3633
2019-08-25,3633
2019-08-26,3594
2019-08-26,3594
2019-08-27,3606
2019-08-27,3606
2019-08-28,3479
2019-08-29,3449
2019-08-30,3429
2019-08-31,3429
2019-09-01,3448
2019-09-02,3448
2019-09-03,3561
2019-09-04,3669
2019-09-05,3843
2019-09-06,3843
2019-09-07,3840
2019-09-08,3885
2019-09-09,3885
2019-09-10,3966
2019-09-11,4026
2019-09-12,4026
2019-09-13,4085
2019-09-14,4137
2019-09-15,4187
2019-09-16,4250
2019-09-17,4222
2019-09-18,4134
2019-09-19,4134
2019-09-20,4060
2019-09-21,3983
2019-09-22,3928
2019-09-23,4044
2019-09-24,4044
2019-09-25,3962
2019-09-26,3871
2019-09-27,3871
2019-09-28,3758
2019-09-29,3758
2019-09-30,3637
2019-10-01,3666
2019-10-02,3666
2019-10-03,3578
2019-10-04,3578
2019-10-05,3456
2019-10-06,3484
2019-10-07,3484
2019-10-08,3548
2019-10-09,3548
2019-10-10,3726
2019-10-11,3726
2019-10-12,3913
2019-10-13,4109
2019-10-14,4315
2019-10-15,4315
2019-10-16,4524
2019-10-17,4524
2019-10-18,4609
2019-10-19,4394
2019-10-20,4263
2019-10-21,4263
2019-10-22,4361
2019-10-23,4466
2019-10-24,4510
2019-10-25,4534
2019-10-26,4578
2019-10-27,4637
2019-10-28,4566
2019-10-29,4566
2019-10-30,4451
2019-10-31,4333
2019-11-01,4226
2019-11-02,4230
2019-11-03,4156
2019-11-04,4056
2019-11-05,4056
2019-11-06,4217
2019-11-07,4428
2019-11-08,4533
2019-11-09,4654
2019-11-10,4493
2019-11-11,4540
2019-11-12,4540
2019-11-13,4582
2019-11-14,4567
2019-11-15,4495
2019-11-16,4476
2019-11-17,4476
2019-11-18,4519
2019-11-19,4519
2019-11-20,4293
2019-11-21,4293
2019-11-22,4078
2019-11-23,3882
2019-11-24,3777
2019-11-25,3681
2019-11-26,3670
2019-11-27,3670
2019-11-28,3713
2019-11-29,3713
2019-11-30,3890
2019-12-01,4063
2019-12-02,4063
2019-12-03,4267
2019-12-04,4479
2019-12-05,4479
2019-12-06,4703
2019-12-07,4939
2019-12-08,4939
2019-12-09,4891
2019-12-10,4706
2019-12-11,4486
2019-12-12,4486
2019-12-13,4337
2019-12-14,4168
2019-12-15,4159
2019-12-16,4159
2019-12-17,4130
2019-12-18,4130
2019-12-19,4061
2019-12-20,4050
2019-12-21,3905
2019-12-22,3850
2019-12-23,3850
2019-12-24,3757
2019-12-25,3769
2019-12-26,3769
2019-12-27,3714
2019-12-28,3745
2019-12-29,3745
2019-12-30,3933
2019-12-31,4109
2020-01-01,4312
2020-01-02,4528
2020-01-03,4684
2020-01-04,4790
2020-01-05,4796
2020-01-06,4845
2020-01-07,4896
2020-01-08,4896
2020-01-09,4961
2020-01-10,4769
2020-01-11,4590
2020-01-12,4422
2020-01-13,4422
2020-01-14,4292
2020-01-15,4162
2020-01-16,3972
2020-01-17,4005
2020-01-18,4005
2020-01-19,3825
2020-01-20,3743
2020-01-21,3743
2020-01-22,3817
2020-01-23,3733
2020-01-24,3573
2020-01-25,3573
2020-01-26,3404
2020-01-27,3233
2020-01-28,3071
2020-01-29,3055
2020-01-30,3009
2020-01-31,2953
2020-02-01,2917
2020-02-02,2785
2020-02-03,2783
2020-02-04,2795
2020-02-05,2711
2020-02-06,2613
2020-02-07,2616
2020-02-08,2499
2020-02-09,2374
2020-02-10,2261
2020-02-11,2212
2020-02-12,2177
2020-02-13,2177
2020-02-14,2116
2020-02-15,2171
2020-02-16,2224
2020-02-17,2323
2020-02-18,2440
2020-02-19,2560
2020-02-20,2646
2020-02-21,2646
2020-02-22,2755
2020-02-23,2769
2020-02-24,2881
2020-02-25,3026
2020-02-26,3178
2020-02-27,3336
2020-02-28,3421
2020-02-29,3421
2020-03-01,3568
2020-03-02,3633
2020-03-03,3738
2020-03-04,3738
2020-03-05,3702
2020-03-06,3839
2020-03-07,3949
2020-03-08,3848
2020-03-09,3994
2020-03-10,3952
2020-03-11,3917
2020-03-12,3947
2020-03-13,4048
2020-03-14,4074
2020-03-15,3998
2020-03-16,3954
2020-03-17,3952
2020-03-18,3784
2020-03-19,3695
2020-03-20,3736
2020-03-21,3721
2020-03-22,3651
2020-03-23,3563
2020-03-24,3475
2020-03-25,3396
2020-03-26,3557
2020-03-27,3501
2020-03-28,3443
2020-03-29,3465
2020-03-30,3537
2020-03-31,3600
2020-04-01,3672
2020-04-02,3678
2020-04-03,3678
2020-04-04,3690
2020-04-05,3624
2020-04-06,3656
2020-04-07,3640
2020-04-08,3632
2020-04-09,3635
2020-04-10,3650
2020-04-11,3721
2020-04-12,3908
2020-04-13,4104
2020-04-14,4310
2020-04-15,4459
2020-04-16,4507
2020-04-17,4540
2020-04-18,4547
2020-04-19,4463
2020-04-20,4425
2020-04-21,4578
2020-04-22,4523
2020-04-23,4404
2020-04-24,4183
2020-04-25,3973
2020-04-26,3858
2020-04-27,3695
2020-04-28,3567
2020-04-29,3453
2020-04-30,3400
2020-05-01,3290
2020-05-02,3268
2020-05-03,3262
2020-05-04,3248
2020-05-05,3164
2020-05-06,3099
2020-05-07,3128
2020-05-08,3106
2020-05-09,3127
2020-05-10,3116
2020-05-11,3069
2020-05-12,3021
2020-05-13,3049
