date_obj,Steel%20halberd price
2019-04-09,10749
2019-04-10,10749
2019-04-11,10749
2019-04-12,10749
2019-04-13,10749
2019-04-14,10749
2019-04-15,10749
2019-04-16,10749
2019-04-17,10749
2019-04-18,10749
2019-04-19,10749
2019-04-20,10749
2019-04-21,10749
2019-04-22,10749
2019-04-23,10749
2019-04-24,10749
2019-04-25,10749
2019-04-26,10749
2019-04-27,10223
2019-04-28,10223
2019-04-29,10223
2019-04-30,10223
2019-05-01,10223
2019-05-02,10223
2019-05-03,10223
2019-05-04,10223
2019-05-05,10223
2019-05-06,10223
2019-05-07,10223
2019-05-08,10223
2019-05-09,10223
2019-05-10,10223
2019-05-11,10223
2019-05-12,10223
2019-05-13,10223
2019-05-14,10223
2019-05-15,10223
2019-05-16,10223
2019-05-17,10223
2019-05-18,10223
2019-05-19,10223
2019-05-20,10223
2019-05-21,10223
2019-05-22,10223
2019-05-23,10223
2019-05-24,10223
2019-05-25,10223
2019-05-26,10223
2019-05-27,10223
2019-05-28,10223
2019-05-29,10223
2019-05-30,10223
2019-05-31,10223
2019-06-01,9729
2019-06-02,9729
2019-06-03,9729
2019-06-04,9729
2019-06-05,9729
2019-06-06,9729
2019-06-07,9729
2019-06-08,9729
2019-06-09,9729
2019-06-10,9729
2019-06-11,9729
2019-06-12,9729
2019-06-13,9729
2019-06-14,9729
2019-06-15,9729
2019-06-16,9729
2019-06-17,9729
2019-06-18,9729
2019-06-19,9729
2019-06-20,9729
2019-06-21,9729
2019-06-22,9729
2019-06-23,9729
2019-06-24,9729
2019-06-25,9729
2019-06-26,9729
2019-06-27,9729
2019-06-28,9729
2019-06-29,9729
2019-06-30,9729
2019-07-01,9729
2019-07-02,9729
2019-07-03,9729
2019-07-04,9729
2019-07-05,9729
2019-07-06,9729
2019-07-07,9252
2019-07-08,9252
2019-07-09,9252
2019-07-10,9252
2019-07-11,9252
2019-07-12,9252
2019-07-13,9252
2019-07-14,9252
2019-07-15,9252
2019-07-16,9252
2019-07-17,9252
2019-07-18,9252
2019-07-19,9252
2019-07-20,9252
2019-07-21,9252
2019-07-22,9252
2019-07-23,9252
2019-07-24,9252
2019-07-25,9252
2019-07-26,9252
2019-07-27,9252
2019-07-28,9252
2019-07-29,9252
2019-07-30,9252
2019-07-31,9252
2019-08-01,9252
2019-08-02,9252
2019-08-03,9252
2019-08-04,9252
2019-08-05,9252
2019-08-06,9252
2019-08-07,9252
2019-08-08,9252
2019-08-09,9252
2019-08-10,9252
2019-08-11,9252
2019-08-12,9252
2019-08-13,9252
2019-08-14,9252
2019-08-15,9252
2019-08-16,9252
2019-08-17,8801
2019-08-18,8801
2019-08-19,8801
2019-08-20,8801
2019-08-21,8801
2019-08-22,8801
2019-08-23,8801
2019-08-24,8801
2019-08-24,8801
2019-08-25,8801
2019-08-25,8801
2019-08-26,8801
2019-08-26,8801
2019-08-27,8801
2019-08-27,8801
2019-08-28,8801
2019-08-29,8801
2019-08-30,8801
2019-08-31,8801
2019-09-01,8801
2019-09-02,8801
2019-09-03,8801
2019-09-04,8801
2019-09-05,8801
2019-09-06,8801
2019-09-07,8801
2019-09-08,8801
2019-09-09,8801
2019-09-10,8801
2019-09-11,8801
2019-09-12,8801
2019-09-13,8801
2019-09-14,8801
2019-09-15,8801
2019-09-16,8801
2019-09-17,8801
2019-09-18,8801
2019-09-19,8801
2019-09-20,8801
2019-09-21,8801
2019-09-22,8801
2019-09-23,8801
2019-09-24,8801
2019-09-25,8801
2019-09-26,8801
2019-09-27,8801
2019-09-28,8801
2019-09-29,8801
2019-09-30,8801
2019-10-01,8801
2019-10-02,8801
2019-10-03,8372
2019-10-04,8372
2019-10-05,8372
2019-10-06,8372
2019-10-07,8372
2019-10-08,8372
2019-10-09,8372
2019-10-10,8372
2019-10-11,8372
2019-10-12,8372
2019-10-13,8372
2019-10-14,8372
2019-10-15,8372
2019-10-16,8372
2019-10-17,8372
2019-10-18,8372
2019-10-19,8372
2019-10-20,8372
2019-10-21,8372
2019-10-22,8372
2019-10-23,8372
2019-10-24,8372
2019-10-25,8372
2019-10-26,8372
2019-10-27,8372
2019-10-28,8372
2019-10-29,8372
2019-10-30,8372
2019-10-31,8372
2019-11-01,8372
2019-11-02,8372
2019-11-03,8372
2019-11-04,8372
2019-11-05,8372
2019-11-06,8372
2019-11-07,8372
2019-11-08,8372
2019-11-09,8372
2019-11-10,8372
2019-11-11,8372
2019-11-12,8372
2019-11-13,8372
2019-11-14,8372
2019-11-15,8372
2019-11-16,8372
2019-11-17,8372
2019-11-18,8372
2019-11-19,8372
2019-11-20,8372
2019-11-21,8372
2019-11-22,8372
2019-11-23,8372
2019-11-24,8372
2019-11-25,8372
2019-11-26,7960
2019-11-27,7960
2019-11-28,7960
2019-11-29,7960
2019-11-30,7960
2019-12-01,7960
2019-12-02,7960
2019-12-03,7960
2019-12-04,7960
2019-12-05,7960
2019-12-06,7960
2019-12-07,7960
2019-12-08,7960
2019-12-09,7960
2019-12-10,7960
2019-12-11,7960
2019-12-12,7960
2019-12-13,7960
2019-12-14,7960
2019-12-15,7960
2019-12-16,7960
2019-12-17,7960
2019-12-18,7960
2019-12-19,7960
2019-12-20,7960
2019-12-21,7960
2019-12-22,7960
2019-12-23,7960
2019-12-24,7960
2019-12-25,7960
2019-12-26,7960
2019-12-27,7960
2019-12-28,7960
2019-12-29,7960
2019-12-30,7960
2019-12-31,7960
2020-01-01,7960
2020-01-02,7960
2020-01-03,7960
2020-01-04,7960
2020-01-05,7960
2020-01-06,7960
2020-01-07,7960
2020-01-08,7960
2020-01-09,7960
2020-01-10,7960
2020-01-11,7960
2020-01-12,7960
2020-01-13,7960
2020-01-14,7960
2020-01-15,7960
2020-01-16,7960
2020-01-17,7569
2020-01-18,7569
2020-01-19,7569
2020-01-20,7569
2020-01-21,7569
2020-01-22,7569
2020-01-23,7569
2020-01-24,7569
2020-01-25,7569
2020-01-26,7569
2020-01-27,7569
2020-01-28,7569
2020-01-29,7569
2020-01-30,7569
2020-01-31,7569
2020-02-01,7569
2020-02-02,7569
2020-02-03,7569
2020-02-04,7569
2020-02-05,7569
2020-02-06,7569
2020-02-07,7569
2020-02-08,7569
2020-02-09,7569
2020-02-10,7569
2020-02-11,7569
2020-02-12,7569
2020-02-13,7569
2020-02-14,7569
2020-02-15,7569
2020-02-16,7569
2020-02-17,7569
2020-02-18,7569
2020-02-19,7569
2020-02-20,7569
2020-02-21,7569
2020-02-22,7569
2020-02-23,7569
2020-02-24,7569
2020-02-25,7569
2020-02-26,7569
2020-02-27,7569
2020-02-28,7569
2020-02-29,7569
2020-03-01,7569
2020-03-02,7569
2020-03-03,7569
2020-03-04,7569
2020-03-05,7569
2020-03-06,7569
2020-03-07,7569
2020-03-08,7569
2020-03-09,7569
2020-03-10,7230
2020-03-11,7230
2020-03-12,7230
2020-03-13,7230
2020-03-14,7230
2020-03-15,7230
2020-03-16,7230
2020-03-17,7230
2020-03-18,7230
2020-03-19,7230
2020-03-20,7230
2020-03-21,7230
2020-03-22,7230
2020-03-23,7230
2020-03-24,7230
2020-03-25,7230
2020-03-26,7230
2020-03-27,7230
2020-03-28,7230
2020-03-29,7230
2020-03-30,7230
2020-03-31,7230
2020-04-01,7230
2020-04-02,7230
2020-04-03,7230
2020-04-04,7230
2020-04-05,7230
2020-04-06,7230
2020-04-07,7230
2020-04-08,7230
2020-04-09,7230
2020-04-10,7230
2020-04-11,7230
2020-04-12,7230
2020-04-13,7230
2020-04-14,7230
2020-04-15,6906
2020-04-16,6906
2020-04-17,6906
2020-04-18,6906
2020-04-19,6906
2020-04-20,6906
2020-04-21,6906
2020-04-22,6906
2020-04-23,6906
2020-04-24,6906
2020-04-25,6906
2020-04-26,6906
2020-04-27,6906
2020-04-28,6906
2020-04-29,6906
2020-04-30,6906
2020-05-01,6906
2020-05-02,6906
2020-05-03,6906
2020-05-04,6906
2020-05-05,6906
2020-05-06,6906
2020-05-07,6906
2020-05-08,6906
2020-05-09,6906
2020-05-10,6906
2020-05-11,6568
2020-05-12,6568
2020-05-13,6568
