date_obj,Magic%20longbow%20(u) price
2019-04-05,1144
2019-04-06,1134
2019-04-07,1130
2019-04-08,1139
2019-04-09,1139
2019-04-10,1144
2019-04-11,1138
2019-04-12,1140
2019-04-13,1139
2019-04-14,1132
2019-04-15,1125
2019-04-16,1124
2019-04-17,1126
2019-04-18,1120
2019-04-19,1111
2019-04-20,1105
2019-04-21,1109
2019-04-22,1114
2019-04-23,1122
2019-04-24,1124
2019-04-25,1134
2019-04-26,1133
2019-04-27,1128
2019-04-28,1121
2019-04-29,1127
2019-04-30,1127
2019-05-01,1120
2019-05-02,1110
2019-05-03,1111
2019-05-04,1117
2019-05-05,1126
2019-05-06,1130
2019-05-07,1131
2019-05-08,1133
2019-05-09,1130
2019-05-10,1127
2019-05-11,1124
2019-05-12,1121
2019-05-13,1124
2019-05-14,1122
2019-05-15,1114
2019-05-16,1100
2019-05-17,1096
2019-05-18,1106
2019-05-19,1116
2019-05-20,1116
2019-05-21,1108
2019-05-22,1101
2019-05-23,1103
2019-05-24,1098
2019-05-25,1110
2019-05-26,1123
2019-05-27,1132
2019-05-28,1124
2019-05-29,1117
2019-05-30,1113
2019-05-31,1106
2019-06-01,1100
2019-06-02,1106
2019-06-03,1115
2019-06-04,1110
2019-06-05,1111
2019-06-06,1112
2019-06-07,1121
2019-06-08,1122
2019-06-09,1116
2019-06-10,1111
2019-06-11,1110
2019-06-12,1115
2019-06-13,1111
2019-06-14,1111
2019-06-15,1106
2019-06-16,1109
2019-06-17,1103
2019-06-18,1096
2019-06-19,1102
2019-06-20,1110
2019-06-21,1117
2019-06-22,1110
2019-06-23,1104
2019-06-24,1107
2019-06-25,1103
2019-06-26,1095
2019-06-27,1087
2019-06-28,1089
2019-06-29,1091
2019-06-30,1098
2019-07-01,1103
2019-07-02,1094
2019-07-03,1082
2019-07-04,1069
2019-07-05,1063
2019-07-06,1062
2019-07-07,1057
2019-07-08,1053
2019-07-09,1060
2019-07-10,1074
2019-07-11,1073
2019-07-12,1080
2019-07-13,1075
2019-07-14,1073
2019-07-15,1081
2019-07-16,1081
2019-07-17,1081
2019-07-18,1075
2019-07-19,1083
2019-07-20,1083
2019-07-21,1085
2019-07-22,1081
2019-07-23,1081
2019-07-24,1083
2019-07-25,1080
2019-07-26,1079
2019-07-27,1064
2019-07-28,1056
2019-07-29,1049
2019-07-30,1035
2019-07-31,1037
2019-08-01,1036
2019-08-02,1052
2019-08-03,1063
2019-08-04,1054
2019-08-05,1053
2019-08-06,1060
2019-08-07,1056
2019-08-08,1062
2019-08-09,1052
2019-08-10,1040
2019-08-11,1032
2019-08-12,1035
2019-08-13,1028
2019-08-14,1029
2019-08-15,1019
2019-08-16,1023
2019-08-17,1024
2019-08-18,1031
2019-08-19,1050
2019-08-20,1055
2019-08-21,1054
2019-08-22,1056
2019-08-23,1052
2019-08-24,1072
2019-08-24,1072
2019-08-25,1071
2019-08-25,1071
2019-08-26,1078
2019-08-26,1078
2019-08-27,1072
2019-08-27,1072
2019-08-28,1062
2019-08-29,1042
2019-08-30,1038
2019-08-31,1046
2019-09-01,1059
2019-09-02,1078
2019-09-03,1077
2019-09-04,1051
2019-09-05,1033
2019-09-06,1025
2019-09-07,1032
2019-09-08,1020
2019-09-09,1006
2019-09-10,992
2019-09-11,988
2019-09-12,997
2019-09-13,1004
2019-09-14,991
2019-09-15,994
2019-09-16,1017
2019-09-17,1015
2019-09-18,1009
2019-09-19,1006
2019-09-20,1005
2019-09-21,994
2019-09-22,995
2019-09-23,987
2019-09-24,988
2019-09-25,992
2019-09-26,993
2019-09-27,990
2019-09-28,988
2019-09-29,991
2019-09-30,993
2019-10-01,997
2019-10-02,998
2019-10-03,1000
2019-10-04,1000
2019-10-05,1001
2019-10-06,995
2019-10-07,989
2019-10-08,982
2019-10-09,973
2019-10-10,966
2019-10-11,968
2019-10-12,977
2019-10-13,982
2019-10-14,979
2019-10-15,976
2019-10-16,980
2019-10-17,978
2019-10-18,979
2019-10-19,983
2019-10-20,986
2019-10-21,986
2019-10-22,988
2019-10-23,979
2019-10-24,979
2019-10-25,978
2019-10-26,979
2019-10-27,981
2019-10-28,985
2019-10-29,983
2019-10-30,980
2019-10-31,983
2019-11-01,987
2019-11-02,990
2019-11-03,991
2019-11-04,988
2019-11-05,987
2019-11-06,983
2019-11-07,978
2019-11-08,977
2019-11-09,972
2019-11-10,980
2019-11-11,986
2019-11-12,990
2019-11-13,988
2019-11-14,992
2019-11-15,1003
2019-11-16,1012
2019-11-17,1015
2019-11-18,1021
2019-11-19,1012
2019-11-20,1006
2019-11-21,1005
2019-11-22,1015
2019-11-23,1012
2019-11-24,1013
2019-11-25,1027
2019-11-26,1036
2019-11-27,1036
2019-11-28,1037
2019-11-29,1022
2019-11-30,1033
2019-12-01,1054
2019-12-02,1060
2019-12-03,1053
2019-12-04,1047
2019-12-05,1028
2019-12-06,1027
2019-12-07,1023
2019-12-08,1024
2019-12-09,1032
2019-12-10,1025
2019-12-11,1019
2019-12-12,1014
2019-12-13,1015
2019-12-14,1008
2019-12-15,1004
2019-12-16,1010
2019-12-17,1022
2019-12-18,1030
2019-12-19,1058
2019-12-20,1062
2019-12-21,1058
2019-12-22,1054
2019-12-23,1049
2019-12-24,1054
2019-12-25,1063
2019-12-26,1071
2019-12-27,1073
2019-12-28,1061
2019-12-29,1055
2019-12-30,1063
2019-12-31,1074
2020-01-01,1082
2020-01-02,1080
2020-01-03,1059
2020-01-04,1051
2020-01-05,1047
2020-01-06,1042
2020-01-07,1038
2020-01-08,1042
2020-01-09,1035
2020-01-10,1041
2020-01-11,1036
2020-01-12,1032
2020-01-13,1035
2020-01-14,1032
2020-01-15,1042
2020-01-16,1045
2020-01-17,1046
2020-01-18,1049
2020-01-19,1040
2020-01-20,1032
2020-01-21,1032
2020-01-22,1034
2020-01-23,1027
2020-01-24,1020
2020-01-25,1018
2020-01-26,1006
2020-01-27,1010
2020-01-28,1004
2020-01-29,1008
2020-01-30,1018
2020-01-31,1014
2020-02-01,1016
2020-02-02,1011
2020-02-03,1007
2020-02-04,1007
2020-02-05,1016
2020-02-06,1008
2020-02-07,991
2020-02-08,987
2020-02-09,987
2020-02-10,994
2020-02-11,995
2020-02-12,1003
2020-02-13,1002
2020-02-14,996
2020-02-15,998
2020-02-16,994
2020-02-17,980
2020-02-18,972
2020-02-19,975
2020-02-20,976
2020-02-21,980
2020-02-22,979
2020-02-23,989
2020-02-24,990
2020-02-25,991
2020-02-26,991
2020-02-27,991
2020-02-28,995
2020-02-29,995
2020-03-01,992
2020-03-02,991
2020-03-03,992
2020-03-04,1000
2020-03-05,1004
2020-03-06,998
2020-03-07,991
2020-03-08,984
2020-03-09,986
2020-03-10,992
2020-03-11,996
2020-03-12,1003
2020-03-13,1013
2020-03-14,1016
2020-03-15,1012
2020-03-16,1023
2020-03-17,1050
2020-03-18,1039
2020-03-19,1024
2020-03-20,1013
2020-03-21,1012
2020-03-22,1010
2020-03-23,1005
2020-03-24,1012
2020-03-25,1025
2020-03-26,1041
2020-03-27,1056
2020-03-28,1044
2020-03-29,1050
2020-03-30,1065
2020-03-31,1042
2020-04-01,1042
2020-04-02,1033
2020-04-03,1034
2020-04-04,1026
2020-04-05,1019
2020-04-06,1016
2020-04-07,1015
2020-04-08,1015
2020-04-09,1022
2020-04-10,1025
2020-04-11,1033
2020-04-12,1028
2020-04-13,1030
2020-04-14,1030
2020-04-15,1028
2020-04-16,1030
2020-04-17,1037
2020-04-18,1045
2020-04-19,1058
2020-04-20,1058
2020-04-21,1074
2020-04-22,1077
2020-04-23,1074
2020-04-24,1067
2020-04-25,1066
2020-04-26,1076
2020-04-27,1069
2020-04-28,1063
2020-04-29,1057
2020-04-30,1047
2020-05-01,1046
2020-05-02,1048
2020-05-03,1043
2020-05-04,1044
2020-05-05,1042
2020-05-06,1040
2020-05-07,1042
2020-05-08,1043
2020-05-09,1057
2020-05-10,1063
2020-05-11,1075
2020-05-12,1073
2020-05-13,1077
