date_obj,Mint%20cake price
2019-08-10,2303
2019-08-11,2303
2019-08-12,2303
2019-08-13,2303
2019-08-14,2303
2019-08-15,2303
2019-08-16,2303
2019-08-17,2303
2019-08-18,2303
2019-08-19,2303
2019-08-20,2303
2019-08-21,2303
2019-08-22,2303
2019-08-23,2303
2019-08-24,2303
2019-08-24,2303
2019-08-25,2303
2019-08-25,2303
2019-08-26,2303
2019-08-26,2303
2019-08-27,2303
2019-08-27,2303
2019-08-28,2303
2019-08-29,2303
2019-08-30,2303
2019-08-31,2303
2019-09-01,2303
2019-09-02,2303
2019-09-03,2404
2019-09-04,2404
2019-09-05,2404
2019-09-06,2404
2019-09-07,2404
2019-09-08,2404
2019-09-09,2404
2019-09-10,2404
2019-09-11,2404
2019-09-12,2404
2019-09-13,2404
2019-09-14,2404
2019-09-15,2404
2019-09-16,2404
2019-09-17,2404
2019-09-18,2404
2019-09-19,2404
2019-09-20,2404
2019-09-21,2404
2019-09-22,2404
2019-09-23,2404
2019-09-24,2404
2019-09-25,2404
2019-09-26,2404
2019-09-27,2521
2019-09-28,2521
2019-09-29,2521
2019-09-30,2521
2019-10-01,2521
2019-10-02,2521
2019-10-03,2521
2019-10-04,2521
2019-10-05,2521
2019-10-06,2521
2019-10-07,2521
2019-10-08,2521
2019-10-09,2521
2019-10-10,2521
2019-10-11,2521
2019-10-12,2521
2019-10-13,2521
2019-10-14,2521
2019-10-15,2521
2019-10-16,2521
2019-10-17,2521
2019-10-18,2521
2019-10-19,2521
2019-10-20,2521
2019-10-21,2521
2019-10-22,2521
2019-10-23,2521
2019-10-24,2521
2019-10-25,2521
2019-10-26,2521
2019-10-27,2521
2019-10-28,2640
2019-10-29,2640
2019-10-30,2640
2019-10-31,2640
2019-11-01,2640
2019-11-02,2640
2019-11-03,2640
2019-11-04,2640
2019-11-05,2640
2019-11-06,2640
2019-11-07,2640
2019-11-08,2640
2019-11-09,2640
2019-11-10,2640
2019-11-11,2640
2019-11-12,2640
2019-11-13,2640
2019-11-14,2640
2019-11-15,2640
2019-11-16,2640
2019-11-17,2640
2019-11-18,2640
2019-11-19,2640
2019-11-20,2640
2019-11-21,2640
2019-11-22,2640
2019-11-23,2640
2019-11-24,2640
2019-11-25,2640
2019-11-26,2640
2019-11-27,2767
2019-11-28,2767
2019-11-29,2767
2019-11-30,2767
2019-12-01,2767
2019-12-02,2767
2019-12-03,2767
2019-12-04,2767
2019-12-05,2767
2019-12-06,2767
2019-12-07,2767
2019-12-08,2767
2019-12-09,2767
2019-12-10,2767
2019-12-11,2767
2019-12-12,2767
2019-12-13,2767
2019-12-14,2767
2019-12-15,2767
2019-12-16,2767
2019-12-17,2767
2019-12-18,2767
2019-12-19,2767
2019-12-20,2767
2019-12-21,2767
2019-12-22,2767
2019-12-23,2767
2019-12-24,2767
2019-12-25,2767
2019-12-26,2767
2019-12-27,2767
2019-12-28,2905
2019-12-29,2905
2019-12-30,2905
2019-12-31,2905
2020-01-01,2905
2020-01-02,2905
2020-01-03,2905
2020-01-04,2905
2020-01-05,2905
2020-01-06,2905
2020-01-07,2905
2020-01-08,2905
2020-01-09,2905
2020-01-10,2905
2020-01-11,2905
2020-01-12,2905
2020-01-13,2905
2020-01-14,2905
2020-01-15,2905
2020-01-16,2905
2020-01-17,2905
2020-01-18,2905
2020-01-19,2905
2020-01-20,2905
2020-01-21,2905
2020-01-22,2905
2020-01-23,2905
2020-01-24,2905
2020-01-25,2905
2020-01-26,2905
2020-01-27,2905
2020-01-28,2905
2020-01-29,2905
2020-01-30,3029
2020-01-31,3029
2020-02-01,3029
2020-02-02,3029
2020-02-03,3029
2020-02-04,3029
2020-02-05,3029
2020-02-06,3029
2020-02-07,3029
2020-02-08,3029
2020-02-09,3029
2020-02-10,3029
2020-02-11,3029
2020-02-12,3029
2020-02-13,3029
2020-02-14,3029
2020-02-15,3029
2020-02-16,3029
2020-02-17,3029
2020-02-18,3029
2020-02-19,3029
2020-02-20,3029
2020-02-21,3029
2020-02-22,3029
2020-02-23,3029
2020-02-24,3029
2020-02-25,3029
2020-02-26,3029
2020-02-27,3137
2020-02-28,3137
2020-02-29,3137
2020-03-01,3137
2020-03-02,3137
2020-03-03,3137
2020-03-04,3137
2020-03-05,3137
2020-03-06,3137
2020-03-07,3137
2020-03-08,3137
2020-03-09,3137
2020-03-10,3137
2020-03-11,3137
2020-03-12,3137
2020-03-13,3137
2020-03-14,3137
2020-03-15,3137
2020-03-16,3137
2020-03-17,3137
2020-03-18,3137
2020-03-19,3137
2020-03-20,3137
2020-03-21,3137
2020-03-22,3137
2020-03-23,3137
2020-03-24,3280
2020-03-25,3280
2020-03-26,3280
2020-03-27,3280
2020-03-28,3280
2020-03-29,3280
2020-03-30,3280
2020-03-31,3280
2020-04-01,3280
2020-04-02,3280
2020-04-03,3280
2020-04-04,3280
2020-04-05,3280
2020-04-06,3280
2020-04-07,3280
2020-04-08,3280
2020-04-09,3280
2020-04-10,3280
2020-04-11,3280
2020-04-12,3441
2020-04-13,3441
2020-04-14,3441
2020-04-15,3441
2020-04-16,3441
2020-04-17,3441
2020-04-18,3441
2020-04-19,3441
2020-04-20,3441
2020-04-21,3441
2020-04-22,3592
2020-04-23,3592
2020-04-24,3592
2020-04-25,3592
2020-04-26,3592
2020-04-27,3592
2020-04-28,3592
2020-04-29,3592
2020-04-30,3592
2020-05-01,3592
2020-05-02,3592
2020-05-03,3592
2020-05-04,3592
2020-05-05,3592
2020-05-06,3592
2020-05-07,3592
2020-05-08,3762
2020-05-09,3762
2020-05-10,3762
2020-05-11,3762
2020-05-12,3762
2020-05-13,3762
