date_obj,Rune%20helm%20(h2) price
2019-04-03,24358
2019-04-04,23968
2019-04-05,23609
2019-04-06,24327
2019-04-07,24323
2019-04-08,24426
2019-04-09,24431
2019-04-10,24536
2019-04-11,24358
2019-04-12,24063
2019-04-13,23787
2019-04-14,23753
2019-04-15,23533
2019-04-16,23039
2019-04-17,22655
2019-04-18,22372
2019-04-19,23165
2019-04-20,22943
2019-04-21,23163
2019-04-22,23834
2019-04-23,23836
2019-04-24,23911
2019-04-25,23685
2019-04-26,23314
2019-04-27,23001
2019-04-28,23094
2019-04-29,23547
2019-04-30,23581
2019-05-01,23210
2019-05-02,22936
2019-05-03,22898
2019-05-04,22876
2019-05-05,22547
2019-05-06,22124
2019-05-07,22241
2019-05-08,22136
2019-05-09,22446
2019-05-10,22642
2019-05-11,22483
2019-05-12,22849
2019-05-13,22854
2019-05-14,23121
2019-05-15,23371
2019-05-16,23129
2019-05-17,22896
2019-05-18,22772
2019-05-19,23004
2019-05-20,23312
2019-05-21,22692
2019-05-22,21766
2019-05-23,21499
2019-05-24,21763
2019-05-25,21508
2019-05-26,21869
2019-05-27,21893
2019-05-28,21619
2019-05-29,21738
2019-05-30,22299
2019-05-31,22420
2019-06-01,22049
2019-06-02,21958
2019-06-03,21834
2019-06-04,21770
2019-06-05,21871
2019-06-06,21929
2019-06-07,22242
2019-06-08,22163
2019-06-09,22317
2019-06-10,22317
2019-06-11,22136
2019-06-12,22211
2019-06-13,21796
2019-06-14,21438
2019-06-15,21762
2019-06-16,21388
2019-06-17,21504
2019-06-18,21473
2019-06-19,21523
2019-06-20,22187
2019-06-21,22712
2019-06-22,22712
2019-06-23,22089
2019-06-24,22125
2019-06-25,21952
2019-06-26,21653
2019-06-27,21710
2019-06-28,22245
2019-06-29,22603
2019-06-30,22857
2019-07-01,22857
2019-07-02,22210
2019-07-03,21954
2019-07-04,21820
2019-07-05,21573
2019-07-06,21520
2019-07-07,21112
2019-07-08,21324
2019-07-09,21350
2019-07-10,21510
2019-07-11,22198
2019-07-12,22317
2019-07-13,22150
2019-07-14,22160
2019-07-15,22160
2019-07-16,21857
2019-07-17,22007
2019-07-18,21767
2019-07-19,21676
2019-07-20,21452
2019-07-21,21264
2019-07-22,21352
2019-07-23,21495
2019-07-24,21943
2019-07-25,21743
2019-07-26,22295
2019-07-27,22995
2019-07-28,22623
2019-07-29,22885
2019-07-30,23249
2019-07-31,22709
2019-08-01,22783
2019-08-02,22573
2019-08-03,22444
2019-08-04,22250
2019-08-05,22303
2019-08-06,22249
2019-08-07,22063
2019-08-08,22309
2019-08-09,22176
2019-08-10,21476
2019-08-11,21796
2019-08-12,21266
2019-08-13,21216
2019-08-14,21505
2019-08-15,21583
2019-08-16,21304
2019-08-17,21304
2019-08-18,21492
2019-08-19,21486
2019-08-20,21998
2019-08-21,22119
2019-08-22,21945
2019-08-23,22178
2019-08-24,21900
2019-08-24,21900
2019-08-25,21775
2019-08-25,21775
2019-08-26,21965
2019-08-26,21965
2019-08-27,22766
2019-08-27,22766
2019-08-28,23290
2019-08-29,24122
2019-08-30,24759
2019-08-31,25506
2019-09-01,26068
2019-09-02,26068
2019-09-03,25688
2019-09-04,25073
2019-09-05,24877
2019-09-06,24877
2019-09-07,24535
2019-09-08,23799
2019-09-09,23799
2019-09-10,22962
2019-09-11,22692
2019-09-12,22692
2019-09-13,22834
2019-09-14,22383
2019-09-15,22036
2019-09-16,21686
2019-09-17,21407
2019-09-18,21416
2019-09-19,21415
2019-09-20,21415
2019-09-21,21419
2019-09-22,21404
2019-09-23,21175
2019-09-24,21175
2019-09-25,21185
2019-09-26,21338
2019-09-27,21338
2019-09-28,21693
2019-09-29,22498
2019-09-30,23091
2019-10-01,23050
2019-10-02,23050
2019-10-03,22223
2019-10-04,22547
2019-10-05,22036
2019-10-06,21696
2019-10-07,21769
2019-10-08,21713
2019-10-09,21713
2019-10-10,21882
2019-10-11,21800
2019-10-12,21753
2019-10-13,21530
2019-10-14,21433
2019-10-15,21705
2019-10-16,21541
2019-10-17,21541
2019-10-18,21504
2019-10-19,21082
2019-10-20,20996
2019-10-21,20798
2019-10-22,21204
2019-10-23,21080
2019-10-24,21080
2019-10-25,21679
2019-10-26,21448
2019-10-27,21186
2019-10-28,20973
2019-10-29,20973
2019-10-30,21155
2019-10-31,21179
2019-11-01,21296
2019-11-02,20826
2019-11-03,20986
2019-11-04,20797
2019-11-05,20797
2019-11-06,21427
2019-11-07,21666
2019-11-08,21696
2019-11-09,21892
2019-11-10,21121
2019-11-11,21666
2019-11-12,21630
2019-11-13,21630
2019-11-14,20801
2019-11-15,21055
2019-11-16,21323
2019-11-17,21323
2019-11-18,20819
2019-11-19,20819
2019-11-20,21001
2019-11-21,21001
2019-11-22,20867
2019-11-23,21197
2019-11-24,21356
2019-11-25,21506
2019-11-26,21710
2019-11-27,21710
2019-11-28,21484
2019-11-29,21484
2019-11-30,21154
2019-12-01,21918
2019-12-02,22268
2019-12-03,21764
2019-12-04,21510
2019-12-05,22326
2019-12-06,21829
2019-12-07,21716
2019-12-08,21643
2019-12-09,21042
2019-12-10,21125
2019-12-11,21321
2019-12-12,22117
2019-12-13,22086
2019-12-14,21871
2019-12-15,21800
2019-12-16,22099
2019-12-17,22773
2019-12-18,23282
2019-12-19,23106
2019-12-20,22757
2019-12-21,22327
2019-12-22,22444
2019-12-23,22444
2019-12-24,22413
2019-12-25,22447
2019-12-26,22447
2019-12-27,21903
2019-12-28,21561
2019-12-29,21561
2019-12-30,21487
2019-12-31,21361
2020-01-01,21750
2020-01-02,21679
2020-01-03,21681
2020-01-04,21681
2020-01-05,21595
2020-01-06,21422
2020-01-07,21124
2020-01-08,21124
2020-01-09,21353
2020-01-10,21654
2020-01-11,21450
2020-01-12,22078
2020-01-13,22078
2020-01-14,21837
2020-01-15,21367
2020-01-16,21292
2020-01-17,21299
2020-01-18,21053
2020-01-19,21023
2020-01-20,21214
2020-01-21,21214
2020-01-22,21160
2020-01-23,20705
2020-01-24,20878
2020-01-25,21022
2020-01-26,21196
2020-01-27,21539
2020-01-28,21683
2020-01-29,21663
2020-01-30,21177
2020-01-31,21279
2020-02-01,21241
2020-02-02,21168
2020-02-03,21539
2020-02-04,21018
2020-02-05,21224
2020-02-06,20853
2020-02-07,20684
2020-02-08,21014
2020-02-09,21176
2020-02-10,21292
2020-02-11,21407
2020-02-12,21404
2020-02-13,21557
2020-02-14,21576
2020-02-15,21068
2020-02-16,21218
2020-02-17,21214
2020-02-18,20982
2020-02-19,21088
2020-02-20,21226
2020-02-21,21226
2020-02-22,21500
2020-02-23,21521
2020-02-24,21085
2020-02-25,21231
2020-02-26,21492
2020-02-27,21586
2020-02-28,21657
2020-02-29,21657
2020-03-01,21680
2020-03-02,21908
2020-03-03,21625
2020-03-04,21625
2020-03-05,21612
2020-03-06,21025
2020-03-07,22001
2020-03-08,22828
2020-03-09,23472
2020-03-10,23377
2020-03-11,22232
2020-03-12,21912
2020-03-13,21663
2020-03-14,21356
2020-03-15,21111
2020-03-16,21199
2020-03-17,21529
2020-03-18,21464
2020-03-19,21901
2020-03-20,21892
2020-03-21,21621
2020-03-22,22457
2020-03-23,22545
2020-03-24,22469
2020-03-25,23064
2020-03-26,22711
2020-03-27,22166
2020-03-28,22114
2020-03-29,22017
2020-03-30,22003
2020-03-31,21774
2020-04-01,21966
2020-04-02,21779
2020-04-03,21779
2020-04-04,21639
2020-04-05,21562
2020-04-06,21699
2020-04-07,21420
2020-04-08,21336
2020-04-09,21360
2020-04-10,21374
2020-04-11,21404
2020-04-12,21124
2020-04-13,21350
2020-04-14,21520
2020-04-15,21645
2020-04-16,21921
2020-04-17,22216
2020-04-18,22043
2020-04-19,21599
2020-04-20,21954
2020-04-21,21457
2020-04-22,21340
2020-04-23,21698
2020-04-24,21893
2020-04-25,22248
2020-04-26,21826
2020-04-27,21968
2020-04-28,21956
2020-04-29,21918
2020-04-30,21935
2020-05-01,21716
2020-05-02,21879
2020-05-03,22017
2020-05-04,22025
2020-05-05,22076
2020-05-06,21889
2020-05-07,21601
2020-05-08,21786
2020-05-09,21697
2020-05-10,21442
2020-05-11,21638
2020-05-12,21899
2020-05-13,21231
