date_obj,Saradomin%20godsword%20ornament%20kit price
2020-02-26,5098067
2020-02-27,5072612
2020-02-28,5068477
2020-02-29,5068477
2020-03-01,5088723
2020-03-02,5088723
2020-03-03,5036540
2020-03-04,5036540
2020-03-05,4936945
2020-03-06,4884496
2020-03-07,4884496
2020-03-08,4868764
2020-03-09,4870535
2020-03-10,4861197
2020-03-11,4861197
2020-03-12,4804543
2020-03-13,4773819
2020-03-14,4898991
2020-03-15,4943936
2020-03-16,4946414
2020-03-17,5039064
2020-03-18,5115331
2020-03-19,5226112
2020-03-20,5291981
2020-03-21,5298697
2020-03-22,5380056
2020-03-23,5406824
2020-03-24,5432753
2020-03-25,5454431
2020-03-26,5457087
2020-03-27,5356668
2020-03-28,5356668
2020-03-29,5274024
2020-03-30,5281040
2020-03-31,5300220
2020-04-01,5279227
2020-04-02,5248558
2020-04-03,5248558
2020-04-04,5140141
2020-04-05,5048158
2020-04-06,4855224
2020-04-07,4689914
2020-04-08,4691120
2020-04-09,4591733
2020-04-10,4591733
2020-04-11,4499324
2020-04-12,4427221
2020-04-13,4410807
2020-04-14,4313867
2020-04-15,4202694
2020-04-16,4202694
2020-04-17,4144085
2020-04-18,3979758
2020-04-19,3855362
2020-04-20,3761404
2020-04-21,3697295
2020-04-22,3628901
2020-04-23,3524935
2020-04-24,3349472
2020-04-25,3203261
2020-04-26,3121650
2020-04-27,3158676
2020-04-28,3198631
2020-04-29,3238396
2020-04-30,3329344
2020-05-01,3330057
2020-05-02,3418369
2020-05-03,3477415
2020-05-04,3567352
2020-05-05,3500715
2020-05-06,3447358
2020-05-07,3432625
2020-05-08,3385037
2020-05-09,3315102
2020-05-10,3340333
2020-05-11,3340333
2020-05-12,3250056
2020-05-13,3282502
