date_obj,Rune%20shield%20(h4) price
2019-04-05,34875
2019-04-06,35372
2019-04-07,35089
2019-04-08,35032
2019-04-09,36155
2019-04-10,36176
2019-04-11,36679
2019-04-12,37328
2019-04-13,37828
2019-04-14,37647
2019-04-15,36915
2019-04-16,36593
2019-04-17,36375
2019-04-18,36193
2019-04-19,36052
2019-04-20,36607
2019-04-21,37580
2019-04-22,36386
2019-04-23,34942
2019-04-24,34423
2019-04-25,34036
2019-04-26,34277
2019-04-27,34401
2019-04-28,34234
2019-04-29,34148
2019-04-30,34056
2019-05-01,33672
2019-05-02,33395
2019-05-03,33447
2019-05-04,33147
2019-05-05,32955
2019-05-06,33202
2019-05-07,33481
2019-05-08,33863
2019-05-09,33544
2019-05-10,33374
2019-05-11,33617
2019-05-12,33684
2019-05-13,34259
2019-05-14,33776
2019-05-15,33978
2019-05-16,34248
2019-05-17,34128
2019-05-18,34154
2019-05-19,34550
2019-05-20,34625
2019-05-21,34542
2019-05-22,34175
2019-05-23,34720
2019-05-24,36203
2019-05-25,37031
2019-05-26,37526
2019-05-27,38132
2019-05-28,38247
2019-05-29,38501
2019-05-30,39126
2019-05-31,39282
2019-06-01,38267
2019-06-02,36855
2019-06-03,35535
2019-06-04,34625
2019-06-05,33755
2019-06-06,33626
2019-06-07,33467
2019-06-08,33528
2019-06-09,33808
2019-06-10,33808
2019-06-11,33805
2019-06-12,34234
2019-06-13,33776
2019-06-14,33489
2019-06-15,33337
2019-06-16,33350
2019-06-17,33299
2019-06-18,33524
2019-06-19,33754
2019-06-20,33160
2019-06-21,33352
2019-06-22,33416
2019-06-23,33490
2019-06-24,33523
2019-06-25,33256
2019-06-26,33541
2019-06-27,33250
2019-06-28,33250
2019-06-29,33612
2019-06-30,34008
2019-07-01,33295
2019-07-02,33244
2019-07-03,33114
2019-07-04,32985
2019-07-05,33112
2019-07-06,33136
2019-07-07,33070
2019-07-08,33207
2019-07-09,33356
2019-07-10,33744
2019-07-11,34058
2019-07-12,33241
2019-07-13,33241
2019-07-14,33301
2019-07-15,33301
2019-07-16,33149
2019-07-17,33229
2019-07-18,33283
2019-07-19,33169
2019-07-20,33236
2019-07-21,33109
2019-07-22,33049
2019-07-23,33246
2019-07-24,32900
2019-07-25,33229
2019-07-26,33116
2019-07-27,33009
2019-07-28,33024
2019-07-29,33245
2019-07-30,33340
2019-07-31,32943
2019-08-01,32943
2019-08-02,33013
2019-08-03,33855
2019-08-04,34166
2019-08-05,34155
2019-08-06,34426
2019-08-07,34181
2019-08-08,34230
2019-08-09,34230
2019-08-10,34113
2019-08-11,33979
2019-08-12,33364
2019-08-13,32964
2019-08-14,33117
2019-08-15,33373
2019-08-16,33192
2019-08-17,33192
2019-08-18,33157
2019-08-19,33659
2019-08-20,33361
2019-08-21,32955
2019-08-22,33423
2019-08-23,33636
2019-08-24,33293
2019-08-24,33293
2019-08-25,33670
2019-08-25,33670
2019-08-26,33589
2019-08-26,33589
2019-08-27,33738
2019-08-27,33738
2019-08-28,33736
2019-08-29,33329
2019-08-30,32997
2019-08-31,32997
2019-09-01,33007
2019-09-02,33007
2019-09-03,32943
2019-09-04,33072
2019-09-05,33126
2019-09-06,33126
2019-09-07,33162
2019-09-08,33135
2019-09-09,33135
2019-09-10,33090
2019-09-11,33129
2019-09-12,33129
2019-09-13,33157
2019-09-14,33318
2019-09-15,33050
2019-09-16,33063
2019-09-17,33071
2019-09-18,33180
2019-09-19,33180
2019-09-20,33076
2019-09-21,33005
2019-09-22,32847
2019-09-23,32952
2019-09-24,32952
2019-09-25,32375
2019-09-26,32270
2019-09-27,32501
2019-09-28,33113
2019-09-29,33113
2019-09-30,32751
2019-10-01,33128
2019-10-02,32971
2019-10-03,32700
2019-10-04,32799
2019-10-05,32901
2019-10-06,33063
2019-10-07,33381
2019-10-08,32950
2019-10-09,32950
2019-10-10,32651
2019-10-11,32573
2019-10-12,32517
2019-10-13,32937
2019-10-14,33440
2019-10-15,33956
2019-10-16,35091
2019-10-17,35091
2019-10-18,35470
2019-10-19,35009
2019-10-20,35227
2019-10-21,35411
2019-10-22,34897
2019-10-23,34837
2019-10-24,34837
2019-10-25,34436
2019-10-26,33505
2019-10-27,32913
2019-10-28,32133
2019-10-29,32133
2019-10-30,33253
2019-10-31,33484
2019-11-01,33430
2019-11-02,32980
2019-11-03,33101
2019-11-04,32715
2019-11-05,32715
2019-11-06,32831
2019-11-07,33337
2019-11-08,33879
2019-11-09,34492
2019-11-10,35965
2019-11-11,36402
2019-11-12,36408
2019-11-13,37210
2019-11-14,37250
2019-11-15,36162
2019-11-16,35525
2019-11-17,35525
2019-11-18,35265
2019-11-19,35055
2019-11-20,34897
2019-11-21,34897
2019-11-22,35019
2019-11-23,35554
2019-11-24,35758
2019-11-25,35579
2019-11-26,35906
2019-11-27,35906
2019-11-28,35323
2019-11-29,35323
2019-11-30,34825
2019-12-01,34375
2019-12-02,34324
2019-12-03,34035
2019-12-04,33648
2019-12-05,33648
2019-12-06,33281
2019-12-07,33184
2019-12-08,33184
2019-12-09,33382
2019-12-10,32867
2019-12-11,32560
2019-12-12,32560
2019-12-13,32287
2019-12-14,32643
2019-12-15,33041
2019-12-16,33041
2019-12-17,33465
2019-12-18,34891
2019-12-19,36317
2019-12-20,38133
2019-12-21,39386
2019-12-22,39943
2019-12-23,40407
2019-12-24,41987
2019-12-25,41418
2019-12-26,41418
2019-12-27,41108
2019-12-28,41378
2019-12-29,42507
2019-12-30,43229
2019-12-31,44291
2020-01-01,45061
2020-01-02,45710
2020-01-03,45908
2020-01-04,45100
2020-01-05,44695
2020-01-06,44695
2020-01-07,43012
2020-01-08,41813
2020-01-09,40041
2020-01-10,38488
2020-01-11,37602
2020-01-12,36322
2020-01-13,36322
2020-01-14,35529
2020-01-15,35284
2020-01-16,34791
2020-01-17,34489
2020-01-18,34489
2020-01-19,34679
2020-01-20,33602
2020-01-21,33602
2020-01-22,33684
2020-01-23,33048
2020-01-24,32614
2020-01-25,32428
2020-01-26,32249
2020-01-27,32494
2020-01-28,32850
2020-01-29,33191
2020-01-30,33281
2020-01-31,33348
2020-02-01,33781
2020-02-02,33757
2020-02-03,33369
2020-02-04,33250
2020-02-05,33216
2020-02-06,33405
2020-02-07,33234
2020-02-08,33467
2020-02-09,34170
2020-02-10,34508
2020-02-11,33786
2020-02-12,33666
2020-02-13,33666
2020-02-14,33000
2020-02-15,32670
2020-02-16,31780
2020-02-17,32588
2020-02-18,32880
2020-02-19,32638
2020-02-20,32137
2020-02-21,32137
2020-02-22,32640
2020-02-23,33131
2020-02-24,33121
2020-02-25,33219
2020-02-26,33302
2020-02-27,33922
2020-02-28,33841
2020-02-29,33841
2020-03-01,34461
2020-03-02,34937
2020-03-03,36406
2020-03-04,37247
2020-03-05,37555
2020-03-06,36950
2020-03-07,36569
2020-03-08,35846
2020-03-09,34617
2020-03-10,34426
2020-03-11,35338
2020-03-12,34442
2020-03-13,35260
2020-03-14,35134
2020-03-15,34971
2020-03-16,34754
2020-03-17,34205
2020-03-18,33924
2020-03-19,34270
2020-03-20,33721
2020-03-21,34052
2020-03-22,34722
2020-03-23,35512
2020-03-24,35965
2020-03-25,35811
2020-03-26,35803
2020-03-27,34713
2020-03-28,34997
2020-03-29,35029
2020-03-30,35488
2020-03-31,36032
2020-04-01,35707
2020-04-02,35653
2020-04-03,35653
2020-04-04,35094
2020-04-05,35073
2020-04-06,34843
2020-04-07,34260
2020-04-08,33356
2020-04-09,34043
2020-04-10,34320
2020-04-11,34506
2020-04-12,34300
2020-04-13,35129
2020-04-14,35198
2020-04-15,35027
2020-04-16,34938
2020-04-17,34241
2020-04-18,34387
2020-04-19,34219
2020-04-20,34162
2020-04-21,33528
2020-04-22,33177
2020-04-23,33604
2020-04-24,33409
2020-04-25,33626
2020-04-26,34084
2020-04-27,33946
2020-04-28,33764
2020-04-29,33142
2020-04-30,32992
2020-05-01,33219
2020-05-02,32833
2020-05-03,33001
2020-05-04,33580
2020-05-05,34074
2020-05-06,34575
2020-05-07,34181
2020-05-08,33332
2020-05-09,33418
2020-05-10,33787
2020-05-11,33574
2020-05-12,33770
2020-05-13,33315
