date_obj,Halloween%20mask%20set price
2019-03-29,26842
2019-03-30,26842
2019-03-31,26842
2019-04-01,27515
2019-04-02,27515
2019-04-03,27515
2019-04-04,27515
2019-04-05,27515
2019-04-06,27515
2019-04-07,28403
2019-04-08,28403
2019-04-09,28403
2019-04-10,28403
2019-04-11,28403
2019-04-12,28403
2019-04-13,28661
2019-04-14,28661
2019-04-15,28661
2019-04-16,28661
2019-04-17,28661
2019-04-18,28661
2019-04-19,29330
2019-04-20,29330
2019-04-21,29330
2019-04-22,29330
2019-04-23,29330
2019-04-24,29330
2019-04-25,30086
2019-04-26,30086
2019-04-27,30086
2019-04-28,30086
2019-04-29,30086
2019-04-30,30086
2019-05-01,30086
2019-05-02,30811
2019-05-03,30811
2019-05-04,30811
2019-05-05,30811
2019-05-06,30811
2019-05-07,30811
2019-05-08,31281
2019-05-09,31281
2019-05-10,31281
2019-05-11,31281
2019-05-12,31281
2019-05-13,31281
2019-05-14,32097
2019-05-15,32097
2019-05-16,32097
2019-05-17,32097
2019-05-18,32097
2019-05-19,32097
2019-05-20,33290
2019-05-21,33290
2019-05-22,33290
2019-05-23,33290
2019-05-24,33290
2019-05-25,33290
2019-05-26,33290
2019-05-27,34260
2019-05-28,34260
2019-05-29,34260
2019-05-30,34260
2019-05-31,34260
2019-06-01,34260
2019-06-02,35423
2019-06-03,35423
2019-06-04,35423
2019-06-05,35423
2019-06-06,35423
2019-06-07,35423
2019-06-08,36958
2019-06-09,36958
2019-06-10,36958
2019-06-11,36958
2019-06-12,36958
2019-06-13,36958
2019-06-14,36958
2019-06-15,37234
2019-06-16,37234
2019-06-17,37234
2019-06-18,37234
2019-06-19,37234
2019-06-20,37234
2019-06-21,38261
2019-06-22,38261
2019-06-23,38261
2019-06-24,38261
2019-06-25,38261
2019-06-26,38261
2019-06-27,38261
2019-06-28,38912
2019-06-29,38912
2019-06-30,38912
2019-07-01,38912
2019-07-02,38912
2019-07-03,38912
2019-07-04,38912
2019-07-05,38973
2019-07-06,38973
2019-07-07,38973
2019-07-08,38973
2019-07-09,38973
2019-07-10,38973
2019-07-11,38973
2019-07-12,38885
2019-07-13,38885
2019-07-14,38885
2019-07-15,38885
2019-07-16,38885
2019-07-17,38885
2019-07-18,38885
2019-07-19,39817
2019-07-20,39817
2019-07-21,39817
2019-07-22,39817
2019-07-23,39817
2019-07-24,39817
2019-07-25,39817
2019-07-26,40675
2019-07-27,40675
2019-07-28,40675
2019-07-29,40675
2019-07-30,40675
2019-07-31,40675
2019-08-01,40675
2019-08-02,41115
2019-08-03,41115
2019-08-04,41115
2019-08-05,41115
2019-08-06,41115
2019-08-07,41115
2019-08-08,41115
2019-08-09,41115
2019-08-10,42359
2019-08-11,42359
2019-08-12,42359
2019-08-13,42359
2019-08-14,42359
2019-08-15,42359
2019-08-16,42359
2019-08-17,42579
2019-08-18,42579
2019-08-19,42579
2019-08-20,42579
2019-08-21,42579
2019-08-22,42579
2019-08-23,42579
2019-08-24,41837
2019-08-24,41837
2019-08-25,41837
2019-08-25,41837
2019-08-26,41837
2019-08-26,41837
2019-08-27,41837
2019-08-27,41837
2019-08-28,41837
2019-08-29,41837
2019-08-30,41837
2019-08-31,41837
2019-09-01,41376
2019-09-02,41376
2019-09-03,41376
2019-09-04,41376
2019-09-05,41376
2019-09-06,41376
2019-09-07,41376
2019-09-08,40643
2019-09-09,40643
2019-09-10,40643
2019-09-11,40643
2019-09-12,40643
2019-09-13,40643
2019-09-14,40643
2019-09-15,39287
2019-09-16,39287
2019-09-17,39287
2019-09-18,39287
2019-09-19,39287
2019-09-20,39287
2019-09-21,39287
2019-09-22,38387
2019-09-23,38387
2019-09-24,38387
2019-09-25,38387
2019-09-26,38387
2019-09-27,38387
2019-09-28,38387
2019-09-29,36989
2019-09-30,36989
2019-10-01,36989
2019-10-02,36989
2019-10-03,36989
2019-10-04,36989
2019-10-05,36989
2019-10-06,36303
2019-10-07,36303
2019-10-08,36303
2019-10-09,36303
2019-10-10,36303
2019-10-11,36303
2019-10-12,36303
2019-10-13,36303
2019-10-14,34580
2019-10-15,34580
2019-10-16,34580
2019-10-17,34580
2019-10-18,34580
2019-10-19,34580
2019-10-20,34580
2019-10-21,33525
2019-10-22,33525
2019-10-23,33525
2019-10-24,31848
2019-10-25,31848
2019-10-26,30334
2019-10-27,30334
2019-10-28,28986
2019-10-29,28986
2019-10-30,28986
2019-10-31,27671
2019-11-01,27671
2019-11-02,27671
2019-11-03,26381
2019-11-04,26381
2019-11-05,26381
2019-11-06,26381
2019-11-07,26381
2019-11-08,25136
2019-11-09,25136
2019-11-10,25136
2019-11-11,25136
2019-11-12,24052
2019-11-13,24052
2019-11-14,24052
2019-11-15,24052
2019-11-16,24052
2019-11-17,24052
2019-11-18,23013
2019-11-19,23013
2019-11-20,23013
2019-11-21,23013
2019-11-22,23013
2019-11-23,23013
2019-11-24,23013
2019-11-25,22306
2019-11-26,22306
2019-11-27,22306
2019-11-28,22306
2019-11-29,22306
2019-11-30,22306
2019-12-01,22306
2019-12-02,21555
2019-12-03,21555
2019-12-04,21555
2019-12-05,21555
2019-12-06,21555
2019-12-07,21555
2019-12-08,21555
2019-12-09,21555
2019-12-10,21044
2019-12-11,21044
2019-12-12,21044
2019-12-13,21044
2019-12-14,21044
2019-12-15,21044
2019-12-16,20559
2019-12-17,20559
2019-12-18,20559
2019-12-19,20559
2019-12-20,20559
2019-12-21,20559
2019-12-22,20559
2019-12-23,20737
2019-12-24,20737
2019-12-25,20737
2019-12-26,20737
2019-12-27,20737
2019-12-28,20737
2019-12-29,21406
2019-12-30,21406
2019-12-31,21406
2020-01-01,21406
2020-01-02,21406
2020-01-03,21406
2020-01-04,21406
2020-01-05,21320
2020-01-06,21320
2020-01-07,21320
2020-01-08,21320
2020-01-09,21320
2020-01-10,21320
2020-01-11,21320
2020-01-12,20326
2020-01-13,20326
2020-01-14,20326
2020-01-15,20326
2020-01-16,20326
2020-01-17,20326
2020-01-18,20326
2020-01-19,19519
2020-01-20,19519
2020-01-21,19519
2020-01-22,19519
2020-01-23,19519
2020-01-24,19519
2020-01-25,19519
2020-01-26,18937
2020-01-27,18937
2020-01-28,18937
2020-01-29,18937
2020-01-30,18937
2020-01-31,18937
2020-02-01,18937
2020-02-02,18937
2020-02-03,18470
2020-02-04,18470
2020-02-05,18470
2020-02-06,18470
2020-02-07,18470
2020-02-08,18470
2020-02-09,18470
2020-02-10,18208
2020-02-11,18208
2020-02-12,18208
2020-02-13,18208
2020-02-14,18208
2020-02-15,18208
2020-02-16,18208
2020-02-17,18208
2020-02-18,18680
2020-02-19,18680
2020-02-20,18680
2020-02-21,18680
2020-02-22,18680
2020-02-23,18680
2020-02-24,18680
2020-02-25,18289
2020-02-26,18289
2020-02-27,18289
2020-02-28,18289
2020-02-29,18289
2020-03-01,18289
2020-03-02,18289
2020-03-03,18181
2020-03-04,18181
2020-03-05,18181
2020-03-06,18181
2020-03-07,18181
2020-03-08,18181
2020-03-09,18181
2020-03-10,18181
2020-03-11,18181
2020-03-12,18418
2020-03-13,18418
2020-03-14,18418
2020-03-15,18418
2020-03-16,18418
2020-03-17,18418
2020-03-18,18418
2020-03-19,18418
2020-03-20,17549
2020-03-21,17549
2020-03-22,17549
2020-03-23,17549
2020-03-24,17549
2020-03-25,17549
2020-03-26,16698
2020-03-27,16698
2020-03-28,16698
2020-03-29,16698
2020-03-30,16698
2020-03-31,16099
2020-04-01,16099
2020-04-02,16099
2020-04-03,16099
2020-04-04,16099
2020-04-05,16099
2020-04-06,15833
2020-04-07,15833
2020-04-08,15833
2020-04-09,15833
2020-04-10,15833
2020-04-11,15306
2020-04-12,15306
2020-04-13,15306
2020-04-14,15306
2020-04-15,15306
2020-04-16,15350
2020-04-17,15350
2020-04-18,15350
2020-04-19,15350
2020-04-20,15350
2020-04-21,15410
2020-04-22,15410
2020-04-23,15410
2020-04-24,15410
2020-04-25,15410
2020-04-26,15410
2020-04-27,15518
2020-04-28,15518
2020-04-29,15518
2020-04-30,15518
2020-05-01,15518
2020-05-02,15518
2020-05-03,15203
2020-05-04,15203
2020-05-05,15203
2020-05-06,15203
2020-05-07,15203
2020-05-08,15203
2020-05-09,14572
2020-05-10,14572
2020-05-11,14572
2020-05-12,14572
2020-05-13,14572
