date_obj,Blamish%20blue%20shell%20(pointed) price
2019-03-25,1912
2019-03-26,1912
2019-03-27,1912
2019-03-28,1912
2019-03-29,1830
2019-03-30,1830
2019-03-31,1830
2019-04-01,1830
2019-04-02,1830
2019-04-03,1830
2019-04-04,1830
2019-04-05,1830
2019-04-06,1819
2019-04-07,1819
2019-04-08,1819
2019-04-09,1819
2019-04-10,1819
2019-04-11,1891
2019-04-12,1891
2019-04-13,1891
2019-04-14,1891
2019-04-15,1891
2019-04-16,1975
2019-04-17,1975
2019-04-18,1975
2019-04-19,1975
2019-04-20,1975
2019-04-21,1975
2019-04-22,2017
2019-04-23,2017
2019-04-24,2017
2019-04-25,2017
2019-04-26,2017
2019-04-27,2017
2019-04-28,2017
2019-04-29,2017
2019-04-30,2099
2019-05-01,2099
2019-05-02,2099
2019-05-03,2099
2019-05-04,2099
2019-05-05,2099
2019-05-06,2099
2019-05-07,2099
2019-05-08,2201
2019-05-09,2201
2019-05-10,2201
2019-05-11,2201
2019-05-12,2201
2019-05-13,2201
2019-05-14,2201
2019-05-15,2201
2019-05-16,2201
2019-05-17,2201
2019-05-18,2233
2019-05-19,2233
2019-05-20,2233
2019-05-21,2233
2019-05-22,2233
2019-05-23,2233
2019-05-24,2233
2019-05-25,2233
2019-05-26,2233
2019-05-27,2282
2019-05-28,2282
2019-05-29,2282
2019-05-30,2282
2019-05-31,2282
2019-06-01,2282
2019-06-02,2282
2019-06-03,2282
2019-06-04,2386
2019-06-05,2386
2019-06-06,2386
2019-06-07,2386
2019-06-08,2386
2019-06-09,2386
2019-06-10,2386
2019-06-11,2386
2019-06-12,2386
2019-06-13,2386
2019-06-14,2386
2019-06-15,2423
2019-06-16,2423
2019-06-17,2423
2019-06-18,2423
2019-06-19,2423
2019-06-20,2423
2019-06-21,2423
2019-06-22,2423
2019-06-23,2423
2019-06-24,2423
2019-06-25,2344
2019-06-26,2344
2019-06-27,2344
2019-06-28,2344
2019-06-29,2344
2019-06-30,2344
2019-07-01,2344
2019-07-02,2344
2019-07-03,2344
2019-07-04,2344
2019-07-05,2339
2019-07-06,2339
2019-07-07,2339
2019-07-08,2339
2019-07-09,2339
2019-07-10,2339
2019-07-11,2339
2019-07-12,2339
2019-07-13,2339
2019-07-14,2339
2019-07-15,2339
2019-07-16,2339
2019-07-17,2349
2019-07-18,2349
2019-07-19,2349
2019-07-20,2349
2019-07-21,2349
2019-07-22,2349
2019-07-23,2349
2019-07-24,2349
2019-07-25,2349
2019-07-26,2349
2019-07-27,2445
2019-07-28,2445
2019-07-29,2445
2019-07-30,2445
2019-07-31,2445
2019-08-01,2445
2019-08-02,2445
2019-08-03,2445
2019-08-04,2445
2019-08-05,2540
2019-08-06,2540
2019-08-07,2540
2019-08-08,2540
2019-08-09,2540
2019-08-10,2540
2019-08-11,2540
2019-08-12,2540
2019-08-13,2540
2019-08-14,2540
2019-08-15,2643
2019-08-16,2643
2019-08-17,2643
2019-08-18,2643
2019-08-19,2643
2019-08-20,2643
2019-08-21,2643
2019-08-22,2643
2019-08-23,2643
2019-08-24,2643
2019-08-24,2643
2019-08-25,2749
2019-08-25,2749
2019-08-26,2749
2019-08-27,2749
2019-08-27,2749
2019-08-28,2749
2019-08-29,2749
2019-08-30,2749
2019-08-31,2749
2019-09-01,2749
2019-09-02,2749
2019-09-03,2749
2019-09-04,2749
2019-09-05,2749
2019-09-06,2809
2019-09-07,2809
2019-09-08,2809
2019-09-09,2809
2019-09-10,2809
2019-09-11,2809
2019-09-12,2809
2019-09-13,2809
2019-09-14,2809
2019-09-15,2809
2019-09-16,2809
2019-09-17,2899
2019-09-18,2899
2019-09-19,2899
2019-09-20,2899
2019-09-21,2899
2019-09-22,2899
2019-09-23,2899
2019-09-24,2899
2019-09-25,2899
2019-09-26,2899
2019-09-27,2899
2019-09-28,2822
2019-09-29,2822
2019-09-30,2822
2019-10-01,2822
2019-10-02,2822
2019-10-03,2822
2019-10-04,2822
2019-10-05,2822
2019-10-06,2822
2019-10-07,2822
2019-10-08,2822
2019-10-09,2822
2019-10-10,2822
2019-10-11,2742
2019-10-12,2742
2019-10-13,2742
2019-10-14,2742
2019-10-15,2742
2019-10-16,2742
2019-10-17,2742
2019-10-18,2742
2019-10-19,2742
2019-10-20,2742
2019-10-21,2742
2019-10-22,2679
2019-10-23,2679
2019-10-24,2679
2019-10-25,2679
2019-10-26,2679
2019-10-27,2679
2019-10-28,2679
2019-10-29,2679
2019-10-30,2679
2019-10-31,2679
2019-11-01,2679
2019-11-02,2679
2019-11-03,2712
2019-11-04,2712
2019-11-05,2712
2019-11-06,2712
2019-11-07,2712
2019-11-08,2712
2019-11-09,2712
2019-11-10,2712
2019-11-11,2712
2019-11-12,2712
2019-11-13,2712
2019-11-14,2712
2019-11-15,2712
2019-11-16,2654
2019-11-17,2654
2019-11-18,2654
2019-11-19,2654
2019-11-20,2654
2019-11-21,2654
2019-11-22,2654
2019-11-23,2654
2019-11-24,2654
2019-11-25,2654
2019-11-26,2654
2019-11-27,2654
2019-11-28,2654
2019-11-29,2654
2019-11-30,2654
2019-12-01,2644
2019-12-02,2644
2019-12-03,2644
2019-12-04,2644
2019-12-05,2644
2019-12-06,2644
2019-12-07,2644
2019-12-08,2644
2019-12-09,2644
2019-12-10,2644
2019-12-11,2644
2019-12-12,2644
2019-12-13,2644
2019-12-14,2644
2019-12-15,2644
2019-12-16,2644
2019-12-17,2585
2019-12-18,2585
2019-12-19,2585
2019-12-20,2585
2019-12-21,2585
2019-12-22,2585
2019-12-23,2585
2019-12-24,2585
2019-12-25,2585
2019-12-26,2585
2019-12-27,2585
2019-12-28,2585
2019-12-29,2585
2019-12-30,2585
2019-12-31,2521
2020-01-01,2521
2020-01-02,2521
2020-01-03,2521
2020-01-04,2521
2020-01-05,2521
2020-01-06,2521
2020-01-07,2521
2020-01-08,2521
2020-01-09,2521
2020-01-10,2521
2020-01-11,2497
2020-01-12,2497
2020-01-13,2497
2020-01-14,2497
2020-01-15,2497
2020-01-16,2497
2020-01-17,2497
2020-01-18,2497
2020-01-19,2497
2020-01-20,2497
2020-01-21,2564
2020-01-22,2564
2020-01-23,2564
2020-01-24,2564
2020-01-25,2564
2020-01-26,2564
2020-01-27,2564
2020-01-28,2564
2020-01-29,2661
2020-01-30,2661
2020-01-31,2661
2020-02-01,2661
2020-02-02,2661
2020-02-03,2661
2020-02-04,2661
2020-02-05,2661
2020-02-06,2661
2020-02-07,2661
2020-02-08,2661
2020-02-09,2732
2020-02-10,2732
2020-02-11,2732
2020-02-12,2732
2020-02-13,2732
2020-02-14,2732
2020-02-15,2732
2020-02-16,2732
2020-02-17,2732
2020-02-18,2732
2020-02-19,2732
2020-02-20,2732
2020-02-21,2739
2020-02-22,2739
2020-02-23,2739
2020-02-24,2739
2020-02-25,2739
2020-02-26,2739
2020-02-27,2739
2020-02-28,2739
2020-02-29,2739
2020-03-01,2739
2020-03-02,2739
2020-03-03,2617
2020-03-04,2617
2020-03-05,2617
2020-03-06,2617
2020-03-07,2617
2020-03-08,2617
2020-03-09,2617
2020-03-10,2617
2020-03-11,2617
2020-03-12,2617
2020-03-13,2617
2020-03-14,2511
2020-03-15,2511
2020-03-16,2511
2020-03-17,2511
2020-03-18,2511
2020-03-19,2511
2020-03-20,2511
2020-03-21,2511
2020-03-22,2511
2020-03-23,2470
2020-03-24,2470
2020-03-25,2470
2020-03-26,2470
2020-03-27,2470
2020-03-28,2470
2020-03-29,2470
2020-03-30,2358
2020-03-31,2358
2020-04-01,2358
2020-04-02,2358
2020-04-03,2358
2020-04-04,2358
2020-04-05,2358
2020-04-06,2358
2020-04-07,2241
2020-04-08,2241
2020-04-09,2241
2020-04-10,2241
2020-04-11,2241
2020-04-12,2241
2020-04-13,2147
2020-04-14,2147
2020-04-15,2147
2020-04-16,2147
2020-04-17,2147
2020-04-18,2219
2020-04-19,2219
2020-04-20,2219
2020-04-21,2219
2020-04-22,2219
2020-04-23,2219
2020-04-24,2329
2020-04-25,2329
2020-04-26,2329
2020-04-27,2329
2020-04-28,2329
2020-04-29,2431
2020-04-30,2431
2020-05-01,2431
2020-05-02,2431
2020-05-03,2431
2020-05-04,2431
2020-05-05,2431
2020-05-06,2444
2020-05-07,2444
2020-05-08,2444
2020-05-09,2444
2020-05-10,2444
2020-05-11,2444
2020-05-12,2444
2020-05-13,2387
