date_obj,Menaphite%20purple%20kilt price
2019-04-16,470
2019-04-17,470
2019-04-18,487
2019-04-19,487
2019-04-20,487
2019-04-21,487
2019-04-22,480
2019-04-23,480
2019-04-24,480
2019-04-25,480
2019-04-26,492
2019-04-27,492
2019-04-28,492
2019-04-29,492
2019-04-30,492
2019-05-01,507
2019-05-02,507
2019-05-03,507
2019-05-04,507
2019-05-05,512
2019-05-06,512
2019-05-07,512
2019-05-08,512
2019-05-09,512
2019-05-10,512
2019-05-11,528
2019-05-12,528
2019-05-13,528
2019-05-14,528
2019-05-15,528
2019-05-16,531
2019-05-17,531
2019-05-18,531
2019-05-19,531
2019-05-20,531
2019-05-21,539
2019-05-22,539
2019-05-23,539
2019-05-24,539
2019-05-25,539
2019-05-26,539
2019-05-27,545
2019-05-28,545
2019-05-29,545
2019-05-30,545
2019-05-31,545
2019-06-01,545
2019-06-02,542
2019-06-03,542
2019-06-04,542
2019-06-05,542
2019-06-06,542
2019-06-07,523
2019-06-08,523
2019-06-09,523
2019-06-10,523
2019-06-11,523
2019-06-12,523
2019-06-13,523
2019-06-14,523
2019-06-15,523
2019-06-16,498
2019-06-17,498
2019-06-18,498
2019-06-19,498
2019-06-20,476
2019-06-21,476
2019-06-22,476
2019-06-23,476
2019-06-24,476
2019-06-25,470
2019-06-26,470
2019-06-27,470
2019-06-28,470
2019-06-29,470
2019-06-30,458
2019-07-01,458
2019-07-02,458
2019-07-03,458
2019-07-04,458
2019-07-05,458
2019-07-06,441
2019-07-07,441
2019-07-08,441
2019-07-09,441
2019-07-10,441
2019-07-11,429
2019-07-12,429
2019-07-13,429
2019-07-14,429
2019-07-15,429
2019-07-16,429
2019-07-17,432
2019-07-18,432
2019-07-19,432
2019-07-20,432
2019-07-21,432
2019-07-22,450
2019-07-23,450
2019-07-24,450
2019-07-25,450
2019-07-26,450
2019-07-27,450
2019-07-28,459
2019-07-29,459
2019-07-30,459
2019-07-31,459
2019-08-01,459
2019-08-02,459
2019-08-03,469
2019-08-04,469
2019-08-05,469
2019-08-06,469
2019-08-07,469
2019-08-08,485
2019-08-09,485
2019-08-10,485
2019-08-11,485
2019-08-12,485
2019-08-13,500
2019-08-14,500
2019-08-15,500
2019-08-16,500
2019-08-17,500
2019-08-18,513
2019-08-19,513
2019-08-20,513
2019-08-21,513
2019-08-22,513
2019-08-23,536
2019-08-24,536
2019-08-24,536
2019-08-25,536
2019-08-25,536
2019-08-26,536
2019-08-26,536
2019-08-27,536
2019-08-27,536
2019-08-28,558
2019-08-29,558
2019-08-30,558
2019-08-31,558
2019-09-01,558
2019-09-02,558
2019-09-03,559
2019-09-04,559
2019-09-05,559
2019-09-06,559
2019-09-07,559
2019-09-08,559
2019-09-09,552
2019-09-10,552
2019-09-11,552
2019-09-12,552
2019-09-13,552
2019-09-14,552
2019-09-15,573
2019-09-16,573
2019-09-17,573
2019-09-18,573
2019-09-19,573
2019-09-20,573
2019-09-21,582
2019-09-22,582
2019-09-23,582
2019-09-24,582
2019-09-25,582
2019-09-26,582
2019-09-27,599
2019-09-28,599
2019-09-29,599
2019-09-30,599
2019-10-01,599
2019-10-02,599
2019-10-03,610
2019-10-04,610
2019-10-05,610
2019-10-06,610
2019-10-07,610
2019-10-08,618
2019-10-09,618
2019-10-10,618
2019-10-11,618
2019-10-12,618
2019-10-13,616
2019-10-14,616
2019-10-15,616
2019-10-16,616
2019-10-17,616
2019-10-18,616
2019-10-19,621
2019-10-20,621
2019-10-21,621
2019-10-22,621
2019-10-23,621
2019-10-24,621
2019-10-25,627
2019-10-26,627
2019-10-27,627
2019-10-28,627
2019-10-29,627
2019-10-30,615
2019-10-31,615
2019-11-01,615
2019-11-02,615
2019-11-03,615
2019-11-04,615
2019-11-05,626
2019-11-06,626
2019-11-07,626
2019-11-08,626
2019-11-09,626
2019-11-10,626
2019-11-11,634
2019-11-12,634
2019-11-13,634
2019-11-14,634
2019-11-15,634
2019-11-16,634
2019-11-17,634
2019-11-18,648
2019-11-19,648
2019-11-20,648
2019-11-21,648
2019-11-22,648
2019-11-23,648
2019-11-24,620
2019-11-25,620
2019-11-26,620
2019-11-27,620
2019-11-28,620
2019-11-29,620
2019-11-30,610
2019-12-01,610
2019-12-02,610
2019-12-03,610
2019-12-04,610
2019-12-05,610
2019-12-06,582
2019-12-07,582
2019-12-08,582
2019-12-09,582
2019-12-10,582
2019-12-11,582
2019-12-12,593
2019-12-13,593
2019-12-14,593
2019-12-15,593
2019-12-16,593
2019-12-17,593
2019-12-18,592
2019-12-19,592
2019-12-20,592
2019-12-21,592
2019-12-22,592
2019-12-23,592
2019-12-24,598
2019-12-25,598
2019-12-26,598
2019-12-27,598
2019-12-28,598
2019-12-29,598
2019-12-30,598
2019-12-31,598
2020-01-01,598
2020-01-02,598
2020-01-03,598
2020-01-04,603
2020-01-05,603
2020-01-06,603
2020-01-07,603
2020-01-08,603
2020-01-09,624
2020-01-10,624
2020-01-11,624
2020-01-12,624
2020-01-13,624
2020-01-14,650
2020-01-15,650
2020-01-16,650
2020-01-17,650
2020-01-18,650
2020-01-19,654
2020-01-20,654
2020-01-21,654
2020-01-22,654
2020-01-23,654
2020-01-24,621
2020-01-25,621
2020-01-26,621
2020-01-27,623
2020-01-28,623
2020-01-29,623
2020-01-30,623
2020-01-31,623
2020-02-01,629
2020-02-02,629
2020-02-03,629
2020-02-04,629
2020-02-05,629
2020-02-06,644
2020-02-07,644
2020-02-08,644
2020-02-09,644
2020-02-10,650
2020-02-11,650
2020-02-12,650
2020-02-13,650
2020-02-14,650
2020-02-15,661
2020-02-16,661
2020-02-17,661
2020-02-18,661
2020-02-19,668
2020-02-20,668
2020-02-21,668
2020-02-22,668
2020-02-23,668
2020-02-24,681
2020-02-25,681
2020-02-26,681
2020-02-27,681
2020-02-28,681
2020-02-29,688
2020-03-01,688
2020-03-02,688
2020-03-03,688
2020-03-04,688
2020-03-05,699
2020-03-06,699
2020-03-07,699
2020-03-08,699
2020-03-09,699
2020-03-10,710
2020-03-11,710
2020-03-12,710
2020-03-13,710
2020-03-14,710
2020-03-15,710
2020-03-16,710
2020-03-17,710
2020-03-18,730
2020-03-19,730
2020-03-20,730
2020-03-21,702
2020-03-22,702
2020-03-23,702
2020-03-24,701
2020-03-25,701
2020-03-26,701
2020-03-27,711
2020-03-28,711
2020-03-29,711
2020-03-30,728
2020-03-31,728
2020-04-01,728
2020-04-02,732
2020-04-03,732
2020-04-04,732
2020-04-05,732
2020-04-06,729
2020-04-07,729
2020-04-08,752
2020-04-09,752
2020-04-10,752
2020-04-11,765
2020-04-12,765
2020-04-13,765
2020-04-14,775
2020-04-15,775
2020-04-16,775
2020-04-17,778
2020-04-18,778
2020-04-19,801
2020-04-20,801
2020-04-21,801
2020-04-22,834
2020-04-23,834
2020-04-24,834
2020-04-25,871
2020-04-26,871
2020-04-27,899
2020-04-28,899
2020-04-29,899
2020-04-30,906
2020-05-01,906
2020-05-02,906
2020-05-03,906
2020-05-04,906
2020-05-05,906
2020-05-06,908
2020-05-07,908
2020-05-08,908
2020-05-09,883
2020-05-10,883
2020-05-11,883
2020-05-12,868
2020-05-13,868
