date_obj,Zamorak%20hilt price
2018-12-12,4423766
2018-12-13,4423766
2018-12-14,4423766
2018-12-15,4423766
2018-12-16,4303443
2018-12-17,4303443
2018-12-18,4303443
2018-12-19,4303443
2018-12-20,4303443
2018-12-21,4303443
2018-12-22,4303443
2018-12-23,4303443
2018-12-24,4303443
2018-12-25,4303443
2018-12-26,4303443
2018-12-27,4377764
2018-12-28,4377764
2018-12-29,4377764
2018-12-30,4377764
2018-12-31,4377764
2019-01-01,4377764
2019-01-02,4377764
2019-01-03,4377764
2019-01-04,4377764
2019-01-05,4281703
2019-01-06,4281703
2019-01-08,4281703
2019-01-10,4281703
2019-01-11,4281703
2019-01-12,4281703
2019-01-13,4281703
2019-01-14,4281703
2019-01-15,4252338
2019-01-16,4252338
2019-01-17,4252338
2019-01-18,4252338
2019-01-19,4252338
2019-01-20,4252338
2019-01-21,4252338
2019-01-22,4252338
2019-01-23,4252338
2019-01-24,4252338
2019-01-25,4252338
2019-01-26,4252338
2019-01-27,4252338
2019-01-28,4252338
2019-01-29,4096274
2019-01-30,4096274
2019-01-31,4096274
2019-02-01,4096274
2019-02-02,4096274
2019-02-03,4096274
2019-02-04,4096274
2019-02-05,4096274
2019-02-06,4096274
2019-02-07,4096274
2019-02-08,4096274
2019-02-09,4096274
2019-02-10,4096274
2019-02-11,4096274
2019-02-12,4096274
2019-02-13,4189643
2019-02-14,4189643
2019-02-15,4189643
2019-02-16,4189643
2019-02-17,4189643
2019-02-18,4189643
2019-02-19,4189643
2019-02-20,4189643
2019-02-21,4189643
2019-02-22,4189643
2019-02-23,4189643
2019-02-24,4189643
2019-02-25,4189643
2019-02-26,4189643
2019-02-27,4330257
2019-02-28,4330257
2019-03-01,4330257
2019-03-02,4330257
2019-03-03,4330257
2019-03-04,4330257
2019-03-05,4330257
2019-03-06,4330257
2019-03-07,4330257
2019-03-08,4330257
2019-03-09,4330257
2019-03-10,4330257
2019-03-11,4330257
2019-03-12,4465569
2019-03-13,4465569
2019-03-14,4465569
2019-03-15,4465569
2019-03-16,4465569
2019-03-17,4465569
2019-03-18,4465569
2019-03-19,4465569
2019-03-20,4465569
2019-03-21,4465569
2019-03-22,4465569
2019-03-23,4465569
2019-03-24,4465569
2019-03-25,4566163
2019-03-26,4566163
2019-03-27,4566163
2019-03-28,4566163
2019-03-29,4566163
2019-03-30,4566163
2019-03-31,4566163
2019-04-01,4566163
2019-04-02,4566163
2019-04-03,4566163
2019-04-04,4566163
2019-04-05,4566163
2019-04-06,4566163
2019-04-07,4566163
2019-04-08,4566163
2019-04-09,4566163
2019-04-10,4694175
2019-04-11,4694175
2019-04-12,4694175
2019-04-13,4694175
2019-04-14,4694175
2019-04-15,4694175
2019-04-16,4694175
2019-04-17,4694175
2019-04-18,4694175
2019-04-19,4694175
2019-04-20,4694175
2019-04-21,4694175
2019-04-22,4694175
2019-04-23,4743941
2019-04-24,4743941
2019-04-25,4743941
2019-04-26,4743941
2019-04-27,4743941
2019-04-28,4743941
2019-04-29,4743941
2019-04-30,4743941
2019-05-01,4743941
2019-05-02,4743941
2019-05-03,4743941
2019-05-04,4743941
2019-05-05,4743941
2019-05-06,4743941
2019-05-07,4743941
2019-05-08,4841703
2019-05-09,4841703
2019-05-10,4841703
2019-05-11,4841703
2019-05-12,4841703
2019-05-13,4841703
2019-05-14,4841703
2019-05-15,4841703
2019-05-16,4841703
2019-05-17,4841703
2019-05-18,4841703
2019-05-19,4841703
2019-05-20,4841703
2019-05-21,4841703
2019-05-22,4841703
2019-05-23,4841703
2019-05-24,4841703
2019-05-25,4882282
2019-05-26,4882282
2019-05-27,4882282
2019-05-28,4882282
2019-05-29,4882282
2019-05-30,4882282
2019-05-31,4882282
2019-06-01,4882282
2019-06-02,4882282
2019-06-03,4882282
2019-06-04,4882282
2019-06-05,4882282
2019-06-06,4882282
2019-06-07,4882282
2019-06-08,4882282
2019-06-09,4882282
2019-06-10,4767583
2019-06-11,4767583
2019-06-12,4767583
2019-06-13,4767583
2019-06-14,4767583
2019-06-15,4767583
2019-06-16,4767583
2019-06-17,4767583
2019-06-18,4767583
2019-06-19,4767583
2019-06-20,4767583
2019-06-21,4767583
2019-06-22,4767583
2019-06-23,4767583
2019-06-24,4767583
2019-06-25,4537621
2019-06-26,4537621
2019-06-27,4537621
2019-06-28,4537621
2019-06-29,4537621
2019-06-30,4537621
2019-07-01,4537621
2019-07-02,4537621
2019-07-03,4537621
2019-07-04,4537621
2019-07-05,4537621
2019-07-06,4537621
2019-07-07,4537621
2019-07-08,4537621
2019-07-09,4537621
2019-07-10,4499944
2019-07-11,4499944
2019-07-12,4499944
2019-07-13,4499944
2019-07-14,4499944
2019-07-15,4499944
2019-07-16,4499944
2019-07-17,4499944
2019-07-18,4499944
2019-07-19,4499944
2019-07-20,4499944
2019-07-21,4499944
2019-07-22,4499944
2019-07-23,4499944
2019-07-24,4499944
2019-07-25,4499944
2019-07-26,4451881
2019-07-27,4451881
2019-07-28,4451881
2019-07-29,4451881
2019-07-30,4451881
2019-07-31,4451881
2019-08-01,4451881
2019-08-02,4451881
2019-08-03,4451881
2019-08-04,4451881
2019-08-05,4451881
2019-08-06,4451881
2019-08-07,4451881
2019-08-08,4451881
2019-08-09,4451881
2019-08-10,4451881
2019-08-11,4422551
2019-08-12,4422551
2019-08-13,4422551
2019-08-14,4422551
2019-08-15,4422551
2019-08-16,4422551
2019-08-17,4422551
2019-08-18,4422551
2019-08-19,4422551
2019-08-20,4422551
2019-08-21,4422551
2019-08-22,4422551
2019-08-23,4422551
2019-08-24,4546515
2019-08-24,4546515
2019-08-25,4546515
2019-08-25,4546515
2019-08-26,4546515
2019-08-26,4546515
2019-08-27,4546515
2019-08-27,4546515
2019-08-28,4546515
2019-08-29,4546515
2019-08-30,4546515
2019-08-31,4546515
2019-09-01,4546515
2019-09-02,4546515
2019-09-03,4546515
2019-09-04,4546515
2019-09-05,4546515
2019-09-06,4546515
2019-09-07,4546515
2019-09-08,4546515
2019-09-09,4546515
2019-09-10,4546515
2019-09-11,4638331
2019-09-12,4638331
2019-09-13,4638331
2019-09-14,4638331
2019-09-15,4638331
2019-09-16,4638331
2019-09-17,4638331
2019-09-18,4638331
2019-09-19,4638331
2019-09-20,4638331
2019-09-21,4638331
2019-09-22,4638331
2019-09-23,4638331
2019-09-24,4638331
2019-09-25,4638331
2019-09-26,4638331
2019-09-27,4638331
2019-09-28,4518477
2019-09-29,4518477
2019-09-30,4518477
2019-10-01,4518477
2019-10-02,4518477
2019-10-03,4518477
2019-10-04,4518477
2019-10-05,4518477
2019-10-06,4518477
2019-10-07,4518477
2019-10-08,4518477
2019-10-09,4518477
2019-10-10,4518477
2019-10-11,4518477
2019-10-12,4518477
2019-10-13,4518477
2019-10-14,4357310
2019-10-15,4357310
2019-10-16,4357310
2019-10-17,4357310
2019-10-18,4357310
2019-10-19,4357310
2019-10-20,4357310
2019-10-21,4357310
2019-10-22,4357310
2019-10-23,4357310
2019-10-24,4357310
2019-10-25,4357310
2019-10-26,4357310
2019-10-27,4357310
2019-10-28,4357310
2019-10-29,4357310
2019-10-30,4357310
2019-10-31,4373568
2019-11-01,4373568
2019-11-02,4373568
2019-11-03,4373568
2019-11-04,4373568
2019-11-05,4373568
2019-11-06,4373568
2019-11-07,4373568
2019-11-08,4373568
2019-11-09,4373568
2019-11-10,4373568
2019-11-11,4373568
2019-11-12,4373568
2019-11-13,4373568
2019-11-14,4373568
2019-11-15,4373568
2019-11-16,4363647
2019-11-17,4363647
2019-11-18,4363647
2019-11-19,4363647
2019-11-20,4363647
2019-11-21,4363647
2019-11-22,4363647
2019-11-23,4363647
2019-11-24,4363647
2019-11-25,4363647
2019-11-26,4363647
2019-11-27,4363647
2019-11-28,4363647
2019-11-29,4363647
2019-11-30,4363647
2019-12-01,4363647
2019-12-02,4363647
2019-12-03,4363647
2019-12-04,4271338
2019-12-05,4271338
2019-12-06,4271338
2019-12-07,4271338
2019-12-08,4271338
2019-12-09,4271338
2019-12-10,4271338
2019-12-11,4271338
2019-12-12,4271338
2019-12-13,4271338
2019-12-14,4271338
2019-12-15,4271338
2019-12-16,4271338
2019-12-17,4271338
2019-12-18,4271338
2019-12-19,4271338
2019-12-20,4271338
2019-12-21,4271338
2019-12-22,4156549
2019-12-23,4156549
2019-12-24,4156549
2019-12-25,4156549
2019-12-26,4156549
2019-12-27,4156549
2019-12-28,4156549
2019-12-29,4156549
2019-12-30,4156549
2019-12-31,4156549
2020-01-01,4156549
2020-01-02,4156549
2020-01-03,4156549
2020-01-04,4156549
2020-01-05,4156549
2020-01-06,4156549
2020-01-07,4220770
2020-01-08,4220770
2020-01-09,4220770
2020-01-10,4220770
2020-01-11,4220770
2020-01-12,4220770
2020-01-13,4220770
2020-01-14,4220770
2020-01-15,4220770
2020-01-16,4220770
2020-01-17,4220770
2020-01-18,4220770
2020-01-19,4353527
2020-01-20,4353527
2020-01-21,4353527
2020-01-22,4353527
2020-01-23,4353527
2020-01-24,4353527
2020-01-25,4353527
2020-01-26,4353527
2020-01-27,4353527
2020-01-28,4353527
2020-01-29,4281655
2020-01-30,4281655
2020-01-31,4281655
2020-02-01,4281655
2020-02-02,4281655
2020-02-03,4281655
2020-02-04,4281655
2020-02-05,4281655
2020-02-06,4281655
2020-02-07,4281655
2020-02-08,4164171
2020-02-09,4164171
2020-02-10,4164171
2020-02-11,4164171
2020-02-12,4164171
2020-02-13,4164171
2020-02-14,4164171
2020-02-15,4164171
2020-02-16,4164171
2020-02-17,3964514
2020-02-18,3964514
2020-02-19,3964514
2020-02-20,3964514
2020-02-21,3964514
2020-02-22,3964514
2020-02-23,3964514
2020-02-24,3964514
2020-02-25,3964514
2020-02-26,3964514
2020-02-27,3964514
2020-02-28,3792050
2020-02-29,3792050
2020-03-01,3792050
2020-03-02,3792050
2020-03-03,3792050
2020-03-04,3792050
2020-03-05,3792050
2020-03-06,3792050
2020-03-07,3792050
2020-03-08,3792050
2020-03-09,3641746
2020-03-10,3641746
2020-03-11,3641746
2020-03-12,3641746
2020-03-13,3641746
2020-03-14,3641746
2020-03-15,3641746
2020-03-16,3641746
2020-03-17,3641746
2020-03-18,3480122
2020-03-19,3480122
2020-03-20,3480122
2020-03-21,3480122
2020-03-22,3480122
2020-03-23,3480122
2020-03-24,3480122
2020-03-25,3480122
2020-03-26,3479628
2020-03-27,3479628
2020-03-28,3479628
2020-03-29,3479628
2020-03-30,3479628
2020-03-31,3479628
2020-04-01,3479628
2020-04-02,3459421
2020-04-03,3459421
2020-04-04,3459421
2020-04-05,3459421
2020-04-06,3459421
2020-04-07,3459421
2020-04-08,3480170
2020-04-09,3480170
2020-04-10,3480170
2020-04-11,3480170
2020-04-12,3480170
2020-04-13,3480170
2020-04-14,3387814
2020-04-15,3387814
2020-04-16,3387814
2020-04-17,3387814
2020-04-18,3387814
2020-04-19,3445187
2020-04-20,3445187
2020-04-21,3445187
2020-04-22,3445187
2020-04-23,3445187
2020-04-24,3445187
2020-04-25,3452921
2020-04-26,3452921
2020-04-27,3452921
2020-04-28,3452921
2020-04-29,3452921
2020-04-30,3563109
2020-05-01,3563109
2020-05-02,3563109
2020-05-03,3563109
2020-05-04,3563109
2020-05-05,3563109
2020-05-06,3563109
2020-05-07,3563109
2020-05-08,3502589
2020-05-09,3502589
2020-05-10,3502589
2020-05-11,3502589
2020-05-12,3502589
2020-05-13,3502589
