date_obj,Black%20d'hide%20chaps%20(t) price
2019-03-22,138158
2019-03-23,135103
2019-03-24,134737
2019-03-25,134737
2019-03-26,131441
2019-03-27,131441
2019-03-28,127728
2019-03-29,124216
2019-03-30,124216
2019-03-31,120863
2019-04-01,115800
2019-04-02,113792
2019-04-03,113474
2019-04-04,113221
2019-04-05,112567
2019-04-06,112661
2019-04-07,112665
2019-04-08,111724
2019-04-09,112810
2019-04-10,111764
2019-04-11,113849
2019-04-12,113386
2019-04-13,114080
2019-04-14,115058
2019-04-15,116024
2019-04-16,116680
2019-04-17,116071
2019-04-18,112506
2019-04-19,106880
2019-04-20,102336
2019-04-21,98962
2019-04-22,98647
2019-04-23,102202
2019-04-24,103199
2019-04-25,103087
2019-04-26,101810
2019-04-27,101961
2019-04-28,101809
2019-04-29,100532
2019-04-30,99038
2019-05-01,97282
2019-05-02,97682
2019-05-03,94979
2019-05-04,93619
2019-05-05,91999
2019-05-06,93211
2019-05-07,95933
2019-05-08,98370
2019-05-09,100174
2019-05-10,101152
2019-05-11,101123
2019-05-12,98576
2019-05-13,95995
2019-05-14,96140
2019-05-15,96053
2019-05-16,97107
2019-05-17,98277
2019-05-18,98611
2019-05-19,97767
2019-05-20,98135
2019-05-21,98569
2019-05-22,98109
2019-05-23,98455
2019-05-24,98797
2019-05-25,97058
2019-05-26,96767
2019-05-27,96061
2019-05-28,96178
2019-05-29,94604
2019-05-30,93121
2019-05-31,92863
2019-06-01,93032
2019-06-02,92424
2019-06-03,93907
2019-06-04,94480
2019-06-05,94387
2019-06-06,95357
2019-06-07,97204
2019-06-08,98958
2019-06-09,101077
2019-06-10,101077
2019-06-11,103984
2019-06-12,107546
2019-06-13,105710
2019-06-14,104585
2019-06-15,104931
2019-06-16,103942
2019-06-17,101845
2019-06-18,97776
2019-06-19,96384
2019-06-20,95035
2019-06-21,92339
2019-06-22,90721
2019-06-23,90030
2019-06-24,89350
2019-06-25,93166
2019-06-26,97574
2019-06-27,102349
2019-06-28,102349
2019-06-29,107467
2019-06-30,112693
2019-07-01,116755
2019-07-02,120527
2019-07-03,124025
2019-07-04,127324
2019-07-05,130465
2019-07-06,132601
2019-07-07,131622
2019-07-08,131152
2019-07-09,131527
2019-07-10,130315
2019-07-11,127647
2019-07-12,123431
2019-07-13,119972
2019-07-14,116081
2019-07-15,116081
2019-07-16,112882
2019-07-17,109859
2019-07-18,108085
2019-07-19,106568
2019-07-20,106389
2019-07-21,103485
2019-07-22,100294
2019-07-23,95339
2019-07-24,95339
2019-07-25,91657
2019-07-26,88099
2019-07-27,85895
2019-07-28,85062
2019-07-29,83647
2019-07-30,82727
2019-07-31,82854
2019-08-01,84398
2019-08-02,85098
2019-08-03,85813
2019-08-04,86842
2019-08-05,87596
2019-08-06,88517
2019-08-07,87305
2019-08-08,87305
2019-08-09,87150
2019-08-10,87987
2019-08-11,87659
2019-08-12,88943
2019-08-13,86681
2019-08-14,86244
2019-08-15,87763
2019-08-16,87766
2019-08-17,87766
2019-08-18,87616
2019-08-19,87973
2019-08-20,88980
2019-08-21,88041
2019-08-22,88692
2019-08-23,88622
2019-08-24,89249
2019-08-24,89249
2019-08-25,89249
2019-08-25,89249
2019-08-26,88539
2019-08-27,88250
2019-08-27,88250
2019-08-28,88868
2019-08-29,89685
2019-08-30,88747
2019-08-31,88876
2019-09-01,88230
2019-09-02,88230
2019-09-03,87700
2019-09-04,88044
2019-09-05,87860
2019-09-06,87860
2019-09-07,88674
2019-09-08,88075
2019-09-09,89065
2019-09-10,90579
2019-09-11,89922
2019-09-12,88969
2019-09-13,88395
2019-09-14,88850
2019-09-15,88819
2019-09-16,88716
2019-09-17,88379
2019-09-18,88752
2019-09-19,89128
2019-09-20,88841
2019-09-21,89414
2019-09-22,89357
2019-09-23,88619
2019-09-24,88619
2019-09-25,88978
2019-09-26,88215
2019-09-27,88215
2019-09-28,88211
2019-09-29,88526
2019-09-30,87254
2019-10-01,86348
2019-10-02,86348
2019-10-03,86712
2019-10-04,85908
2019-10-05,85960
2019-10-06,85332
2019-10-07,85115
2019-10-08,85884
2019-10-09,85884
2019-10-10,84849
2019-10-11,84849
2019-10-12,84562
2019-10-13,84787
2019-10-14,84672
2019-10-15,84672
2019-10-16,84626
2019-10-17,84626
2019-10-18,84887
2019-10-19,84164
2019-10-20,84103
2019-10-21,84103
2019-10-22,84366
2019-10-23,85252
2019-10-24,84701
2019-10-25,84590
2019-10-26,85279
2019-10-27,85108
2019-10-28,85490
2019-10-29,85490
2019-10-30,84768
2019-10-31,83429
2019-11-01,80646
2019-11-02,81633
2019-11-03,80316
2019-11-04,81426
2019-11-05,81426
2019-11-06,82785
2019-11-07,83195
2019-11-08,82169
2019-11-09,81603
2019-11-10,80947
2019-11-11,81676
2019-11-12,81597
2019-11-13,83941
2019-11-14,84045
2019-11-15,82560
2019-11-16,82952
2019-11-17,82952
2019-11-18,81453
2019-11-19,81378
2019-11-20,81902
2019-11-21,81902
2019-11-22,82260
2019-11-23,82206
2019-11-24,83243
2019-11-25,86523
2019-11-26,87562
2019-11-27,87562
2019-11-28,85736
2019-11-29,87082
2019-11-30,89945
2019-12-01,88660
2019-12-02,91561
2019-12-03,92821
2019-12-04,96287
2019-12-05,100945
2019-12-06,105677
2019-12-07,105311
2019-12-08,108005
2019-12-09,113245
2019-12-10,118688
2019-12-11,122986
2019-12-12,127036
2019-12-13,133359
2019-12-14,138711
2019-12-15,142924
2019-12-16,148459
2019-12-17,154961
2019-12-18,154961
2019-12-19,154971
2019-12-20,157186
2019-12-21,160882
2019-12-22,154594
2019-12-23,149976
2019-12-24,142643
2019-12-25,135510
2019-12-26,128900
2019-12-27,122455
2019-12-28,116423
2019-12-29,111116
2019-12-30,105883
2019-12-31,101602
2020-01-01,98579
2020-01-02,96351
2020-01-03,94021
2020-01-04,91773
2020-01-05,89609
2020-01-06,86294
2020-01-07,84304
2020-01-08,84304
2020-01-09,84710
2020-01-10,83686
2020-01-11,84222
2020-01-12,83037
2020-01-13,83037
2020-01-14,81407
2020-01-15,80046
2020-01-16,80886
2020-01-17,81974
2020-01-18,84612
2020-01-19,85300
2020-01-20,86221
2020-01-21,86492
2020-01-22,86376
2020-01-23,87492
2020-01-24,87104
2020-01-25,89300
2020-01-26,91252
2020-01-27,94087
2020-01-28,92909
2020-01-29,94944
2020-01-30,93161
2020-01-31,93018
2020-02-01,92272
2020-02-02,93635
2020-02-03,96676
2020-02-04,95812
2020-02-05,94362
2020-02-06,92083
2020-02-07,89628
2020-02-08,88198
2020-02-09,88007
2020-02-10,85736
2020-02-11,82534
2020-02-12,80376
2020-02-13,80376
2020-02-14,78726
2020-02-15,76902
2020-02-16,76169
2020-02-17,74521
2020-02-18,72689
2020-02-19,73788
2020-02-20,73199
2020-02-21,73199
2020-02-22,72991
2020-02-23,72283
2020-02-24,71904
2020-02-25,71519
2020-02-26,69619
2020-02-27,67726
2020-02-28,66003
2020-02-29,66003
2020-03-01,64499
2020-03-02,63312
2020-03-03,63974
2020-03-04,63974
2020-03-05,64215
2020-03-06,63871
2020-03-07,63187
2020-03-08,62750
2020-03-09,63184
2020-03-10,62423
2020-03-11,62626
2020-03-12,63331
2020-03-13,64144
2020-03-14,65398
2020-03-15,65642
2020-03-16,65879
2020-03-17,65056
2020-03-18,65965
2020-03-19,64909
2020-03-20,64656
2020-03-21,64273
2020-03-22,64464
2020-03-23,63857
2020-03-24,62974
2020-03-25,61963
2020-03-26,61230
2020-03-27,62148
2020-03-28,62542
2020-03-29,63290
2020-03-30,63304
2020-03-31,61901
2020-04-01,61848
2020-04-02,63932
2020-04-03,66428
2020-04-04,68286
2020-04-05,70469
2020-04-06,72173
2020-04-07,72702
2020-04-08,73865
2020-04-09,76545
2020-04-10,76960
2020-04-11,78742
2020-04-12,77518
2020-04-13,77042
2020-04-14,76000
2020-04-15,74178
2020-04-16,73332
2020-04-17,72006
2020-04-18,71825
2020-04-19,70835
2020-04-20,69868
2020-04-21,70031
2020-04-22,70476
2020-04-23,70852
2020-04-24,70916
2020-04-25,70909
2020-04-26,68760
2020-04-27,67616
2020-04-28,67642
2020-04-29,68582
2020-04-30,68416
2020-05-01,68306
2020-05-02,67330
2020-05-03,66512
2020-05-04,65943
2020-05-05,65539
2020-05-06,66256
2020-05-07,67208
2020-05-08,67567
2020-05-09,68283
2020-05-10,67238
2020-05-11,66802
2020-05-12,66699
2020-05-13,67612
