date_obj,Grand%20seed%20pod price
2019-03-29,121455
2019-03-30,121455
2019-03-31,120207
2019-04-01,120207
2019-04-02,119962
2019-04-03,119962
2019-04-04,121473
2019-04-05,121473
2019-04-06,121473
2019-04-07,120731
2019-04-08,120731
2019-04-09,119696
2019-04-10,119696
2019-04-11,122126
2019-04-12,122126
2019-04-13,122894
2019-04-14,122894
2019-04-15,123827
2019-04-16,123827
2019-04-17,123827
2019-04-18,123359
2019-04-19,123359
2019-04-20,126695
2019-04-21,126695
2019-04-22,126695
2019-04-23,126814
2019-04-24,126814
2019-04-25,128821
2019-04-26,128821
2019-04-27,132092
2019-04-28,132092
2019-04-29,135202
2019-04-30,135202
2019-05-01,138014
2019-05-02,138014
2019-05-03,141468
2019-05-04,141468
2019-05-05,146109
2019-05-06,146109
2019-05-07,152504
2019-05-08,152504
2019-05-09,159423
2019-05-10,159423
2019-05-11,166492
2019-05-12,166492
2019-05-13,167634
2019-05-14,167634
2019-05-15,161653
2019-05-16,161653
2019-05-17,154446
2019-05-18,154446
2019-05-19,149384
2019-05-20,149384
2019-05-21,149384
2019-05-22,148226
2019-05-23,148226
2019-05-24,148226
2019-05-25,148781
2019-05-26,148781
2019-05-27,150792
2019-05-28,150792
2019-05-29,154406
2019-05-30,154406
2019-05-31,154406
2019-06-01,156170
2019-06-02,156170
2019-06-03,156053
2019-06-04,156053
2019-06-05,149873
2019-06-06,149873
2019-06-07,152355
2019-06-08,152355
2019-06-09,157612
2019-06-10,157612
2019-06-11,157612
2019-06-12,165108
2019-06-13,165108
2019-06-14,170192
2019-06-15,170192
2019-06-16,177697
2019-06-17,177697
2019-06-18,184420
2019-06-19,184420
2019-06-20,190996
2019-06-21,190996
2019-06-22,190996
2019-06-23,194236
2019-06-24,194236
2019-06-25,203157
2019-06-26,203157
2019-06-27,211571
2019-06-28,211571
2019-06-29,211571
2019-06-30,214150
2019-07-01,214150
2019-07-02,214150
2019-07-03,208140
2019-07-04,208140
2019-07-05,208140
2019-07-06,208499
2019-07-07,208499
2019-07-08,208499
2019-07-09,210443
2019-07-10,210443
2019-07-11,210443
2019-07-12,200658
2019-07-13,200658
2019-07-14,200658
2019-07-15,194252
2019-07-16,194252
2019-07-17,194252
2019-07-18,187743
2019-07-19,187743
2019-07-20,187743
2019-07-21,181095
2019-07-22,181095
2019-07-23,181095
2019-07-24,175588
2019-07-25,175588
2019-07-26,175588
2019-07-27,167321
2019-07-28,167321
2019-07-29,167321
2019-07-30,158956
2019-07-31,158956
2019-08-01,153350
2019-08-02,153350
2019-08-03,151303
2019-08-04,151303
2019-08-05,151303
2019-08-06,149542
2019-08-07,149542
2019-08-08,149542
2019-08-09,145559
2019-08-10,145559
2019-08-11,145559
2019-08-12,142884
2019-08-13,142884
2019-08-14,142884
2019-08-15,143475
2019-08-16,143475
2019-08-17,143475
2019-08-18,144218
2019-08-19,144218
2019-08-20,144218
2019-08-21,148104
2019-08-22,148104
2019-08-23,148104
2019-08-24,155206
2019-08-24,155206
2019-08-25,155206
2019-08-25,155206
2019-08-26,155206
2019-08-26,155206
2019-08-27,161026
2019-08-27,161026
2019-08-28,161026
2019-08-29,165501
2019-08-30,165501
2019-08-31,165501
2019-09-01,164183
2019-09-02,164183
2019-09-03,164183
2019-09-04,163358
2019-09-05,163358
2019-09-06,163358
2019-09-07,158236
2019-09-08,158236
2019-09-09,158236
2019-09-10,156647
2019-09-11,156647
2019-09-12,156647
2019-09-13,150315
2019-09-14,150315
2019-09-15,143416
2019-09-16,143416
2019-09-17,143416
2019-09-18,136695
2019-09-19,136695
2019-09-20,136695
2019-09-21,129883
2019-09-22,129883
2019-09-23,123827
2019-09-24,123827
2019-09-25,123827
2019-09-26,122332
2019-09-27,122332
2019-09-28,122332
2019-09-29,122723
2019-09-30,122723
2019-10-01,120275
2019-10-02,120275
2019-10-03,120275
2019-10-04,116908
2019-10-05,116908
2019-10-06,114684
2019-10-07,114684
2019-10-08,114684
2019-10-09,115611
2019-10-10,115611
2019-10-11,115611
2019-10-12,113339
2019-10-13,113339
2019-10-14,111613
2019-10-15,111613
2019-10-16,111613
2019-10-17,106115
2019-10-18,106115
2019-10-19,103596
2019-10-20,103596
2019-10-21,103596
2019-10-22,106285
2019-10-23,106285
2019-10-24,106285
2019-10-25,109339
2019-10-26,109339
2019-10-27,113544
2019-10-28,113544
2019-10-29,119061
2019-10-30,119061
2019-10-31,119061
2019-11-01,124882
2019-11-02,124882
2019-11-03,124882
2019-11-04,130975
2019-11-05,130975
2019-11-06,130975
2019-11-07,137054
2019-11-08,137054
2019-11-09,137054
2019-11-10,143514
2019-11-11,143514
2019-11-12,143514
2019-11-13,149936
2019-11-14,149936
2019-11-15,149936
2019-11-16,152459
2019-11-17,152459
2019-11-18,152459
2019-11-19,152459
2019-11-20,159451
2019-11-21,159451
2019-11-22,159451
2019-11-23,165834
2019-11-24,165834
2019-11-25,165834
2019-11-26,168522
2019-11-27,168522
2019-11-28,168522
2019-11-29,168522
2019-11-30,174414
2019-12-01,174414
2019-12-02,174414
2019-12-03,177817
2019-12-04,177817
2019-12-05,177817
2019-12-06,177817
2019-12-07,185041
2019-12-08,185041
2019-12-09,185041
2019-12-10,185041
2019-12-11,193994
2019-12-12,193994
2019-12-13,193994
2019-12-14,193994
2019-12-15,202741
2019-12-16,202741
2019-12-17,202741
2019-12-18,212512
2019-12-19,212512
2019-12-20,212512
2019-12-21,222301
2019-12-22,222301
2019-12-23,222301
2019-12-24,232400
2019-12-25,232400
2019-12-26,232400
2019-12-27,243360
2019-12-28,243360
2019-12-29,243360
2019-12-30,243360
2019-12-31,252049
2020-01-01,252049
2020-01-02,252049
2020-01-03,252049
2020-01-04,243089
2020-01-05,243089
2020-01-06,243089
2020-01-07,237020
2020-01-08,237020
2020-01-09,237020
2020-01-10,237020
2020-01-11,233365
2020-01-12,233365
2020-01-13,233365
2020-01-14,233365
2020-01-15,228525
2020-01-16,228525
2020-01-17,228525
2020-01-18,228525
2020-01-19,220036
2020-01-20,220036
2020-01-21,220036
2020-01-22,219629
2020-01-23,219629
2020-01-24,219629
2020-01-25,215880
2020-01-26,215880
2020-01-27,215880
2020-01-28,207717
2020-01-29,207717
2020-01-30,207717
2020-01-31,198659
2020-02-01,198659
2020-02-02,190174
2020-02-03,190174
2020-02-04,190174
2020-02-05,180665
2020-02-06,180665
2020-02-07,180665
2020-02-08,173821
2020-02-09,173821
2020-02-10,173821
2020-02-11,167190
2020-02-12,167190
2020-02-13,167190
2020-02-14,166833
2020-02-15,166833
2020-02-16,166833
2020-02-17,164957
2020-02-18,164957
2020-02-19,164957
2020-02-20,169427
2020-02-21,169427
2020-02-22,169427
2020-02-23,171564
2020-02-24,171564
2020-02-25,171564
2020-02-26,178227
2020-02-27,178227
2020-02-28,178227
2020-02-29,182498
2020-03-01,182498
2020-03-02,182498
2020-03-03,187287
2020-03-04,187287
2020-03-05,187287
2020-03-06,191952
2020-03-07,191952
2020-03-08,191952
2020-03-09,192656
2020-03-10,192656
2020-03-11,197522
2020-03-12,197522
2020-03-13,197522
2020-03-14,206503
2020-03-15,206503
2020-03-16,206503
2020-03-17,212405
2020-03-18,212405
2020-03-19,212405
2020-03-20,208668
2020-03-21,208668
2020-03-22,208668
2020-03-23,205187
2020-03-24,205187
2020-03-25,197830
2020-03-26,197830
2020-03-27,194608
2020-03-28,194608
2020-03-29,192224
2020-03-30,192224
2020-03-31,190062
2020-04-01,190062
2020-04-02,183782
2020-04-03,183782
2020-04-04,181265
2020-04-05,181265
2020-04-06,173788
2020-04-07,173788
2020-04-08,172885
2020-04-09,172885
2020-04-10,172885
2020-04-11,172887
2020-04-12,172887
2020-04-13,176562
2020-04-14,176562
2020-04-15,177511
2020-04-16,177511
2020-04-17,177511
2020-04-18,172183
2020-04-19,172183
2020-04-20,164961
2020-04-21,164961
2020-04-22,159094
2020-04-23,159094
2020-04-24,155756
2020-04-25,155756
2020-04-26,148205
2020-04-27,148205
2020-04-28,141964
2020-04-29,141964
2020-04-30,134873
2020-05-01,134873
2020-05-02,132708
2020-05-03,132708
2020-05-04,130269
2020-05-05,130269
2020-05-06,128132
2020-05-07,128132
2020-05-08,128132
2020-05-09,123234
2020-05-10,123234
2020-05-11,117361
2020-05-12,117361
2020-05-13,116327
