date_obj,Tyras%20helm price
2017-09-07,1320
2017-09-08,1320
2017-09-09,1320
2017-09-10,1320
2017-09-11,1320
2017-09-12,1320
2017-09-13,1320
2017-09-14,1320
2017-09-15,1320
2017-09-16,1320
2017-09-17,1320
2017-09-19,1320
2017-09-20,1320
2017-09-21,1320
2017-09-22,1320
2017-09-23,1320
2017-09-24,1264
2017-09-25,1264
2017-09-26,1264
2017-09-27,1264
2017-09-28,1264
2017-09-29,1264
2017-09-30,1264
2017-10-01,1264
2017-10-02,1264
2017-10-03,1264
2017-10-04,1264
2017-10-05,1264
2017-10-06,1264
2017-10-07,1264
2017-10-08,1264
2017-10-09,1264
2017-10-10,1264
2017-10-11,1264
2017-10-12,1201
2017-10-13,1201
2017-10-14,1201
2017-10-15,1201
2017-10-16,1201
2017-10-17,1201
2017-10-18,1201
2017-10-19,1201
2017-10-20,1201
2017-10-21,1201
2017-10-22,1201
2017-10-23,1201
2017-10-24,1201
2017-10-25,1201
2017-10-26,1201
2017-10-27,1141
2017-10-28,1141
2017-10-29,1141
2017-10-30,1141
2017-10-31,1141
2017-11-01,1141
2017-11-02,1141
2017-11-03,1141
2017-11-04,1141
2017-11-05,1141
2017-11-06,1141
2017-11-07,1141
2017-11-08,1141
2017-11-09,1084
2017-11-10,1084
2017-11-11,1084
2017-11-12,1084
2017-11-13,1084
2017-11-14,1084
2017-11-15,1084
2017-11-16,1084
2017-11-17,1084
2017-11-18,1084
2017-11-19,1084
2017-11-20,1084
2017-11-21,1084
2017-11-22,1084
2017-11-23,1032
2017-11-24,1032
2017-11-25,1032
2017-11-26,1032
2017-11-27,1032
2017-11-28,1032
2017-11-29,1032
2017-11-30,1032
2017-12-01,1032
2017-12-02,1032
2017-12-03,981
2017-12-04,981
2017-12-05,981
2017-12-06,981
2017-12-07,981
2017-12-08,981
2017-12-09,981
2017-12-10,981
2017-12-11,981
2017-12-12,981
2017-12-13,981
2017-12-14,981
2017-12-15,981
2017-12-16,981
2017-12-17,957
2017-12-18,957
2017-12-19,957
2017-12-20,957
2017-12-21,957
2017-12-22,957
2017-12-23,957
2017-12-24,957
2017-12-25,957
2017-12-26,957
2017-12-27,957
2017-12-28,957
2017-12-29,957
2017-12-30,957
2017-12-31,957
2018-01-01,912
2018-01-02,912
2018-01-03,912
2018-01-04,912
2018-01-05,912
2018-01-06,912
2018-01-07,912
2018-01-08,912
2018-01-09,912
2018-01-10,912
2018-01-11,912
2018-01-12,912
2018-01-13,912
2018-01-14,912
2018-01-15,877
2018-01-16,877
2018-01-17,877
2018-01-18,877
2018-01-19,877
2018-01-20,877
2018-01-21,877
2018-01-22,877
2018-01-23,877
2018-01-24,877
2018-01-25,877
2018-01-26,877
2018-01-27,864
2018-01-28,864
2018-01-29,864
2018-01-30,864
2018-02-01,864
2018-02-02,864
2018-02-03,864
2018-02-04,864
2018-02-05,864
2018-02-06,864
2018-02-07,864
2018-02-08,864
2018-02-09,872
2018-02-10,872
2018-02-11,872
2018-02-12,872
2018-02-13,872
2018-02-14,872
2018-02-15,872
2018-02-16,872
2018-02-17,872
2018-02-18,897
2018-02-19,897
2018-02-20,897
2018-02-21,897
2018-02-22,897
2018-02-23,897
2018-02-24,897
2018-02-25,897
2018-02-26,897
2018-02-27,897
2018-02-28,897
2018-03-01,927
2018-03-02,927
2018-03-03,927
2018-03-04,927
2018-03-05,927
2018-03-06,927
2018-03-07,927
2018-03-08,927
2018-03-09,927
2018-03-10,927
2018-03-11,927
2018-03-12,927
2018-03-13,973
2018-03-14,973
2018-03-15,973
2018-03-16,973
2018-03-17,973
2018-03-18,973
2018-03-19,973
2018-03-20,973
2018-03-21,973
2018-03-23,973
2018-03-24,973
2018-03-26,973
2018-03-27,973
2018-03-28,973
2018-03-29,973
2018-03-30,1020
2018-03-31,1020
2018-04-01,1020
2018-04-02,1020
2018-04-03,1020
2018-04-04,1020
2018-04-05,1020
2018-04-06,1020
2018-04-08,1020
2018-04-09,1020
2018-04-10,1020
2018-04-11,1020
2018-04-12,1020
2018-04-13,1020
2018-04-14,1020
2018-04-16,1020
2018-04-17,1064
2018-04-18,1064
2018-04-19,1064
2018-04-20,1064
2018-04-21,1064
2018-04-22,1064
2018-04-23,1064
2018-04-24,1064
2018-04-25,1064
2018-04-26,1064
2018-04-27,1064
2018-04-28,1064
2018-04-29,1064
2018-04-30,1064
2018-05-01,1064
2018-05-02,1064
2018-05-03,1064
2018-05-04,1064
2018-05-05,1064
2018-05-06,1064
2018-05-07,1064
2018-05-08,1112
2018-05-09,1112
2018-05-10,1112
2018-05-11,1112
2018-05-12,1112
2018-05-13,1112
2018-05-14,1112
2018-05-15,1112
2018-05-16,1112
2018-05-17,1112
2018-05-18,1112
2018-05-19,1112
2018-05-20,1112
2018-05-21,1112
2018-05-22,1112
2018-05-23,1167
2018-05-24,1167
2018-05-25,1167
2018-05-26,1167
2018-05-27,1167
2018-05-28,1167
2018-05-29,1167
2018-05-30,1167
2018-05-31,1167
2018-06-01,1167
2018-06-02,1167
2018-06-03,1167
2018-06-04,1167
2018-06-05,1167
2018-06-06,1167
2018-06-07,1225
2018-06-08,1225
2018-06-09,1225
2018-06-10,1225
2018-06-11,1225
2018-06-12,1225
2018-06-13,1225
2018-06-14,1225
2018-06-15,1225
2018-06-16,1225
2018-06-17,1225
2018-06-18,1225
2018-06-19,1225
2018-06-20,1225
2018-06-21,1225
2018-06-22,1280
2018-06-23,1280
2018-06-24,1280
2018-06-25,1280
2018-06-26,1280
2018-06-27,1280
2018-06-28,1280
2018-06-29,1280
2018-06-30,1280
2018-07-01,1280
2018-07-02,1280
2018-07-03,1280
2018-07-04,1280
2018-07-05,1280
2018-07-06,1280
2018-07-07,1280
2018-07-08,1343
2018-07-09,1343
2018-07-10,1343
2018-07-11,1343
2018-07-12,1343
2018-07-13,1343
2018-07-14,1343
2018-07-15,1343
2018-07-16,1343
2018-07-17,1343
2018-07-18,1343
2018-07-19,1343
2018-07-20,1343
2018-07-21,1343
2018-07-22,1343
2018-07-23,1343
2018-07-24,1343
2018-07-25,1343
2018-07-26,1343
2018-07-27,1409
2018-07-28,1409
2018-07-29,1409
2018-07-30,1409
2018-07-31,1409
2018-08-01,1409
2018-08-02,1409
2018-08-03,1409
2018-08-04,1409
2018-08-05,1409
2018-08-06,1409
2018-08-07,1409
2018-08-08,1467
2018-08-09,1467
2018-08-10,1467
2018-08-11,1467
2018-08-12,1467
2018-08-14,1467
2018-08-16,1467
2018-08-17,1467
2018-08-18,1467
2018-08-19,1467
2018-08-20,1467
2018-08-21,1467
2018-08-22,1539
2018-08-23,1539
2018-08-24,1539
2018-08-25,1539
2018-08-26,1539
2018-08-27,1539
2018-08-28,1539
2018-08-29,1539
2018-08-30,1539
2018-08-31,1539
2018-09-01,1604
2018-09-02,1604
2018-09-03,1604
2018-09-04,1604
2018-09-05,1604
2018-09-06,1604
2018-09-07,1604
2018-09-08,1604
2018-09-09,1604
2018-09-10,1604
2018-09-11,1604
2018-09-12,1604
2018-09-13,1604
2018-09-14,1594
2018-09-15,1594
2018-09-16,1594
2018-09-17,1594
2018-09-18,1594
2018-09-19,1594
2018-09-20,1594
2018-09-21,1594
2018-09-22,1594
2018-09-23,1594
2018-09-24,1594
2018-09-25,1594
2018-09-26,1594
2018-09-27,1630
2018-09-28,1630
2018-09-29,1630
2018-09-30,1630
2018-10-02,1630
2018-10-03,1630
2018-10-04,1630
2018-10-05,1630
2018-10-06,1630
2018-10-07,1630
2018-10-08,1630
2018-10-09,1630
2018-10-10,1630
2018-10-11,1687
2018-10-12,1687
2018-10-13,1687
2018-10-14,1687
2018-10-15,1687
2018-10-16,1687
2018-10-17,1687
2018-10-18,1687
2018-10-19,1687
2018-10-20,1687
2018-10-21,1687
2018-10-22,1687
2018-10-23,1687
2018-10-24,1687
2018-10-25,1687
2018-10-26,1740
2018-10-27,1740
2018-10-28,1740
2018-10-29,1740
2018-10-30,1740
2018-10-31,1740
2018-11-01,1740
2018-11-03,1740
2018-11-04,1740
2018-11-05,1740
2018-11-06,1793
2018-11-07,1793
2018-11-08,1793
2018-11-09,1793
2018-11-10,1793
2018-11-11,1793
2018-11-12,1793
2018-11-13,1793
2018-11-14,1758
2018-11-15,1758
2018-11-16,1758
2018-11-17,1758
2018-11-18,1758
2018-11-19,1758
2018-11-20,1758
2018-11-21,1675
2018-11-22,1675
2018-11-23,1675
2018-11-24,1675
2018-11-25,1675
2018-11-26,1675
2018-11-27,1675
2018-11-28,1594
2018-11-29,1594
2018-12-01,1594
2018-12-02,1594
2018-12-03,1594
2018-12-04,1519
2018-12-05,1519
2018-12-07,1519
2018-12-09,1519
2018-12-10,1452
2018-12-11,1452
2018-12-12,1452
2018-12-13,1452
2018-12-14,1452
2018-12-15,1452
2018-12-16,1452
2018-12-17,1384
2018-12-18,1384
2018-12-19,1384
2018-12-20,1384
2018-12-21,1384
2018-12-22,1384
2018-12-23,1317
2018-12-24,1317
2018-12-25,1317
2018-12-26,1317
2018-12-27,1317
2018-12-28,1317
2018-12-29,1256
2018-12-30,1256
2018-12-31,1256
2019-01-01,1256
2019-01-02,1256
2019-01-03,1256
2019-01-04,1256
2019-01-05,1204
2019-01-06,1204
2019-01-08,1204
2019-01-10,1204
2019-01-11,1204
2019-01-12,1204
2019-01-13,1204
2019-01-14,1182
2019-01-15,1182
2019-01-16,1182
2019-01-17,1182
2019-01-18,1182
2019-01-19,1182
2019-01-20,1182
2019-01-21,1182
2019-01-22,1123
2019-01-23,1123
2019-01-24,1123
2019-01-25,1123
2019-01-26,1123
2019-01-27,1123
2019-01-28,1123
2019-01-29,1123
2019-01-30,1123
2019-01-31,1128
2019-02-01,1128
2019-02-02,1128
2019-02-03,1128
2019-02-04,1128
2019-02-05,1128
2019-02-06,1128
2019-02-07,1128
2019-02-08,1128
2019-02-09,1141
2019-02-10,1141
2019-02-11,1141
2019-02-12,1141
2019-02-13,1141
2019-02-14,1141
2019-02-15,1141
2019-02-16,1141
2019-02-17,1141
2019-02-18,1141
2019-02-19,1141
2019-02-20,1141
2019-02-21,1141
2019-02-22,1141
2019-02-23,1141
2019-02-24,1141
2019-02-25,1141
2019-02-26,1141
2019-02-27,1141
2019-02-28,1141
2019-03-01,1141
2019-03-02,1141
2019-03-03,1141
2019-03-04,1141
2019-03-05,1141
2019-03-06,1141
2019-03-07,1141
2019-03-08,1141
2019-03-09,1141
2019-03-10,1139
2019-03-11,1139
2019-03-12,1139
2019-03-13,1139
2019-03-14,1139
2019-03-15,1139
2019-03-16,1139
2019-03-17,1139
2019-03-18,1139
2019-03-19,1139
2019-03-20,1139
2019-03-21,1139
2019-03-22,1133
2019-03-23,1133
2019-03-24,1133
2019-03-25,1133
2019-03-26,1133
2019-03-27,1133
2019-03-28,1133
2019-03-29,1133
2019-03-30,1133
2019-03-31,1133
2019-04-01,1133
2019-04-02,1133
2019-04-03,1133
2019-04-04,1113
2019-04-05,1113
2019-04-06,1113
2019-04-07,1113
2019-04-08,1113
2019-04-09,1113
2019-04-10,1113
2019-04-11,1113
2019-04-12,1113
2019-04-13,1113
2019-04-14,1113
2019-04-15,1113
2019-04-16,1113
2019-04-17,1097
2019-04-18,1097
2019-04-19,1097
