date_obj,Spectral%20spirit%20shield price
2018-11-27,53132257
2018-11-28,53719331
2018-11-29,54831368
2018-12-01,55691840
2018-12-02,56291339
2018-12-03,56251920
2018-12-04,56356572
2018-12-05,55994498
2018-12-09,57949569
2018-12-10,57891208
2018-12-11,57830440
2018-12-12,57788401
2018-12-13,57703366
2018-12-14,57640277
2018-12-15,57232801
2018-12-16,58030569
2018-12-17,58713201
2018-12-18,59048151
2018-12-19,59926413
2018-12-20,60168622
2018-12-21,59758316
2018-12-22,59292779
2018-12-23,59134421
2018-12-24,59873685
2018-12-25,60325386
2018-12-26,60717976
2018-12-27,60367004
2018-12-28,60365342
2018-12-29,60041100
2018-12-30,59644842
2018-12-31,59144010
2019-01-01,58224958
2019-01-02,57789155
2019-01-03,57331975
2019-01-04,58323874
2019-01-05,59073780
2019-01-06,58753516
2019-01-08,60572819
2019-01-10,57978956
2019-01-11,55080008
2019-01-12,52364387
2019-01-13,50156144
2019-01-14,49936135
2019-01-15,49700676
2019-01-16,49818522
2019-01-17,50072858
2019-01-18,51732967
2019-01-19,51342486
2019-01-20,51162293
2019-01-21,50936443
2019-01-22,50723333
2019-01-23,50458287
2019-01-24,50307584
2019-01-25,50183612
2019-01-26,50542383
2019-01-27,50431825
2019-01-28,50612840
2019-01-29,51478378
2019-01-30,52318092
2019-01-31,51638991
2019-02-01,51992955
2019-02-02,52122733
2019-02-03,51683969
2019-02-04,51200724
2019-02-05,51411753
2019-02-06,51076881
2019-02-07,50482595
2019-02-08,50391224
2019-02-09,49863138
2019-02-10,50084875
2019-02-11,49909541
2019-02-12,50001233
2019-02-13,50064637
2019-02-14,49717554
2019-02-15,49302909
2019-02-16,49161333
2019-02-17,48874478
2019-02-18,48507705
2019-02-19,48239369
2019-02-20,48129481
2019-02-21,48742745
2019-02-22,49340042
2019-02-23,49145892
2019-02-24,49979279
2019-02-25,50124524
2019-02-26,50389955
2019-02-27,50640390
2019-02-28,50769720
2019-03-01,51042999
2019-03-02,50872446
2019-03-03,50628903
2019-03-04,50012136
2019-03-05,49435492
2019-03-06,49615085
2019-03-07,49609851
2019-03-08,49753182
2019-03-09,49768685
2019-03-10,49534407
2019-03-11,49560516
2019-03-12,49501478
2019-03-13,49327718
2019-03-14,49068311
2019-03-15,48856469
2019-03-16,48487726
2019-03-17,48225158
2019-03-18,47906197
2019-03-19,47879855
2019-03-20,48067940
2019-03-21,48150687
2019-03-22,47645209
2019-03-23,47300190
2019-03-24,47224721
2019-03-25,47072469
2019-03-26,46681690
2019-03-27,45807885
2019-03-28,45184860
2019-03-29,45156633
2019-03-30,45495459
2019-03-31,46291132
2019-04-01,47544387
2019-04-02,47777412
2019-04-03,47467298
2019-04-04,47804090
2019-04-05,48124270
2019-04-06,48498245
2019-04-07,48796668
2019-04-08,49055096
2019-04-09,48854955
2019-04-10,48653792
2019-04-11,48522289
2019-04-12,48479484
2019-04-13,48498890
2019-04-14,48340153
2019-04-15,48113950
2019-04-16,47606375
2019-04-17,47314504
2019-04-18,47270783
2019-04-19,47411076
2019-04-20,47904095
2019-04-21,48756420
2019-04-22,48332861
2019-04-23,48605161
2019-04-24,48628468
2019-04-25,49172680
2019-04-26,49555439
2019-04-27,50440159
2019-04-28,49835914
2019-04-29,49836347
2019-04-30,49543687
2019-05-01,49521324
2019-05-02,49983940
2019-05-03,50144648
2019-05-04,49922155
2019-05-05,49631345
2019-05-06,49257750
2019-05-07,49073457
2019-05-08,48822102
2019-05-09,48445507
2019-05-10,48826471
2019-05-11,49187011
2019-05-12,50003815
2019-05-13,50093038
2019-05-14,49782889
2019-05-15,49520494
2019-05-16,49399625
2019-05-17,49314324
2019-05-18,49021198
2019-05-19,49007617
2019-05-20,48946393
2019-05-21,48942439
2019-05-22,48699186
2019-05-23,48429558
2019-05-24,48601251
2019-05-25,48983186
2019-05-26,50020668
2019-05-27,50583772
2019-05-28,51670985
2019-05-29,51834935
2019-05-30,51721664
2019-05-31,52922925
2019-06-01,52869257
2019-06-02,53089402
2019-06-03,52553926
2019-06-04,52173417
2019-06-05,51742249
2019-06-06,51356961
2019-06-07,51901290
2019-06-08,52374899
2019-06-09,52628771
2019-06-10,52448481
2019-06-11,52353076
2019-06-12,52075061
2019-06-13,51961549
2019-06-14,51728083
2019-06-15,51631758
2019-06-16,51503725
2019-06-17,51628304
2019-06-18,51983653
2019-06-19,51564721
2019-06-20,49790556
2019-06-21,48026809
2019-06-22,47765851
2019-06-23,46673598
2019-06-24,46536426
2019-06-25,48636689
2019-06-26,49112422
2019-06-27,50307875
2019-06-28,50906049
2019-06-29,51364102
2019-06-30,51716322
2019-07-01,51432407
2019-07-02,51138344
2019-07-03,51204407
2019-07-04,51033062
2019-07-05,51141163
2019-07-06,51416993
2019-07-07,51374266
2019-07-08,51552326
2019-07-09,53222210
2019-07-10,53609727
2019-07-11,55129064
2019-07-12,54575430
2019-07-13,55695990
2019-07-14,56861871
2019-07-15,57985112
2019-07-16,57578954
2019-07-17,57647468
2019-07-18,58299703
2019-07-19,58243050
2019-07-20,58322180
2019-07-21,57846828
2019-07-22,57608180
2019-07-23,56777286
2019-07-24,56354891
2019-07-25,54529645
2019-07-26,52165875
2019-07-27,52982800
2019-07-28,53649840
2019-07-29,54345919
2019-07-30,54316641
2019-07-31,54815459
2019-08-01,54877706
2019-08-02,54767755
2019-08-03,55382976
2019-08-04,56216063
2019-08-05,57561226
2019-08-06,58255606
2019-08-07,57991374
2019-08-08,57905441
2019-08-09,57903945
2019-08-10,58105784
2019-08-11,57712668
2019-08-12,57414020
2019-08-13,57332274
2019-08-14,57204867
2019-08-15,56945257
2019-08-16,56612361
2019-08-17,56409318
2019-08-18,56540327
2019-08-19,56547461
2019-08-20,56574214
2019-08-21,56628177
2019-08-22,56997882
2019-08-23,57174814
2019-08-24,57340868
2019-08-24,57340868
2019-08-25,57786713
2019-08-25,57786713
2019-08-26,57648205
2019-08-26,57648205
2019-08-27,57906426
2019-08-27,57906426
2019-08-28,57967239
2019-08-29,57931668
2019-08-30,58222320
2019-08-31,59307165
2019-09-01,59309143
2019-09-02,59364420
2019-09-03,59333900
2019-09-04,59466478
2019-09-05,59471537
2019-09-06,59408275
2019-09-07,59270024
2019-09-08,59112979
2019-09-09,58921244
2019-09-10,58597359
2019-09-11,58062996
2019-09-12,57713646
2019-09-13,57366898
2019-09-14,57681856
2019-09-15,57949251
2019-09-16,58135579
2019-09-17,58623319
2019-09-18,58507906
2019-09-19,59143103
2019-09-20,59031262
2019-09-21,58858153
2019-09-22,59032189
2019-09-23,58993034
2019-09-24,58818864
2019-09-25,58905501
2019-09-26,58969824
2019-09-27,59461952
2019-09-28,59923211
2019-09-29,59980737
2019-09-30,60232705
2019-10-01,60959179
2019-10-02,61196468
2019-10-03,61835274
2019-10-04,62104734
2019-10-05,62730127
2019-10-06,63395661
2019-10-07,63652536
2019-10-08,63506517
2019-10-09,63603545
2019-10-10,63422780
2019-10-11,63304069
2019-10-12,63065470
2019-10-13,62417194
2019-10-14,61803372
2019-10-15,60859192
2019-10-16,59778625
2019-10-17,59970909
2019-10-18,60861141
2019-10-19,60639891
2019-10-20,60106330
2019-10-21,59881032
2019-10-22,59812604
2019-10-23,59977388
2019-10-24,60184470
2019-10-25,60392900
2019-10-26,60303508
2019-10-27,60706753
2019-10-28,60721526
2019-10-29,60772206
2019-10-30,60658234
2019-10-31,60559223
2019-11-01,60416004
2019-11-02,60598413
2019-11-03,60832594
2019-11-04,61008851
2019-11-05,61381947
2019-11-06,61663654
2019-11-07,62721449
2019-11-08,62133394
2019-11-09,61848628
2019-11-10,61338244
2019-11-11,61052275
2019-11-12,60959694
2019-11-13,60762613
2019-11-14,60599495
2019-11-15,60705379
2019-11-16,61419906
2019-11-17,61899839
2019-11-18,62090039
2019-11-19,62568347
2019-11-20,62786231
2019-11-21,62585025
2019-11-22,62499072
2019-11-23,62521195
2019-11-24,62297848
2019-11-25,62347508
2019-11-26,62124928
2019-11-27,61766621
2019-11-28,61352509
2019-11-29,61318816
2019-11-30,61149828
2019-12-01,61192180
2019-12-02,60801384
2019-12-03,60510272
2019-12-04,60206492
2019-12-05,60319189
2019-12-06,60468468
2019-12-07,61331242
2019-12-08,60473765
2019-12-09,60040119
2019-12-10,59943229
2019-12-11,59447858
2019-12-12,59215154
2019-12-13,59302714
2019-12-14,59959808
2019-12-15,60017694
2019-12-16,59761788
2019-12-17,60201362
2019-12-18,60105083
2019-12-19,59973344
2019-12-20,61690163
2019-12-21,61071893
2019-12-22,60694558
2019-12-23,60452904
2019-12-24,61068892
2019-12-25,62050256
2019-12-26,62241624
2019-12-27,62175376
2019-12-28,62099880
2019-12-29,61905110
2019-12-30,61643254
2019-12-31,61344312
2020-01-01,61215256
2020-01-02,61243422
2020-01-03,61213854
2020-01-04,61190939
2020-01-05,61009732
2020-01-06,60952108
2020-01-07,60974490
2020-01-08,60808644
2020-01-09,60910917
2020-01-10,61291053
2020-01-11,61707817
2020-01-12,61868266
2020-01-13,62037006
2020-01-14,63039048
2020-01-15,63051664
2020-01-16,62725670
2020-01-17,62527976
2020-01-18,62553187
2020-01-19,62462335
2020-01-20,62314144
2020-01-21,62173005
2020-01-22,61912405
2020-01-23,61837581
2020-01-24,61684440
2020-01-25,62302490
2020-01-26,62708944
2020-01-27,62580352
2020-01-28,62490202
2020-01-29,62651548
2020-01-30,62667024
2020-01-31,64233157
2020-02-01,66157401
2020-02-02,68140966
2020-02-03,68456527
2020-02-04,68882032
2020-02-05,69041594
2020-02-06,65946633
2020-02-07,62649301
2020-02-08,59551300
2020-02-09,58821249
2020-02-10,58593608
2020-02-11,58376299
2020-02-12,58742855
2020-02-13,59581411
2020-02-14,60095224
2020-02-15,60695160
2020-02-16,61734608
2020-02-17,62313297
2020-02-18,62040398
2020-02-19,61694985
2020-02-20,61757454
2020-02-21,61840044
2020-02-22,61369793
2020-02-23,61522400
2020-02-24,61690583
2020-02-25,61575268
2020-02-26,61886316
2020-02-27,61885872
2020-02-28,61910383
2020-02-29,62350598
2020-03-01,62149718
2020-03-02,62154138
2020-03-03,61958984
2020-03-04,61837130
2020-03-05,61703664
2020-03-06,61486226
2020-03-07,61482776
2020-03-08,61442299
2020-03-09,61379473
2020-03-10,61314604
2020-03-11,61219818
2020-03-12,61119886
2020-03-13,61090454
2020-03-14,61097573
2020-03-15,60944151
2020-03-16,60799950
2020-03-17,60721977
2020-03-18,60797849
2020-03-19,61121506
2020-03-20,61278515
2020-03-21,61912933
2020-03-22,62715819
2020-03-23,62471990
2020-03-24,62451104
2020-03-25,62379138
2020-03-26,62301891
2020-03-27,62180783
2020-03-28,61887416
2020-03-29,61271515
2020-03-30,60926157
2020-03-31,60671379
2020-04-01,60799174
2020-04-02,61006002
2020-04-03,60949397
2020-04-04,60875087
2020-04-05,60795192
2020-04-06,60712787
2020-04-07,60787193
2020-04-08,60770822
2020-04-09,60841641
2020-04-10,61011913
2020-04-11,60936478
2020-04-12,60988184
2020-04-13,60985019
2020-04-14,61075685
2020-04-15,60998632
2020-04-16,61090706
2020-04-17,60986675
2020-04-18,61226083
2020-04-19,61131273
2020-04-20,61463744
2020-04-21,61157198
2020-04-22,61054356
2020-04-23,61289394
2020-04-24,61525320
2020-04-25,61632208
2020-04-26,61719308
2020-04-27,62104624
2020-04-28,62136113
2020-04-29,62076898
2020-04-30,61982280
2020-05-01,62717242
2020-05-02,63421865
2020-05-03,63926077
2020-05-04,63262996
2020-05-05,63454111
2020-05-06,63213846
2020-05-07,63107744
2020-05-08,63050155
2020-05-09,63415221
2020-05-10,63178703
2020-05-11,63270080
2020-05-12,63642755
2020-05-13,63787120
