date_obj,Willow%20sapling price
2019-04-10,4600
2019-04-11,4713
2019-04-12,4740
2019-04-13,4705
2019-04-14,4777
2019-04-15,4798
2019-04-16,4876
2019-04-17,4842
2019-04-18,4805
2019-04-19,4830
2019-04-20,4775
2019-04-21,4700
2019-04-22,4812
2019-04-23,4836
2019-04-24,4907
2019-04-25,4914
2019-04-26,4798
2019-04-27,4711
2019-04-28,4727
2019-04-29,4744
2019-04-30,4790
2019-05-01,4839
2019-05-02,4723
2019-05-03,4799
2019-05-04,4809
2019-05-05,4827
2019-05-06,4851
2019-05-07,4785
2019-05-08,4665
2019-05-09,4533
2019-05-10,4375
2019-05-11,4322
2019-05-12,4224
2019-05-13,4117
2019-05-14,4048
2019-05-15,3969
2019-05-16,3918
2019-05-17,3917
2019-05-18,3856
2019-05-19,3878
2019-05-20,3749
2019-05-21,3620
2019-05-22,3651
2019-05-23,3775
2019-05-24,3869
2019-05-25,3976
2019-05-26,4009
2019-05-27,4030
2019-05-28,4136
2019-05-29,4314
2019-05-30,4434
2019-05-31,4457
2019-06-01,4355
2019-06-02,4274
2019-06-03,4209
2019-06-04,4197
2019-06-05,4283
2019-06-06,4347
2019-06-07,4387
2019-06-08,4407
2019-06-09,4316
2019-06-10,4186
2019-06-11,4222
2019-06-12,4313
2019-06-13,4273
2019-06-14,4177
2019-06-15,4126
2019-06-16,4078
2019-06-17,4026
2019-06-18,4019
2019-06-19,4032
2019-06-20,4072
2019-06-21,4012
2019-06-22,3983
2019-06-23,3980
2019-06-24,3978
2019-06-25,3978
2019-06-26,3983
2019-06-27,3920
2019-06-28,3785
2019-06-29,3823
2019-06-30,3795
2019-07-01,3917
2019-07-02,3966
2019-07-03,4033
2019-07-04,4059
2019-07-05,4032
2019-07-06,4072
2019-07-07,4078
2019-07-08,4086
2019-07-09,4072
2019-07-10,4059
2019-07-11,4106
2019-07-12,4049
2019-07-13,3987
2019-07-14,3949
2019-07-15,3893
2019-07-16,3903
2019-07-17,3898
2019-07-18,3879
2019-07-19,3882
2019-07-20,3903
2019-07-21,3907
2019-07-22,4001
2019-07-23,4001
2019-07-24,4033
2019-07-25,4123
2019-07-26,4203
2019-07-27,4290
2019-07-28,4209
2019-07-29,4158
2019-07-30,4158
2019-07-31,4189
2019-08-01,4206
2019-08-02,4282
2019-08-03,4254
2019-08-04,4131
2019-08-05,4188
2019-08-06,4244
2019-08-07,4325
2019-08-08,4376
2019-08-09,4378
2019-08-10,4333
2019-08-11,4384
2019-08-12,4376
2019-08-13,4334
2019-08-14,4279
2019-08-15,4246
2019-08-16,4322
2019-08-17,4425
2019-08-18,4329
2019-08-19,4277
2019-08-20,4290
2019-08-21,4264
2019-08-22,4221
2019-08-23,4179
2019-08-24,4159
2019-08-24,4159
2019-08-25,4158
2019-08-25,4158
2019-08-26,4284
2019-08-26,4284
2019-08-27,4344
2019-08-27,4344
2019-08-28,4289
2019-08-29,4250
2019-08-30,4228
2019-08-31,4175
2019-09-01,4185
2019-09-02,4268
2019-09-03,4228
2019-09-04,4229
2019-09-05,4338
2019-09-06,4436
2019-09-07,4448
2019-09-08,4308
2019-09-09,4306
2019-09-10,4236
2019-09-11,4187
2019-09-12,4246
2019-09-13,4247
2019-09-14,4374
2019-09-15,4395
2019-09-16,4348
2019-09-17,4384
2019-09-18,4340
2019-09-19,4252
2019-09-20,4197
2019-09-21,4116
2019-09-22,4120
2019-09-23,4030
2019-09-24,4009
2019-09-25,3984
2019-09-26,3961
2019-09-27,3924
2019-09-28,3908
2019-09-29,3917
2019-09-30,3998
2019-10-01,3849
2019-10-02,3775
2019-10-03,3782
2019-10-04,3822
2019-10-05,3751
2019-10-06,3673
2019-10-07,3682
2019-10-08,3719
2019-10-09,3735
2019-10-10,3796
2019-10-11,3929
2019-10-12,3960
2019-10-13,3880
2019-10-14,3862
2019-10-15,3919
2019-10-16,3883
2019-10-17,3970
2019-10-18,4028
2019-10-19,3999
2019-10-20,4029
2019-10-21,4037
2019-10-22,4085
2019-10-23,4156
2019-10-24,4133
2019-10-25,4090
2019-10-26,4035
2019-10-27,4046
2019-10-28,3940
2019-10-29,3896
2019-10-30,3840
2019-10-31,3807
2019-11-01,3763
2019-11-02,3776
2019-11-03,3735
2019-11-04,3722
2019-11-05,3682
2019-11-06,3655
2019-11-07,3726
2019-11-08,3801
2019-11-09,3774
2019-11-10,3729
2019-11-11,3764
2019-11-12,3738
2019-11-13,3797
2019-11-14,3877
2019-11-15,3937
2019-11-16,3908
2019-11-17,3862
2019-11-18,3888
2019-11-19,3817
2019-11-20,3705
2019-11-21,3626
2019-11-22,3659
2019-11-23,3689
2019-11-24,3638
2019-11-25,3664
2019-11-26,3707
2019-11-27,3625
2019-11-28,3705
2019-11-29,3696
2019-11-30,3686
2019-12-01,3708
2019-12-02,3653
2019-12-03,3621
2019-12-04,3602
2019-12-05,3612
2019-12-06,3558
2019-12-07,3497
2019-12-08,3497
2019-12-09,3490
2019-12-10,3514
2019-12-11,3484
2019-12-12,3419
2019-12-13,3478
2019-12-14,3430
2019-12-15,3451
2019-12-16,3381
2019-12-17,3327
2019-12-18,3284
2019-12-19,3263
2019-12-20,3257
2019-12-21,3235
2019-12-22,3231
2019-12-23,3146
2019-12-24,3138
2019-12-25,3153
2019-12-26,3033
2019-12-27,2985
2019-12-28,2997
2019-12-29,3025
2019-12-30,3015
2019-12-31,3031
2020-01-01,3003
2020-01-02,3044
2020-01-03,3178
2020-01-04,3299
2020-01-05,3395
2020-01-06,3346
2020-01-07,3312
2020-01-08,3403
2020-01-09,3456
2020-01-10,3529
2020-01-11,3444
2020-01-12,3450
2020-01-13,3432
2020-01-14,3499
2020-01-15,3550
2020-01-16,3659
2020-01-17,3664
2020-01-18,3631
2020-01-19,3589
2020-01-20,3519
2020-01-21,3452
2020-01-22,3396
2020-01-23,3299
2020-01-24,3197
2020-01-25,3152
2020-01-26,3052
2020-01-27,3008
2020-01-28,3030
2020-01-29,2957
2020-01-30,2913
2020-01-31,2883
2020-02-01,2865
2020-02-02,2837
2020-02-03,2771
2020-02-04,2752
2020-02-05,2731
2020-02-06,2684
2020-02-07,2640
2020-02-08,2604
2020-02-09,2583
2020-02-10,2511
2020-02-11,2450
2020-02-12,2434
2020-02-13,2343
2020-02-14,2275
2020-02-15,2198
2020-02-16,2227
2020-02-17,2262
2020-02-18,2295
2020-02-19,2230
2020-02-20,2157
2020-02-21,2122
2020-02-22,2130
2020-02-23,2071
2020-02-24,2055
2020-02-25,2098
2020-02-26,2145
2020-02-27,2147
2020-02-28,2139
2020-02-29,2166
2020-03-01,2165
2020-03-02,2162
2020-03-03,2122
2020-03-04,2124
2020-03-05,2126
2020-03-06,2082
2020-03-07,2006
2020-03-08,1998
2020-03-09,2040
2020-03-10,2089
2020-03-11,2157
2020-03-12,2246
2020-03-13,2304
2020-03-14,2360
2020-03-15,2392
2020-03-16,2404
2020-03-17,2418
2020-03-18,2497
2020-03-19,2533
2020-03-20,2507
2020-03-21,2546
2020-03-22,2497
2020-03-23,2456
2020-03-24,2503
2020-03-25,2448
2020-03-26,2457
2020-03-27,2547
2020-03-28,2623
2020-03-29,2687
2020-03-30,2793
2020-03-31,2916
2020-04-01,3042
2020-04-02,3155
2020-04-03,3303
2020-04-04,3451
2020-04-05,3558
2020-04-06,3694
2020-04-07,3665
2020-04-08,3678
2020-04-09,3639
2020-04-10,3768
2020-04-11,3691
2020-04-12,3624
2020-04-13,3559
2020-04-14,3587
2020-04-15,3707
2020-04-16,3890
2020-04-17,4049
2020-04-18,4200
2020-04-19,4280
2020-04-20,4375
2020-04-21,4351
2020-04-22,4508
2020-04-23,4718
2020-04-24,4918
2020-04-25,5138
2020-04-26,5356
2020-04-27,5566
2020-04-28,5684
2020-04-29,5604
2020-04-30,5570
2020-05-01,5510
2020-05-02,5393
2020-05-03,5148
2020-05-04,5000
2020-05-05,4796
2020-05-06,4660
2020-05-07,4616
2020-05-08,4538
2020-05-09,4493
2020-05-10,4426
2020-05-11,4424
2020-05-12,4429
2020-05-13,4622
