date_obj,Gilded%20platebody price
2019-02-06,2299938
2019-02-07,2270266
2019-02-08,2269661
2019-02-09,2275882
2019-02-10,2288760
2019-02-11,2260435
2019-02-12,2260435
2019-02-13,2259396
2019-02-14,2259396
2019-02-15,2294071
2019-02-16,2325547
2019-02-17,2373792
2019-02-18,2373792
2019-02-19,2404539
2019-02-20,2404539
2019-02-21,2386367
2019-02-22,2440936
2019-02-23,2478375
2019-02-24,2467986
2019-02-25,2449999
2019-02-26,2434949
2019-02-27,2434949
2019-02-28,2434949
2019-03-01,2446655
2019-03-02,2486687
2019-03-03,2459997
2019-03-04,2430668
2019-03-05,2411497
2019-03-06,2391580
2019-03-07,2391580
2019-03-08,2380903
2019-03-09,2380903
2019-03-10,2367399
2019-03-11,2363654
2019-03-12,2353135
2019-03-13,2353135
2019-03-14,2359779
2019-03-15,2359779
2019-03-16,2436752
2019-03-17,2466856
2019-03-18,2466856
2019-03-19,2460429
2019-03-20,2453053
2019-03-21,2456728
2019-03-22,2456728
2019-03-23,2468068
2019-03-24,2465165
2019-03-25,2465165
2019-03-26,2498069
2019-03-27,2498069
2019-03-28,2518726
2019-03-29,2595242
2019-03-30,2595242
2019-03-31,2559090
2019-04-01,2530684
2019-04-02,2530684
2019-04-03,2520951
2019-04-04,2570250
2019-04-05,2532327
2019-04-06,2553488
2019-04-07,2571932
2019-04-08,2572280
2019-04-09,2572280
2019-04-10,2566287
2019-04-11,2608390
2019-04-12,2587559
2019-04-13,2574747
2019-04-14,2585049
2019-04-15,2585049
2019-04-16,2568978
2019-04-17,2568978
2019-04-18,2612424
2019-04-19,2612424
2019-04-20,2628011
2019-04-21,2628011
2019-04-22,2668259
2019-04-23,2687148
2019-04-24,2700288
2019-04-25,2697788
2019-04-26,2694947
2019-04-27,2694947
2019-04-28,2671367
2019-04-29,2671367
2019-04-30,2649742
2019-05-01,2649742
2019-05-02,2646708
2019-05-03,2621347
2019-05-04,2586238
2019-05-05,2586238
2019-05-06,2552130
2019-05-07,2547049
2019-05-08,2547049
2019-05-09,2519670
2019-05-10,2491231
2019-05-11,2498075
2019-05-12,2502570
2019-05-13,2470707
2019-05-14,2500692
2019-05-15,2500692
2019-05-16,2501691
2019-05-17,2501691
2019-05-18,2572047
2019-05-19,2572047
2019-05-20,2595014
2019-05-21,2595014
2019-05-22,2593847
2019-05-23,2603111
2019-05-24,2603111
2019-05-25,2583148
2019-05-26,2583148
2019-05-27,2558883
2019-05-28,2558883
2019-05-29,2572087
2019-05-30,2572087
2019-05-31,2556486
2019-06-01,2563238
2019-06-02,2557317
2019-06-03,2558110
2019-06-04,2564405
2019-06-05,2573287
2019-06-06,2577504
2019-06-07,2563625
2019-06-08,2552275
2019-06-09,2535089
2019-06-10,2535089
2019-06-11,2504572
2019-06-12,2504572
2019-06-13,2508846
2019-06-14,2531974
2019-06-15,2531974
2019-06-16,2519602
2019-06-17,2506152
2019-06-18,2506152
2019-06-19,2508652
2019-06-20,2563824
2019-06-21,2570236
2019-06-22,2570236
2019-06-23,2589702
2019-06-24,2589702
2019-06-25,2571612
2019-06-26,2571612
2019-06-27,2585831
2019-06-28,2585831
2019-06-29,2542737
2019-06-30,2561052
2019-07-01,2561052
2019-07-02,2562290
2019-07-03,2560618
2019-07-04,2560618
2019-07-05,2563331
2019-07-06,2563331
2019-07-07,2609150
2019-07-08,2708020
2019-07-09,2708020
2019-07-10,2733059
2019-07-11,2733059
2019-07-12,2695413
2019-07-13,2695413
2019-07-14,2681061
2019-07-15,2681061
2019-07-16,2700057
2019-07-17,2796381
2019-07-18,2796381
2019-07-19,2812425
2019-07-20,2836029
2019-07-21,2883801
2019-07-22,2863774
2019-07-23,2912522
2019-07-24,2912522
2019-07-25,2939293
2019-07-26,2939293
2019-07-27,2942014
2019-07-28,2925811
2019-07-29,2925811
2019-07-30,2929830
2019-07-31,2963055
2019-08-01,2963055
2019-08-02,2950288
2019-08-03,2907003
2019-08-04,2907003
2019-08-05,2873495
2019-08-06,2873495
2019-08-07,2848231
2019-08-08,2848231
2019-08-09,2803840
2019-08-10,2749502
2019-08-11,2749502
2019-08-12,2716529
2019-08-13,2721252
2019-08-14,2721252
2019-08-15,2732570
2019-08-16,2735264
2019-08-17,2735264
2019-08-18,2722136
2019-08-19,2712313
2019-08-20,2712313
2019-08-21,2707137
2019-08-22,2703055
2019-08-23,2703055
2019-08-24,2672445
2019-08-24,2672445
2019-08-25,2672445
2019-08-25,2672445
2019-08-26,2655909
2019-08-26,2655909
2019-08-27,2655909
2019-08-27,2655909
2019-08-28,2633156
2019-08-29,2633156
2019-08-30,2657720
2019-08-31,2657720
2019-09-01,2643158
2019-09-02,2643158
2019-09-03,2622401
2019-09-04,2633687
2019-09-05,2633687
2019-09-06,2659079
2019-09-07,2646669
2019-09-08,2640036
2019-09-09,2640036
2019-09-10,2638820
2019-09-11,2681134
2019-09-12,2681134
2019-09-13,2734362
2019-09-14,2746275
2019-09-15,2746275
2019-09-16,2756839
2019-09-17,2756839
2019-09-18,2741820
2019-09-19,2741820
2019-09-20,2736933
2019-09-21,2739456
2019-09-22,2739456
2019-09-23,2760335
2019-09-24,2760335
2019-09-25,2734150
2019-09-26,2734150
2019-09-27,2731250
2019-09-28,2751154
2019-09-29,2751154
2019-09-30,2726630
2019-10-01,2709611
2019-10-02,2709611
2019-10-03,2685166
2019-10-04,2685166
2019-10-05,2647702
2019-10-06,2639217
2019-10-07,2639217
2019-10-08,2648312
2019-10-09,2648312
2019-10-10,2627662
2019-10-11,2627662
2019-10-12,2616348
2019-10-13,2589037
2019-10-14,2569256
2019-10-15,2569256
2019-10-16,2583776
2019-10-17,2583776
2019-10-18,2562614
2019-10-19,2533805
2019-10-20,2533805
2019-10-21,2507049
2019-10-22,2507049
2019-10-23,2497814
2019-10-24,2497814
2019-10-25,2477803
2019-10-26,2459425
2019-10-27,2459425
2019-10-28,2438324
2019-10-29,2438324
2019-10-30,2389275
2019-10-31,2411978
2019-11-01,2411978
2019-11-02,2457369
2019-11-03,2470785
2019-11-04,2484592
2019-11-05,2484592
2019-11-06,2440388
2019-11-07,2440388
2019-11-08,2439303
2019-11-09,2439303
2019-11-10,2444229
2019-11-11,2444229
2019-11-12,2443991
2019-11-13,2443991
2019-11-14,2428061
2019-11-15,2428061
2019-11-16,2405237
2019-11-17,2405237
2019-11-18,2402130
2019-11-19,2402130
2019-11-20,2381760
2019-11-21,2381760
2019-11-22,2367788
2019-11-23,2367788
2019-11-24,2352358
2019-11-25,2352358
2019-11-26,2357016
2019-11-27,2357016
2019-11-28,2347359
2019-11-29,2347359
2019-11-30,2386802
2019-12-01,2386802
2019-12-02,2421312
2019-12-03,2425583
2019-12-04,2440429
2019-12-05,2440429
2019-12-06,2420641
2019-12-07,2423849
2019-12-08,2423849
2019-12-09,2420124
2019-12-10,2416432
2019-12-11,2416432
2019-12-12,2404597
2019-12-13,2408897
2019-12-14,2412747
2019-12-15,2408244
2019-12-16,2408244
2019-12-17,2399017
2019-12-18,2399017
2019-12-19,2384188
2019-12-20,2384188
2019-12-21,2375952
2019-12-22,2417485
2019-12-23,2422554
2019-12-24,2413825
2019-12-25,2419460
2019-12-26,2419460
2019-12-27,2426023
2019-12-28,2424954
2019-12-29,2424954
2019-12-30,2415040
2019-12-31,2379536
2020-01-01,2379536
2020-01-02,2390231
2020-01-03,2390231
2020-01-04,2384208
2020-01-05,2391586
2020-01-06,2391586
2020-01-07,2380247
2020-01-08,2380247
2020-01-09,2374277
2020-01-10,2410849
2020-01-11,2402916
2020-01-12,2360831
2020-01-13,2360831
2020-01-14,2344171
2020-01-15,2346973
2020-01-16,2345057
2020-01-17,2356328
2020-01-18,2356328
2020-01-19,2369084
2020-01-20,2369084
2020-01-21,2373948
2020-01-22,2366281
2020-01-23,2366281
2020-01-24,2377386
2020-01-25,2377386
2020-01-26,2378510
2020-01-27,2378510
2020-01-28,2361318
2020-01-29,2369067
2020-01-30,2369067
2020-01-31,2382344
2020-02-01,2405162
2020-02-02,2409119
2020-02-03,2409119
2020-02-04,2415468
2020-02-05,2415468
2020-02-06,2393937
2020-02-07,2393937
2020-02-08,2371503
2020-02-09,2364453
2020-02-10,2360091
2020-02-11,2360091
2020-02-12,2345576
2020-02-13,2345576
2020-02-14,2346461
2020-02-15,2346461
2020-02-16,2360467
2020-02-17,2331915
2020-02-18,2329228
2020-02-19,2329228
2020-02-20,2335274
2020-02-21,2335274
2020-02-22,2304346
2020-02-23,2304346
2020-02-24,2327997
2020-02-25,2327997
2020-02-26,2314718
2020-02-27,2290610
2020-02-28,2276205
2020-02-29,2276205
2020-03-01,2262268
2020-03-02,2262268
2020-03-03,2275167
2020-03-04,2275167
2020-03-05,2308984
2020-03-06,2289385
2020-03-07,2289385
2020-03-08,2290468
2020-03-09,2330793
2020-03-10,2318774
2020-03-11,2318774
2020-03-12,2308675
2020-03-13,2308675
2020-03-14,2302567
2020-03-15,2302567
2020-03-16,2293137
2020-03-17,2305545
2020-03-18,2305545
2020-03-19,2308605
2020-03-20,2317041
2020-03-21,2290801
2020-03-22,2264899
2020-03-23,2264899
2020-03-24,2237215
2020-03-25,2239426
2020-03-26,2222294
2020-03-27,2206629
2020-03-28,2198098
2020-03-29,2186366
2020-03-30,2163872
2020-03-31,2163872
2020-04-01,2184769
2020-04-02,2157562
2020-04-03,2157562
2020-04-04,2132782
2020-04-05,2132782
2020-04-06,2129096
2020-04-07,2151510
2020-04-08,2094499
2020-04-09,2057961
2020-04-10,2057961
2020-04-11,2057625
2020-04-12,2064084
2020-04-13,2064084
2020-04-14,2077194
2020-04-15,2098679
2020-04-16,2098679
2020-04-17,2090787
2020-04-18,2079492
2020-04-19,2062213
2020-04-20,2058548
2020-04-21,2055780
2020-04-22,2052117
2020-04-23,2054296
2020-04-24,2052203
2020-04-25,2071999
2020-04-26,2099756
2020-04-27,2094704
2020-04-28,2083609
2020-04-29,2083609
2020-04-30,2094562
2020-05-01,2094562
2020-05-02,2089540
2020-05-03,2073547
2020-05-04,2073547
2020-05-05,2078403
2020-05-06,2080057
2020-05-07,2069942
2020-05-08,2069942
2020-05-09,2068518
2020-05-10,2044796
2020-05-11,2044796
2020-05-12,2055069
2020-05-13,2049661
