date_obj,Gilded%20four-poster%20(flatpack) price
2019-03-20,29963
2019-03-21,29963
2019-03-22,29963
2019-03-23,29963
2019-03-24,29963
2019-03-25,29963
2019-03-26,31390
2019-03-27,31390
2019-03-28,31390
2019-03-29,31390
2019-03-30,31390
2019-03-31,31390
2019-04-01,31390
2019-04-02,31390
2019-04-03,31390
2019-04-04,31390
2019-04-05,31390
2019-04-06,31390
2019-04-07,31390
2019-04-08,31390
2019-04-09,31390
2019-04-10,31390
2019-04-11,31390
2019-04-12,31390
2019-04-13,31390
2019-04-14,31390
2019-04-15,31390
2019-04-16,31390
2019-04-17,31390
2019-04-18,31390
2019-04-19,31390
2019-04-20,31390
2019-04-21,31390
2019-04-22,31390
2019-04-23,31390
2019-04-24,31390
2019-04-25,31390
2019-04-26,31390
2019-04-27,31390
2019-04-28,32840
2019-04-29,32840
2019-04-30,32840
2019-05-01,32840
2019-05-02,32840
2019-05-03,32840
2019-05-04,32840
2019-05-05,32840
2019-05-06,32840
2019-05-07,32840
2019-05-08,32840
2019-05-09,32840
2019-05-10,32840
2019-05-11,32840
2019-05-12,32840
2019-05-13,32840
2019-05-14,32840
2019-05-15,32840
2019-05-16,32840
2019-05-17,32840
2019-05-18,32840
2019-05-19,32840
2019-05-20,32840
2019-05-21,32840
2019-05-22,32840
2019-05-23,32840
2019-05-24,32840
2019-05-25,32840
2019-05-26,32840
2019-05-27,32840
2019-05-28,32840
2019-05-29,32840
2019-05-30,32840
2019-05-31,32840
2019-06-01,32840
2019-06-02,32840
2019-06-03,34354
2019-06-04,34354
2019-06-05,34354
2019-06-06,34354
2019-06-07,34354
2019-06-08,34354
2019-06-09,34354
2019-06-10,34354
2019-06-11,34354
2019-06-12,34354
2019-06-13,34354
2019-06-14,34354
2019-06-15,34354
2019-06-16,34354
2019-06-17,34354
2019-06-18,34354
2019-06-19,34354
2019-06-20,34354
2019-06-21,34354
2019-06-22,34354
2019-06-23,34354
2019-06-24,34354
2019-06-25,34354
2019-06-26,34354
2019-06-27,34354
2019-06-28,34354
2019-06-29,34354
2019-06-30,34354
2019-07-01,34354
2019-07-02,34354
2019-07-03,34354
2019-07-04,34354
2019-07-05,34354
2019-07-06,34354
2019-07-07,34354
2019-07-08,34354
2019-07-09,36042
2019-07-10,36042
2019-07-11,36042
2019-07-12,36042
2019-07-13,36042
2019-07-14,36042
2019-07-15,36042
2019-07-16,36042
2019-07-17,36042
2019-07-18,36042
2019-07-19,36042
2019-07-20,36042
2019-07-21,36042
2019-07-22,36042
2019-07-23,36042
2019-07-24,36042
2019-07-25,36042
2019-07-26,36042
2019-07-27,36042
2019-07-28,36042
2019-07-29,36042
2019-07-30,36042
2019-07-31,36042
2019-08-01,36042
2019-08-02,36042
2019-08-03,36042
2019-08-04,36042
2019-08-05,36042
2019-08-06,36042
2019-08-07,36042
2019-08-08,36042
2019-08-09,36042
2019-08-10,36042
2019-08-11,36042
2019-08-12,36042
2019-08-13,36042
2019-08-14,36042
2019-08-15,36042
2019-08-16,36042
2019-08-17,36042
2019-08-18,37728
2019-08-19,37728
2019-08-20,37728
2019-08-21,37728
2019-08-22,37728
2019-08-23,37728
2019-08-24,37728
2019-08-24,37728
2019-08-25,37728
2019-08-25,37728
2019-08-26,37728
2019-08-26,37728
2019-08-27,37728
2019-08-27,37728
2019-08-28,37728
2019-08-29,37728
2019-08-30,37728
2019-08-31,37728
2019-09-01,37728
2019-09-02,37728
2019-09-03,37728
2019-09-04,37728
2019-09-05,37728
2019-09-06,37728
2019-09-07,37728
2019-09-08,37728
2019-09-09,37728
2019-09-10,37728
2019-09-11,37728
2019-09-12,37728
2019-09-13,37728
2019-09-14,37728
2019-09-15,37728
2019-09-16,37728
2019-09-17,37728
2019-09-18,37728
2019-09-19,37728
2019-09-20,37728
2019-09-21,37728
2019-09-22,37728
2019-09-23,37728
2019-09-24,37728
2019-09-25,37728
2019-09-26,37728
2019-09-27,39539
2019-09-28,39539
2019-09-29,39539
2019-09-30,39539
2019-10-01,39539
2019-10-02,39539
2019-10-03,39539
2019-10-04,39539
2019-10-05,39539
2019-10-06,39539
2019-10-07,39539
2019-10-08,39539
2019-10-09,39539
2019-10-10,39539
2019-10-11,39539
2019-10-12,39539
2019-10-13,39539
2019-10-14,39539
2019-10-15,39539
2019-10-16,39539
2019-10-17,39539
2019-10-18,39539
2019-10-19,39539
2019-10-20,39539
2019-10-21,39539
2019-10-22,39539
2019-10-23,39539
2019-10-24,39539
2019-10-25,39539
2019-10-26,39539
2019-10-27,39539
2019-10-28,39539
2019-10-29,39539
2019-10-30,39539
2019-10-31,39539
2019-11-01,39539
2019-11-02,39539
2019-11-03,39539
2019-11-04,39539
2019-11-05,39539
2019-11-06,39539
2019-11-07,39539
2019-11-08,39539
2019-11-09,39539
2019-11-10,39539
2019-11-11,39539
2019-11-12,39539
2019-11-13,39539
2019-11-14,39539
2019-11-15,39539
2019-11-16,39539
2019-11-17,39539
2019-11-18,39539
2019-11-19,39539
2019-11-20,39539
2019-11-21,39539
2019-11-22,41259
2019-11-23,41259
2019-11-24,41259
2019-11-25,41259
2019-11-26,41259
2019-11-27,41259
2019-11-28,41259
2019-11-29,41259
2019-11-30,41259
2019-12-01,41259
2019-12-02,41259
2019-12-03,41259
2019-12-04,41259
2019-12-05,41259
2019-12-06,41259
2019-12-07,41259
2019-12-08,41259
2019-12-09,41259
2019-12-10,41259
2019-12-11,41259
2019-12-12,41259
2019-12-13,41259
2019-12-14,41259
2019-12-15,41259
2019-12-16,41259
2019-12-17,41259
2019-12-18,41259
2019-12-19,41259
2019-12-20,41259
2019-12-21,41259
2019-12-22,41259
2019-12-23,41259
2019-12-24,41259
2019-12-25,41259
2019-12-26,41259
2019-12-27,41259
2019-12-28,41259
2019-12-29,41259
2019-12-30,41259
2019-12-31,41259
2020-01-01,41259
2020-01-02,41259
2020-01-03,41259
2020-01-04,41259
2020-01-05,41259
2020-01-06,41259
2020-01-07,41259
2020-01-08,41259
2020-01-09,41259
2020-01-10,41259
2020-01-11,41259
2020-01-12,41259
2020-01-13,41259
2020-01-14,41259
2020-01-15,41259
2020-01-16,41259
2020-01-17,43225
2020-01-18,43225
2020-01-19,43225
2020-01-20,43225
2020-01-21,43225
2020-01-22,43225
2020-01-23,43225
2020-01-24,43225
2020-01-25,43225
2020-01-26,43225
2020-01-27,43225
2020-01-28,43225
2020-01-29,43225
2020-01-30,43225
2020-01-31,43225
2020-02-01,43225
2020-02-02,43225
2020-02-03,43225
2020-02-04,43225
2020-02-05,43225
2020-02-06,43225
2020-02-07,43225
2020-02-08,43225
2020-02-09,43225
2020-02-10,43225
2020-02-11,43225
2020-02-12,43225
2020-02-13,43225
2020-02-14,43225
2020-02-15,43225
2020-02-16,43225
2020-02-17,43225
2020-02-18,43225
2020-02-19,43225
2020-02-20,43225
2020-02-21,43225
2020-02-22,43225
2020-02-23,43225
2020-02-24,43225
2020-02-25,43225
2020-02-26,43225
2020-02-27,43225
2020-02-28,43225
2020-02-29,43225
2020-03-01,43225
2020-03-02,43225
2020-03-03,43225
2020-03-04,43225
2020-03-05,43225
2020-03-06,43225
2020-03-07,43225
2020-03-08,43225
2020-03-09,43225
2020-03-10,43225
2020-03-11,45259
2020-03-12,45259
2020-03-13,45259
2020-03-14,45259
2020-03-15,45259
2020-03-16,45259
2020-03-17,45259
2020-03-18,45259
2020-03-19,45259
2020-03-20,45259
2020-03-21,45259
2020-03-22,45259
2020-03-23,45259
2020-03-24,45259
2020-03-25,45259
2020-03-26,45259
2020-03-27,45259
2020-03-28,45259
2020-03-29,45259
2020-03-30,45259
2020-03-31,45259
2020-04-01,45259
2020-04-02,45259
2020-04-03,45259
2020-04-04,45259
2020-04-05,45259
2020-04-06,45259
2020-04-07,45259
2020-04-08,45259
2020-04-09,45259
2020-04-10,45259
2020-04-11,47357
2020-04-12,47357
2020-04-13,47357
2020-04-14,47357
2020-04-15,47357
2020-04-16,47357
2020-04-17,47357
2020-04-18,47357
2020-04-19,47357
2020-04-20,47357
2020-04-21,47357
2020-04-22,47357
2020-04-23,47357
2020-04-24,47357
2020-04-25,47357
2020-04-26,47357
2020-04-27,47357
2020-04-28,47357
2020-04-29,47357
2020-04-30,47357
2020-05-01,47357
2020-05-02,47357
2020-05-03,47357
2020-05-04,47357
2020-05-05,47357
2020-05-06,47357
2020-05-07,47357
2020-05-08,47357
2020-05-09,47357
2020-05-10,47357
2020-05-11,47357
2020-05-12,47357
2020-05-13,49589
