date_obj,Mithril%20bar price
2019-07-18,602
2019-07-19,607
2019-07-20,610
2019-07-21,616
2019-07-22,632
2019-07-23,631
2019-07-24,627
2019-07-25,630
2019-07-26,627
2019-07-27,619
2019-07-28,616
2019-07-29,619
2019-07-30,625
2019-07-31,631
2019-08-01,622
2019-08-02,616
2019-08-03,616
2019-08-04,618
2019-08-05,621
2019-08-06,624
2019-08-07,625
2019-08-08,627
2019-08-09,623
2019-08-10,617
2019-08-11,615
2019-08-12,617
2019-08-13,617
2019-08-14,617
2019-08-15,622
2019-08-16,628
2019-08-17,622
2019-08-18,610
2019-08-19,609
2019-08-20,607
2019-08-21,614
2019-08-22,618
2019-08-23,610
2019-08-24,606
2019-08-24,606
2019-08-25,596
2019-08-25,596
2019-08-26,601
2019-08-26,601
2019-08-27,606
2019-08-27,606
2019-08-28,613
2019-08-29,617
2019-08-30,624
2019-08-31,628
2019-09-01,629
2019-09-02,616
2019-09-03,633
2019-09-04,634
2019-09-05,644
2019-09-06,653
2019-09-07,665
2019-09-08,680
2019-09-09,671
2019-09-10,662
2019-09-11,645
2019-09-12,648
2019-09-13,649
2019-09-14,661
2019-09-15,663
2019-09-16,670
2019-09-17,667
2019-09-18,661
2019-09-19,662
2019-09-20,657
2019-09-21,664
2019-09-22,667
2019-09-23,682
2019-09-24,689
2019-09-25,683
2019-09-26,674
2019-09-27,667
2019-09-28,666
2019-09-29,668
2019-09-30,672
2019-10-01,695
2019-10-02,706
2019-10-03,703
2019-10-04,706
2019-10-05,690
2019-10-06,689
2019-10-07,693
2019-10-08,696
2019-10-09,693
2019-10-10,682
2019-10-11,662
2019-10-12,639
2019-10-13,652
2019-10-14,663
2019-10-15,670
2019-10-16,673
2019-10-17,678
2019-10-18,674
2019-10-19,658
2019-10-20,652
2019-10-21,653
2019-10-22,654
2019-10-23,656
2019-10-24,656
2019-10-25,655
2019-10-26,646
2019-10-27,642
2019-10-28,641
2019-10-29,637
2019-10-30,637
2019-10-31,631
2019-11-01,623
2019-11-02,618
2019-11-03,625
2019-11-04,636
2019-11-05,640
2019-11-06,644
2019-11-07,644
2019-11-08,638
2019-11-09,633
2019-11-10,638
2019-11-11,640
2019-11-12,643
2019-11-13,641
2019-11-14,637
2019-11-15,630
2019-11-16,625
2019-11-17,625
2019-11-18,624
2019-11-19,624
2019-11-20,624
2019-11-21,622
2019-11-22,622
2019-11-23,625
2019-11-24,626
2019-11-25,624
2019-11-26,619
2019-11-27,616
2019-11-28,615
2019-11-29,607
2019-11-30,608
2019-12-01,615
2019-12-02,617
2019-12-03,614
2019-12-04,609
2019-12-05,608
2019-12-06,600
2019-12-07,596
2019-12-08,590
2019-12-09,595
2019-12-10,600
2019-12-11,601
2019-12-12,598
2019-12-13,597
2019-12-14,595
2019-12-15,595
2019-12-16,595
2019-12-17,596
2019-12-18,598
2019-12-19,603
2019-12-20,604
2019-12-21,605
2019-12-22,609
2019-12-23,609
2019-12-24,609
2019-12-25,607
2019-12-26,608
2019-12-27,609
2019-12-28,609
2019-12-29,606
2019-12-30,603
2019-12-31,610
2020-01-01,640
2020-01-02,656
2020-01-03,641
2020-01-04,628
2020-01-05,623
2020-01-06,619
2020-01-07,612
2020-01-08,609
2020-01-09,608
2020-01-10,608
2020-01-11,609
2020-01-12,611
2020-01-13,613
2020-01-14,614
2020-01-15,615
2020-01-16,614
2020-01-17,612
2020-01-18,611
2020-01-19,613
2020-01-20,616
2020-01-21,616
2020-01-22,617
2020-01-23,611
2020-01-24,609
2020-01-25,605
2020-01-26,607
2020-01-27,610
2020-01-28,611
2020-01-29,612
2020-01-30,613
2020-01-31,613
2020-02-01,614
2020-02-02,620
2020-02-03,623
2020-02-04,623
2020-02-05,624
2020-02-06,616
2020-02-07,609
2020-02-08,607
2020-02-09,611
2020-02-10,614
2020-02-11,614
2020-02-12,612
2020-02-13,613
2020-02-14,612
2020-02-15,620
2020-02-16,626
2020-02-17,636
2020-02-18,648
2020-02-19,655
2020-02-20,656
2020-02-21,651
2020-02-22,663
2020-02-23,667
2020-02-24,671
2020-02-25,681
2020-02-26,676
2020-02-27,672
2020-02-28,661
2020-02-29,649
2020-03-01,652
2020-03-02,654
2020-03-03,658
2020-03-04,662
2020-03-05,663
2020-03-06,664
2020-03-07,663
2020-03-08,667
2020-03-09,682
2020-03-10,688
2020-03-11,694
2020-03-12,691
2020-03-13,683
2020-03-14,676
2020-03-15,676
2020-03-16,687
2020-03-17,705
2020-03-18,720
2020-03-19,731
2020-03-20,729
2020-03-21,721
2020-03-22,711
2020-03-23,713
2020-03-24,713
2020-03-25,711
2020-03-26,723
2020-03-27,738
2020-03-28,745
2020-03-29,742
2020-03-30,747
2020-03-31,752
2020-04-01,755
2020-04-02,758
2020-04-03,756
2020-04-04,762
2020-04-05,767
2020-04-06,773
2020-04-07,789
2020-04-08,791
2020-04-09,785
2020-04-10,767
2020-04-11,737
2020-04-12,721
2020-04-13,733
2020-04-14,756
2020-04-15,776
2020-04-16,781
2020-04-17,777
2020-04-18,750
2020-04-19,742
2020-04-20,751
2020-04-21,756
2020-04-22,760
2020-04-23,759
2020-04-24,750
2020-04-25,738
2020-04-26,726
2020-04-27,742
2020-04-28,758
2020-04-29,763
2020-04-30,758
2020-05-01,744
2020-05-02,732
2020-05-03,734
2020-05-04,734
2020-05-05,734
2020-05-06,727
2020-05-07,712
2020-05-08,707
2020-05-09,692
2020-05-10,705
2020-05-11,712
2020-05-12,721
2020-05-13,723
