date_obj,Super%20kebab price
2019-09-07,603
2019-09-08,603
2019-09-09,603
2019-09-10,603
2019-09-11,603
2019-09-12,603
2019-09-13,603
2019-09-14,603
2019-09-15,603
2019-09-16,603
2019-09-17,625
2019-09-18,625
2019-09-19,625
2019-09-20,625
2019-09-21,625
2019-09-22,625
2019-09-23,625
2019-09-24,625
2019-09-25,625
2019-09-26,625
2019-09-27,625
2019-09-28,632
2019-09-29,632
2019-09-30,632
2019-10-01,632
2019-10-02,632
2019-10-03,632
2019-10-04,632
2019-10-05,632
2019-10-06,632
2019-10-07,632
2019-10-08,641
2019-10-09,641
2019-10-10,641
2019-10-11,641
2019-10-12,641
2019-10-13,641
2019-10-14,641
2019-10-15,641
2019-10-16,641
2019-10-17,641
2019-10-18,641
2019-10-19,641
2019-10-20,660
2019-10-21,660
2019-10-22,660
2019-10-23,660
2019-10-24,660
2019-10-25,660
2019-10-26,660
2019-10-27,660
2019-10-28,660
2019-10-29,660
2019-10-30,660
2019-10-31,660
2019-11-01,660
2019-11-02,644
2019-11-03,644
2019-11-04,644
2019-11-05,644
2019-11-06,644
2019-11-07,644
2019-11-08,644
2019-11-09,644
2019-11-10,644
2019-11-11,644
2019-11-12,644
2019-11-13,652
2019-11-14,652
2019-11-15,652
2019-11-16,652
2019-11-17,652
2019-11-18,652
2019-11-19,652
2019-11-20,652
2019-11-21,652
2019-11-22,652
2019-11-23,652
2019-11-24,652
2019-11-25,652
2019-11-26,671
2019-11-27,671
2019-11-28,671
2019-11-29,671
2019-11-30,671
2019-12-01,671
2019-12-02,671
2019-12-03,671
2019-12-04,671
2019-12-05,671
2019-12-06,671
2019-12-07,671
2019-12-08,671
2019-12-09,671
2019-12-10,699
2019-12-11,699
2019-12-12,699
2019-12-13,699
2019-12-14,699
2019-12-15,699
2019-12-16,699
2019-12-17,699
2019-12-18,699
2019-12-19,699
2019-12-20,699
2019-12-21,699
2019-12-22,721
2019-12-23,721
2019-12-24,721
2019-12-25,721
2019-12-26,721
2019-12-27,721
2019-12-28,721
2019-12-29,721
2019-12-30,744
2019-12-31,744
2020-01-01,744
2020-01-02,744
2020-01-03,744
2020-01-04,744
2020-01-05,744
2020-01-06,744
2020-01-07,744
2020-01-08,744
2020-01-09,755
2020-01-10,755
2020-01-11,755
2020-01-12,755
2020-01-13,755
2020-01-14,755
2020-01-15,755
2020-01-16,755
2020-01-17,757
2020-01-18,757
2020-01-19,757
2020-01-20,757
2020-01-21,757
2020-01-22,757
2020-01-23,757
2020-01-24,757
2020-01-25,757
2020-01-26,757
2020-01-27,793
2020-01-28,793
2020-01-29,793
2020-01-30,793
2020-01-31,793
2020-02-01,793
2020-02-02,793
2020-02-03,793
2020-02-04,793
2020-02-05,793
2020-02-06,793
2020-02-07,761
2020-02-08,761
2020-02-09,761
2020-02-10,761
2020-02-11,761
2020-02-12,761
2020-02-13,761
2020-02-14,761
2020-02-15,782
2020-02-16,782
2020-02-17,782
2020-02-18,782
2020-02-19,782
2020-02-20,782
2020-02-21,782
2020-02-22,782
2020-02-23,778
2020-02-24,778
2020-02-25,778
2020-02-26,778
2020-02-27,778
2020-02-28,778
2020-02-29,778
2020-03-01,778
2020-03-02,775
2020-03-03,775
2020-03-04,775
2020-03-05,775
2020-03-06,775
2020-03-07,775
2020-03-08,775
2020-03-09,775
2020-03-10,775
2020-03-11,775
2020-03-12,775
2020-03-13,775
2020-03-14,775
2020-03-15,775
2020-03-16,775
2020-03-17,775
2020-03-18,775
2020-03-19,775
2020-03-20,788
2020-03-21,788
2020-03-22,788
2020-03-23,788
2020-03-24,788
2020-03-25,788
2020-03-26,788
2020-03-27,777
2020-03-28,777
2020-03-29,777
2020-03-30,777
2020-03-31,777
2020-04-01,803
2020-04-02,803
2020-04-03,803
2020-04-04,803
2020-04-05,803
2020-04-06,803
2020-04-07,823
2020-04-08,823
2020-04-09,823
2020-04-10,823
2020-04-11,823
2020-04-12,845
2020-04-13,845
2020-04-14,845
2020-04-15,845
2020-04-16,845
2020-04-17,841
2020-04-18,841
2020-04-19,841
2020-04-20,841
2020-04-21,840
2020-04-22,840
2020-04-23,840
2020-04-24,840
2020-04-25,840
2020-04-26,840
2020-04-27,862
2020-04-28,862
2020-04-29,862
2020-04-30,862
2020-05-01,862
2020-05-02,838
2020-05-03,838
2020-05-04,838
2020-05-05,838
2020-05-06,876
2020-05-07,876
2020-05-08,876
2020-05-09,876
2020-05-10,876
2020-05-11,847
2020-05-12,847
2020-05-13,847
