date_obj,Mind%20talisman price
2019-08-17,2987
2019-08-18,2837
2019-08-19,2803
2019-08-20,2763
2019-08-21,2779
2019-08-22,2828
2019-08-23,2839
2019-08-24,2836
2019-08-24,2836
2019-08-25,2800
2019-08-25,2800
2019-08-26,2762
2019-08-26,2762
2019-08-27,2884
2019-08-27,2884
2019-08-28,3006
2019-08-29,3077
2019-08-30,3112
2019-08-31,3268
2019-09-01,3179
2019-09-02,3139
2019-09-03,3206
2019-09-04,3185
2019-09-05,3191
2019-09-06,3280
2019-09-07,3291
2019-09-08,3374
2019-09-09,3429
2019-09-10,3355
2019-09-11,3361
2019-09-12,3282
2019-09-13,3321
2019-09-14,3392
2019-09-15,3537
2019-09-16,3593
2019-09-17,3675
2019-09-18,3814
2019-09-19,3895
2019-09-20,3937
2019-09-21,3921
2019-09-22,3873
2019-09-23,3784
2019-09-24,3814
2019-09-25,3996
2019-09-26,4196
2019-09-27,4406
2019-09-28,4606
2019-09-29,4415
2019-09-30,4274
2019-10-01,4177
2019-10-02,4190
2019-10-03,4170
2019-10-04,4018
2019-10-05,4150
2019-10-06,4041
2019-10-07,4083
2019-10-08,4259
2019-10-09,4172
2019-10-10,4065
2019-10-11,4074
2019-10-12,3957
2019-10-13,4092
2019-10-14,4012
2019-10-15,3943
2019-10-16,4125
2019-10-17,4316
2019-10-18,4464
2019-10-19,4591
2019-10-20,4679
2019-10-21,4632
2019-10-22,4499
2019-10-23,4666
2019-10-24,4779
2019-10-25,4781
2019-10-26,4596
2019-10-27,4507
2019-10-28,4546
2019-10-29,4608
2019-10-30,4749
2019-10-31,4774
2019-11-01,4682
2019-11-02,4629
2019-11-03,4552
2019-11-04,4554
2019-11-05,4497
2019-11-06,4609
2019-11-07,4634
2019-11-08,4608
2019-11-09,4531
2019-11-10,4460
2019-11-11,4468
2019-11-12,4465
2019-11-13,4459
2019-11-14,4444
2019-11-15,4323
2019-11-16,4359
2019-11-17,4319
2019-11-18,4223
2019-11-19,4047
2019-11-20,4010
2019-11-21,4083
2019-11-22,4151
2019-11-23,4114
2019-11-24,4053
2019-11-25,3981
2019-11-26,3969
2019-11-27,4027
2019-11-28,4088
2019-11-29,4164
2019-11-30,4281
2019-12-01,4447
2019-12-02,4413
2019-12-03,4531
2019-12-04,4699
2019-12-05,4932
2019-12-06,5177
2019-12-07,5358
2019-12-08,5399
2019-12-09,5334
2019-12-10,5294
2019-12-11,5307
2019-12-12,5250
2019-12-13,5295
2019-12-14,5128
2019-12-15,5282
2019-12-16,5345
2019-12-17,5133
2019-12-18,5051
2019-12-19,5147
2019-12-20,5107
2019-12-21,4998
2019-12-22,4951
2019-12-23,4966
2019-12-24,4945
2019-12-25,4749
2019-12-26,4622
2019-12-27,4538
2019-12-28,4544
2019-12-29,4616
2019-12-30,4459
2019-12-31,4387
2020-01-01,4342
2020-01-02,4319
2020-01-03,4382
2020-01-04,4602
2020-01-05,4797
2020-01-06,4916
2020-01-07,5050
2020-01-08,5054
2020-01-09,5028
2020-01-10,5074
2020-01-11,5271
2020-01-12,5253
2020-01-13,5432
2020-01-14,5197
2020-01-15,5139
2020-01-16,5285
2020-01-17,5301
2020-01-18,5491
2020-01-19,5388
2020-01-20,5210
2020-01-21,5322
2020-01-22,5150
2020-01-23,5103
2020-01-24,5100
2020-01-25,5062
2020-01-26,5062
2020-01-27,4889
2020-01-28,4731
2020-01-29,4565
2020-01-30,4352
2020-01-31,4386
2020-02-01,4537
2020-02-02,4508
2020-02-03,4652
2020-02-04,4867
2020-02-05,4722
2020-02-06,4727
2020-02-07,4727
2020-02-08,4666
2020-02-09,4495
2020-02-10,4546
2020-02-11,4507
2020-02-12,4439
2020-02-13,4555
2020-02-14,4405
2020-02-15,4232
2020-02-16,4088
2020-02-17,4086
2020-02-18,4206
2020-02-19,4226
2020-02-20,4155
2020-02-21,4088
2020-02-22,4211
2020-02-23,4182
2020-02-24,4008
2020-02-25,3964
2020-02-26,3859
2020-02-27,3699
2020-02-28,3796
2020-02-29,3825
2020-03-01,3810
2020-03-02,3869
2020-03-03,4047
2020-03-04,4183
2020-03-05,4199
2020-03-06,4152
2020-03-07,4132
2020-03-08,4145
2020-03-09,4066
2020-03-10,4189
2020-03-11,4299
2020-03-12,4378
2020-03-13,4363
2020-03-14,4300
2020-03-15,4162
2020-03-16,4074
2020-03-17,4089
2020-03-18,4059
2020-03-19,4097
2020-03-20,4059
2020-03-21,4199
2020-03-22,4074
2020-03-23,4117
2020-03-24,4120
2020-03-25,4131
2020-03-26,4107
2020-03-27,4129
2020-03-28,4078
2020-03-29,4124
2020-03-30,4084
2020-03-31,4135
2020-04-01,4105
2020-04-02,4029
2020-04-03,3890
2020-04-04,3975
2020-04-05,4084
2020-04-06,4094
2020-04-07,4107
2020-04-08,4105
2020-04-09,4167
2020-04-10,4129
2020-04-11,4155
2020-04-12,4125
2020-04-13,4147
2020-04-14,4045
2020-04-15,4003
2020-04-16,3980
2020-04-17,3958
2020-04-18,3981
2020-04-19,4002
2020-04-20,3958
2020-04-21,3968
2020-04-22,3938
2020-04-23,3898
2020-04-24,3919
2020-04-25,3904
2020-04-26,3872
2020-04-27,3835
2020-04-28,3744
2020-04-29,3666
2020-04-30,3645
2020-05-01,3545
2020-05-02,3542
2020-05-03,3619
2020-05-04,3525
2020-05-05,3486
2020-05-06,3611
2020-05-07,3588
2020-05-08,3591
2020-05-09,3619
2020-05-10,3622
2020-05-11,3668
2020-05-12,3740
2020-05-13,3746
