date_obj,Proselyte%20tasset price
2019-04-07,6957
2019-04-08,6957
2019-04-09,6957
2019-04-10,6971
2019-04-11,6971
2019-04-12,6971
2019-04-13,7026
2019-04-14,7026
2019-04-15,7026
2019-04-16,6947
2019-04-17,6947
2019-04-18,6832
2019-04-19,6832
2019-04-20,6832
2019-04-21,6780
2019-04-22,6780
2019-04-23,6823
2019-04-24,6823
2019-04-25,6783
2019-04-26,6783
2019-04-27,6783
2019-04-28,6860
2019-04-29,6860
2019-04-30,6860
2019-05-01,7110
2019-05-02,7110
2019-05-03,7110
2019-05-04,7318
2019-05-05,7318
2019-05-06,7318
2019-05-07,7268
2019-05-08,7268
2019-05-09,7268
2019-05-10,7310
2019-05-11,7310
2019-05-12,7310
2019-05-13,7179
2019-05-14,7179
2019-05-15,7179
2019-05-16,7035
2019-05-17,7035
2019-05-18,7035
2019-05-19,7013
2019-05-20,7013
2019-05-21,7013
2019-05-22,7110
2019-05-23,7110
2019-05-24,7110
2019-05-25,6975
2019-05-26,6975
2019-05-27,6975
2019-05-28,6843
2019-05-29,6843
2019-05-30,6673
2019-05-31,6673
2019-06-01,6673
2019-06-02,6616
2019-06-03,6616
2019-06-04,6616
2019-06-05,6614
2019-06-06,6614
2019-06-07,6614
2019-06-08,6512
2019-06-09,6512
2019-06-10,6512
2019-06-11,6582
2019-06-12,6582
2019-06-13,6582
2019-06-14,6606
2019-06-15,6606
2019-06-16,6606
2019-06-17,6762
2019-06-18,6762
2019-06-19,6762
2019-06-20,6829
2019-06-21,6829
2019-06-22,6829
2019-06-23,6840
2019-06-24,6840
2019-06-25,6840
2019-06-26,6867
2019-06-27,6867
2019-06-28,6867
2019-06-29,6971
2019-06-30,6971
2019-07-01,6971
2019-07-02,6807
2019-07-03,6807
2019-07-04,6807
2019-07-05,6739
2019-07-06,6739
2019-07-07,6532
2019-07-08,6532
2019-07-09,6532
2019-07-10,6550
2019-07-11,6550
2019-07-12,6550
2019-07-13,6620
2019-07-14,6620
2019-07-15,6620
2019-07-16,6646
2019-07-17,6646
2019-07-18,6646
2019-07-19,6628
2019-07-20,6628
2019-07-21,6628
2019-07-22,6689
2019-07-23,6689
2019-07-24,6689
2019-07-25,6624
2019-07-26,6624
2019-07-27,6624
2019-07-28,6344
2019-07-29,6344
2019-07-30,6301
2019-07-31,6301
2019-08-01,6301
2019-08-02,6155
2019-08-03,6155
2019-08-04,6168
2019-08-05,6168
2019-08-06,6168
2019-08-07,6085
2019-08-08,6085
2019-08-09,6085
2019-08-10,6208
2019-08-11,6208
2019-08-12,6208
2019-08-13,6349
2019-08-14,6349
2019-08-15,6349
2019-08-16,6226
2019-08-17,6226
2019-08-18,6226
2019-08-19,6129
2019-08-20,6129
2019-08-21,6129
2019-08-22,6434
2019-08-23,6434
2019-08-24,6434
2019-08-24,6434
2019-08-25,6722
2019-08-25,6722
2019-08-26,6722
2019-08-26,6722
2019-08-27,6722
2019-08-27,6722
2019-08-28,6984
2019-08-29,6984
2019-08-30,6984
2019-08-31,6978
2019-09-01,6978
2019-09-02,6978
2019-09-03,6829
2019-09-04,6829
2019-09-05,6829
2019-09-06,6829
2019-09-07,6649
2019-09-08,6649
2019-09-09,6649
2019-09-10,6649
2019-09-11,6616
2019-09-12,6616
2019-09-13,6616
2019-09-14,6617
2019-09-15,6617
2019-09-16,6617
2019-09-17,6410
2019-09-18,6410
2019-09-19,6410
2019-09-20,6410
2019-09-21,6349
2019-09-22,6349
2019-09-23,6349
2019-09-24,6371
2019-09-25,6371
2019-09-26,6418
2019-09-27,6418
2019-09-28,6418
2019-09-29,6418
2019-09-30,6282
2019-10-01,6282
2019-10-02,6282
2019-10-03,6229
2019-10-04,6229
2019-10-05,6229
2019-10-06,5977
2019-10-07,5977
2019-10-08,5977
2019-10-09,5977
2019-10-10,5889
2019-10-11,5889
2019-10-12,5889
2019-10-13,5897
2019-10-14,5897
2019-10-15,5897
2019-10-16,5826
2019-10-17,5826
2019-10-18,5826
2019-10-19,5979
2019-10-20,5979
2019-10-21,5979
2019-10-22,5979
2019-10-23,5893
2019-10-24,5893
2019-10-25,5893
2019-10-26,5893
2019-10-27,5962
2019-10-28,5962
2019-10-29,5962
2019-10-30,5916
2019-10-31,5916
2019-11-01,5916
2019-11-02,6009
2019-11-03,6009
2019-11-04,6009
2019-11-05,6069
2019-11-06,6069
2019-11-07,6069
2019-11-08,6107
2019-11-09,6107
2019-11-10,6107
2019-11-11,6054
2019-11-12,6054
2019-11-13,6054
2019-11-14,6054
2019-11-15,5988
2019-11-16,5988
2019-11-17,5988
2019-11-18,5927
2019-11-19,5927
2019-11-20,5927
2019-11-21,5927
2019-11-22,5915
2019-11-23,5915
2019-11-24,5915
2019-11-25,5995
2019-11-26,5995
2019-11-27,5995
2019-11-28,5995
2019-11-29,5957
2019-11-30,5957
2019-12-01,5957
2019-12-02,5919
2019-12-03,5919
2019-12-04,5919
2019-12-05,5919
2019-12-06,5809
2019-12-07,5809
2019-12-08,5809
2019-12-09,5846
2019-12-10,5846
2019-12-11,5846
2019-12-12,5846
2019-12-13,5828
2019-12-14,5828
2019-12-15,5828
2019-12-16,5805
2019-12-17,5805
2019-12-18,5805
2019-12-19,5805
2019-12-20,5787
2019-12-21,5787
2019-12-22,5787
2019-12-23,5797
2019-12-24,5797
2019-12-25,5797
2019-12-26,5876
2019-12-27,5876
2019-12-28,5876
2019-12-29,5964
2019-12-30,5964
2019-12-31,5964
2020-01-01,6130
2020-01-02,6130
2020-01-03,6130
2020-01-04,6176
2020-01-05,6176
2020-01-06,6176
2020-01-07,6113
2020-01-08,6113
2020-01-09,6113
2020-01-10,6143
2020-01-11,6143
2020-01-12,6143
2020-01-13,6135
2020-01-14,6135
2020-01-15,6221
2020-01-16,6221
2020-01-17,6221
2020-01-18,6107
2020-01-19,6107
2020-01-20,6228
2020-01-21,6228
2020-01-22,6228
2020-01-23,6229
2020-01-24,6229
2020-01-25,6229
2020-01-26,6278
2020-01-27,6278
2020-01-28,6278
2020-01-29,6277
2020-01-30,6277
2020-01-31,6277
2020-02-01,6222
2020-02-02,6222
2020-02-03,6135
2020-02-04,6135
2020-02-05,6135
2020-02-06,6025
2020-02-07,6025
2020-02-08,6025
2020-02-09,6018
2020-02-10,6018
2020-02-11,6018
2020-02-12,6018
2020-02-13,6018
2020-02-14,5974
2020-02-15,5974
2020-02-16,5974
2020-02-17,5856
2020-02-18,5856
2020-02-19,5856
2020-02-20,5805
2020-02-21,5805
2020-02-22,5805
2020-02-23,5795
2020-02-24,5795
2020-02-25,5795
2020-02-26,5951
2020-02-27,5951
2020-02-28,6031
2020-02-29,6031
2020-03-01,6031
2020-03-02,6012
2020-03-03,6012
2020-03-04,6012
2020-03-05,5967
2020-03-06,5967
2020-03-07,5967
2020-03-08,5895
2020-03-09,5895
2020-03-10,5935
2020-03-11,5935
2020-03-12,5935
2020-03-13,5881
2020-03-14,5881
2020-03-15,5853
2020-03-16,5853
2020-03-17,5820
2020-03-18,5820
2020-03-19,5776
2020-03-20,5776
2020-03-21,5839
2020-03-22,5839
2020-03-23,6066
2020-03-24,6066
2020-03-25,6223
2020-03-26,6223
2020-03-27,6213
2020-03-28,6213
2020-03-29,6103
2020-03-30,6103
2020-03-31,5953
2020-04-01,5953
2020-04-02,5878
2020-04-03,5878
2020-04-04,5832
2020-04-05,5832
2020-04-06,5821
2020-04-07,5821
2020-04-08,5702
2020-04-09,5702
2020-04-10,5702
2020-04-11,5631
2020-04-12,5631
2020-04-13,5668
2020-04-14,5668
2020-04-15,5627
2020-04-16,5627
2020-04-17,5696
2020-04-18,5696
2020-04-19,5774
2020-04-20,5774
2020-04-21,5696
2020-04-22,5696
2020-04-23,5872
2020-04-24,5872
2020-04-25,6010
2020-04-26,6010
2020-04-27,5984
2020-04-28,5984
2020-04-29,5996
2020-04-30,5996
2020-05-01,5891
2020-05-02,5891
2020-05-03,5863
2020-05-04,5863
2020-05-05,5937
2020-05-06,5937
2020-05-07,6074
2020-05-08,6074
2020-05-09,6044
2020-05-10,6044
2020-05-11,5973
2020-05-12,5973
2020-05-13,5973
