date_obj,Dwarven%20helmet price
2019-03-30,42355
2019-03-31,42971
2019-04-01,42971
2019-04-02,42397
2019-04-03,43299
2019-04-04,43299
2019-04-05,43243
2019-04-06,43243
2019-04-07,43277
2019-04-08,43277
2019-04-09,42784
2019-04-10,42784
2019-04-11,42802
2019-04-12,42602
2019-04-13,42393
2019-04-14,42493
2019-04-15,42493
2019-04-16,42543
2019-04-17,42543
2019-04-18,42798
2019-04-19,42798
2019-04-20,42907
2019-04-21,42907
2019-04-22,42720
2019-04-23,42930
2019-04-24,42930
2019-04-25,42729
2019-04-26,42729
2019-04-27,42704
2019-04-28,42704
2019-04-29,42159
2019-04-30,41735
2019-05-01,41735
2019-05-02,40966
2019-05-03,42442
2019-05-04,42442
2019-05-05,42866
2019-05-06,42866
2019-05-07,42234
2019-05-08,42234
2019-05-09,40717
2019-05-10,40717
2019-05-11,39203
2019-05-12,39356
2019-05-13,39356
2019-05-14,38851
2019-05-15,38851
2019-05-16,38918
2019-05-17,38918
2019-05-18,39774
2019-05-19,39774
2019-05-20,39645
2019-05-21,39645
2019-05-22,38717
2019-05-23,38717
2019-05-24,40170
2019-05-25,40170
2019-05-26,39880
2019-05-27,39880
2019-05-28,40383
2019-05-29,41288
2019-05-30,41288
2019-05-31,42386
2019-06-01,42386
2019-06-02,42560
2019-06-03,42560
2019-06-04,43135
2019-06-05,43135
2019-06-06,44124
2019-06-07,44124
2019-06-08,45051
2019-06-09,45731
2019-06-10,45731
2019-06-11,43630
2019-06-12,43630
2019-06-13,41448
2019-06-14,41448
2019-06-15,39754
2019-06-16,39250
2019-06-17,39250
2019-06-18,38155
2019-06-19,38155
2019-06-20,37437
2019-06-21,37437
2019-06-22,37558
2019-06-23,36778
2019-06-24,36778
2019-06-25,37521
2019-06-26,37521
2019-06-27,38596
2019-06-28,38596
2019-06-29,40186
2019-06-30,40602
2019-07-01,40602
2019-07-02,41275
2019-07-03,41275
2019-07-04,42489
2019-07-05,41672
2019-07-06,41672
2019-07-07,40715
2019-07-08,40715
2019-07-09,41029
2019-07-10,41029
2019-07-11,41144
2019-07-12,41546
2019-07-13,41546
2019-07-14,41691
2019-07-15,41691
2019-07-16,42750
2019-07-17,43245
2019-07-18,43245
2019-07-19,42136
2019-07-20,42136
2019-07-21,42381
2019-07-22,42381
2019-07-23,41963
2019-07-24,41963
2019-07-25,41400
2019-07-26,41400
2019-07-27,40652
2019-07-28,40652
2019-07-29,40619
2019-07-30,40619
2019-07-31,39725
2019-08-01,39725
2019-08-02,39352
2019-08-03,39524
2019-08-04,39524
2019-08-05,39527
2019-08-06,39527
2019-08-07,39131
2019-08-08,39131
2019-08-09,38265
2019-08-10,37778
2019-08-11,37778
2019-08-12,37814
2019-08-13,37814
2019-08-14,38193
2019-08-15,38193
2019-08-16,38210
2019-08-17,38210
2019-08-18,38205
2019-08-19,38205
2019-08-20,39255
2019-08-21,39255
2019-08-22,40197
2019-08-23,40197
2019-08-24,40779
2019-08-24,40779
2019-08-25,40779
2019-08-25,40779
2019-08-26,40823
2019-08-27,40823
2019-08-27,40823
2019-08-28,40506
2019-08-29,40506
2019-08-30,40044
2019-08-31,40044
2019-09-01,39730
2019-09-02,39730
2019-09-03,39884
2019-09-04,39884
2019-09-05,40383
2019-09-06,40383
2019-09-07,40460
2019-09-08,40460
2019-09-09,41518
2019-09-10,41518
2019-09-11,41508
2019-09-12,41508
2019-09-13,41873
2019-09-14,41873
2019-09-15,41839
2019-09-16,41839
2019-09-17,41212
2019-09-18,41212
2019-09-19,41622
2019-09-20,41622
2019-09-21,40625
2019-09-22,40625
2019-09-23,41288
2019-09-24,41288
2019-09-25,41970
2019-09-26,42839
2019-09-27,42839
2019-09-28,43577
2019-09-29,43577
2019-09-30,42073
2019-10-01,41404
2019-10-02,41404
2019-10-03,43238
2019-10-04,43238
2019-10-05,42990
2019-10-06,42254
2019-10-07,42254
2019-10-08,42414
2019-10-09,42414
2019-10-10,41830
2019-10-11,41830
2019-10-12,41351
2019-10-13,41036
2019-10-14,41036
2019-10-15,42003
2019-10-16,42003
2019-10-17,42526
2019-10-18,42526
2019-10-19,42059
2019-10-20,42059
2019-10-21,41963
2019-10-22,41963
2019-10-23,41278
2019-10-24,41278
2019-10-25,40646
2019-10-26,40646
2019-10-27,40566
2019-10-28,40566
2019-10-29,39207
2019-10-30,39207
2019-10-31,38524
2019-11-01,38524
2019-11-02,38670
2019-11-03,38670
2019-11-04,38307
2019-11-05,38307
2019-11-06,38307
2019-11-07,38479
2019-11-08,38479
2019-11-09,37579
2019-11-10,37555
2019-11-11,37555
2019-11-12,37458
2019-11-13,37458
2019-11-14,37590
2019-11-15,37590
2019-11-16,36909
2019-11-17,36909
2019-11-18,37097
2019-11-19,37097
2019-11-20,37351
2019-11-21,37351
2019-11-22,36982
2019-11-23,36982
2019-11-24,35736
2019-11-25,35736
2019-11-26,36096
2019-11-27,36096
2019-11-28,36123
2019-11-29,36123
2019-11-30,36232
2019-12-01,36232
2019-12-02,36378
2019-12-03,36378
2019-12-04,36642
2019-12-05,36642
2019-12-06,36400
2019-12-07,36400
2019-12-08,37045
2019-12-09,37045
2019-12-10,37433
2019-12-11,37433
2019-12-12,36870
2019-12-13,36870
2019-12-14,37752
2019-12-15,39210
2019-12-16,39210
2019-12-17,39993
2019-12-18,39993
2019-12-19,40878
2019-12-20,40878
2019-12-21,40945
2019-12-22,40945
2019-12-23,40957
2019-12-24,40957
2019-12-25,40340
2019-12-26,40340
2019-12-27,40693
2019-12-28,40693
2019-12-29,40862
2019-12-30,40862
2019-12-31,41449
2020-01-01,41449
2020-01-02,41695
2020-01-03,41695
2020-01-04,41770
2020-01-05,41302
2020-01-06,41302
2020-01-07,42026
2020-01-08,42026
2020-01-09,43514
2020-01-10,43618
2020-01-11,44252
2020-01-12,44197
2020-01-13,44197
2020-01-14,45697
2020-01-15,47207
2020-01-16,47207
2020-01-17,47308
2020-01-18,47308
2020-01-19,46154
2020-01-20,46154
2020-01-21,45380
2020-01-22,45220
2020-01-23,45220
2020-01-24,44973
2020-01-25,44973
2020-01-26,44438
2020-01-27,44374
2020-01-28,44374
2020-01-29,43327
2020-01-30,43327
2020-01-31,41898
2020-02-01,40228
2020-02-02,38216
2020-02-03,38216
2020-02-04,37688
2020-02-05,37688
2020-02-06,39097
2020-02-07,39097
2020-02-08,38208
2020-02-09,37499
2020-02-10,37875
2020-02-11,37875
2020-02-12,37143
2020-02-13,37143
2020-02-14,36595
2020-02-15,36595
2020-02-16,35966
2020-02-17,36195
2020-02-18,37103
2020-02-19,37103
2020-02-20,38742
2020-02-21,38742
2020-02-22,40490
2020-02-23,42169
2020-02-24,43855
2020-02-25,43855
2020-02-26,45580
2020-02-27,45580
2020-02-28,47859
2020-02-29,47859
2020-03-01,49116
2020-03-02,49116
2020-03-03,48483
2020-03-04,48483
2020-03-05,47082
2020-03-06,47492
2020-03-07,47492
2020-03-08,48269
2020-03-09,46849
2020-03-10,47863
2020-03-11,47863
2020-03-12,46986
2020-03-13,46986
2020-03-14,46327
2020-03-15,46327
2020-03-16,46053
2020-03-17,45984
2020-03-18,44469
2020-03-19,43402
2020-03-20,42286
2020-03-21,41853
2020-03-22,40157
2020-03-23,38815
2020-03-24,38988
2020-03-25,39999
2020-03-26,41282
2020-03-27,43106
2020-03-28,45138
2020-03-29,47252
2020-03-30,47699
2020-03-31,46788
2020-04-01,48585
2020-04-02,50016
2020-04-03,50016
2020-04-04,51657
2020-04-05,51643
2020-04-06,50850
2020-04-07,51473
2020-04-08,52012
2020-04-09,53270
2020-04-10,53270
2020-04-11,53591
2020-04-12,53134
2020-04-13,52714
2020-04-14,50907
2020-04-15,50071
2020-04-16,50071
2020-04-17,49308
2020-04-18,48510
2020-04-19,46549
2020-04-20,45038
2020-04-21,43812
2020-04-22,42688
2020-04-23,42847
2020-04-24,42021
2020-04-25,41712
2020-04-26,42567
2020-04-27,44083
2020-04-28,43825
2020-04-29,43558
2020-04-30,43512
2020-05-01,43512
2020-05-02,44470
2020-05-03,44276
2020-05-04,44828
2020-05-05,45041
2020-05-06,45296
2020-05-07,45006
2020-05-08,45444
2020-05-09,45597
2020-05-10,45492
2020-05-11,45492
2020-05-12,44881
2020-05-13,43616
