date_obj,Adamant%20sword price
2019-03-17,1096
2019-03-18,1101
2019-03-19,1060
2019-03-20,1073
2019-03-21,1102
2019-03-22,1094
2019-03-23,1122
2019-03-24,1117
2019-03-25,1127
2019-03-26,1138
2019-03-27,1138
2019-03-28,1168
2019-03-29,1154
2019-03-30,1154
2019-03-31,1131
2019-04-01,1102
2019-04-02,1063
2019-04-03,1063
2019-04-04,1048
2019-04-05,1038
2019-04-06,1090
2019-04-07,1123
2019-04-08,1132
2019-04-09,1130
2019-04-10,1105
2019-04-11,1096
2019-04-12,1091
2019-04-13,1080
2019-04-14,1064
2019-04-15,1040
2019-04-16,1050
2019-04-17,1065
2019-04-18,1065
2019-04-19,1074
2019-04-20,1078
2019-04-21,1082
2019-04-22,1066
2019-04-23,1091
2019-04-24,1088
2019-04-25,1072
2019-04-26,1081
2019-04-27,1090
2019-04-28,1089
2019-04-29,1093
2019-04-30,1087
2019-05-01,1106
2019-05-02,1103
2019-05-03,1104
2019-05-04,1102
2019-05-05,1058
2019-05-06,1033
2019-05-07,1058
2019-05-08,1076
2019-05-09,1080
2019-05-10,1078
2019-05-11,1050
2019-05-12,1050
2019-05-13,1060
2019-05-14,1078
2019-05-15,1083
2019-05-16,1092
2019-05-17,1127
2019-05-18,1103
2019-05-19,1090
2019-05-20,1082
2019-05-21,1100
2019-05-22,1136
2019-05-23,1135
2019-05-24,1111
2019-05-25,1111
2019-05-26,1153
2019-05-27,1143
2019-05-28,1107
2019-05-29,1105
2019-05-30,1124
2019-05-31,1181
2019-06-01,1170
2019-06-02,1172
2019-06-03,1223
2019-06-04,1194
2019-06-05,1138
2019-06-06,1127
2019-06-07,1086
2019-06-08,1053
2019-06-09,1043
2019-06-10,1043
2019-06-11,1050
2019-06-12,1036
2019-06-13,1055
2019-06-14,1062
2019-06-15,1064
2019-06-16,1036
2019-06-17,1012
2019-06-18,998
2019-06-19,1007
2019-06-20,1042
2019-06-21,1052
2019-06-22,1037
2019-06-23,1037
2019-06-24,1035
2019-06-25,1013
2019-06-26,986
2019-06-27,1007
2019-06-28,1007
2019-06-29,1016
2019-06-30,1005
2019-07-01,1028
2019-07-02,1034
2019-07-03,1037
2019-07-04,1045
2019-07-05,1039
2019-07-06,1046
2019-07-07,1059
2019-07-08,1106
2019-07-09,1093
2019-07-10,1132
2019-07-11,1109
2019-07-12,1122
2019-07-13,1076
2019-07-14,1059
2019-07-15,1059
2019-07-16,1062
2019-07-17,1102
2019-07-18,1089
2019-07-19,1064
2019-07-20,1080
2019-07-21,1097
2019-07-22,1115
2019-07-23,1113
2019-07-24,1097
2019-07-25,1055
2019-07-26,1030
2019-07-27,1038
2019-07-28,1030
2019-07-29,1021
2019-07-30,1026
2019-07-31,1070
2019-08-01,1123
2019-08-02,1117
2019-08-03,1103
2019-08-04,1086
2019-08-05,1060
2019-08-06,1035
2019-08-07,1030
2019-08-08,1019
2019-08-09,1005
2019-08-10,1026
2019-08-11,1026
2019-08-12,1011
2019-08-13,1040
2019-08-14,1032
2019-08-15,1026
2019-08-16,1040
2019-08-17,1040
2019-08-18,1032
2019-08-19,1057
2019-08-20,1065
2019-08-21,1052
2019-08-22,1051
2019-08-23,1011
2019-08-24,1010
2019-08-24,1010
2019-08-25,1010
2019-08-25,1010
2019-08-26,1018
2019-08-27,1034
2019-08-27,1034
2019-08-28,1039
2019-08-29,1049
2019-08-30,1039
2019-08-31,1039
2019-09-01,1047
2019-09-02,1047
2019-09-03,1050
2019-09-04,1052
2019-09-05,1013
2019-09-06,996
2019-09-07,1033
2019-09-08,1071
2019-09-09,1054
2019-09-10,1059
2019-09-11,1054
2019-09-12,1045
2019-09-13,1039
2019-09-14,1042
2019-09-15,1035
2019-09-16,1047
2019-09-17,1034
2019-09-18,1020
2019-09-19,1035
2019-09-20,1035
2019-09-21,1031
2019-09-22,1048
2019-09-23,1070
2019-09-24,1070
2019-09-25,1057
2019-09-26,1045
2019-09-27,1045
2019-09-28,1021
2019-09-29,1000
2019-09-30,1012
2019-10-01,1025
2019-10-02,1025
2019-10-03,993
2019-10-04,996
2019-10-05,1013
2019-10-06,1010
2019-10-07,1014
2019-10-08,979
2019-10-09,979
2019-10-10,1022
2019-10-11,1022
2019-10-12,1028
2019-10-13,1019
2019-10-14,1014
2019-10-15,1014
2019-10-16,1046
2019-10-17,1046
2019-10-18,1030
2019-10-19,1035
2019-10-20,1011
2019-10-21,1011
2019-10-22,996
2019-10-23,997
2019-10-24,993
2019-10-25,984
2019-10-26,977
2019-10-27,945
2019-10-28,957
2019-10-29,957
2019-10-30,966
2019-10-31,960
2019-11-01,982
2019-11-02,999
2019-11-03,1008
2019-11-04,1033
2019-11-05,1033
2019-11-06,1023
2019-11-07,1036
2019-11-08,990
2019-11-09,1023
2019-11-10,1022
2019-11-11,1018
2019-11-12,1018
2019-11-13,1026
2019-11-14,989
2019-11-15,987
2019-11-16,997
2019-11-17,997
2019-11-18,997
2019-11-19,997
2019-11-20,1004
2019-11-21,1004
2019-11-22,1017
2019-11-23,1011
2019-11-24,1014
2019-11-25,1017
2019-11-26,1022
2019-11-27,1022
2019-11-28,976
2019-11-29,976
2019-11-30,989
2019-12-01,1027
2019-12-02,1036
2019-12-03,1025
2019-12-04,1019
2019-12-05,1019
2019-12-06,1025
2019-12-07,1014
2019-12-08,1015
2019-12-09,1053
2019-12-10,1054
2019-12-11,1045
2019-12-12,1045
2019-12-13,1032
2019-12-14,1042
2019-12-15,1026
2019-12-16,1015
2019-12-17,1014
2019-12-18,1014
2019-12-19,1019
2019-12-20,1022
2019-12-21,1037
2019-12-22,1037
2019-12-23,1037
2019-12-24,1035
2019-12-25,999
2019-12-26,999
2019-12-27,1037
2019-12-28,1052
2019-12-29,1045
2019-12-30,1038
2019-12-31,1016
2020-01-01,1008
2020-01-02,1022
2020-01-03,1058
2020-01-04,1091
2020-01-05,1104
2020-01-06,1117
2020-01-07,1091
2020-01-08,1091
2020-01-09,1047
2020-01-10,1031
2020-01-11,1024
2020-01-12,1013
2020-01-13,1013
2020-01-14,1015
2020-01-15,1001
2020-01-16,1003
2020-01-17,1009
2020-01-18,1009
2020-01-19,1014
2020-01-20,1022
2020-01-21,1022
2020-01-22,1003
2020-01-23,1005
2020-01-24,1002
2020-01-25,994
2020-01-26,986
2020-01-27,990
2020-01-28,988
2020-01-29,994
2020-01-30,1023
2020-01-31,1028
2020-02-01,1058
2020-02-02,1017
2020-02-03,1036
2020-02-04,1073
2020-02-05,1107
2020-02-06,1084
2020-02-07,1082
2020-02-08,1060
2020-02-09,1074
2020-02-10,1113
2020-02-11,1139
2020-02-12,1136
2020-02-13,1136
2020-02-14,1084
2020-02-15,1029
2020-02-16,1001
2020-02-17,990
2020-02-18,985
2020-02-19,989
2020-02-20,989
2020-02-21,989
2020-02-22,1003
2020-02-23,968
2020-02-24,994
2020-02-25,1002
2020-02-26,1008
2020-02-27,1013
2020-02-28,1021
2020-02-29,1021
2020-03-01,1014
2020-03-02,996
2020-03-03,1002
2020-03-04,1002
2020-03-05,1012
2020-03-06,988
2020-03-07,1005
2020-03-08,1030
2020-03-09,1011
2020-03-10,996
2020-03-11,984
2020-03-12,996
2020-03-13,1025
2020-03-14,1059
2020-03-15,1032
2020-03-16,995
2020-03-17,996
2020-03-18,992
2020-03-19,1010
2020-03-20,1037
2020-03-21,1046
2020-03-22,1032
2020-03-23,1064
2020-03-24,1083
2020-03-25,1092
2020-03-26,1087
2020-03-27,1068
2020-03-28,1042
2020-03-29,1010
2020-03-30,1010
2020-03-31,981
2020-04-01,984
2020-04-02,990
2020-04-03,990
2020-04-04,995
2020-04-05,1003
2020-04-06,998
2020-04-07,991
2020-04-08,984
2020-04-09,975
2020-04-10,981
2020-04-11,994
2020-04-12,987
2020-04-13,944
2020-04-14,931
2020-04-15,977
2020-04-16,969
2020-04-17,982
2020-04-18,1003
2020-04-19,983
2020-04-20,1004
2020-04-21,1018
2020-04-22,1033
2020-04-23,1019
2020-04-24,1014
2020-04-25,1019
2020-04-26,997
2020-04-27,996
2020-04-28,974
2020-04-29,1000
2020-04-30,1021
2020-05-01,1019
2020-05-02,1019
2020-05-03,1021
2020-05-04,1020
2020-05-05,1046
2020-05-06,1052
2020-05-07,1040
2020-05-08,1028
2020-05-09,1023
2020-05-10,1033
2020-05-11,1041
2020-05-12,1028
2020-05-13,1072
