date_obj,Bagged%20willow%20tree price
2019-03-15,12267
2019-03-16,12267
2019-03-17,12267
2019-03-18,12267
2019-03-19,12267
2019-03-20,12267
2019-03-21,12267
2019-03-22,12267
2019-03-23,12267
2019-03-24,12267
2019-03-25,12267
2019-03-26,12267
2019-03-27,12267
2019-03-28,12267
2019-03-29,12267
2019-03-30,12267
2019-03-31,12267
2019-04-01,12267
2019-04-02,12166
2019-04-03,12166
2019-04-04,12166
2019-04-05,12166
2019-04-06,12166
2019-04-07,12166
2019-04-08,12166
2019-04-09,12166
2019-04-10,12166
2019-04-11,12166
2019-04-12,12166
2019-04-13,12166
2019-04-14,12166
2019-04-15,12166
2019-04-16,12166
2019-04-17,12166
2019-04-18,12166
2019-04-19,12166
2019-04-20,12166
2019-04-21,12166
2019-04-22,12050
2019-04-23,12050
2019-04-24,12050
2019-04-25,12050
2019-04-26,12050
2019-04-27,12050
2019-04-28,12050
2019-04-29,12050
2019-04-30,12050
2019-05-01,12050
2019-05-02,12050
2019-05-03,12050
2019-05-04,12050
2019-05-05,12050
2019-05-06,12050
2019-05-07,12050
2019-05-08,12050
2019-05-09,12050
2019-05-10,12050
2019-05-11,12050
2019-05-12,12050
2019-05-13,12119
2019-05-14,12119
2019-05-15,12119
2019-05-16,12119
2019-05-17,12119
2019-05-18,12119
2019-05-19,12119
2019-05-20,12119
2019-05-21,12119
2019-05-22,12119
2019-05-23,12119
2019-05-24,12119
2019-05-25,12119
2019-05-26,12119
2019-05-27,12119
2019-05-28,12119
2019-05-29,12119
2019-05-30,12119
2019-05-31,12119
2019-06-01,12119
2019-06-02,12119
2019-06-03,12119
2019-06-04,12141
2019-06-05,12141
2019-06-06,12141
2019-06-07,12141
2019-06-08,12141
2019-06-09,12141
2019-06-10,12141
2019-06-11,12141
2019-06-12,12141
2019-06-13,12141
2019-06-14,12141
2019-06-15,12141
2019-06-16,12141
2019-06-17,12141
2019-06-18,12141
2019-06-19,12141
2019-06-20,12141
2019-06-21,12141
2019-06-22,12141
2019-06-23,12141
2019-06-24,12141
2019-06-25,12187
2019-06-26,12187
2019-06-27,12187
2019-06-28,12187
2019-06-29,12187
2019-06-30,12187
2019-07-01,12187
2019-07-02,12187
2019-07-03,12187
2019-07-04,12187
2019-07-05,12187
2019-07-06,12187
2019-07-07,12187
2019-07-08,12187
2019-07-09,12187
2019-07-10,12187
2019-07-11,12187
2019-07-12,12187
2019-07-13,12187
2019-07-14,12187
2019-07-15,12187
2019-07-16,12187
2019-07-17,12187
2019-07-18,12187
2019-07-19,12187
2019-07-20,12153
2019-07-21,12153
2019-07-22,12153
2019-07-23,12153
2019-07-24,12153
2019-07-25,12153
2019-07-26,12153
2019-07-27,12153
2019-07-28,12153
2019-07-29,12153
2019-07-30,12153
2019-07-31,12153
2019-08-01,12153
2019-08-02,12153
2019-08-03,12153
2019-08-04,12153
2019-08-05,12153
2019-08-06,12153
2019-08-07,12153
2019-08-08,12153
2019-08-09,12153
2019-08-10,12153
2019-08-11,12153
2019-08-12,12123
2019-08-13,12123
2019-08-14,12123
2019-08-15,12123
2019-08-16,12123
2019-08-17,12123
2019-08-18,12123
2019-08-19,12123
2019-08-20,12123
2019-08-21,12123
2019-08-22,12123
2019-08-23,12123
2019-08-24,12123
2019-08-24,12123
2019-08-25,12123
2019-08-25,12123
2019-08-26,12123
2019-08-27,12123
2019-08-27,12123
2019-08-28,12123
2019-08-29,12123
2019-08-30,12123
2019-08-31,12123
2019-09-01,12123
2019-09-02,12123
2019-09-03,11958
2019-09-04,11958
2019-09-05,11958
2019-09-06,11958
2019-09-07,11958
2019-09-08,11958
2019-09-09,11958
2019-09-10,11958
2019-09-11,11958
2019-09-12,11958
2019-09-13,11958
2019-09-14,11958
2019-09-15,11958
2019-09-16,11958
2019-09-17,11958
2019-09-18,11958
2019-09-19,11958
2019-09-20,11958
2019-09-21,11958
2019-09-22,11958
2019-09-23,11958
2019-09-24,11958
2019-09-25,11958
2019-09-26,11958
2019-09-27,11958
2019-09-28,11874
2019-09-29,11874
2019-09-30,11874
2019-10-01,11874
2019-10-02,11874
2019-10-03,11874
2019-10-04,11874
2019-10-05,11874
2019-10-06,11874
2019-10-07,11874
2019-10-08,11874
2019-10-09,11874
2019-10-10,11874
2019-10-11,11874
2019-10-12,11874
2019-10-13,11874
2019-10-14,11874
2019-10-15,11874
2019-10-16,11874
2019-10-17,11874
2019-10-18,11874
2019-10-19,11874
2019-10-20,11874
2019-10-21,11874
2019-10-22,11874
2019-10-23,11722
2019-10-24,11722
2019-10-25,11722
2019-10-26,11722
2019-10-27,11722
2019-10-28,11722
2019-10-29,11722
2019-10-30,11722
2019-10-31,11722
2019-11-01,11722
2019-11-02,11722
2019-11-03,11722
2019-11-04,11722
2019-11-05,11722
2019-11-06,11722
2019-11-07,11722
2019-11-08,11722
2019-11-09,11722
2019-11-10,11722
2019-11-11,11722
2019-11-12,11722
2019-11-13,11722
2019-11-14,11722
2019-11-15,11722
2019-11-16,11722
2019-11-17,11722
2019-11-18,11581
2019-11-19,11581
2019-11-20,11581
2019-11-21,11581
2019-11-22,11581
2019-11-23,11581
2019-11-24,11581
2019-11-25,11581
2019-11-26,11581
2019-11-27,11581
2019-11-28,11581
2019-11-29,11581
2019-11-30,11581
2019-12-01,11581
2019-12-02,11581
2019-12-03,11581
2019-12-04,11581
2019-12-05,11581
2019-12-06,11581
2019-12-07,11581
2019-12-08,11581
2019-12-09,11581
2019-12-10,11581
2019-12-11,11581
2019-12-12,11581
2019-12-13,11581
2019-12-14,11581
2019-12-15,11581
2019-12-16,11581
2019-12-17,11533
2019-12-18,11533
2019-12-19,11533
2019-12-20,11533
2019-12-21,11533
2019-12-22,11533
2019-12-23,11533
2019-12-24,11533
2019-12-25,11533
2019-12-26,11533
2019-12-27,11533
2019-12-28,11533
2019-12-29,11533
2019-12-30,11533
2019-12-31,11533
2020-01-01,11533
2020-01-02,11533
2020-01-03,11533
2020-01-04,11533
2020-01-05,11533
2020-01-06,11533
2020-01-07,11533
2020-01-08,11533
2020-01-09,11533
2020-01-10,11533
2020-01-11,11533
2020-01-12,11533
2020-01-13,11533
2020-01-14,11433
2020-01-15,11433
2020-01-16,11433
2020-01-17,11433
2020-01-18,11433
2020-01-19,11433
2020-01-20,11433
2020-01-21,11433
2020-01-22,11433
2020-01-23,11433
2020-01-24,11433
2020-01-25,11433
2020-01-26,11433
2020-01-27,11433
2020-01-28,11433
2020-01-29,11433
2020-01-30,11433
2020-01-31,11433
2020-02-01,11433
2020-02-02,11433
2020-02-03,11433
2020-02-04,11433
2020-02-05,11433
2020-02-06,11433
2020-02-07,11613
2020-02-08,11613
2020-02-09,11613
2020-02-10,11613
2020-02-11,11613
2020-02-12,11613
2020-02-13,11613
2020-02-14,11613
2020-02-15,11613
2020-02-16,11613
2020-02-17,11613
2020-02-18,11613
2020-02-19,11613
2020-02-20,11613
2020-02-21,11613
2020-02-22,11613
2020-02-23,11613
2020-02-24,11613
2020-02-25,11613
2020-02-26,11613
2020-02-27,11613
2020-02-28,11613
2020-02-29,11613
2020-03-01,11659
2020-03-02,11659
2020-03-03,11659
2020-03-04,11659
2020-03-05,11659
2020-03-06,11659
2020-03-07,11659
2020-03-08,11659
2020-03-09,11659
2020-03-10,11659
2020-03-11,11659
2020-03-12,11659
2020-03-13,11659
2020-03-14,11659
2020-03-15,11659
2020-03-16,11659
2020-03-17,11659
2020-03-18,11659
2020-03-19,11659
2020-03-20,11659
2020-03-21,11659
2020-03-22,11479
2020-03-23,11479
2020-03-24,11479
2020-03-25,11479
2020-03-26,11479
2020-03-27,11479
2020-03-28,11479
2020-03-29,11479
2020-03-30,11479
2020-03-31,11479
2020-04-01,11479
2020-04-02,11479
2020-04-03,11479
2020-04-04,11479
2020-04-05,11479
2020-04-06,11466
2020-04-07,11466
2020-04-08,11466
2020-04-09,11466
2020-04-10,11466
2020-04-11,11466
2020-04-12,11466
2020-04-13,11466
2020-04-14,11466
2020-04-15,11466
2020-04-16,11466
2020-04-17,11466
2020-04-18,11561
2020-04-19,11561
2020-04-20,11561
2020-04-21,11561
2020-04-22,11561
2020-04-23,11561
2020-04-24,11561
2020-04-25,11561
2020-04-26,11561
2020-04-27,11561
2020-04-28,11561
2020-04-29,11520
2020-04-30,11520
2020-05-01,11520
2020-05-02,11520
2020-05-03,11520
2020-05-04,11520
2020-05-05,11520
2020-05-06,11520
2020-05-07,11520
2020-05-08,11520
2020-05-09,11520
2020-05-10,11520
2020-05-11,11497
2020-05-12,11497
2020-05-13,11497
