date_obj,Iron%20gold-trimmed%20set%20(sk) price
2018-12-30,1470517
2018-12-31,1470517
2019-01-01,1470517
2019-01-02,1470517
2019-01-03,1470517
2019-01-04,1470517
2019-01-05,1470517
2019-01-06,1470517
2019-01-08,1425295
2019-01-10,1425295
2019-01-11,1425295
2019-01-12,1425295
2019-01-13,1425295
2019-01-14,1462248
2019-01-15,1462248
2019-01-16,1462248
2019-01-17,1462248
2019-01-18,1462248
2019-01-19,1462248
2019-01-20,1462248
2019-01-21,1462248
2019-01-22,1459789
2019-01-23,1459789
2019-01-24,1459789
2019-01-25,1459789
2019-01-26,1459789
2019-01-27,1459789
2019-01-28,1459789
2019-01-29,1459789
2019-01-30,1402161
2019-01-31,1402161
2019-02-01,1402161
2019-02-02,1402161
2019-02-03,1402161
2019-02-04,1402161
2019-02-05,1402161
2019-02-06,1347572
2019-02-07,1347572
2019-02-08,1347572
2019-02-09,1347572
2019-02-10,1347572
2019-02-11,1347572
2019-02-12,1347572
2019-02-13,1283682
2019-02-14,1283682
2019-02-15,1283682
2019-02-16,1283682
2019-02-17,1283682
2019-02-18,1227793
2019-02-19,1227793
2019-02-20,1227793
2019-02-21,1227793
2019-02-22,1227793
2019-02-23,1171920
2019-02-24,1171920
2019-02-25,1171920
2019-02-26,1171920
2019-02-27,1171920
2019-02-28,1171920
2019-03-01,1171920
2019-03-02,1171920
2019-03-03,1171920
2019-03-04,1171920
2019-03-05,1119198
2019-03-06,1119198
2019-03-07,1119198
2019-03-08,1119198
2019-03-09,1119198
2019-03-10,1119198
2019-03-11,1119198
2019-03-12,1068417
2019-03-13,1068417
2019-03-14,1068417
2019-03-15,1068417
2019-03-16,1068417
2019-03-17,1068417
2019-03-18,1068417
2019-03-19,1021705
2019-03-20,1021705
2019-03-21,1021705
2019-03-22,1021705
2019-03-23,1021705
2019-03-24,1021705
2019-03-25,1021705
2019-03-26,1035169
2019-03-27,1035169
2019-03-28,1035169
2019-03-29,1035169
2019-03-30,1035169
2019-03-31,1035169
2019-04-01,1035169
2019-04-02,1035169
2019-04-03,1035169
2019-04-04,1065539
2019-04-05,1065539
2019-04-06,1065539
2019-04-07,1065539
2019-04-08,1065539
2019-04-09,1065539
2019-04-10,1065539
2019-04-11,1065539
2019-04-12,1065539
2019-04-13,1065539
2019-04-14,1065539
2019-04-15,1101076
2019-04-16,1101076
2019-04-17,1101076
2019-04-18,1101076
2019-04-19,1101076
2019-04-20,1101076
2019-04-21,1101076
2019-04-22,1065257
2019-04-23,1065257
2019-04-24,1065257
2019-04-25,1065257
2019-04-26,1065257
2019-04-27,1065257
2019-04-28,1014226
2019-04-29,1014226
2019-04-30,1014226
2019-05-01,1014226
2019-05-02,1014226
2019-05-03,1014226
2019-05-04,1014226
2019-05-05,966116
2019-05-06,966116
2019-05-07,966116
2019-05-08,966116
2019-05-09,966116
2019-05-10,966116
2019-05-11,966116
2019-05-12,933151
2019-05-13,933151
2019-05-14,933151
2019-05-15,933151
2019-05-16,933151
2019-05-17,933151
2019-05-18,910127
2019-05-19,910127
2019-05-20,910127
2019-05-21,910127
2019-05-22,910127
2019-05-23,910127
2019-05-24,910127
2019-05-25,910127
2019-05-26,910127
2019-05-27,918297
2019-05-28,918297
2019-05-29,918297
2019-05-30,918297
2019-05-31,918297
2019-06-01,918297
2019-06-02,918297
2019-06-03,918297
2019-06-04,918297
2019-06-05,918297
2019-06-06,938187
2019-06-07,938187
2019-06-08,938187
2019-06-09,938187
2019-06-10,938187
2019-06-11,938187
2019-06-12,938187
2019-06-13,938187
2019-06-14,938187
2019-06-15,938187
2019-06-16,955571
2019-06-17,955571
2019-06-18,955571
2019-06-19,955571
2019-06-20,955571
2019-06-21,955571
2019-06-22,955571
2019-06-23,955571
2019-06-24,955571
2019-06-25,955571
2019-06-26,975469
2019-06-27,975469
2019-06-28,975469
2019-06-29,975469
2019-06-30,975469
2019-07-01,975469
2019-07-02,975469
2019-07-03,975469
2019-07-04,975469
2019-07-05,987181
2019-07-06,987181
2019-07-07,987181
2019-07-08,987181
2019-07-09,987181
2019-07-10,987181
2019-07-11,987181
2019-07-12,1001857
2019-07-13,1001857
2019-07-14,1001857
2019-07-15,1001857
2019-07-16,1001857
2019-07-17,1001857
2019-07-18,1001857
2019-07-19,1001857
2019-07-20,1001857
2019-07-21,1001857
2019-07-22,1030637
2019-07-23,1030637
2019-07-24,1030637
2019-07-25,1030637
2019-07-26,1030637
2019-07-27,1030637
2019-07-28,1030637
2019-07-29,1030637
2019-07-30,1030637
2019-07-31,1030637
2019-08-01,1030637
2019-08-02,1030637
2019-08-03,1013686
2019-08-04,1013686
2019-08-05,1013686
2019-08-06,1013686
2019-08-07,1013686
2019-08-08,1013686
2019-08-09,1013686
2019-08-10,1013686
2019-08-11,1013686
2019-08-12,1013686
2019-08-13,994757
2019-08-14,994757
2019-08-15,994757
2019-08-16,994757
2019-08-17,994757
2019-08-18,994757
2019-08-19,994757
2019-08-20,994757
2019-08-21,994757
2019-08-22,983298
2019-08-23,983298
2019-08-24,983298
2019-08-24,983298
2019-08-25,983298
2019-08-25,983298
2019-08-26,983298
2019-08-26,983298
2019-08-27,983298
2019-08-27,983298
2019-08-28,983298
2019-08-29,983298
2019-08-30,983298
2019-08-31,983298
2019-09-01,1013179
2019-09-02,1013179
2019-09-03,1013179
2019-09-04,1013179
2019-09-05,1013179
2019-09-06,1013179
2019-09-07,1013179
2019-09-08,1013179
2019-09-09,1013179
2019-09-10,1013179
2019-09-11,1046407
2019-09-12,1046407
2019-09-13,1046407
2019-09-14,1046407
2019-09-15,1046407
2019-09-16,1046407
2019-09-17,1046407
2019-09-18,1046407
2019-09-19,1046407
2019-09-20,1046407
2019-09-21,1046407
2019-09-22,1046407
2019-09-23,1077802
2019-09-24,1077802
2019-09-25,1077802
2019-09-26,1077802
2019-09-27,1077802
2019-09-28,1077802
2019-09-29,1077802
2019-09-30,1077802
2019-10-01,1077802
2019-10-02,1077802
2019-10-03,1077802
2019-10-04,1077802
2019-10-05,1077802
2019-10-06,1106445
2019-10-07,1106445
2019-10-08,1106445
2019-10-09,1106445
2019-10-10,1106445
2019-10-11,1106445
2019-10-12,1106445
2019-10-13,1106445
2019-10-14,1106445
2019-10-15,1106445
2019-10-16,1106445
2019-10-17,1106445
2019-10-18,1119870
2019-10-19,1119870
2019-10-20,1119870
2019-10-21,1119870
2019-10-22,1119870
2019-10-23,1119870
2019-10-24,1119870
2019-10-25,1119870
2019-10-26,1119870
2019-10-27,1119870
2019-10-28,1119870
2019-10-29,1095434
2019-10-30,1095434
2019-10-31,1095434
2019-11-01,1095434
2019-11-02,1095434
2019-11-03,1095434
2019-11-04,1095434
2019-11-05,1095434
2019-11-06,1095434
2019-11-07,1095434
2019-11-08,1095434
2019-11-09,1095434
2019-11-10,1078611
2019-11-11,1078611
2019-11-12,1078611
2019-11-13,1078611
2019-11-14,1078611
2019-11-15,1078611
2019-11-16,1078611
2019-11-17,1078611
2019-11-18,1078611
2019-11-19,1078611
2019-11-20,1061752
2019-11-21,1061752
2019-11-22,1061752
2019-11-23,1061752
2019-11-24,1061752
2019-11-25,1061752
2019-11-26,1061752
2019-11-27,1061752
2019-11-28,1061752
2019-11-29,1061752
2019-11-30,1051560
2019-12-01,1051560
2019-12-02,1051560
2019-12-03,1051560
2019-12-04,1051560
2019-12-05,1051560
2019-12-06,1051560
2019-12-07,1051560
2019-12-08,1051560
2019-12-09,1051560
2019-12-10,1051560
2019-12-11,1051560
2019-12-12,1063333
2019-12-13,1063333
2019-12-14,1063333
2019-12-15,1063333
2019-12-16,1063333
2019-12-17,1063333
2019-12-18,1063333
2019-12-19,1063333
2019-12-20,1063333
2019-12-21,1063333
2019-12-22,1063333
2019-12-23,1063333
2019-12-24,1091179
2019-12-25,1091179
2019-12-26,1091179
2019-12-27,1091179
2019-12-28,1091179
2019-12-29,1091179
2019-12-30,1091179
2019-12-31,1091179
2020-01-01,1091179
2020-01-02,1091179
2020-01-03,1129411
2020-01-04,1129411
2020-01-05,1129411
2020-01-06,1129411
2020-01-07,1129411
2020-01-08,1129411
2020-01-09,1129411
2020-01-10,1129411
2020-01-11,1129411
2020-01-12,1129411
2020-01-13,1129411
2020-01-14,1161686
2020-01-15,1161686
2020-01-16,1161686
2020-01-17,1161686
2020-01-18,1161686
2020-01-19,1161686
2020-01-20,1161686
2020-01-21,1161686
2020-01-22,1161686
2020-01-23,1161686
2020-01-24,1186012
2020-01-25,1186012
2020-01-26,1186012
2020-01-27,1186012
2020-01-28,1186012
2020-01-29,1186012
2020-01-30,1186012
2020-01-31,1186012
2020-02-01,1186012
2020-02-02,1186012
2020-02-03,1186012
2020-02-04,1168438
2020-02-05,1168438
2020-02-06,1168438
2020-02-07,1168438
2020-02-08,1168438
2020-02-09,1168438
2020-02-10,1168438
2020-02-11,1168438
2020-02-12,1168438
2020-02-13,1168438
2020-02-14,1168438
2020-02-15,1137099
2020-02-16,1137099
2020-02-17,1137099
2020-02-18,1137099
2020-02-19,1137099
2020-02-20,1137099
2020-02-21,1137099
2020-02-22,1137099
2020-02-23,1137099
2020-02-24,1137099
2020-02-25,1137099
2020-02-26,1105386
2020-02-27,1105386
2020-02-28,1105386
2020-02-29,1105386
2020-03-01,1105386
2020-03-02,1105386
2020-03-03,1105386
2020-03-04,1105386
2020-03-05,1105386
2020-03-06,1071289
2020-03-07,1071289
2020-03-08,1071289
2020-03-09,1071289
2020-03-10,1071289
2020-03-11,1071289
2020-03-12,1071289
2020-03-13,1071289
2020-03-14,1071289
2020-03-15,1044826
2020-03-16,1044826
2020-03-17,1044826
2020-03-18,1044826
2020-03-19,1044826
2020-03-20,1044826
2020-03-21,1044826
2020-03-22,1044826
2020-03-23,1019203
2020-03-24,1019203
2020-03-25,1019203
2020-03-26,1019203
2020-03-27,1019203
2020-03-28,1019203
2020-03-29,1019203
2020-03-30,1021494
2020-03-31,1021494
2020-04-01,1021494
2020-04-02,1021494
2020-04-03,1021494
2020-04-04,1021494
2020-04-05,1021494
2020-04-06,1021494
2020-04-07,1018289
2020-04-08,1018289
2020-04-09,1018289
2020-04-10,1018289
2020-04-11,1018289
2020-04-12,1018289
2020-04-13,1018289
2020-04-14,1018289
2020-04-15,1021051
2020-04-16,1021051
2020-04-17,1021051
2020-04-18,1021051
2020-04-19,1021051
2020-04-20,1021051
2020-04-21,1021051
2020-04-22,1021051
2020-04-23,1007692
2020-04-24,1007692
2020-04-25,1007692
2020-04-26,1007692
2020-04-27,1007692
2020-04-28,1007692
2020-04-29,1007692
2020-04-30,1007692
2020-05-01,1007692
2020-05-02,1007692
2020-05-03,1000851
2020-05-04,1000851
2020-05-05,1000851
2020-05-06,1000851
2020-05-07,1000851
2020-05-08,1000851
2020-05-09,1000851
2020-05-10,968427
2020-05-11,968427
2020-05-12,968427
2020-05-13,968427
