date_obj,Blood'n'tar%20snelm%20(pointed) price
2019-02-01,677
2019-02-02,677
2019-02-03,677
2019-02-04,677
2019-02-05,677
2019-02-06,698
2019-02-07,698
2019-02-08,698
2019-02-09,698
2019-02-10,698
2019-02-11,698
2019-02-12,698
2019-02-13,696
2019-02-14,696
2019-02-15,696
2019-02-16,696
2019-02-17,696
2019-02-18,696
2019-02-19,696
2019-02-20,696
2019-02-21,678
2019-02-22,678
2019-02-23,678
2019-02-24,678
2019-02-25,678
2019-02-26,678
2019-02-27,678
2019-02-28,678
2019-03-01,678
2019-03-02,678
2019-03-03,678
2019-03-04,678
2019-03-05,678
2019-03-06,651
2019-03-07,651
2019-03-08,651
2019-03-09,651
2019-03-10,651
2019-03-11,651
2019-03-12,651
2019-03-13,651
2019-03-14,628
2019-03-15,628
2019-03-16,628
2019-03-17,628
2019-03-18,628
2019-03-19,628
2019-03-20,628
2019-03-21,610
2019-03-22,610
2019-03-23,610
2019-03-24,610
2019-03-25,610
2019-03-26,610
2019-03-27,610
2019-03-28,610
2019-03-29,581
2019-03-30,581
2019-03-31,581
2019-04-01,581
2019-04-02,581
2019-04-03,581
2019-04-04,581
2019-04-05,581
2019-04-06,573
2019-04-07,573
2019-04-08,573
2019-04-09,573
2019-04-10,573
2019-04-11,573
2019-04-12,573
2019-04-13,573
2019-04-14,595
2019-04-15,595
2019-04-16,595
2019-04-17,595
2019-04-18,595
2019-04-19,595
2019-04-20,595
2019-04-21,595
2019-04-22,595
2019-04-23,581
2019-04-24,581
2019-04-25,581
2019-04-26,581
2019-04-27,581
2019-04-28,581
2019-04-29,581
2019-04-30,575
2019-05-01,575
2019-05-02,575
2019-05-03,575
2019-05-04,575
2019-05-05,575
2019-05-06,575
2019-05-07,593
2019-05-08,593
2019-05-09,593
2019-05-10,593
2019-05-11,593
2019-05-12,593
2019-05-13,593
2019-05-14,593
2019-05-15,593
2019-05-16,593
2019-05-17,610
2019-05-18,610
2019-05-19,610
2019-05-20,610
2019-05-21,610
2019-05-22,610
2019-05-23,610
2019-05-24,610
2019-05-25,610
2019-05-26,610
2019-05-27,641
2019-05-28,641
2019-05-29,641
2019-05-30,641
2019-05-31,641
2019-06-01,641
2019-06-02,641
2019-06-03,641
2019-06-04,641
2019-06-05,641
2019-06-06,674
2019-06-07,674
2019-06-08,674
2019-06-09,674
2019-06-10,674
2019-06-11,674
2019-06-12,674
2019-06-13,674
2019-06-14,674
2019-06-15,674
2019-06-16,674
2019-06-17,708
2019-06-18,708
2019-06-19,708
2019-06-20,708
2019-06-21,708
2019-06-22,708
2019-06-23,708
2019-06-24,708
2019-06-25,708
2019-06-26,708
2019-06-27,708
2019-06-28,743
2019-06-29,743
2019-06-30,743
2019-07-01,743
2019-07-02,743
2019-07-03,743
2019-07-04,743
2019-07-05,743
2019-07-06,743
2019-07-07,743
2019-07-08,743
2019-07-09,768
2019-07-10,768
2019-07-11,768
2019-07-12,768
2019-07-13,768
2019-07-14,768
2019-07-15,768
2019-07-16,768
2019-07-17,768
2019-07-18,768
2019-07-19,768
2019-07-20,804
2019-07-21,804
2019-07-22,804
2019-07-23,804
2019-07-24,804
2019-07-25,804
2019-07-26,804
2019-07-27,804
2019-07-28,804
2019-07-29,804
2019-07-30,804
2019-07-31,838
2019-08-01,838
2019-08-02,838
2019-08-03,838
2019-08-04,838
2019-08-05,838
2019-08-06,838
2019-08-07,838
2019-08-08,838
2019-08-09,838
2019-08-10,838
2019-08-11,880
2019-08-12,880
2019-08-13,880
2019-08-14,880
2019-08-15,880
2019-08-16,880
2019-08-17,880
2019-08-18,880
2019-08-19,880
2019-08-20,880
2019-08-21,920
2019-08-22,920
2019-08-23,920
2019-08-24,920
2019-08-24,920
2019-08-25,920
2019-08-25,920
2019-08-26,920
2019-08-27,920
2019-08-27,920
2019-08-28,920
2019-08-29,920
2019-08-30,920
2019-08-31,920
2019-09-01,920
2019-09-02,920
2019-09-03,961
2019-09-04,961
2019-09-05,961
2019-09-06,961
2019-09-07,961
2019-09-08,961
2019-09-09,961
2019-09-10,961
2019-09-11,961
2019-09-12,961
2019-09-13,961
2019-09-14,961
2019-09-15,985
2019-09-16,985
2019-09-17,985
2019-09-18,985
2019-09-19,985
2019-09-20,985
2019-09-21,985
2019-09-22,985
2019-09-23,985
2019-09-24,985
2019-09-25,985
2019-09-26,985
2019-09-27,1020
2019-09-28,1020
2019-09-29,1020
2019-09-30,1020
2019-10-01,1020
2019-10-02,1020
2019-10-03,1020
2019-10-04,1020
2019-10-05,1020
2019-10-06,1020
2019-10-07,1020
2019-10-08,1033
2019-10-09,1033
2019-10-10,1033
2019-10-11,1033
2019-10-12,1033
2019-10-13,1033
2019-10-14,1033
2019-10-15,1033
2019-10-16,1033
2019-10-17,1033
2019-10-18,1033
2019-10-19,1042
2019-10-20,1042
2019-10-21,1042
2019-10-22,1042
2019-10-23,1042
2019-10-24,1042
2019-10-25,1042
2019-10-26,1042
2019-10-27,1042
2019-10-28,1042
2019-10-29,1042
2019-10-30,1042
2019-10-31,1065
2019-11-01,1065
2019-11-02,1065
2019-11-03,1065
2019-11-04,1065
2019-11-05,1065
2019-11-06,1065
2019-11-07,1065
2019-11-08,1065
2019-11-09,1065
2019-11-10,1065
2019-11-11,1065
2019-11-12,1056
2019-11-13,1056
2019-11-14,1056
2019-11-15,1056
2019-11-16,1056
2019-11-17,1056
2019-11-18,1056
2019-11-19,1056
2019-11-20,1056
2019-11-21,1056
2019-11-22,1056
2019-11-23,1056
2019-11-24,1056
2019-11-25,1056
2019-11-26,1056
2019-11-27,1056
2019-11-28,1056
2019-11-29,1060
2019-11-30,1060
2019-12-01,1060
2019-12-02,1060
2019-12-03,1060
2019-12-04,1060
2019-12-05,1060
2019-12-06,1060
2019-12-07,1060
2019-12-08,1060
2019-12-09,1060
2019-12-10,1060
2019-12-11,1060
2019-12-12,1060
2019-12-13,1075
2019-12-14,1075
2019-12-15,1075
2019-12-16,1075
2019-12-17,1075
2019-12-18,1075
2019-12-19,1075
2019-12-20,1075
2019-12-21,1075
2019-12-22,1075
2019-12-23,1075
2019-12-24,1075
2019-12-25,1075
2019-12-26,1041
2019-12-27,1041
2019-12-28,1041
2019-12-29,1041
2019-12-30,1041
2019-12-31,1041
2020-01-01,1041
2020-01-02,1041
2020-01-03,1041
2020-01-04,1041
2020-01-05,1041
2020-01-06,994
2020-01-07,994
2020-01-08,994
2020-01-09,994
2020-01-10,994
2020-01-11,994
2020-01-12,994
2020-01-13,994
2020-01-14,994
2020-01-15,994
2020-01-16,998
2020-01-17,998
2020-01-18,998
2020-01-19,998
2020-01-20,998
2020-01-21,998
2020-01-22,998
2020-01-23,998
2020-01-24,998
2020-01-25,998
2020-01-26,998
2020-01-27,1022
2020-01-28,1022
2020-01-29,1022
2020-01-30,1022
2020-01-31,1022
2020-02-01,1022
2020-02-02,1022
2020-02-03,1022
2020-02-04,1022
2020-02-05,1022
2020-02-06,1022
2020-02-07,1043
2020-02-08,1043
2020-02-09,1043
2020-02-10,1043
2020-02-11,1043
2020-02-12,1043
2020-02-13,1043
2020-02-14,1043
2020-02-15,1043
2020-02-16,1043
2020-02-17,1043
2020-02-18,1048
2020-02-19,1048
2020-02-20,1048
2020-02-21,1048
2020-02-22,1048
2020-02-23,1048
2020-02-24,1048
2020-02-25,1048
2020-02-26,1048
2020-02-27,1048
2020-02-28,1048
2020-02-29,1048
2020-03-01,1015
2020-03-02,1015
2020-03-03,1015
2020-03-04,1015
2020-03-05,1015
2020-03-06,1015
2020-03-07,1015
2020-03-08,1015
2020-03-09,1015
2020-03-10,1015
2020-03-11,1015
2020-03-12,1015
2020-03-13,980
2020-03-14,980
2020-03-15,980
2020-03-16,980
2020-03-17,980
2020-03-18,980
2020-03-19,980
2020-03-20,980
2020-03-21,980
2020-03-22,943
2020-03-23,943
2020-03-24,943
2020-03-25,943
2020-03-26,943
2020-03-27,943
2020-03-28,943
2020-03-29,943
2020-03-30,904
2020-03-31,904
2020-04-01,904
2020-04-02,904
2020-04-03,904
2020-04-04,904
2020-04-05,904
2020-04-06,868
2020-04-07,868
2020-04-08,868
2020-04-09,868
2020-04-10,868
2020-04-11,868
2020-04-12,827
2020-04-13,827
2020-04-14,827
2020-04-15,827
2020-04-16,827
2020-04-17,787
2020-04-18,787
2020-04-19,787
2020-04-20,787
2020-04-21,787
2020-04-22,787
2020-04-23,749
2020-04-24,749
2020-04-25,749
2020-04-26,749
2020-04-27,749
2020-04-28,749
2020-04-29,722
2020-04-30,722
2020-05-01,722
2020-05-02,722
2020-05-03,722
2020-05-04,722
2020-05-05,690
2020-05-06,690
2020-05-07,690
2020-05-08,690
2020-05-09,690
2020-05-10,690
2020-05-11,690
2020-05-12,690
2020-05-13,658
