date_obj,Bagged%20maple%20tree price
2019-03-21,16830
2019-03-22,16830
2019-03-23,16830
2019-03-24,16830
2019-03-25,16830
2019-03-26,16830
2019-03-27,16830
2019-03-28,16830
2019-03-29,16830
2019-03-30,16830
2019-03-31,16830
2019-04-01,16830
2019-04-02,16830
2019-04-03,16749
2019-04-04,16749
2019-04-05,16749
2019-04-06,16749
2019-04-07,16749
2019-04-08,16749
2019-04-09,16749
2019-04-10,16749
2019-04-11,16749
2019-04-12,16749
2019-04-13,16749
2019-04-14,16749
2019-04-15,16749
2019-04-16,16749
2019-04-17,16749
2019-04-18,16749
2019-04-19,16749
2019-04-20,16749
2019-04-21,16749
2019-04-22,16749
2019-04-23,16669
2019-04-24,16669
2019-04-25,16669
2019-04-26,16669
2019-04-27,16669
2019-04-28,16669
2019-04-29,16669
2019-04-30,16669
2019-05-01,16669
2019-05-02,16669
2019-05-03,16669
2019-05-04,16669
2019-05-05,16669
2019-05-06,16669
2019-05-07,16669
2019-05-08,16669
2019-05-09,16669
2019-05-10,16669
2019-05-11,16669
2019-05-12,16669
2019-05-13,16983
2019-05-14,16983
2019-05-15,16983
2019-05-16,16983
2019-05-17,16983
2019-05-18,16983
2019-05-19,16983
2019-05-20,16983
2019-05-21,16983
2019-05-22,16983
2019-05-23,16983
2019-05-24,16983
2019-05-25,16983
2019-05-26,16983
2019-05-27,16983
2019-05-28,16983
2019-05-29,16983
2019-05-30,16983
2019-05-31,16983
2019-06-01,16983
2019-06-02,16866
2019-06-03,16866
2019-06-04,16866
2019-06-05,16866
2019-06-06,16866
2019-06-07,16866
2019-06-08,16866
2019-06-09,16866
2019-06-10,16866
2019-06-11,16866
2019-06-12,16866
2019-06-13,16866
2019-06-14,16866
2019-06-15,16866
2019-06-16,16866
2019-06-17,16866
2019-06-18,16866
2019-06-19,16866
2019-06-20,16866
2019-06-21,16866
2019-06-22,16812
2019-06-23,16812
2019-06-24,16812
2019-06-25,16812
2019-06-26,16812
2019-06-27,16812
2019-06-28,16812
2019-06-29,16812
2019-06-30,16812
2019-07-01,16812
2019-07-02,16812
2019-07-03,16812
2019-07-04,16812
2019-07-05,16812
2019-07-06,16812
2019-07-07,16812
2019-07-08,16812
2019-07-09,16812
2019-07-10,16812
2019-07-11,16812
2019-07-12,16812
2019-07-13,16812
2019-07-14,16786
2019-07-15,16786
2019-07-16,16786
2019-07-17,16786
2019-07-18,16786
2019-07-19,16786
2019-07-20,16786
2019-07-21,16786
2019-07-22,16786
2019-07-23,16786
2019-07-24,16786
2019-07-25,16786
2019-07-26,16786
2019-07-27,16786
2019-07-28,16786
2019-07-29,16786
2019-07-30,16786
2019-07-31,16786
2019-08-01,16786
2019-08-02,16786
2019-08-03,16786
2019-08-04,16786
2019-08-05,16979
2019-08-06,16979
2019-08-07,16979
2019-08-08,16979
2019-08-09,16979
2019-08-10,16979
2019-08-11,16979
2019-08-12,16979
2019-08-13,16979
2019-08-14,16979
2019-08-15,16979
2019-08-16,16979
2019-08-17,16979
2019-08-18,16979
2019-08-19,16979
2019-08-20,16979
2019-08-21,16979
2019-08-22,16979
2019-08-23,16979
2019-08-24,16979
2019-08-24,16979
2019-08-25,16979
2019-08-25,16979
2019-08-26,16979
2019-08-27,16979
2019-08-27,16979
2019-08-28,17725
2019-08-29,17725
2019-08-30,17725
2019-08-31,17725
2019-09-01,17725
2019-09-02,17725
2019-09-03,17725
2019-09-04,17725
2019-09-05,17725
2019-09-06,17725
2019-09-07,17725
2019-09-08,17725
2019-09-09,17725
2019-09-10,17725
2019-09-11,17725
2019-09-12,17725
2019-09-13,17725
2019-09-14,17725
2019-09-15,17725
2019-09-16,17725
2019-09-17,17725
2019-09-18,17725
2019-09-19,17725
2019-09-20,17725
2019-09-21,17520
2019-09-22,17520
2019-09-23,17520
2019-09-24,17520
2019-09-25,17520
2019-09-26,17520
2019-09-27,17520
2019-09-28,17520
2019-09-29,17520
2019-09-30,17520
2019-10-01,17520
2019-10-02,17520
2019-10-03,17520
2019-10-04,17520
2019-10-05,17520
2019-10-06,17520
2019-10-07,17520
2019-10-08,17520
2019-10-09,17520
2019-10-10,17520
2019-10-11,17520
2019-10-12,17520
2019-10-13,17520
2019-10-14,17446
2019-10-15,17446
2019-10-16,17446
2019-10-17,17446
2019-10-18,17446
2019-10-19,17446
2019-10-20,17446
2019-10-21,17446
2019-10-22,17446
2019-10-23,17446
2019-10-24,17446
2019-10-25,17446
2019-10-26,17446
2019-10-27,17446
2019-10-28,17446
2019-10-29,17446
2019-10-30,17446
2019-10-31,17446
2019-11-01,17446
2019-11-02,17446
2019-11-03,17446
2019-11-04,17446
2019-11-05,17446
2019-11-06,17446
2019-11-07,17446
2019-11-08,16915
2019-11-09,16915
2019-11-10,16915
2019-11-11,16915
2019-11-12,16915
2019-11-13,16915
2019-11-14,16915
2019-11-15,16915
2019-11-16,16915
2019-11-17,16915
2019-11-18,16915
2019-11-19,16915
2019-11-20,16915
2019-11-21,16915
2019-11-22,16915
2019-11-23,16915
2019-11-24,16915
2019-11-25,16915
2019-11-26,16915
2019-11-27,16915
2019-11-28,16915
2019-11-29,16915
2019-11-30,16915
2019-12-01,16915
2019-12-02,16915
2019-12-03,16915
2019-12-04,16915
2019-12-05,16555
2019-12-06,16555
2019-12-07,16555
2019-12-08,16555
2019-12-09,16555
2019-12-10,16555
2019-12-11,16555
2019-12-12,16555
2019-12-13,16555
2019-12-14,16555
2019-12-15,16555
2019-12-16,16555
2019-12-17,16555
2019-12-18,16555
2019-12-19,16555
2019-12-20,16555
2019-12-21,16555
2019-12-22,16555
2019-12-23,16555
2019-12-24,16555
2019-12-25,16555
2019-12-26,16555
2019-12-27,16555
2019-12-28,16555
2019-12-29,16555
2019-12-30,16555
2019-12-31,16555
2020-01-01,15965
2020-01-02,15965
2020-01-03,15965
2020-01-04,15965
2020-01-05,15965
2020-01-06,15965
2020-01-07,15965
2020-01-08,15965
2020-01-09,15965
2020-01-10,15965
2020-01-11,15965
2020-01-12,15965
2020-01-13,15965
2020-01-14,15965
2020-01-15,15965
2020-01-16,15965
2020-01-17,15965
2020-01-18,15965
2020-01-19,15965
2020-01-20,15965
2020-01-21,15965
2020-01-22,15965
2020-01-23,15965
2020-01-24,15176
2020-01-25,15176
2020-01-26,15176
2020-01-27,15176
2020-01-28,15176
2020-01-29,15176
2020-01-30,15176
2020-01-31,15176
2020-02-01,15176
2020-02-02,15176
2020-02-03,15176
2020-02-04,15176
2020-02-05,15176
2020-02-06,15176
2020-02-07,15176
2020-02-08,15176
2020-02-09,15176
2020-02-10,15176
2020-02-11,15176
2020-02-12,15176
2020-02-13,15176
2020-02-14,14422
2020-02-15,14422
2020-02-16,14422
2020-02-17,14422
2020-02-18,14422
2020-02-19,14422
2020-02-20,14422
2020-02-21,14422
2020-02-22,14422
2020-02-23,14422
2020-02-24,14422
2020-02-25,14422
2020-02-26,14422
2020-02-27,14422
2020-02-28,14422
2020-02-29,14422
2020-03-01,14422
2020-03-02,14422
2020-03-03,14422
2020-03-04,14422
2020-03-05,13711
2020-03-06,13711
2020-03-07,13711
2020-03-08,13711
2020-03-09,13711
2020-03-10,13711
2020-03-11,13711
2020-03-12,13711
2020-03-13,13711
2020-03-14,13711
2020-03-15,13711
2020-03-16,13711
2020-03-17,13711
2020-03-18,13711
2020-03-19,13711
2020-03-20,13711
2020-03-21,13711
2020-03-22,13032
2020-03-23,13032
2020-03-24,13032
2020-03-25,13032
2020-03-26,13032
2020-03-27,13032
2020-03-28,13032
2020-03-29,13032
2020-03-30,13032
2020-03-31,13032
2020-04-01,13032
2020-04-02,13032
2020-04-03,13032
2020-04-04,13264
2020-04-05,13264
2020-04-06,13264
2020-04-07,13264
2020-04-08,13264
2020-04-09,13264
2020-04-10,13264
2020-04-11,13264
2020-04-12,13264
2020-04-13,13264
2020-04-14,13264
2020-04-15,13640
2020-04-16,13640
2020-04-17,13640
2020-04-18,13640
2020-04-19,13640
2020-04-20,13640
2020-04-21,13640
2020-04-22,13640
2020-04-23,13640
2020-04-24,13640
2020-04-25,13640
2020-04-26,14088
2020-04-27,14088
2020-04-28,14088
2020-04-29,14088
2020-04-30,14088
2020-05-01,14088
2020-05-02,14088
2020-05-03,14088
2020-05-04,14088
2020-05-05,14088
2020-05-06,14088
2020-05-07,14088
2020-05-08,14447
2020-05-09,14447
2020-05-10,14447
2020-05-11,14447
2020-05-12,14447
2020-05-13,14447
