date_obj,Marble%20cape%20rack%20(flatpack) price
2019-04-02,34855
2019-04-03,34855
2019-04-04,34855
2019-04-05,34855
2019-04-06,34855
2019-04-07,34855
2019-04-08,34855
2019-04-09,34855
2019-04-10,34855
2019-04-11,34855
2019-04-12,34855
2019-04-13,34855
2019-04-14,34855
2019-04-15,36517
2019-04-16,36517
2019-04-17,36517
2019-04-18,36517
2019-04-19,36517
2019-04-20,36517
2019-04-21,36517
2019-04-22,36517
2019-04-23,36517
2019-04-24,36517
2019-04-25,36517
2019-04-26,36517
2019-04-27,36517
2019-04-28,36517
2019-04-29,36517
2019-04-30,38209
2019-05-01,38209
2019-05-02,38209
2019-05-03,38209
2019-05-04,38209
2019-05-05,38209
2019-05-06,38209
2019-05-07,38209
2019-05-08,38209
2019-05-09,38209
2019-05-10,38209
2019-05-11,38209
2019-05-12,38209
2019-05-13,38209
2019-05-14,38209
2019-05-15,38209
2019-05-16,39920
2019-05-17,39920
2019-05-18,39920
2019-05-19,39920
2019-05-20,39920
2019-05-21,39920
2019-05-22,39920
2019-05-23,39920
2019-05-24,39920
2019-05-25,39920
2019-05-26,39920
2019-05-27,39920
2019-05-28,39920
2019-05-29,39920
2019-05-30,41706
2019-05-31,41706
2019-06-01,41706
2019-06-02,41706
2019-06-03,41706
2019-06-04,41706
2019-06-05,41706
2019-06-06,41706
2019-06-07,41706
2019-06-08,41706
2019-06-09,41706
2019-06-10,41706
2019-06-11,41706
2019-06-12,41706
2019-06-13,41706
2019-06-14,41706
2019-06-15,41706
2019-06-16,41706
2019-06-17,41706
2019-06-18,41706
2019-06-19,41706
2019-06-20,43600
2019-06-21,43600
2019-06-22,43600
2019-06-23,43600
2019-06-24,43600
2019-06-25,43600
2019-06-26,43600
2019-06-27,43600
2019-06-28,43600
2019-06-29,43600
2019-06-30,43600
2019-07-01,43600
2019-07-02,43600
2019-07-03,43600
2019-07-04,43600
2019-07-05,43600
2019-07-06,43600
2019-07-07,45672
2019-07-08,45672
2019-07-09,45672
2019-07-10,45672
2019-07-11,45672
2019-07-12,45672
2019-07-13,45672
2019-07-14,45672
2019-07-15,45672
2019-07-16,45672
2019-07-17,45672
2019-07-18,45672
2019-07-19,45672
2019-07-20,45672
2019-07-21,45672
2019-07-22,45672
2019-07-23,45672
2019-07-24,45672
2019-07-25,45672
2019-07-26,45672
2019-07-27,45672
2019-07-28,45672
2019-07-29,45672
2019-07-30,45672
2019-07-31,47759
2019-08-01,47759
2019-08-02,47759
2019-08-03,47759
2019-08-04,47759
2019-08-05,47759
2019-08-06,47759
2019-08-07,47759
2019-08-08,47759
2019-08-09,47759
2019-08-10,47759
2019-08-11,47759
2019-08-12,47759
2019-08-13,47759
2019-08-14,47759
2019-08-15,47759
2019-08-16,47759
2019-08-17,47759
2019-08-18,47759
2019-08-19,47759
2019-08-20,47759
2019-08-21,49932
2019-08-22,49932
2019-08-23,49932
2019-08-24,49932
2019-08-24,49932
2019-08-25,49932
2019-08-25,49932
2019-08-26,49932
2019-08-26,49932
2019-08-27,49932
2019-08-27,49932
2019-08-28,49932
2019-08-29,49932
2019-08-30,49932
2019-08-31,49932
2019-09-01,49932
2019-09-02,49932
2019-09-03,49932
2019-09-04,49932
2019-09-05,49932
2019-09-06,49932
2019-09-07,49932
2019-09-08,52121
2019-09-09,52121
2019-09-10,52121
2019-09-11,52121
2019-09-12,52121
2019-09-13,52121
2019-09-14,52121
2019-09-15,52121
2019-09-16,52121
2019-09-17,52121
2019-09-18,52121
2019-09-19,52121
2019-09-20,52121
2019-09-21,52121
2019-09-22,52121
2019-09-23,52121
2019-09-24,52121
2019-09-25,52121
2019-09-26,52121
2019-09-27,52121
2019-09-28,54558
2019-09-29,54558
2019-09-30,54558
2019-10-01,54558
2019-10-02,54558
2019-10-03,54558
2019-10-04,54558
2019-10-05,54558
2019-10-06,54558
2019-10-07,54558
2019-10-08,54558
2019-10-09,54558
2019-10-10,54558
2019-10-11,54558
2019-10-12,54558
2019-10-13,54558
2019-10-14,54558
2019-10-15,54558
2019-10-16,54558
2019-10-17,54558
2019-10-18,54558
2019-10-19,54558
2019-10-20,54558
2019-10-21,57012
2019-10-22,57012
2019-10-23,57012
2019-10-24,57012
2019-10-25,57012
2019-10-26,57012
2019-10-27,57012
2019-10-28,57012
2019-10-29,57012
2019-10-30,57012
2019-10-31,57012
2019-11-01,57012
2019-11-02,57012
2019-11-03,57012
2019-11-04,57012
2019-11-05,57012
2019-11-06,57012
2019-11-07,57012
2019-11-08,57012
2019-11-09,57012
2019-11-10,57012
2019-11-11,57012
2019-11-12,57012
2019-11-13,59606
2019-11-14,59606
2019-11-15,59606
2019-11-16,59606
2019-11-17,59606
2019-11-18,59606
2019-11-19,59606
2019-11-20,59606
2019-11-21,59606
2019-11-22,59606
2019-11-23,59606
2019-11-24,59606
2019-11-25,59606
2019-11-26,59606
2019-11-27,59606
2019-11-28,59606
2019-11-29,59606
2019-11-30,59606
2019-12-01,59606
2019-12-02,59606
2019-12-03,59606
2019-12-04,59606
2019-12-05,59606
2019-12-06,59606
2019-12-07,59606
2019-12-08,59606
2019-12-09,59606
2019-12-10,59606
2019-12-11,62320
2019-12-12,62320
2019-12-13,62320
2019-12-14,62320
2019-12-15,62320
2019-12-16,62320
2019-12-17,62320
2019-12-18,62320
2019-12-19,62320
2019-12-20,62320
2019-12-21,62320
2019-12-22,62320
2019-12-23,62320
2019-12-24,62320
2019-12-25,62320
2019-12-26,62320
2019-12-27,62320
2019-12-28,62320
2019-12-29,62320
2019-12-30,62320
2019-12-31,62320
2020-01-01,62320
2020-01-02,62320
2020-01-03,62320
2020-01-04,62320
2020-01-05,62320
2020-01-06,62320
2020-01-07,62320
2020-01-08,62320
2020-01-09,62320
2020-01-10,65139
2020-01-11,65139
2020-01-12,65139
2020-01-13,65139
2020-01-14,65139
2020-01-15,65139
2020-01-16,65139
2020-01-17,65139
2020-01-18,65139
2020-01-19,65139
2020-01-20,65139
2020-01-21,65139
2020-01-22,65139
2020-01-23,65139
2020-01-24,65139
2020-01-25,65139
2020-01-26,65139
2020-01-27,65139
2020-01-28,65139
2020-01-29,65139
2020-01-30,65139
2020-01-31,65139
2020-02-01,65139
2020-02-02,65139
2020-02-03,65139
2020-02-04,68280
2020-02-05,68280
2020-02-06,68280
2020-02-07,68280
2020-02-08,68280
2020-02-09,68280
2020-02-10,68280
2020-02-11,68280
2020-02-12,68280
2020-02-13,68280
2020-02-14,68280
2020-02-15,68280
2020-02-16,68280
2020-02-17,68280
2020-02-18,68280
2020-02-19,68280
2020-02-20,68280
2020-02-21,68280
2020-02-22,68280
2020-02-23,68280
2020-02-24,68280
2020-02-25,68280
2020-02-26,68280
2020-02-27,71362
2020-02-28,71362
2020-02-29,71362
2020-03-01,71362
2020-03-02,71362
2020-03-03,71362
2020-03-04,71362
2020-03-05,71362
2020-03-06,71362
2020-03-07,71362
2020-03-08,71362
2020-03-09,71362
2020-03-10,71362
2020-03-11,71362
2020-03-12,71362
2020-03-13,71362
2020-03-14,71362
2020-03-15,71362
2020-03-16,71362
2020-03-17,71362
2020-03-18,71362
2020-03-19,71362
2020-03-20,74671
2020-03-21,74671
2020-03-22,74671
2020-03-23,74671
2020-03-24,74671
2020-03-25,74671
2020-03-26,74671
2020-03-27,74671
2020-03-28,74671
2020-03-29,74671
2020-03-30,74671
2020-03-31,74671
2020-04-01,74671
2020-04-02,74671
2020-04-03,74671
2020-04-04,78158
2020-04-05,78158
2020-04-06,78158
2020-04-07,78158
2020-04-08,78158
2020-04-09,78158
2020-04-10,78158
2020-04-11,78158
2020-04-12,78158
2020-04-13,78158
2020-04-14,78158
2020-04-15,78158
2020-04-16,78158
2020-04-17,78158
2020-04-18,78158
2020-04-19,78158
2020-04-20,81532
2020-04-21,81532
2020-04-22,81532
2020-04-23,81532
2020-04-24,81532
2020-04-25,81532
2020-04-26,81532
2020-04-27,81532
2020-04-28,81532
2020-04-29,81532
2020-04-30,81532
2020-05-01,81532
2020-05-02,81532
2020-05-03,81532
2020-05-04,81532
2020-05-05,81532
2020-05-06,81532
2020-05-07,85011
2020-05-08,85011
2020-05-09,85011
2020-05-10,85011
2020-05-11,85011
2020-05-12,85011
2020-05-13,85011
