date_obj,Ancient%20page%203 price
2017-02-24,293031
2017-02-25,283297
2017-02-26,283297
2017-02-27,270504
2017-02-28,263550
2017-03-01,259982
2017-03-02,250320
2017-03-03,250320
2017-03-04,245627
2017-03-05,245627
2017-03-06,241359
2017-03-07,242007
2017-03-08,242007
2017-03-09,244310
2017-03-10,239724
2017-03-11,231084
2017-03-12,231084
2017-03-13,222334
2017-03-14,224538
2017-03-15,222470
2017-03-16,222470
2017-03-17,227851
2017-03-18,227851
2017-03-19,228395
2017-03-20,226365
2017-03-21,218195
2017-03-22,218195
2017-03-23,216093
2017-03-24,211216
2017-03-25,211216
2017-03-26,219571
2017-03-27,230145
2017-03-28,230145
2017-03-29,240420
2017-03-30,250477
2017-03-31,245454
2017-04-01,245454
2017-04-02,241021
2017-04-03,244711
2017-04-04,244711
2017-04-05,242325
2017-04-12,267489
2017-04-13,280082
2017-04-14,280082
2017-04-15,288880
2017-04-16,302764
2017-04-17,317342
2017-04-18,317342
2017-04-19,324050
2017-04-20,324050
2017-04-21,321953
2017-04-22,321953
2017-04-23,331358
2017-04-24,346914
2017-04-25,357533
2017-04-26,357533
2017-04-27,365027
2017-04-28,370677
2017-04-29,363212
2017-04-30,346196
2017-05-01,346196
2017-05-02,336309
2017-05-03,336309
2017-05-04,326567
2017-05-05,311082
2017-05-06,311082
2017-05-07,295592
2017-05-08,280812
2017-05-09,266771
2017-05-10,254298
2017-05-11,242909
2017-05-12,231711
2017-05-13,230826
2017-05-14,230826
2017-05-15,229112
2017-05-16,235094
2017-05-17,235094
2017-05-18,232339
2017-05-19,232339
2017-05-20,241527
2017-05-21,241527
2017-05-22,243003
2017-05-23,243003
2017-05-24,250803
2017-05-25,250803
2017-05-26,252114
2017-05-27,242743
2017-05-28,242743
2017-05-29,232416
2017-05-30,232416
2017-05-31,238329
2017-06-01,236523
2017-06-02,224696
2017-06-03,224696
2017-06-04,213461
2017-06-05,213461
2017-06-06,202862
2017-06-07,193983
2017-06-08,193983
2017-06-09,184600
2017-06-10,175919
2017-06-11,168046
2017-06-12,168046
2017-06-13,161630
2017-06-14,156938
2017-06-15,156938
2017-06-16,152596
2017-06-17,152596
2017-06-18,159010
2017-06-19,159010
2017-06-20,166167
2017-06-21,173955
2017-06-22,173955
2017-06-23,182653
2017-06-24,191786
2017-06-25,191786
2017-06-26,188415
2017-06-27,180886
2017-06-28,180886
2017-06-29,178537
2017-06-30,178537
2017-07-01,179444
2017-07-02,179444
2017-07-03,186964
2017-07-04,186964
2017-07-05,189692
2017-07-06,197530
2017-07-07,197530
2017-07-08,205154
2017-07-09,214487
2017-07-13,231972
2017-07-14,221874
2017-07-15,221874
2017-07-16,210780
2017-07-17,200515
2017-07-18,200515
2017-07-19,190556
2017-07-20,182772
2017-07-21,174511
2017-07-22,166452
2017-07-23,160849
2017-07-24,160849
2017-07-25,160993
2017-07-26,156016
2017-07-27,160969
2017-07-28,160969
2017-07-29,169018
2017-07-30,177469
2017-07-31,177469
2017-08-01,186343
2017-08-02,195661
2017-08-03,195661
2017-08-04,203391
2017-08-05,201168
2017-08-06,201168
2017-08-07,198451
2017-08-08,198451
2017-08-09,205815
2017-08-10,211228
2017-08-11,211228
2017-08-12,217313
2017-08-13,217313
2017-08-14,218030
2017-08-15,213423
2017-08-16,213423
2017-08-17,213990
2017-08-18,213990
2017-08-19,216770
2017-08-20,215083
2017-08-21,215083
2017-08-22,215433
2017-08-23,215433
2017-08-24,206919
2017-08-25,206919
2017-08-26,196899
2017-08-27,189042
2017-08-28,189042
2017-08-29,184406
2017-08-30,183647
2017-08-31,183647
2017-09-01,176060
2017-09-02,168696
2017-09-03,168696
2017-09-04,163836
2017-09-05,159552
2017-09-06,159552
2017-09-07,154800
2017-09-08,154800
2017-09-09,161557
2017-09-10,169115
2017-09-11,169115
2017-09-12,170391
2017-09-13,170090
2017-09-14,165172
2017-09-15,165172
2017-09-16,164710
2017-09-17,168211
2017-09-18,168211
2017-09-19,168353
2017-09-20,163022
2017-09-22,164984
2017-09-23,164984
2017-09-24,170414
2017-09-25,170414
2017-09-26,178031
2017-09-27,178031
2017-09-28,186853
2017-09-29,194859
2017-09-30,194859
2017-10-01,190784
2017-10-02,187112
2017-10-03,187112
2017-10-04,193430
2017-10-05,193430
2017-10-06,201821
2017-10-07,210406
2017-10-08,210406
2017-10-09,215431
2017-10-10,221004
2017-10-11,221004
2017-10-12,219926
2017-10-13,215539
2017-10-14,219194
2017-10-15,219194
2017-10-16,216603
2017-10-17,216603
2017-10-18,216941
2017-10-19,216941
2017-10-20,214040
2017-10-21,214040
2017-10-22,213233
2017-10-23,213233
2017-10-24,205156
2017-10-25,196969
2017-10-26,196969
2017-10-27,192361
2017-10-28,192361
2017-10-29,187566
2017-10-30,187566
2017-10-31,181731
2017-11-01,181731
2017-11-02,184187
2017-11-03,184187
2017-11-04,188279
2017-11-05,188279
2017-11-06,189935
2017-11-07,189935
2017-11-08,185237
2017-11-09,182256
2017-11-10,182256
2017-11-11,180408
2017-11-12,180522
2017-11-13,180522
2017-11-14,175168
2017-11-15,175168
2017-11-16,170347
2017-11-17,170347
2017-11-18,163816
2017-11-19,165387
2017-11-20,165387
2017-11-21,158571
2017-11-22,158571
2017-11-23,157562
2017-11-24,157562
2017-11-25,162411
2017-11-26,170240
2017-11-27,170240
2017-11-28,178735
2017-11-29,178735
2017-11-30,187434
2017-12-01,194170
2017-12-02,194170
2017-12-03,200616
2017-12-04,200616
2017-12-05,210473
2017-12-06,210473
2017-12-07,220997
2017-12-08,220997
2017-12-09,231609
2017-12-10,230022
2017-12-11,230022
2017-12-12,232093
2017-12-13,232093
2017-12-14,226555
2017-12-15,230157
2017-12-16,230157
2017-12-17,233938
2017-12-18,227040
2017-12-19,227040
2017-12-20,234768
2017-12-21,241632
2017-12-22,241632
2017-12-23,244134
2017-12-24,244134
2017-12-25,249116
2017-12-26,258610
2017-12-27,267134
2017-12-28,267134
2017-12-29,269540
2017-12-30,267657
2017-12-31,267657
2018-01-01,261055
2018-01-02,261055
2018-01-03,265437
2018-01-04,265437
2018-01-05,266538
2018-01-06,269640
2018-01-07,269640
2018-01-08,275625
2018-01-09,267932
2018-01-10,267932
2018-01-11,269037
2018-01-12,277960
2018-01-13,277187
2018-01-14,281853
2018-01-15,277422
2018-01-16,276918
2018-01-17,277471
2018-01-18,282495
2018-01-19,282495
2018-01-20,279789
2018-01-21,279789
2018-01-22,269564
2018-01-23,269257
2018-01-24,263553
2018-01-25,253593
2018-01-26,253480
2018-01-27,249017
2018-01-28,248588
2018-01-29,246550
2018-01-30,247465
2018-01-31,250754
2018-02-01,256220
2018-02-02,264112
2018-02-03,267303
2018-02-04,263112
2018-02-05,258957
2018-02-06,248449
2018-02-07,240733
2018-02-08,240733
2018-02-09,232569
2018-02-10,221959
2018-02-11,212171
2018-02-12,206951
2018-02-13,207541
2018-02-14,201341
2018-02-15,210943
2018-02-16,221436
2018-02-17,230440
2018-02-18,241901
2018-02-19,253997
2018-02-20,266697
2018-02-21,279800
2018-02-22,293773
2018-02-23,306455
2018-02-24,321778
2018-02-25,336278
2018-02-26,339570
2018-02-27,343018
2018-02-28,338336
2018-03-01,325801
2018-03-02,309919
2018-03-03,298633
2018-03-04,298633
2018-03-05,298264
2018-03-06,310627
2018-03-07,313484
2018-03-08,322720
2018-03-09,335352
2018-03-10,344295
2018-03-11,352035
2018-03-12,353904
2018-03-13,360238
2018-03-14,360145
2018-03-15,359700
2018-03-16,349341
2018-03-17,352758
2018-03-18,357275
2018-03-19,350325
2018-03-20,352886
2018-03-21,347972
2018-03-22,358872
2018-03-23,365378
2018-03-24,363505
2018-03-25,361906
2018-03-26,360580
2018-03-27,363247
2018-03-28,379043
2018-03-29,383809
2018-03-30,381298
2018-03-31,391556
2018-04-01,406246
2018-04-02,412727
2018-04-03,412716
2018-04-04,395007
2018-04-05,384772
2018-04-06,368646
2018-04-07,359303
2018-04-08,346589
2018-04-09,342421
2018-04-10,343780
2018-04-11,341632
2018-04-12,345750
2018-04-13,347770
2018-04-14,353815
2018-04-15,349471
2018-04-16,345455
2018-04-17,350886
2018-04-18,342580
2018-04-19,340187
2018-04-20,331367
2018-04-21,318388
2018-04-22,309249
2018-04-23,318569
2018-04-24,320774
2018-04-25,325400
2018-04-26,325400
2018-04-27,331755
2018-04-28,327400
2018-04-29,316895
2018-04-30,312962
2018-05-01,317174
2018-05-02,327804
2018-05-03,338588
2018-05-04,333193
2018-05-05,333537
2018-05-06,333537
2018-05-07,342394
2018-05-08,339443
2018-05-09,337017
2018-05-10,339503
2018-05-11,335788
2018-05-12,325415
2018-05-13,326855
2018-05-14,324079
2018-05-15,319310
2018-05-16,320044
2018-05-17,328448
2018-05-18,331726
2018-05-19,335207
2018-05-20,329754
2018-05-21,324663
2018-05-22,311771
2018-05-23,309596
2018-05-24,300320
2018-05-25,296657
2018-05-26,298027
2018-05-27,291518
2018-05-28,289802
2018-05-29,287437
2018-05-30,287341
2018-05-31,282584
2018-06-01,278407
2018-06-02,270640
2018-06-03,259586
2018-06-04,247207
2018-06-05,239039
2018-06-06,230339
2018-06-07,222882
2018-06-08,222857
2018-06-09,224908
2018-06-10,232275
2018-06-11,235969
2018-06-12,233813
2018-06-13,232725
2018-06-14,238292
2018-06-15,239932
2018-06-16,238893
2018-06-17,240850
2018-06-18,248160
2018-06-19,249720
2018-06-20,249720
2018-06-21,244701
2018-06-22,239389
2018-06-23,242699
2018-06-24,238999
2018-06-25,233958
2018-06-26,236645
2018-06-27,242921
2018-06-28,248676
2018-06-29,243889
2018-06-30,250918
2018-07-01,244210
2018-07-02,243777
2018-07-03,251715
2018-07-04,263663
2018-07-05,271425
2018-07-06,269602
2018-07-07,268204
2018-07-08,275995
2018-07-09,279003
2018-07-10,283900
2018-07-11,286168
2018-07-12,278467
2018-07-13,283178
2018-07-14,287963
2018-07-15,291564
2018-07-16,293805
2018-07-17,303316
2018-07-18,306704
2018-07-19,311715
2018-07-20,309775
2018-07-21,309459
2018-07-22,302664
2018-07-23,292910
2018-07-24,288272
2018-07-25,283525
2018-07-26,277221
2018-07-27,272942
2018-07-28,263454
2018-07-29,254688
2018-07-30,250405
2018-07-31,248876
2018-08-01,238543
2018-08-02,230524
2018-08-03,228958
2018-08-04,221819
2018-08-05,227173
2018-08-06,222519
2018-08-07,220425
2018-08-08,221163
2018-08-09,217965
2018-08-10,215154
2018-08-11,219595
2018-08-12,221420
2018-08-14,224414
2018-08-16,229494
2018-08-17,231999
2018-08-18,232270
2018-08-19,231622
2018-08-20,235716
2018-08-21,243740
2018-08-22,254245
2018-08-23,264012
2018-08-24,276321
2018-08-25,282313
2018-08-26,284546
2018-08-27,290273
2018-08-28,295167
2018-08-29,295061
2018-08-30,294347
2018-08-31,295893
2018-09-01,298559
2018-09-02,297474
2018-09-03,287576
2018-09-04,280415
2018-09-05,273606
2018-09-06,266757
2018-09-07,258007
2018-09-08,249513
2018-09-09,239620
2018-09-10,236400
2018-09-11,230618
2018-09-12,229879
2018-09-13,221431
2018-09-14,226568
2018-09-15,224936
2018-09-16,225855
2018-09-17,233226
2018-09-18,236885
2018-09-19,241813
2018-09-20,239962
2018-09-21,236437
2018-09-22,228415
2018-09-23,221668
2018-09-24,223299
2018-09-25,224945
2018-09-26,227584
2018-09-27,226582
2018-09-28,221740
2018-09-29,217380
2018-09-30,212971
2018-10-01,213877
2018-10-02,215695
2018-10-03,212440
2018-10-04,204672
2018-10-05,201356
2018-10-06,201749
2018-10-07,202645
2018-10-08,205684
2018-10-09,209858
2018-10-10,209288
2018-10-11,208218
2018-10-12,214690
2018-10-13,214549
2018-10-14,216768
2018-10-15,216834
2018-10-16,215451
2018-10-17,210702
2018-10-18,202254
2018-10-19,193134
2018-10-20,193820
2018-10-21,191537
2018-10-22,195315
2018-10-23,199767
2018-10-24,200981
2018-10-25,203483
2018-10-26,204056
2018-10-27,208160
2018-10-28,204429
2018-10-29,195636
2018-10-30,187609
2018-10-31,180339
2018-11-01,177655
2018-11-03,184022
2018-11-04,180377
2018-11-05,181625
2018-11-06,182348
2018-11-07,183522
2018-11-08,183421
2018-11-09,182992
2018-11-10,184368
2018-11-11,186387
2018-11-12,190337
2018-11-13,197962
2018-11-14,201460
2018-11-15,208480
2018-11-16,209962
2018-11-17,213423
2018-11-18,213351
2018-11-19,213440
2018-11-20,212593
2018-11-21,208938
2018-11-22,206382
2018-11-23,202556
2018-11-24,200224
2018-11-25,201007
2018-11-26,202051
2018-11-27,201187
2018-11-28,198225
2018-11-29,195832
2018-12-01,192234
2018-12-02,193606
2018-12-03,194714
2018-12-04,195700
2018-12-05,196615
2018-12-07,187962
2018-12-09,181930
2018-12-10,182453
2018-12-11,179470
2018-12-12,175141
2018-12-13,173556
2018-12-14,176041
2018-12-15,177038
2018-12-16,178398
2018-12-17,182565
2018-12-18,184422
2018-12-19,184070
2018-12-20,182079
2018-12-21,183516
2018-12-22,179678
2018-12-23,172951
2018-12-24,170596
2018-12-25,170840
2018-12-26,171566
2018-12-27,173285
2018-12-28,172700
2018-12-29,176010
2018-12-30,179442
2018-12-31,180239
2019-01-01,182924
2019-01-02,186791
2019-01-03,186882
2019-01-04,183946
2019-01-05,180918
2019-01-06,179738
2019-01-08,179683
2019-01-10,174614
2019-01-11,171667
2019-01-12,165530
2019-01-13,158181
2019-01-14,152082
2019-01-15,149791
2019-01-16,147576
2019-01-17,144038
2019-01-18,142497
2019-01-19,139974
2019-01-20,137376
2019-01-21,136880
2019-01-22,136985
2019-01-23,135381
2019-01-24,135195
2019-01-25,137848
2019-01-26,141043
2019-01-27,146949
2019-01-28,154297
2019-01-29,162012
2019-01-30,170113
2019-01-31,178619
2019-02-01,183699
2019-02-02,181370
2019-02-03,174184
2019-02-04,168582
2019-02-05,167154
2019-02-06,169790
2019-02-07,170181
2019-02-08,168989
2019-02-09,168888
2019-02-10,168636
2019-02-11,168375
2019-02-12,169043
2019-02-13,171474
2019-02-14,171368
2019-02-15,169639
2019-02-16,169073
2019-02-17,169275
2019-02-18,174300
2019-02-19,173984
2019-02-20,179684
2019-02-21,179581
2019-02-22,178762
2019-02-23,181165
2019-02-24,183674
2019-02-25,185999
2019-02-26,189897
2019-02-27,193646
2019-02-28,195423
2019-03-01,203715
2019-03-02,209862
2019-03-03,213939
2019-03-04,219637
2019-03-05,222496
2019-03-06,223915
2019-03-07,226533
2019-03-08,225485
2019-03-09,228450
2019-03-10,229822
2019-03-11,239234
2019-03-12,248387
2019-03-13,256503
2019-03-14,261757
2019-03-15,273585
2019-03-16,278322
2019-03-17,282259
2019-03-18,287671
