date_obj,Yew%20shortbow%20(u) price
2019-09-06,136
2019-09-07,134
2019-09-08,130
2019-09-09,130
2019-09-10,131
2019-09-11,131
2019-09-12,135
2019-09-13,135
2019-09-14,132
2019-09-15,132
2019-09-16,134
2019-09-17,134
2019-09-18,137
2019-09-19,137
2019-09-20,136
2019-09-21,136
2019-09-22,137
2019-09-23,137
2019-09-24,134
2019-09-25,134
2019-09-26,138
2019-09-27,138
2019-09-28,142
2019-09-29,142
2019-09-30,140
2019-10-01,141
2019-10-02,141
2019-10-03,140
2019-10-04,140
2019-10-05,138
2019-10-06,134
2019-10-07,134
2019-10-08,132
2019-10-09,132
2019-10-10,135
2019-10-11,135
2019-10-12,137
2019-10-13,136
2019-10-14,136
2019-10-15,136
2019-10-16,142
2019-10-17,142
2019-10-18,148
2019-10-19,151
2019-10-20,151
2019-10-21,151
2019-10-22,151
2019-10-23,150
2019-10-24,150
2019-10-25,146
2019-10-26,143
2019-10-27,143
2019-10-28,145
2019-10-29,145
2019-10-30,150
2019-10-31,150
2019-11-01,151
2019-11-02,151
2019-11-03,151
2019-11-04,151
2019-11-05,145
2019-11-06,145
2019-11-07,139
2019-11-08,139
2019-11-09,137
2019-11-10,137
2019-11-11,137
2019-11-12,137
2019-11-13,137
2019-11-14,139
2019-11-15,139
2019-11-16,144
2019-11-17,144
2019-11-18,150
2019-11-19,150
2019-11-20,156
2019-11-21,156
2019-11-22,158
2019-11-23,158
2019-11-24,158
2019-11-25,158
2019-11-26,160
2019-11-27,160
2019-11-28,165
2019-11-29,165
2019-11-30,168
2019-12-01,168
2019-12-02,170
2019-12-03,170
2019-12-04,171
2019-12-05,171
2019-12-06,173
2019-12-07,173
2019-12-08,176
2019-12-09,176
2019-12-10,175
2019-12-11,175
2019-12-12,175
2019-12-13,171
2019-12-14,171
2019-12-15,171
2019-12-16,171
2019-12-17,172
2019-12-18,172
2019-12-19,171
2019-12-20,171
2019-12-21,176
2019-12-22,177
2019-12-23,177
2019-12-24,179
2019-12-25,185
2019-12-26,185
2019-12-27,188
2019-12-28,190
2019-12-29,190
2019-12-30,187
2019-12-31,187
2020-01-01,184
2020-01-02,182
2020-01-03,182
2020-01-04,182
2020-01-05,180
2020-01-06,180
2020-01-07,178
2020-01-08,178
2020-01-09,177
2020-01-10,176
2020-01-11,179
2020-01-12,177
2020-01-13,177
2020-01-14,175
2020-01-15,174
2020-01-16,176
2020-01-17,177
2020-01-18,177
2020-01-19,177
2020-01-20,177
2020-01-21,175
2020-01-22,174
2020-01-23,176
2020-01-24,175
2020-01-25,172
2020-01-26,171
2020-01-27,173
2020-01-28,173
2020-01-29,169
2020-01-30,168
2020-01-31,168
2020-02-01,166
2020-02-02,166
2020-02-03,168
2020-02-04,167
2020-02-05,166
2020-02-06,165
2020-02-07,165
2020-02-08,164
2020-02-09,165
2020-02-10,165
2020-02-11,163
2020-02-12,162
2020-02-13,162
2020-02-14,164
2020-02-15,164
2020-02-16,161
2020-02-17,159
2020-02-18,158
2020-02-19,158
2020-02-20,154
2020-02-21,154
2020-02-22,152
2020-02-23,150
2020-02-24,154
2020-02-25,156
2020-02-26,157
2020-02-27,156
2020-02-28,155
2020-02-29,155
2020-03-01,155
2020-03-02,155
2020-03-03,155
2020-03-04,155
2020-03-05,155
2020-03-06,157
2020-03-07,157
2020-03-08,157
2020-03-09,159
2020-03-10,162
2020-03-11,163
2020-03-12,163
2020-03-13,163
2020-03-14,163
2020-03-15,162
2020-03-16,162
2020-03-17,162
2020-03-18,161
2020-03-19,161
2020-03-20,161
2020-03-21,161
2020-03-22,162
2020-03-23,164
2020-03-24,162
2020-03-25,161
2020-03-26,160
2020-03-27,156
2020-03-28,152
2020-03-29,153
2020-03-30,150
2020-03-31,150
2020-04-01,150
2020-04-02,147
2020-04-03,147
2020-04-04,142
2020-04-05,137
2020-04-06,136
2020-04-07,137
2020-04-08,136
2020-04-09,137
2020-04-10,137
2020-04-11,140
2020-04-12,144
2020-04-13,147
2020-04-14,152
2020-04-15,158
2020-04-16,162
2020-04-17,169
2020-04-18,176
2020-04-19,184
2020-04-20,188
2020-04-21,193
2020-04-22,195
2020-04-23,193
2020-04-24,193
2020-04-25,196
2020-04-26,196
2020-04-27,195
2020-04-28,193
2020-04-29,189
2020-04-30,189
2020-05-01,188
2020-05-02,188
2020-05-03,187
2020-05-04,187
2020-05-05,189
2020-05-06,186
2020-05-07,185
2020-05-08,183
2020-05-09,185
2020-05-10,185
2020-05-11,189
2020-05-12,191
2020-05-13,192
