date_obj,Gilded%202h%20sword price
2020-02-17,2900067
2020-02-18,2924340
2020-02-19,2970485
2020-02-20,2963466
2020-02-21,2963466
2020-02-22,2988042
2020-02-23,3072629
2020-02-24,3102855
2020-02-25,3113651
2020-02-26,3123143
2020-02-27,3112518
2020-02-28,3008503
2020-02-29,2915814
2020-03-01,2871184
2020-03-02,2871231
2020-03-03,2850100
2020-03-04,2850100
2020-03-05,2843870
2020-03-06,2824134
2020-03-07,2804856
2020-03-08,2813842
2020-03-09,2849222
2020-03-10,2928640
2020-03-11,2985036
2020-03-12,3059055
2020-03-13,3050264
2020-03-14,3015107
2020-03-15,2967662
2020-03-16,2909561
2020-03-17,2879409
2020-03-18,2860043
2020-03-19,2897938
2020-03-20,2964963
2020-03-21,2960376
2020-03-22,2933642
2020-03-23,2889434
2020-03-24,2876298
2020-03-25,2890253
2020-03-26,2851673
2020-03-27,2826395
2020-03-28,2819774
2020-03-29,2877380
2020-03-30,2858741
2020-03-31,2837205
2020-04-01,2820230
2020-04-02,2820520
2020-04-03,2864500
2020-04-04,2927199
2020-04-05,2880586
2020-04-06,2838832
2020-04-07,2813890
2020-04-08,2815427
2020-04-09,2806817
2020-04-10,2806817
2020-04-11,2771525
2020-04-12,2729968
2020-04-13,2739914
2020-04-14,2724585
2020-04-15,2695605
2020-04-16,2641109
2020-04-17,2574177
2020-04-18,2541402
2020-04-19,2559854
2020-04-20,2640947
2020-04-21,2727371
2020-04-22,2693019
2020-04-23,2683892
2020-04-24,2683892
2020-04-25,2661116
2020-04-26,2599755
2020-04-27,2557483
2020-04-28,2467503
2020-04-29,2344135
2020-04-30,2245208
2020-05-01,2220354
2020-05-02,2193956
2020-05-03,2185611
2020-05-04,2150936
2020-05-05,2138879
2020-05-06,2127985
2020-05-07,2080853
2020-05-08,2069465
2020-05-09,2046875
2020-05-10,2029590
2020-05-11,2025003
2020-05-12,2016155
2020-05-13,2013367
