date_obj,Black%20cavalier price
2019-03-23,18708
2019-03-24,18779
2019-03-25,18779
2019-03-26,18492
2019-03-27,18492
2019-03-28,18053
2019-03-29,18206
2019-03-30,18206
2019-03-31,18386
2019-04-01,18735
2019-04-02,18735
2019-04-03,19039
2019-04-04,18977
2019-04-05,19092
2019-04-06,19092
2019-04-07,18781
2019-04-08,18928
2019-04-09,19005
2019-04-10,18845
2019-04-11,18572
2019-04-12,18557
2019-04-13,18598
2019-04-14,18452
2019-04-15,18452
2019-04-16,18401
2019-04-17,18632
2019-04-18,18726
2019-04-19,18901
2019-04-20,19176
2019-04-21,19176
2019-04-22,19270
2019-04-23,18834
2019-04-24,18484
2019-04-25,18718
2019-04-26,18848
2019-04-27,18848
2019-04-28,18591
2019-04-29,18142
2019-04-30,17652
2019-05-01,17652
2019-05-02,17563
2019-05-03,17407
2019-05-04,17085
2019-05-05,17450
2019-05-06,18175
2019-05-07,17734
2019-05-08,17648
2019-05-09,17648
2019-05-10,17815
2019-05-11,17783
2019-05-12,17358
2019-05-13,17448
2019-05-14,17655
2019-05-15,17655
2019-05-16,18144
2019-05-17,18525
2019-05-18,18584
2019-05-19,18584
2019-05-20,18957
2019-05-21,18752
2019-05-22,19187
2019-05-23,19690
2019-05-24,19996
2019-05-25,20557
2019-05-26,20748
2019-05-27,21141
2019-05-28,21473
2019-05-29,21325
2019-05-30,21482
2019-05-31,22048
2019-06-01,22926
2019-06-02,23785
2019-06-03,24834
2019-06-04,25161
2019-06-05,25447
2019-06-06,25447
2019-06-07,26066
2019-06-08,26272
2019-06-09,26388
2019-06-10,26388
2019-06-11,26413
2019-06-12,26302
2019-06-13,25905
2019-06-14,24974
2019-06-15,24974
2019-06-16,23836
2019-06-17,23069
2019-06-18,23069
2019-06-19,22191
2019-06-20,22141
2019-06-21,22243
2019-06-22,22243
2019-06-23,21680
2019-06-24,21680
2019-06-25,21082
2019-06-26,20652
2019-06-27,20190
2019-06-28,20190
2019-06-29,19824
2019-06-30,19313
2019-07-01,19313
2019-07-02,18821
2019-07-03,18705
2019-07-04,18482
2019-07-05,18276
2019-07-06,17881
2019-07-07,17249
2019-07-08,17249
2019-07-09,16735
2019-07-10,16669
2019-07-11,16669
2019-07-12,16436
2019-07-13,16436
2019-07-14,16632
2019-07-15,16632
2019-07-16,17216
2019-07-17,17530
2019-07-18,17386
2019-07-19,17386
2019-07-20,17588
2019-07-21,17755
2019-07-22,17755
2019-07-23,17544
2019-07-24,17544
2019-07-25,17269
2019-07-26,17595
2019-07-27,17439
2019-07-28,17031
2019-07-29,17108
2019-07-30,16853
2019-07-31,16707
2019-08-01,16707
2019-08-02,16583
2019-08-03,16002
2019-08-04,16002
2019-08-05,15541
2019-08-06,15541
2019-08-07,15444
2019-08-08,15444
2019-08-09,15418
2019-08-10,15380
2019-08-11,15380
2019-08-12,15007
2019-08-13,15091
2019-08-14,15091
2019-08-15,15627
2019-08-16,16157
2019-08-17,16157
2019-08-18,16487
2019-08-19,16636
2019-08-20,16636
2019-08-21,16871
2019-08-22,17613
2019-08-23,17613
2019-08-24,17561
2019-08-24,17561
2019-08-25,17561
2019-08-25,17561
2019-08-26,17917
2019-08-27,17917
2019-08-27,17917
2019-08-28,18227
2019-08-29,18227
2019-08-30,18715
2019-08-31,18715
2019-09-01,19374
2019-09-02,19374
2019-09-03,19952
2019-09-04,20494
2019-09-05,20494
2019-09-06,20535
2019-09-07,20638
2019-09-08,20050
2019-09-09,20050
2019-09-10,19949
2019-09-11,20809
2019-09-12,20809
2019-09-13,21569
2019-09-14,21955
2019-09-15,21960
2019-09-16,22489
2019-09-17,23043
2019-09-18,22964
2019-09-19,22964
2019-09-20,23386
2019-09-21,23359
2019-09-22,23359
2019-09-23,23144
2019-09-24,23144
2019-09-25,22699
2019-09-26,22788
2019-09-27,22788
2019-09-28,23051
2019-09-29,23051
2019-09-30,23188
2019-10-01,23187
2019-10-02,23187
2019-10-03,23401
2019-10-04,23401
2019-10-05,24095
2019-10-06,23256
2019-10-07,23256
2019-10-08,22931
2019-10-09,22931
2019-10-10,22933
2019-10-11,22933
2019-10-12,23206
2019-10-13,22974
2019-10-14,22950
2019-10-15,22950
2019-10-16,22664
2019-10-17,22664
2019-10-18,21680
2019-10-19,21588
2019-10-20,21588
2019-10-21,21678
2019-10-22,21678
2019-10-23,21768
2019-10-24,21768
2019-10-25,21982
2019-10-26,21868
2019-10-27,21868
2019-10-28,21326
2019-10-29,21326
2019-10-30,21522
2019-10-31,21708
2019-11-01,21708
2019-11-02,22202
2019-11-03,21938
2019-11-04,21938
2019-11-05,21688
2019-11-06,21688
2019-11-07,21375
2019-11-08,21375
2019-11-09,20877
2019-11-10,20591
2019-11-11,20378
2019-11-12,20378
2019-11-13,20468
2019-11-14,20468
2019-11-15,20480
2019-11-16,20319
2019-11-17,20319
2019-11-18,20202
2019-11-19,20202
2019-11-20,20325
2019-11-21,20325
2019-11-22,20048
2019-11-23,20048
2019-11-24,19797
2019-11-25,19797
2019-11-26,19186
2019-11-27,19186
2019-11-28,18814
2019-11-29,18814
2019-11-30,18290
2019-12-01,18290
2019-12-02,17989
2019-12-03,17922
2019-12-04,17922
2019-12-05,17359
2019-12-06,16994
2019-12-07,16994
2019-12-08,16693
2019-12-09,16693
2019-12-10,16601
2019-12-11,16601
2019-12-12,16570
2019-12-13,16570
2019-12-14,16692
2019-12-15,16026
2019-12-16,16026
2019-12-17,15774
2019-12-18,15774
2019-12-19,15172
2019-12-20,15392
2019-12-21,15392
2019-12-22,15734
2019-12-23,15734
2019-12-24,15574
2019-12-25,15564
2019-12-26,15564
2019-12-27,15556
2019-12-28,15556
2019-12-29,15160
2019-12-30,14768
2019-12-31,14314
2020-01-01,13890
2020-01-02,13675
2020-01-03,13675
2020-01-04,13333
2020-01-05,13439
2020-01-06,13439
2020-01-07,13631
2020-01-08,13631
2020-01-09,13393
2020-01-10,13803
2020-01-11,14118
2020-01-12,14170
2020-01-13,14170
2020-01-14,13989
2020-01-15,13813
2020-01-16,13731
2020-01-17,13731
2020-01-18,13247
2020-01-19,13146
2020-01-20,13727
2020-01-21,13727
2020-01-22,13784
2020-01-23,14138
2020-01-24,14470
2020-01-25,14470
2020-01-26,14519
2020-01-27,14368
2020-01-28,14368
2020-01-29,14549
2020-01-30,14628
2020-01-31,14628
2020-02-01,14636
2020-02-02,14747
2020-02-03,14747
2020-02-04,14687
2020-02-05,14687
2020-02-06,14850
2020-02-07,14783
2020-02-08,14726
2020-02-09,15045
2020-02-10,15308
2020-02-11,15308
2020-02-12,15578
2020-02-13,15578
2020-02-14,15488
2020-02-15,15488
2020-02-16,15487
2020-02-17,15511
2020-02-18,15541
2020-02-19,15541
2020-02-20,15590
2020-02-21,15590
2020-02-22,15393
2020-02-23,15393
2020-02-24,15469
2020-02-25,15469
2020-02-26,15309
2020-02-27,14986
2020-02-28,14926
2020-02-29,14926
2020-03-01,14826
2020-03-02,14826
2020-03-03,14781
2020-03-04,14781
2020-03-05,14721
2020-03-06,14758
2020-03-07,14758
2020-03-08,14643
2020-03-09,14554
2020-03-10,14253
2020-03-11,14253
2020-03-12,13984
2020-03-13,13984
2020-03-14,13982
2020-03-15,13982
2020-03-16,13753
2020-03-17,13688
2020-03-18,13811
2020-03-19,13831
2020-03-20,13962
2020-03-21,14074
2020-03-22,14221
2020-03-23,14328
2020-03-24,14322
2020-03-25,13985
2020-03-26,13515
2020-03-27,13379
2020-03-28,13430
2020-03-29,13343
2020-03-30,13659
2020-03-31,13894
2020-04-01,14034
2020-04-02,13921
2020-04-03,13921
2020-04-04,13897
2020-04-05,13916
2020-04-06,13652
2020-04-07,13743
2020-04-08,13641
2020-04-09,13731
2020-04-10,13731
2020-04-11,13493
2020-04-12,13450
2020-04-13,13030
2020-04-14,12791
2020-04-15,12607
2020-04-16,12607
2020-04-17,12415
2020-04-18,12418
2020-04-19,12689
2020-04-20,12193
2020-04-21,12303
2020-04-22,12327
2020-04-23,12582
2020-04-24,12799
2020-04-25,12933
2020-04-26,13158
2020-04-27,13373
2020-04-28,13468
2020-04-29,13433
2020-04-30,13517
2020-05-01,13430
2020-05-02,13541
2020-05-03,13625
2020-05-04,13590
2020-05-05,13289
2020-05-06,12907
2020-05-07,12871
2020-05-08,12871
2020-05-09,12872
2020-05-10,12969
2020-05-11,12969
2020-05-12,13005
2020-05-13,13108
