date_obj,3rd%20age%20cloak price
2017-03-05,778270652
2017-03-06,778270652
2017-03-07,778270652
2017-03-08,778270652
2017-03-09,778270652
2017-03-10,778270652
2017-03-11,778270652
2017-03-12,778270652
2017-03-13,778270652
2017-03-14,778270652
2017-03-15,778270652
2017-03-16,778270652
2017-03-17,778270652
2017-03-18,778270652
2017-03-19,778270652
2017-03-20,778270652
2017-03-21,778270652
2017-03-22,739421621
2017-03-23,739421621
2017-03-24,739421621
2017-03-25,739421621
2017-03-26,739421621
2017-03-27,739421621
2017-03-28,739421621
2017-03-29,739421621
2017-03-30,739421621
2017-03-31,739421621
2017-04-01,739421621
2017-04-02,739421621
2017-04-03,739421621
2017-04-04,739421621
2017-04-05,739421621
2017-04-12,739421621
2017-04-13,739421621
2017-04-14,702450539
2017-04-15,702450539
2017-04-16,702450539
2017-04-17,702450539
2017-04-18,702450539
2017-04-19,702450539
2017-04-20,702450539
2017-04-21,702450539
2017-04-22,702450539
2017-04-23,702450539
2017-04-24,702450539
2017-04-25,289102540
2017-04-26,289102540
2017-04-27,289102540
2017-04-28,289102540
2017-04-29,289102540
2017-04-30,289102540
2017-05-01,289102540
2017-05-02,289102540
2017-05-03,289102540
2017-05-04,289102540
2017-05-05,289102540
2017-05-06,289102540
2017-05-07,289102540
2017-05-08,289102540
2017-05-09,289102540
2017-05-10,289102540
2017-05-11,289102540
2017-05-12,289102540
2017-05-13,289102540
2017-05-14,288826459
2017-05-15,288826459
2017-05-16,288826459
2017-05-17,288826459
2017-05-18,288826459
2017-05-19,288826459
2017-05-20,288826459
2017-05-21,288826459
2017-05-22,288826459
2017-05-23,288826459
2017-05-24,288826459
2017-05-25,288826459
2017-05-26,288826459
2017-05-27,288826459
2017-05-28,288826459
2017-05-29,288826459
2017-05-30,288826459
2017-05-31,288826459
2017-06-01,276791118
2017-06-02,276791118
2017-06-03,276791118
2017-06-04,276791118
2017-06-05,276791118
2017-06-06,276791118
2017-06-07,276791118
2017-06-08,276791118
2017-06-09,276791118
2017-06-10,276791118
2017-06-11,276791118
2017-06-12,276791118
2017-06-13,276791118
2017-06-14,276791118
2017-06-15,276791118
2017-06-16,266770100
2017-06-17,266770100
2017-06-18,266770100
2017-06-19,266770100
2017-06-20,266770100
2017-06-21,266770100
2017-06-22,266770100
2017-06-23,266770100
2017-06-24,266770100
2017-06-25,266770100
2017-06-26,266770100
2017-06-27,266770100
2017-06-28,266770100
2017-06-29,266770100
2017-06-30,277847275
2017-07-01,277847275
2017-07-02,277847275
2017-07-03,277847275
2017-07-04,277847275
2017-07-05,277847275
2017-07-06,277847275
2017-07-07,277847275
2017-07-08,277847275
2017-07-09,277847275
2017-07-13,277847275
2017-07-14,277847275
2017-07-15,277847275
2017-07-16,277847275
2017-07-17,290366560
2017-07-18,290366560
2017-07-19,290366560
2017-07-20,290366560
2017-07-21,290366560
2017-07-22,290366560
2017-07-23,290366560
2017-07-24,290366560
2017-07-25,290366560
2017-07-26,290366560
2017-07-27,290366560
2017-07-28,290366560
2017-07-29,290366560
2017-07-30,290366560
2017-07-31,290366560
2017-08-01,290366560
2017-08-02,290366560
2017-08-03,290366560
2017-08-04,290366560
2017-08-05,303346482
2017-08-06,303346482
2017-08-07,303346482
2017-08-08,303346482
2017-08-09,303346482
2017-08-10,303346482
2017-08-11,303346482
2017-08-12,303346482
2017-08-13,303346482
2017-08-14,303346482
2017-08-15,303346482
2017-08-16,303346482
2017-08-17,303346482
2017-08-18,303346482
2017-08-19,303346482
2017-08-20,303346482
2017-08-21,303346482
2017-08-22,317152408
2017-08-23,317152408
2017-08-24,317152408
2017-08-25,317152408
2017-08-26,317152408
2017-08-27,317152408
2017-08-28,317152408
2017-08-29,317152408
2017-08-30,317152408
2017-08-31,317152408
2017-09-01,317152408
2017-09-02,317152408
2017-09-03,317152408
2017-09-04,317152408
2017-09-05,317152408
2017-09-06,317152408
2017-09-07,317152408
2017-09-08,317152408
2017-09-09,330972758
2017-09-10,330972758
2017-09-11,330972758
2017-09-12,330972758
2017-09-13,330972758
2017-09-14,330972758
2017-09-15,330972758
2017-09-16,330972758
2017-09-17,330972758
2017-09-18,330972758
2017-09-19,330972758
2017-09-20,330972758
2017-09-21,330972758
2017-09-22,345052124
2017-09-23,345052124
2017-09-24,345052124
2017-09-25,345052124
2017-09-26,345052124
2017-09-27,345052124
2017-09-28,345052124
2017-09-29,345052124
2017-09-30,345052124
2017-10-01,345052124
2017-10-02,345052124
2017-10-03,345052124
2017-10-04,345052124
2017-10-05,345052124
2017-10-06,345052124
2017-10-07,345052124
2017-10-08,358286463
2017-10-09,358286463
2017-10-10,358286463
2017-10-11,358286463
2017-10-12,358286463
2017-10-13,358286463
2017-10-14,358286463
2017-10-15,358286463
2017-10-16,358286463
2017-10-17,358286463
2017-10-18,358286463
2017-10-19,358286463
2017-10-20,358286463
2017-10-21,371616279
2017-10-22,371616279
2017-10-23,371616279
2017-10-24,371616279
2017-10-25,371616279
2017-10-26,371616279
2017-10-27,371616279
2017-10-28,371616279
2017-10-29,371616279
2017-10-30,371616279
2017-10-31,371616279
2017-11-01,371616279
2017-11-02,371616279
2017-11-03,371616279
2017-11-04,371616279
2017-11-05,371616279
2017-11-06,371616279
2017-11-07,386589119
2017-11-08,386589119
2017-11-09,386589119
2017-11-10,386589119
2017-11-11,386589119
2017-11-12,386589119
2017-11-13,386589119
2017-11-14,386589119
2017-11-15,386589119
2017-11-16,386589119
2017-11-17,386589119
2017-11-18,386589119
2017-11-19,386589119
2017-11-20,386589119
2017-11-21,386589119
2017-11-22,386589119
2017-11-23,386589119
2017-11-24,386589119
2017-11-25,386589119
2017-11-26,386589119
2017-11-27,386589119
2017-11-28,386589119
2017-11-29,386589119
2017-11-30,386589119
2017-12-01,373512506
2017-12-02,373512506
2017-12-03,373512506
2017-12-04,373512506
2017-12-05,373512506
2017-12-06,373512506
2017-12-07,373512506
2017-12-08,373512506
2017-12-09,373512506
2017-12-10,373512506
2017-12-11,373512506
2017-12-12,383598619
2017-12-13,383598619
2017-12-14,383598619
2017-12-15,383598619
2017-12-16,383598619
2017-12-17,383598619
2017-12-18,383598619
2017-12-19,383598619
2017-12-20,383598619
2017-12-21,383598619
2017-12-22,383598619
2017-12-23,383598619
2017-12-24,383598619
2017-12-25,383598619
2017-12-26,383598619
2017-12-27,388116188
2017-12-28,388116188
2017-12-29,388116188
2017-12-30,388116188
2017-12-31,388116188
2018-01-01,388116188
2018-01-02,388116188
2018-01-03,388116188
2018-01-04,388116188
2018-01-05,388116188
2018-01-06,388116188
2018-01-07,388116188
2018-01-08,388116188
2018-01-09,388116188
2018-01-10,388116188
2018-01-11,404062602
2018-01-12,404062602
2018-01-13,404062602
2018-01-14,404062602
2018-01-15,404062602
2018-01-16,404062602
2018-01-17,404062602
2018-01-18,404062602
2018-01-19,404062602
2018-01-20,404062602
2018-01-21,404062602
2018-01-22,404062602
2018-01-23,421957247
2018-01-24,421957247
2018-01-25,421957247
2018-01-26,421957247
2018-01-27,421957247
2018-01-28,421957247
2018-01-29,421957247
2018-01-30,421957247
2018-01-31,421957247
2018-02-01,421957247
2018-02-02,421957247
2018-02-03,440853407
2018-02-04,440853407
2018-02-05,440853407
2018-02-06,440853407
2018-02-07,440853407
2018-02-08,440853407
2018-02-09,440853407
2018-02-10,440853407
2018-02-11,440853407
2018-02-12,440853407
2018-02-13,440853407
2018-02-14,440853407
2018-02-15,440853407
2018-02-16,440853407
2018-02-17,440853407
2018-02-18,440853407
2018-02-19,440853407
2018-02-20,440853407
2018-02-21,459500190
2018-02-22,459500190
2018-02-23,459500190
2018-02-24,459500190
2018-02-25,459500190
2018-02-26,459500190
2018-02-27,459500190
2018-02-28,459500190
2018-03-01,459500190
2018-03-02,459500190
2018-03-03,459500190
2018-03-04,459500190
2018-03-05,459500190
2018-03-06,459500190
2018-03-07,459500190
2018-03-08,480175555
2018-03-09,480175555
2018-03-10,480175555
2018-03-11,480175555
2018-03-12,480175555
2018-03-13,480175555
2018-03-14,480175555
2018-03-15,480175555
2018-03-16,480175555
2018-03-17,480175555
2018-03-18,480175555
2018-03-19,480175555
2018-03-20,480175555
2018-03-21,480175555
2018-03-22,480175555
2018-03-23,501584358
2018-03-24,501584358
2018-03-25,501584358
2018-03-26,501584358
2018-03-27,501584358
2018-03-28,501584358
2018-03-29,501584358
2018-03-30,501584358
2018-03-31,501584358
2018-04-01,501584358
2018-04-02,501584358
2018-04-03,501584358
2018-04-04,501584358
2018-04-05,501584358
2018-04-06,501584358
2018-04-07,501584358
2018-04-08,501584358
2018-04-09,523983952
2018-04-10,523983952
2018-04-11,523983952
2018-04-12,523983952
2018-04-13,523983952
2018-04-14,523983952
2018-04-15,523983952
2018-04-16,523983952
2018-04-17,523983952
2018-04-18,523983952
2018-04-19,523983952
2018-04-20,523983952
2018-04-21,523983952
2018-04-22,523983952
2018-04-23,523983952
2018-04-24,523983952
2018-04-25,521929982
2018-04-26,521929982
2018-04-27,521929982
2018-04-28,521929982
2018-04-29,521929982
2018-04-30,521929982
2018-05-01,521929982
2018-05-02,521929982
2018-05-03,521929982
2018-05-04,521929982
2018-05-05,521929982
2018-05-06,521929982
2018-05-07,521929982
2018-05-08,521929982
2018-05-09,521929982
2018-05-10,521929982
2018-05-11,521929982
2018-05-12,500116072
2018-05-13,500116072
2018-05-14,500116072
2018-05-15,500116072
2018-05-16,500116072
2018-05-17,500116072
2018-05-18,500116072
2018-05-19,500116072
2018-05-20,500116072
2018-05-21,500116072
2018-05-22,500116072
2018-05-23,500116072
2018-05-24,500116072
2018-05-25,500116072
2018-05-26,500116072
2018-05-27,500116072
2018-05-28,500116072
2018-05-29,476557423
2018-05-30,476557423
2018-05-31,476557423
2018-06-01,476557423
2018-06-02,476557423
2018-06-03,476557423
2018-06-04,476557423
2018-06-05,476557423
2018-06-06,476557423
2018-06-07,476557423
2018-06-08,476557423
2018-06-09,476557423
2018-06-10,476557423
2018-06-11,476557423
2018-06-12,476557423
2018-06-13,476557423
2018-06-14,454018627
2018-06-15,454018627
2018-06-16,454018627
2018-06-17,454018627
2018-06-18,454018627
2018-06-19,454018627
2018-06-20,454018627
2018-06-21,454018627
2018-06-22,432035106
2018-06-23,432035106
2018-06-24,432035106
2018-06-25,432035106
2018-06-26,432035106
2018-06-27,432035106
2018-06-28,432035106
2018-06-29,432035106
2018-06-30,432035106
2018-07-01,432035106
2018-07-02,432035106
2018-07-03,432035106
2018-07-04,432035106
2018-07-05,432035106
2018-07-06,410699121
2018-07-07,410699121
2018-07-08,410699121
2018-07-09,410699121
2018-07-10,410699121
2018-07-11,410699121
2018-07-12,410699121
2018-07-13,410699121
2018-07-14,410699121
2018-07-15,410699121
2018-07-16,410699121
2018-07-17,410699121
2018-07-18,410699121
2018-07-19,410699121
2018-07-20,410699121
2018-07-21,410699121
2018-07-22,410699121
2018-07-23,410699121
2018-07-24,410699121
2018-07-25,410699121
2018-07-26,410699121
2018-07-27,410699121
2018-07-28,410699121
2018-07-29,410699121
2018-07-30,410699121
2018-07-31,410699121
2018-08-01,410699121
2018-08-02,410699121
2018-08-03,397992747
2018-08-04,397992747
2018-08-05,397992747
2018-08-06,397992747
2018-08-07,397992747
2018-08-08,397992747
2018-08-09,397992747
2018-08-10,397992747
2018-08-11,397992747
2018-08-12,397992747
2018-08-14,397992747
2018-08-16,397992747
2018-08-17,397992747
2018-08-18,397992747
2018-08-19,397992747
2018-08-20,378180099
2018-08-21,378180099
2018-08-22,378180099
2018-08-23,378180099
2018-08-24,378180099
2018-08-25,378180099
2018-08-26,378180099
2018-08-27,378180099
2018-08-28,378180099
2018-08-29,378180099
2018-08-30,378180099
2018-08-31,378180099
2018-09-01,378180099
2018-09-02,378180099
2018-09-03,378180099
2018-09-04,378180099
2018-09-05,378180099
2018-09-06,378180099
2018-09-07,378180099
2018-09-08,378180099
2018-09-09,378180099
2018-09-10,378180099
2018-09-11,378180099
2018-09-12,378180099
2018-09-13,378180099
2018-09-14,378180099
2018-09-15,359271094
2018-09-16,359271094
2018-09-17,359271094
2018-09-18,359271094
2018-09-19,359271094
2018-09-20,359271094
2018-09-21,359271094
2018-09-22,359271094
2018-09-23,359271094
2018-09-24,359271094
2018-09-25,359271094
2018-09-26,359271094
2018-09-27,359271094
2018-09-28,359271094
2018-09-29,359271094
2018-09-30,359271094
2018-10-01,359271094
2018-10-02,359271094
2018-10-03,359271094
2018-10-04,359271094
2018-10-05,359271094
2018-10-06,359271094
2018-10-07,341420538
2018-10-08,341420538
2018-10-09,341420538
2018-10-10,341420538
2018-10-11,341420538
2018-10-12,341420538
2018-10-13,341420538
2018-10-14,341420538
2018-10-15,341420538
2018-10-16,341420538
2018-10-17,341420538
2018-10-18,341420538
2018-10-19,341420538
2018-10-20,341420538
2018-10-21,341420538
