date_obj,Gilded%20kiteshield price
2019-02-22,2058085
2019-02-23,2066363
2019-02-24,2033334
2019-02-25,2019537
2019-02-26,2019537
2019-02-27,2048409
2019-02-28,2048409
2019-03-01,2050087
2019-03-02,2050087
2019-03-03,2049764
2019-03-04,2042690
2019-03-05,2042690
2019-03-06,2032071
2019-03-07,2032071
2019-03-08,2032071
2019-03-09,2027701
2019-03-10,2027701
2019-03-11,2009556
2019-03-12,1997550
2019-03-13,1997550
2019-03-14,1996247
2019-03-15,1996247
2019-03-16,1946954
2019-03-17,1938666
2019-03-18,1938666
2019-03-19,1904684
2019-03-20,1889784
2019-03-21,1908290
2019-03-22,1908290
2019-03-23,1902276
2019-03-24,1902276
2019-03-25,1907300
2019-03-26,1945469
2019-03-27,1945469
2019-03-28,1965762
2019-03-29,1997555
2019-03-30,1997555
2019-03-31,1981535
2019-04-01,1981535
2019-04-02,1976480
2019-04-03,1987320
2019-04-04,1987320
2019-04-05,1986493
2019-04-06,1986493
2019-04-07,2015231
2019-04-08,2015231
2019-04-09,2003846
2019-04-10,2003846
2019-04-11,2020197
2019-04-12,1981300
2019-04-13,1958538
2019-04-14,1958538
2019-04-15,1945807
2019-04-16,1960677
2019-04-17,1960677
2019-04-18,1962931
2019-04-19,1962931
2019-04-20,1936934
2019-04-21,1936934
2019-04-22,1909355
2019-04-23,1943448
2019-04-24,1943448
2019-04-25,1914956
2019-04-26,1899495
2019-04-27,1899495
2019-04-28,1856409
2019-04-29,1856409
2019-04-30,1840851
2019-05-01,1840851
2019-05-02,1846180
2019-05-03,1857839
2019-05-04,1857839
2019-05-05,1845698
2019-05-06,1845698
2019-05-07,1821371
2019-05-08,1821371
2019-05-09,1809724
2019-05-10,1786079
2019-05-11,1744130
2019-05-12,1724092
2019-05-13,1713695
2019-05-14,1688699
2019-05-15,1688699
2019-05-16,1654342
2019-05-17,1654342
2019-05-18,1619049
2019-05-19,1619049
2019-05-20,1581363
2019-05-21,1581363
2019-05-22,1554325
2019-05-23,1554325
2019-05-24,1537700
2019-05-25,1535772
2019-05-26,1535772
2019-05-27,1523341
2019-05-28,1523341
2019-05-29,1531072
2019-05-30,1531072
2019-05-31,1538960
2019-06-01,1538960
2019-06-02,1542447
2019-06-03,1542447
2019-06-04,1574898
2019-06-05,1580960
2019-06-06,1580960
2019-06-07,1570612
2019-06-08,1570612
2019-06-09,1556100
2019-06-10,1556100
2019-06-11,1549439
2019-06-12,1549439
2019-06-13,1560978
2019-06-14,1597298
2019-06-15,1597298
2019-06-16,1562027
2019-06-17,1562027
2019-06-18,1567934
2019-06-19,1567934
2019-06-20,1601950
2019-06-21,1601950
2019-06-22,1616923
2019-06-23,1616923
2019-06-24,1642802
2019-06-25,1642802
2019-06-26,1686378
2019-06-27,1714890
2019-06-28,1714890
2019-06-29,1767569
2019-06-30,1767569
2019-07-01,1838185
2019-07-02,1838185
2019-07-03,1916547
2019-07-04,1916547
2019-07-05,1992754
2019-07-06,1992754
2019-07-07,2047811
2019-07-08,2047811
2019-07-09,1988624
2019-07-10,1951097
2019-07-11,1951097
2019-07-12,1935237
2019-07-13,1935237
2019-07-14,1940080
2019-07-15,1940080
2019-07-16,1964441
2019-07-17,2046888
2019-07-18,2046888
2019-07-19,2066555
2019-07-20,2066555
2019-07-21,2067127
2019-07-22,2067127
2019-07-23,2091650
2019-07-24,2091650
2019-07-25,2087632
2019-07-26,2087632
2019-07-27,2063603
2019-07-28,2063603
2019-07-29,2055543
2019-07-30,2061017
2019-07-31,2053417
2019-08-01,2053417
2019-08-02,2005336
2019-08-03,2002004
2019-08-04,2002004
2019-08-05,1964721
2019-08-06,1964721
2019-08-07,1980680
2019-08-08,1980680
2019-08-09,1980680
2019-08-10,1986294
2019-08-11,1986294
2019-08-12,2001204
2019-08-13,2001204
2019-08-14,1983488
2019-08-15,1983488
2019-08-16,1971459
2019-08-17,1971459
2019-08-18,1964359
2019-08-19,1964359
2019-08-20,1962827
2019-08-21,1962827
2019-08-22,1956337
2019-08-23,1956337
2019-08-24,1960395
2019-08-24,1960395
2019-08-25,1960395
2019-08-25,1960395
2019-08-26,1970712
2019-08-26,1970712
2019-08-27,1970712
2019-08-27,1970712
2019-08-28,1973995
2019-08-29,1973995
2019-08-30,1998611
2019-08-31,1998611
2019-09-01,1985276
2019-09-02,1985276
2019-09-03,2021337
2019-09-04,2021337
2019-09-05,2004323
2019-09-06,2004323
2019-09-07,1998571
2019-09-08,2022702
2019-09-09,2022702
2019-09-10,2037591
2019-09-11,2037591
2019-09-12,2091107
2019-09-13,2091107
2019-09-14,2135973
2019-09-15,2135973
2019-09-16,2186112
2019-09-17,2186112
2019-09-18,2214172
2019-09-19,2214172
2019-09-20,2214172
2019-09-21,2190218
2019-09-22,2190218
2019-09-23,2173129
2019-09-24,2173129
2019-09-25,2173129
2019-09-26,2167713
2019-09-27,2167713
2019-09-28,2219624
2019-09-29,2219624
2019-09-30,2240629
2019-10-01,2240629
2019-10-02,2240239
2019-10-03,2240239
2019-10-04,2240239
2019-10-05,2220012
2019-10-06,2206118
2019-10-07,2206118
2019-10-08,2234154
2019-10-09,2234154
2019-10-10,2224733
2019-10-11,2224733
2019-10-12,2225496
2019-10-13,2225496
2019-10-14,2222369
2019-10-15,2222369
2019-10-16,2246558
2019-10-17,2246558
2019-10-18,2246558
2019-10-19,2271667
2019-10-20,2271667
2019-10-21,2267171
2019-10-22,2267171
2019-10-23,2275272
2019-10-24,2275272
2019-10-25,2279000
2019-10-26,2279000
2019-10-27,2339489
2019-10-28,2400818
2019-10-29,2400818
2019-10-30,2400818
2019-10-31,2397835
2019-11-01,2397835
2019-11-02,2408159
2019-11-03,2408159
2019-11-04,2415008
2019-11-05,2415008
2019-11-06,2415008
2019-11-07,2387088
2019-11-08,2387088
2019-11-09,2401444
2019-11-10,2401444
2019-11-11,2425771
2019-11-12,2425771
2019-11-13,2402558
2019-11-14,2402558
2019-11-15,2357545
2019-11-16,2357545
2019-11-17,2346823
2019-11-18,2346823
2019-11-19,2364654
2019-11-20,2364654
2019-11-21,2364654
2019-11-22,2381326
2019-11-23,2381326
2019-11-24,2399066
2019-11-25,2399066
2019-11-26,2360724
2019-11-27,2360724
2019-11-28,2359872
2019-11-29,2359872
2019-11-30,2383837
2019-12-01,2383837
2019-12-02,2385775
2019-12-03,2385775
2019-12-04,2353923
2019-12-05,2353923
2019-12-06,2362696
2019-12-07,2362696
2019-12-08,2362696
2019-12-09,2344143
2019-12-10,2328249
2019-12-11,2328249
2019-12-12,2317814
2019-12-13,2317814
2019-12-14,2287020
2019-12-15,2287020
2019-12-16,2312447
2019-12-17,2312447
2019-12-18,2318151
2019-12-19,2318151
2019-12-20,2318151
2019-12-21,2339110
2019-12-22,2339110
2019-12-23,2322744
2019-12-24,2322744
2019-12-25,2318412
2019-12-26,2318412
2019-12-27,2327670
2019-12-28,2327670
2019-12-29,2322206
2019-12-30,2322206
2019-12-31,2296775
2020-01-01,2296775
2020-01-02,2283258
2020-01-03,2283258
2020-01-04,2283258
2020-01-05,2302520
2020-01-06,2302520
2020-01-07,2323164
2020-01-08,2323164
2020-01-09,2347629
2020-01-10,2347629
2020-01-11,2335910
2020-01-12,2335910
2020-01-13,2329954
2020-01-14,2329954
2020-01-15,2375599
2020-01-16,2375599
2020-01-17,2461412
2020-01-18,2461412
2020-01-19,2459975
2020-01-20,2459975
2020-01-21,2421213
2020-01-22,2421213
2020-01-23,2348184
2020-01-24,2348184
2020-01-25,2348536
2020-01-26,2348536
2020-01-27,2314531
2020-01-28,2314531
2020-01-29,2263506
2020-01-30,2263506
2020-01-31,2284329
2020-02-01,2284329
2020-02-02,2293506
2020-02-03,2293506
2020-02-04,2251134
2020-02-05,2251134
2020-02-06,2240398
2020-02-07,2240398
2020-02-08,2207486
2020-02-09,2207486
2020-02-10,2222201
2020-02-11,2222201
2020-02-12,2184476
2020-02-13,2184476
2020-02-14,2163065
2020-02-15,2163065
2020-02-16,2142279
2020-02-17,2142279
2020-02-18,2141244
2020-02-19,2141244
2020-02-20,2132993
2020-02-21,2132993
2020-02-22,2072465
2020-02-23,2072465
2020-02-24,2059078
2020-02-25,2059078
2020-02-26,2097885
2020-02-27,2097885
2020-02-28,2089765
2020-02-29,2089765
2020-03-01,2079558
2020-03-02,2079558
2020-03-03,2101746
2020-03-04,2101746
2020-03-05,2088725
2020-03-06,2080871
2020-03-07,2080871
2020-03-08,2099508
2020-03-09,2099508
2020-03-10,2088854
2020-03-11,2088854
2020-03-12,2041032
2020-03-13,2041032
2020-03-14,2044278
2020-03-15,2044278
2020-03-16,2017768
2020-03-17,2017768
2020-03-18,2004474
2020-03-19,2004474
2020-03-20,2059778
2020-03-21,2059778
2020-03-22,2031135
2020-03-23,2031135
2020-03-24,1995419
2020-03-25,1995419
2020-03-26,1970686
2020-03-27,1970686
2020-03-28,1975147
2020-03-29,1994806
2020-03-30,1969026
2020-03-31,1969026
2020-04-01,1959834
2020-04-02,1959834
2020-04-03,1939156
2020-04-04,1914250
2020-04-05,1914250
2020-04-06,1941745
2020-04-07,1941745
2020-04-08,1920074
2020-04-09,1920074
2020-04-10,1913678
2020-04-11,1937238
2020-04-12,1937238
2020-04-13,1963187
2020-04-14,1953616
2020-04-15,1933213
2020-04-16,1933213
2020-04-17,1922582
2020-04-18,1919215
2020-04-19,1863446
2020-04-20,1863446
2020-04-21,1844550
2020-04-22,1816920
2020-04-23,1816920
2020-04-24,1786192
2020-04-25,1786192
2020-04-26,1819641
2020-04-27,1822844
2020-04-28,1820140
2020-04-29,1820140
2020-04-30,1816143
2020-05-01,1816143
2020-05-02,1801435
2020-05-03,1765584
2020-05-04,1765584
2020-05-05,1765356
2020-05-06,1746521
2020-05-07,1746521
2020-05-08,1758282
2020-05-09,1724704
2020-05-10,1724704
2020-05-11,1704489
2020-05-12,1704489
2020-05-13,1659248
