date_obj,Yew%20sapling price
2019-04-10,84571
2019-04-11,84290
2019-04-12,83029
2019-04-13,80453
2019-04-14,77194
2019-04-15,76151
2019-04-16,75609
2019-04-17,75015
2019-04-18,75687
2019-04-19,76844
2019-04-20,76431
2019-04-21,77021
2019-04-22,78561
2019-04-23,78904
2019-04-24,79178
2019-04-25,80236
2019-04-26,80885
2019-04-27,80181
2019-04-28,79418
2019-04-29,79297
2019-04-30,79970
2019-05-01,81663
2019-05-02,82208
2019-05-03,81931
2019-05-04,80965
2019-05-05,80217
2019-05-06,80029
2019-05-07,79938
2019-05-08,79715
2019-05-09,79256
2019-05-10,78851
2019-05-11,79219
2019-05-12,78665
2019-05-13,78909
2019-05-14,78804
2019-05-15,80071
2019-05-16,80250
2019-05-17,79907
2019-05-18,79532
2019-05-19,79356
2019-05-20,78975
2019-05-21,78998
2019-05-22,78765
2019-05-23,79129
2019-05-24,79074
2019-05-25,78974
2019-05-26,78290
2019-05-27,76313
2019-05-28,75843
2019-05-29,75587
2019-05-30,76913
2019-05-31,77001
2019-06-01,76775
2019-06-02,75615
2019-06-03,74842
2019-06-04,73897
2019-06-05,73058
2019-06-06,73237
2019-06-07,73119
2019-06-08,74837
2019-06-09,74374
2019-06-10,73945
2019-06-11,73971
2019-06-12,75244
2019-06-13,75211
2019-06-14,74822
2019-06-15,74248
2019-06-16,74238
2019-06-17,74308
2019-06-18,73572
2019-06-19,73488
2019-06-20,73129
2019-06-21,72078
2019-06-22,71828
2019-06-23,71542
2019-06-24,71770
2019-06-25,73226
2019-06-26,71961
2019-06-27,70378
2019-06-28,69821
2019-06-29,70277
2019-06-30,69592
2019-07-01,69087
2019-07-02,69307
2019-07-03,70164
2019-07-04,70131
2019-07-05,70950
2019-07-06,71183
2019-07-07,70663
2019-07-08,70449
2019-07-09,72133
2019-07-10,74485
2019-07-11,73658
2019-07-12,73955
2019-07-13,76674
2019-07-14,78961
2019-07-15,78259
2019-07-16,79218
2019-07-17,78131
2019-07-18,77613
2019-07-19,77916
2019-07-20,77715
2019-07-21,78226
2019-07-22,79889
2019-07-23,83709
2019-07-24,84407
2019-07-25,88595
2019-07-26,93016
2019-07-27,94939
2019-07-28,94735
2019-07-29,94220
2019-07-30,93390
2019-07-31,92223
2019-08-01,91341
2019-08-02,90770
2019-08-03,87774
2019-08-04,85089
2019-08-05,83377
2019-08-06,81917
2019-08-07,80749
2019-08-08,80398
2019-08-09,79232
2019-08-10,78366
2019-08-11,76595
2019-08-12,75035
2019-08-13,73213
2019-08-14,72041
2019-08-15,71740
2019-08-16,71255
2019-08-17,70506
2019-08-18,70519
2019-08-19,70691
2019-08-20,72354
2019-08-21,72247
2019-08-22,72960
2019-08-23,71904
2019-08-24,72984
2019-08-24,72984
2019-08-25,72689
2019-08-25,72689
2019-08-26,73397
2019-08-26,73397
2019-08-27,73182
2019-08-27,73182
2019-08-28,74571
2019-08-29,74391
2019-08-30,76157
2019-08-31,77481
2019-09-01,79540
2019-09-02,81313
2019-09-03,80176
2019-09-04,77890
2019-09-05,76333
2019-09-06,75980
2019-09-07,75891
2019-09-08,74577
2019-09-09,74740
2019-09-10,74313
2019-09-11,74758
2019-09-12,74286
2019-09-13,73470
2019-09-14,72900
2019-09-15,72191
2019-09-16,72034
2019-09-17,72749
2019-09-18,72291
2019-09-19,72202
2019-09-20,71479
2019-09-21,71086
2019-09-22,71436
2019-09-23,71053
2019-09-24,72321
2019-09-25,73508
2019-09-26,74241
2019-09-27,73874
2019-09-28,73531
2019-09-29,74502
2019-09-30,75881
2019-10-01,77549
2019-10-02,81190
2019-10-03,84057
2019-10-04,86874
2019-10-05,86066
2019-10-06,84807
2019-10-07,84469
2019-10-08,84800
2019-10-09,85846
2019-10-10,87894
2019-10-11,87105
2019-10-12,87784
2019-10-13,88131
2019-10-14,88134
2019-10-15,88279
2019-10-16,89116
2019-10-17,88659
2019-10-18,88177
2019-10-19,87004
2019-10-20,84072
2019-10-21,82861
2019-10-22,83166
2019-10-23,82440
2019-10-24,81883
2019-10-25,81567
2019-10-26,80529
2019-10-27,78890
2019-10-28,78892
2019-10-29,78497
2019-10-30,78753
2019-10-31,78371
2019-11-01,78077
2019-11-02,79706
2019-11-03,79327
2019-11-04,80446
2019-11-05,83144
2019-11-06,85433
2019-11-07,85459
2019-11-08,85623
2019-11-09,86221
2019-11-10,84840
2019-11-11,84366
2019-11-12,83832
2019-11-13,83462
2019-11-14,83288
2019-11-15,82319
2019-11-16,81289
2019-11-17,80881
2019-11-18,79822
2019-11-19,79537
2019-11-20,79306
2019-11-21,79413
2019-11-22,78652
2019-11-23,78958
2019-11-24,78596
2019-11-25,78224
2019-11-26,78650
2019-11-27,77941
2019-11-28,78469
2019-11-29,79612
2019-11-30,79945
2019-12-01,79507
2019-12-02,79441
2019-12-03,81612
2019-12-04,83428
2019-12-05,84496
2019-12-06,84434
2019-12-07,82569
2019-12-08,81740
2019-12-09,81629
2019-12-10,81853
2019-12-11,81573
2019-12-12,81312
2019-12-13,80882
2019-12-14,80734
2019-12-15,80277
2019-12-16,80134
2019-12-17,79852
2019-12-18,79650
2019-12-19,79331
2019-12-20,78887
2019-12-21,79775
2019-12-22,78497
2019-12-23,77082
2019-12-24,77877
2019-12-25,77543
2019-12-26,76885
2019-12-27,76535
2019-12-28,75961
2019-12-29,75167
2019-12-30,74246
2019-12-31,74983
2020-01-01,74589
2020-01-02,75354
2020-01-03,75445
2020-01-04,75249
2020-01-05,74841
2020-01-06,74143
2020-01-07,73938
2020-01-08,74802
2020-01-09,75450
2020-01-10,75068
2020-01-11,75862
2020-01-12,75429
2020-01-13,76765
2020-01-14,78025
2020-01-15,78368
2020-01-16,78072
2020-01-17,77466
2020-01-18,76844
2020-01-19,76182
2020-01-20,75940
2020-01-21,76152
2020-01-22,77437
2020-01-23,76886
2020-01-24,76821
2020-01-25,75875
2020-01-26,75311
2020-01-27,74795
2020-01-28,74213
2020-01-29,74007
2020-01-30,73601
2020-01-31,73598
2020-02-01,74235
2020-02-02,72266
2020-02-03,71641
2020-02-04,71615
2020-02-05,72210
2020-02-06,69963
2020-02-07,68860
2020-02-08,65838
2020-02-09,62546
2020-02-10,61035
2020-02-11,62445
2020-02-12,64249
2020-02-13,65350
2020-02-14,65631
2020-02-15,64365
2020-02-16,63942
2020-02-17,63305
2020-02-18,62927
2020-02-19,63576
2020-02-20,63772
2020-02-21,63379
2020-02-22,63022
2020-02-23,62725
2020-02-24,62327
2020-02-25,62776
2020-02-26,64500
2020-02-27,64779
2020-02-28,65466
2020-02-29,65493
2020-03-01,64786
2020-03-02,64201
2020-03-03,63965
2020-03-04,65885
2020-03-05,64412
2020-03-06,63974
2020-03-07,63732
2020-03-08,64431
2020-03-09,64653
2020-03-10,67003
2020-03-11,70192
2020-03-12,71052
2020-03-13,70766
2020-03-14,69356
2020-03-15,68769
2020-03-16,67879
2020-03-17,68156
2020-03-18,68276
2020-03-19,68201
2020-03-20,68861
2020-03-21,69103
2020-03-22,68550
2020-03-23,67827
2020-03-24,68073
2020-03-25,68360
2020-03-26,70441
2020-03-27,71224
2020-03-28,70615
2020-03-29,69823
2020-03-30,71541
2020-03-31,72950
2020-04-01,73394
2020-04-02,75201
2020-04-03,75337
2020-04-04,75073
2020-04-05,75522
2020-04-06,76053
2020-04-07,76618
2020-04-08,78756
2020-04-09,78824
2020-04-10,79201
2020-04-11,80054
2020-04-12,78874
2020-04-13,79149
2020-04-14,78328
2020-04-15,78076
2020-04-16,77845
2020-04-17,77806
2020-04-18,77268
2020-04-19,77055
2020-04-20,78279
2020-04-21,81972
2020-04-22,84315
2020-04-23,86501
2020-04-24,86559
2020-04-25,84942
2020-04-26,83031
2020-04-27,83084
2020-04-28,83206
2020-04-29,81042
2020-04-30,81366
2020-05-01,79959
2020-05-02,79280
2020-05-03,78798
2020-05-04,78772
2020-05-05,78438
2020-05-06,77486
2020-05-07,78525
2020-05-08,77997
2020-05-09,77396
2020-05-10,77907
2020-05-11,77762
2020-05-12,78652
2020-05-13,80189
