date_obj,Bandos%20page%201 price
2019-03-20,3510
2019-03-21,3672
2019-03-22,3786
2019-03-23,3968
2019-03-24,4113
2019-03-25,4172
2019-03-26,4243
2019-03-27,4222
2019-03-28,4134
2019-03-29,4156
2019-03-30,4159
2019-03-31,4088
2019-04-01,4099
2019-04-02,4053
2019-04-03,4142
2019-04-04,4118
2019-04-05,4077
2019-04-06,4030
2019-04-07,3964
2019-04-08,4001
2019-04-09,4079
2019-04-10,4146
2019-04-11,3973
2019-04-12,3808
2019-04-13,3625
2019-04-14,3476
2019-04-15,3396
2019-04-16,3385
2019-04-17,3403
2019-04-18,3431
2019-04-19,3433
2019-04-20,3499
2019-04-21,3476
2019-04-22,3504
2019-04-23,3527
2019-04-24,3525
2019-04-25,3541
2019-04-26,3514
2019-04-27,3550
2019-04-28,3572
2019-04-29,3642
2019-04-30,3668
2019-05-01,3655
2019-05-02,3646
2019-05-03,3710
2019-05-04,3620
2019-05-05,3616
2019-05-06,3661
2019-05-07,3627
2019-05-08,3656
2019-05-09,3625
2019-05-10,3645
2019-05-11,3609
2019-05-12,3612
2019-05-13,3595
2019-05-14,3604
2019-05-15,3638
2019-05-16,3654
2019-05-17,3672
2019-05-18,3669
2019-05-19,3709
2019-05-20,3683
2019-05-21,3620
2019-05-22,3577
2019-05-23,3600
2019-05-24,3662
2019-05-25,3661
2019-05-26,3647
2019-05-27,3621
2019-05-28,3656
2019-05-29,3643
2019-05-30,3718
2019-05-31,3672
2019-06-01,3680
2019-06-02,3666
2019-06-03,3710
2019-06-04,3716
2019-06-05,3699
2019-06-06,3670
2019-06-07,3623
2019-06-08,3537
2019-06-09,3441
2019-06-10,3441
2019-06-11,3395
2019-06-12,3317
2019-06-13,3209
2019-06-14,3070
2019-06-15,2916
2019-06-16,2790
2019-06-17,2677
2019-06-18,2552
2019-06-19,2498
2019-06-20,2449
2019-06-21,2447
2019-06-22,2435
2019-06-23,2399
2019-06-24,2377
2019-06-25,2360
2019-06-26,2436
2019-06-27,2531
2019-06-28,2531
2019-06-29,2626
2019-06-30,2736
2019-07-01,2754
2019-07-02,2799
2019-07-03,2891
2019-07-04,2995
2019-07-05,3100
2019-07-06,3192
2019-07-07,3234
2019-07-08,3244
2019-07-09,3308
2019-07-10,3361
2019-07-11,3337
2019-07-12,3447
2019-07-13,3495
2019-07-14,3539
2019-07-15,3716
2019-07-16,3902
2019-07-17,4097
2019-07-18,4302
2019-07-19,4518
2019-07-20,4744
2019-07-21,4982
2019-07-22,5172
2019-07-23,5399
2019-07-24,5319
2019-07-25,5328
2019-07-26,5322
2019-07-27,5183
2019-07-28,5097
2019-07-29,5042
2019-07-30,4897
2019-07-31,4708
2019-08-01,4652
2019-08-02,4584
2019-08-03,4462
2019-08-04,4361
2019-08-05,4330
2019-08-06,4241
2019-08-07,4195
2019-08-08,4037
2019-08-09,3923
2019-08-10,3781
2019-08-11,3669
2019-08-12,3560
2019-08-13,3385
2019-08-14,3279
2019-08-15,3253
2019-08-16,3116
2019-08-17,2978
2019-08-18,2846
2019-08-19,2716
2019-08-20,2596
2019-08-21,2497
2019-08-22,2374
2019-08-23,2275
2019-08-24,2185
2019-08-24,2185
2019-08-25,2094
2019-08-25,2094
2019-08-26,2029
2019-08-27,2014
2019-08-27,2014
2019-08-28,2027
2019-08-29,1974
2019-08-30,1937
2019-08-31,1990
2019-09-01,2039
2019-09-02,2039
2019-09-03,2082
2019-09-04,2093
2019-09-05,2164
2019-09-06,2235
2019-09-07,2306
2019-09-08,2380
2019-09-09,2472
2019-09-10,2553
2019-09-11,2600
2019-09-12,2671
2019-09-13,2735
2019-09-14,2760
2019-09-15,2724
2019-09-16,2743
2019-09-17,2858
2019-09-18,2971
2019-09-19,3066
2019-09-20,3090
2019-09-21,3097
2019-09-22,3083
2019-09-23,3039
2019-09-24,3039
2019-09-25,3028
2019-09-26,3109
2019-09-27,3116
2019-09-28,3201
2019-09-29,3271
2019-09-30,3309
2019-10-01,3268
2019-10-02,3169
2019-10-03,3010
2019-10-04,2885
2019-10-05,2775
2019-10-06,2672
2019-10-07,2583
2019-10-08,2516
2019-10-09,2474
2019-10-10,2536
2019-10-11,2537
2019-10-12,2564
2019-10-13,2626
2019-10-14,2639
2019-10-15,2633
2019-10-16,2613
2019-10-17,2597
2019-10-18,2576
2019-10-19,2600
2019-10-20,2600
2019-10-21,2636
2019-10-22,2625
2019-10-23,2599
2019-10-24,2664
2019-10-25,2731
2019-10-26,2650
2019-10-27,2562
2019-10-28,2528
2019-10-29,2528
2019-10-30,2505
2019-10-31,2547
2019-11-01,2526
2019-11-02,2486
2019-11-03,2453
2019-11-04,2488
2019-11-05,2488
2019-11-06,2475
2019-11-07,2425
2019-11-08,2445
2019-11-09,2424
2019-11-10,2382
2019-11-11,2328
2019-11-12,2211
2019-11-13,2100
2019-11-14,2044
2019-11-15,2082
2019-11-16,2102
2019-11-17,2102
2019-11-18,2086
2019-11-19,2089
2019-11-20,2061
2019-11-21,2061
2019-11-22,2052
2019-11-23,2007
2019-11-24,1977
2019-11-25,2005
2019-11-26,2026
2019-11-27,2026
2019-11-28,1980
2019-11-29,1900
2019-11-30,1943
2019-12-01,2031
2019-12-02,2117
2019-12-03,2136
2019-12-04,2151
2019-12-05,2151
2019-12-06,2160
2019-12-07,2193
2019-12-08,2083
2019-12-09,2027
2019-12-10,1999
2019-12-11,2022
2019-12-12,1992
2019-12-13,1985
2019-12-14,1944
2019-12-15,1857
2019-12-16,1831
2019-12-17,1897
2019-12-18,1906
2019-12-19,1948
2019-12-20,2027
2019-12-21,2050
2019-12-22,2048
2019-12-23,2022
2019-12-24,2072
2019-12-25,2053
2019-12-26,1989
2019-12-27,2002
2019-12-28,1997
2019-12-29,1973
2019-12-30,1996
2019-12-31,2047
2020-01-01,2006
2020-01-02,1939
2020-01-03,1874
2020-01-04,1811
2020-01-05,1809
2020-01-06,1807
2020-01-07,1815
2020-01-08,1815
2020-01-09,1880
2020-01-10,1951
2020-01-11,1979
2020-01-12,1997
2020-01-13,1953
2020-01-14,1979
2020-01-15,2035
2020-01-16,2047
2020-01-17,2000
2020-01-18,2016
2020-01-19,2024
2020-01-20,2034
2020-01-21,2034
2020-01-22,2075
2020-01-23,2105
2020-01-24,2128
2020-01-25,2134
2020-01-26,2116
2020-01-27,2107
2020-01-28,2091
2020-01-29,2113
2020-01-30,2047
2020-01-31,1974
2020-02-01,1890
2020-02-02,1808
2020-02-03,1731
2020-02-04,1680
2020-02-05,1622
2020-02-06,1553
2020-02-07,1498
2020-02-08,1445
2020-02-09,1410
2020-02-10,1364
2020-02-11,1337
2020-02-12,1284
2020-02-13,1249
2020-02-14,1207
2020-02-15,1157
2020-02-16,1112
2020-02-17,1098
2020-02-18,1073
2020-02-19,1056
2020-02-20,1079
2020-02-21,1079
2020-02-22,1094
2020-02-23,1111
2020-02-24,1136
2020-02-25,1146
2020-02-26,1177
2020-02-27,1164
2020-02-28,1193
2020-02-29,1195
2020-03-01,1211
2020-03-02,1247
2020-03-03,1229
2020-03-04,1228
2020-03-05,1221
2020-03-06,1207
2020-03-07,1194
2020-03-08,1219
2020-03-09,1258
2020-03-10,1298
2020-03-11,1332
2020-03-12,1374
2020-03-13,1420
2020-03-14,1412
2020-03-15,1363
2020-03-16,1328
2020-03-17,1289
2020-03-18,1275
2020-03-19,1267
2020-03-20,1292
2020-03-21,1314
2020-03-22,1349
2020-03-23,1382
2020-03-24,1431
2020-03-25,1439
2020-03-26,1431
2020-03-27,1416
2020-03-28,1415
2020-03-29,1425
2020-03-30,1428
2020-03-31,1426
2020-04-01,1441
2020-04-02,1461
2020-04-03,1469
2020-04-04,1469
2020-04-05,1460
2020-04-06,1502
2020-04-07,1534
2020-04-08,1566
2020-04-09,1565
2020-04-10,1573
2020-04-11,1574
2020-04-12,1587
2020-04-13,1589
2020-04-14,1602
2020-04-15,1616
2020-04-16,1554
2020-04-17,1522
2020-04-18,1504
2020-04-19,1503
2020-04-20,1506
2020-04-21,1474
2020-04-22,1450
2020-04-23,1494
2020-04-24,1536
2020-04-25,1574
2020-04-26,1587
2020-04-27,1582
2020-04-28,1517
2020-04-29,1456
2020-04-30,1422
2020-05-01,1410
2020-05-02,1388
2020-05-03,1418
2020-05-04,1446
2020-05-05,1433
2020-05-06,1473
2020-05-07,1519
2020-05-08,1548
2020-05-09,1574
2020-05-10,1596
2020-05-11,1614
2020-05-12,1600
2020-05-13,1603
