date_obj,Black%20plateskirt price
2019-03-24,1174
2019-03-25,1174
2019-03-26,1186
2019-03-27,1186
2019-03-28,1186
2019-03-29,1231
2019-03-30,1231
2019-03-31,1231
2019-04-01,1289
2019-04-02,1289
2019-04-03,1289
2019-04-04,1334
2019-04-05,1334
2019-04-06,1334
2019-04-07,1384
2019-04-08,1384
2019-04-09,1384
2019-04-10,1401
2019-04-11,1401
2019-04-12,1401
2019-04-13,1391
2019-04-14,1391
2019-04-15,1391
2019-04-16,1385
2019-04-17,1385
2019-04-18,1385
2019-04-19,1336
2019-04-20,1336
2019-04-21,1336
2019-04-22,1362
2019-04-23,1362
2019-04-24,1362
2019-04-25,1409
2019-04-26,1409
2019-04-27,1409
2019-04-28,1462
2019-04-29,1462
2019-04-30,1462
2019-05-01,1457
2019-05-02,1457
2019-05-03,1457
2019-05-04,1458
2019-05-05,1458
2019-05-06,1458
2019-05-07,1425
2019-05-08,1425
2019-05-09,1425
2019-05-10,1384
2019-05-11,1384
2019-05-12,1384
2019-05-13,1370
2019-05-14,1370
2019-05-15,1370
2019-05-16,1427
2019-05-17,1427
2019-05-18,1460
2019-05-19,1460
2019-05-20,1460
2019-05-21,1507
2019-05-22,1507
2019-05-23,1507
2019-05-24,1469
2019-05-25,1469
2019-05-26,1469
2019-05-27,1469
2019-05-28,1469
2019-05-29,1482
2019-05-30,1482
2019-05-31,1482
2019-06-01,1478
2019-06-02,1478
2019-06-03,1478
2019-06-04,1492
2019-06-05,1492
2019-06-06,1492
2019-06-07,1514
2019-06-08,1514
2019-06-09,1513
2019-06-10,1513
2019-06-11,1513
2019-06-12,1505
2019-06-13,1505
2019-06-14,1505
2019-06-15,1493
2019-06-16,1493
2019-06-17,1493
2019-06-18,1492
2019-06-19,1492
2019-06-20,1507
2019-06-21,1507
2019-06-22,1507
2019-06-23,1477
2019-06-24,1477
2019-06-25,1477
2019-06-26,1458
2019-06-27,1458
2019-06-28,1458
2019-06-29,1498
2019-06-30,1498
2019-07-01,1498
2019-07-02,1519
2019-07-03,1519
2019-07-04,1519
2019-07-05,1522
2019-07-06,1522
2019-07-07,1556
2019-07-08,1556
2019-07-09,1556
2019-07-10,1510
2019-07-11,1510
2019-07-12,1510
2019-07-13,1539
2019-07-14,1539
2019-07-15,1539
2019-07-16,1574
2019-07-17,1574
2019-07-18,1574
2019-07-19,1582
2019-07-20,1582
2019-07-21,1582
2019-07-22,1632
2019-07-23,1632
2019-07-24,1632
2019-07-25,1632
2019-07-26,1595
2019-07-27,1595
2019-07-28,1595
2019-07-29,1543
2019-07-30,1543
2019-07-31,1543
2019-08-01,1500
2019-08-02,1500
2019-08-03,1500
2019-08-04,1514
2019-08-05,1514
2019-08-06,1514
2019-08-07,1511
2019-08-08,1511
2019-08-09,1511
2019-08-10,1495
2019-08-11,1495
2019-08-12,1495
2019-08-13,1494
2019-08-14,1494
2019-08-15,1494
2019-08-16,1478
2019-08-17,1478
2019-08-18,1478
2019-08-19,1464
2019-08-20,1464
2019-08-21,1464
2019-08-22,1462
2019-08-23,1462
2019-08-24,1462
2019-08-24,1462
2019-08-25,1452
2019-08-25,1452
2019-08-26,1452
2019-08-27,1452
2019-08-27,1452
2019-08-28,1467
2019-08-29,1467
2019-08-30,1467
2019-08-31,1471
2019-09-01,1471
2019-09-02,1471
2019-09-03,1493
2019-09-04,1493
2019-09-05,1493
2019-09-06,1493
2019-09-07,1476
2019-09-08,1476
2019-09-09,1476
2019-09-10,1476
2019-09-11,1428
2019-09-12,1428
2019-09-13,1428
2019-09-14,1428
2019-09-15,1362
2019-09-16,1362
2019-09-17,1362
2019-09-18,1369
2019-09-19,1369
2019-09-20,1369
2019-09-21,1369
2019-09-22,1376
2019-09-23,1376
2019-09-24,1376
2019-09-25,1352
2019-09-26,1352
2019-09-27,1352
2019-09-28,1352
2019-09-29,1298
2019-09-30,1298
2019-10-01,1298
2019-10-02,1245
2019-10-03,1245
2019-10-04,1245
2019-10-05,1245
2019-10-06,1233
2019-10-07,1233
2019-10-08,1233
2019-10-09,1233
2019-10-10,1203
2019-10-11,1203
2019-10-12,1203
2019-10-13,1164
2019-10-14,1164
2019-10-15,1164
2019-10-16,1164
2019-10-17,1144
2019-10-18,1144
2019-10-19,1144
2019-10-20,1134
2019-10-21,1134
2019-10-22,1134
2019-10-23,1134
2019-10-24,1096
2019-10-25,1096
2019-10-26,1096
2019-10-27,1096
2019-10-28,1081
2019-10-29,1081
2019-10-30,1081
2019-10-31,1081
2019-11-01,1081
2019-11-02,1104
2019-11-03,1104
2019-11-04,1104
2019-11-05,1104
2019-11-06,1132
2019-11-07,1132
2019-11-08,1132
2019-11-09,1132
2019-11-10,1091
2019-11-11,1091
2019-11-12,1091
2019-11-13,1091
2019-11-14,1075
2019-11-15,1075
2019-11-16,1075
2019-11-17,1075
2019-11-18,1056
2019-11-19,1056
2019-11-20,1056
2019-11-21,1056
2019-11-22,1026
2019-11-23,1026
2019-11-24,1026
2019-11-25,1026
2019-11-26,1050
2019-11-27,1050
2019-11-28,1050
2019-11-29,1050
2019-11-30,1050
2019-12-01,1075
2019-12-02,1075
2019-12-03,1075
2019-12-04,1066
2019-12-05,1066
2019-12-06,1066
2019-12-07,1066
2019-12-08,1102
2019-12-09,1102
2019-12-10,1102
2019-12-11,1085
2019-12-12,1085
2019-12-13,1085
2019-12-14,1085
2019-12-15,1122
2019-12-16,1122
2019-12-17,1122
2019-12-18,1122
2019-12-19,1122
2019-12-20,1093
2019-12-21,1093
2019-12-22,1093
2019-12-23,1093
2019-12-24,1084
2019-12-25,1084
2019-12-26,1084
2019-12-27,1081
2019-12-28,1081
2019-12-29,1081
2019-12-30,1081
2019-12-31,1090
2020-01-01,1090
2020-01-02,1090
2020-01-03,1090
2020-01-04,1098
2020-01-05,1098
2020-01-06,1098
2020-01-07,1117
2020-01-08,1117
2020-01-09,1117
2020-01-10,1117
2020-01-11,1108
2020-01-12,1108
2020-01-13,1108
2020-01-14,1108
2020-01-15,1147
2020-01-16,1147
2020-01-17,1147
2020-01-18,1147
2020-01-19,1128
2020-01-20,1128
2020-01-21,1128
2020-01-22,1140
2020-01-23,1140
2020-01-24,1140
2020-01-25,1140
2020-01-26,1193
2020-01-27,1193
2020-01-28,1193
2020-01-29,1193
2020-01-30,1235
2020-01-31,1235
2020-02-01,1235
2020-02-02,1291
2020-02-03,1291
2020-02-04,1291
2020-02-05,1291
2020-02-06,1323
2020-02-07,1323
2020-02-08,1323
2020-02-09,1360
2020-02-10,1360
2020-02-11,1360
2020-02-12,1426
2020-02-13,1426
2020-02-14,1426
2020-02-15,1426
2020-02-16,1496
2020-02-17,1496
2020-02-18,1496
2020-02-19,1508
2020-02-20,1508
2020-02-21,1508
2020-02-22,1469
2020-02-23,1469
2020-02-24,1469
2020-02-25,1511
2020-02-26,1511
2020-02-27,1511
2020-02-28,1524
2020-02-29,1524
2020-03-01,1524
2020-03-02,1524
2020-03-03,1547
2020-03-04,1547
2020-03-05,1547
2020-03-06,1547
2020-03-07,1542
2020-03-08,1542
2020-03-09,1542
2020-03-10,1537
2020-03-11,1537
2020-03-12,1537
2020-03-13,1519
2020-03-14,1519
2020-03-15,1519
2020-03-16,1458
2020-03-17,1458
2020-03-18,1458
2020-03-19,1431
2020-03-20,1431
2020-03-21,1397
2020-03-22,1397
2020-03-23,1364
2020-03-24,1364
2020-03-25,1402
2020-03-26,1402
2020-03-27,1425
2020-03-28,1425
2020-03-29,1432
2020-03-30,1432
2020-03-31,1424
2020-04-01,1424
2020-04-02,1403
2020-04-03,1403
2020-04-04,1384
2020-04-05,1384
2020-04-06,1360
2020-04-07,1360
2020-04-08,1399
2020-04-09,1399
2020-04-10,1399
2020-04-11,1437
2020-04-12,1437
2020-04-13,1437
2020-04-14,1408
2020-04-15,1408
2020-04-16,1392
2020-04-17,1392
2020-04-18,1359
2020-04-19,1359
2020-04-20,1295
2020-04-21,1295
2020-04-22,1352
2020-04-23,1352
2020-04-24,1352
2020-04-25,1396
2020-04-26,1396
2020-04-27,1371
2020-04-28,1371
2020-04-29,1342
2020-04-30,1342
2020-05-01,1290
2020-05-02,1290
2020-05-03,1240
2020-05-04,1240
2020-05-05,1260
2020-05-06,1260
2020-05-07,1298
2020-05-08,1298
2020-05-09,1323
2020-05-10,1323
2020-05-11,1323
2020-05-12,1308
2020-05-13,1308
