date_obj,Dragonstone%20amulet%20(u) price
2019-03-23,12245
2019-03-24,12245
2019-03-25,12245
2019-03-26,12245
2019-03-27,12422
2019-03-28,12422
2019-03-29,12422
2019-03-30,12422
2019-03-31,12422
2019-04-01,12422
2019-04-02,12422
2019-04-03,12422
2019-04-04,12422
2019-04-05,12276
2019-04-06,12276
2019-04-07,12276
2019-04-08,12276
2019-04-09,12276
2019-04-10,12276
2019-04-11,12276
2019-04-12,12276
2019-04-13,12276
2019-04-14,11838
2019-04-15,11838
2019-04-16,11838
2019-04-17,11838
2019-04-18,11838
2019-04-19,11838
2019-04-20,11838
2019-04-21,12120
2019-04-22,12120
2019-04-23,12120
2019-04-24,12120
2019-04-25,12120
2019-04-26,12120
2019-04-27,12120
2019-04-28,12120
2019-04-29,12181
2019-04-30,12181
2019-05-01,12181
2019-05-02,12181
2019-05-03,12181
2019-05-04,12181
2019-05-05,12181
2019-05-06,12181
2019-05-07,12181
2019-05-08,12181
2019-05-09,12067
2019-05-10,12067
2019-05-11,12067
2019-05-12,12067
2019-05-13,12067
2019-05-14,12067
2019-05-15,12067
2019-05-16,12067
2019-05-17,12067
2019-05-18,12089
2019-05-19,12089
2019-05-20,12089
2019-05-21,12089
2019-05-22,12089
2019-05-23,12089
2019-05-24,12089
2019-05-25,12089
2019-05-26,12089
2019-05-27,12089
2019-05-28,11965
2019-05-29,11965
2019-05-30,11965
2019-05-31,11965
2019-06-01,11965
2019-06-02,11965
2019-06-03,11965
2019-06-04,11965
2019-06-05,11965
2019-06-06,12154
2019-06-07,12154
2019-06-08,12154
2019-06-09,12154
2019-06-10,12154
2019-06-11,12154
2019-06-12,12154
2019-06-13,12154
2019-06-14,12154
2019-06-15,12154
2019-06-16,12154
2019-06-17,12051
2019-06-18,12051
2019-06-19,12051
2019-06-20,12051
2019-06-21,12051
2019-06-22,12051
2019-06-23,12051
2019-06-24,12051
2019-06-25,12051
2019-06-26,12051
2019-06-27,12210
2019-06-28,12210
2019-06-29,12210
2019-06-30,12210
2019-07-01,12210
2019-07-02,12210
2019-07-03,12210
2019-07-04,12210
2019-07-05,12210
2019-07-06,12210
2019-07-07,12091
2019-07-08,12091
2019-07-09,12091
2019-07-10,12091
2019-07-11,12091
2019-07-12,12091
2019-07-13,12091
2019-07-14,12091
2019-07-15,12091
2019-07-16,12091
2019-07-17,11998
2019-07-18,11998
2019-07-19,11998
2019-07-20,11998
2019-07-21,11998
2019-07-22,11998
2019-07-23,11998
2019-07-24,11998
2019-07-25,11998
2019-07-26,11998
2019-07-27,11998
2019-07-28,12073
2019-07-29,12073
2019-07-30,12073
2019-07-31,12073
2019-08-01,12073
2019-08-02,12073
2019-08-03,12073
2019-08-04,12073
2019-08-05,12073
2019-08-06,12073
2019-08-07,12007
2019-08-08,12007
2019-08-09,12007
2019-08-10,12007
2019-08-11,12007
2019-08-12,12007
2019-08-13,12007
2019-08-14,12007
2019-08-15,12007
2019-08-16,12007
2019-08-17,12007
2019-08-18,11602
2019-08-19,11602
2019-08-20,11602
2019-08-21,11602
2019-08-22,11602
2019-08-23,11602
2019-08-24,11602
2019-08-24,11602
2019-08-25,11602
2019-08-25,11602
2019-08-26,11602
2019-08-26,11602
2019-08-27,11602
2019-08-27,11602
2019-08-28,11129
2019-08-29,11129
2019-08-30,11129
2019-08-31,11129
2019-09-01,11129
2019-09-02,11129
2019-09-03,11129
2019-09-04,11129
2019-09-05,11129
2019-09-06,11129
2019-09-07,11466
2019-09-08,11466
2019-09-09,11466
2019-09-10,11466
2019-09-11,11466
2019-09-12,11466
2019-09-13,11466
2019-09-14,11466
2019-09-15,11466
2019-09-16,11784
2019-09-17,11784
2019-09-18,11784
2019-09-19,11784
2019-09-20,11784
2019-09-21,11784
2019-09-22,11784
2019-09-23,11784
2019-09-24,11784
2019-09-25,11784
2019-09-26,12113
2019-09-27,12113
2019-09-28,12113
2019-09-29,12113
2019-09-30,12113
2019-10-01,12113
2019-10-02,12113
2019-10-03,12113
2019-10-04,12113
2019-10-05,12113
2019-10-06,11969
2019-10-07,11969
2019-10-08,11969
2019-10-09,11969
2019-10-10,11969
2019-10-11,11969
2019-10-12,11969
2019-10-13,11969
2019-10-14,11969
2019-10-15,11969
2019-10-16,11566
2019-10-17,11566
2019-10-18,11566
2019-10-19,11566
2019-10-20,11566
2019-10-21,11566
2019-10-22,11566
2019-10-23,11566
2019-10-24,11566
2019-10-25,11566
2019-10-26,11877
2019-10-27,11877
2019-10-28,11877
2019-10-29,11877
2019-10-30,11877
2019-10-31,11877
2019-11-01,11877
2019-11-02,11877
2019-11-03,11877
2019-11-04,11877
2019-11-05,11877
2019-11-06,11566
2019-11-07,11566
2019-11-08,11566
2019-11-09,11566
2019-11-10,11566
2019-11-11,11566
2019-11-12,11566
2019-11-13,11566
2019-11-14,11566
2019-11-15,11566
2019-11-16,11398
2019-11-17,11398
2019-11-18,11398
2019-11-19,11398
2019-11-20,11398
2019-11-21,11398
2019-11-22,11398
2019-11-23,11398
2019-11-24,11398
2019-11-25,11398
2019-11-26,11398
2019-11-27,11398
2019-11-28,11579
2019-11-29,11579
2019-11-30,11579
2019-12-01,11579
2019-12-02,11579
2019-12-03,11579
2019-12-04,11579
2019-12-05,11579
2019-12-06,11579
2019-12-07,11579
2019-12-08,11579
2019-12-09,11734
2019-12-10,11734
2019-12-11,11734
2019-12-12,11734
2019-12-13,11734
2019-12-14,11734
2019-12-15,11734
2019-12-16,11734
2019-12-17,11734
2019-12-18,11734
2019-12-19,11734
2019-12-20,11796
2019-12-21,11796
2019-12-22,11796
2019-12-23,11796
2019-12-24,11796
2019-12-25,11796
2019-12-26,11796
2019-12-27,11796
2019-12-28,11796
2019-12-29,11796
2019-12-30,11796
2019-12-31,11379
2020-01-01,11379
2020-01-02,11379
2020-01-03,11379
2020-01-04,11379
2020-01-05,11379
2020-01-06,11379
2020-01-07,11379
2020-01-08,11379
2020-01-09,11710
2020-01-10,11710
2020-01-11,11710
2020-01-12,11710
2020-01-13,11710
2020-01-14,11710
2020-01-15,11710
2020-01-16,11710
2020-01-17,11710
2020-01-18,11741
2020-01-19,11741
2020-01-20,11741
2020-01-21,11741
2020-01-22,11741
2020-01-23,11741
2020-01-24,11741
2020-01-25,11741
2020-01-26,11741
2020-01-27,11915
2020-01-28,11915
2020-01-29,11915
2020-01-30,11915
2020-01-31,11915
2020-02-01,11915
2020-02-02,11915
2020-02-03,11915
2020-02-04,11604
2020-02-05,11604
2020-02-06,11604
2020-02-07,11604
2020-02-08,11604
2020-02-09,11604
2020-02-10,11604
2020-02-11,11604
2020-02-12,11572
2020-02-13,11572
2020-02-14,11572
2020-02-15,11572
2020-02-16,11572
2020-02-17,11572
2020-02-18,11572
2020-02-19,11572
2020-02-20,11572
2020-02-21,11444
2020-02-22,11444
2020-02-23,11444
2020-02-24,11444
2020-02-25,11444
2020-02-26,11444
2020-02-27,11444
2020-02-28,11668
2020-02-29,11668
2020-03-01,11668
2020-03-02,11668
2020-03-03,11668
2020-03-04,11668
2020-03-05,11668
2020-03-06,11668
2020-03-07,11668
2020-03-08,11655
2020-03-09,11655
2020-03-10,11655
2020-03-11,11655
2020-03-12,11655
2020-03-13,11655
2020-03-14,11655
2020-03-15,11655
2020-03-16,11700
2020-03-17,11700
2020-03-18,11700
2020-03-19,11700
2020-03-20,11700
2020-03-21,11700
2020-03-22,11700
2020-03-23,11612
2020-03-24,11612
2020-03-25,11612
2020-03-26,11612
2020-03-27,11612
2020-03-28,11612
2020-03-29,11844
2020-03-30,11844
2020-03-31,11844
2020-04-01,11844
2020-04-02,11844
2020-04-03,11844
2020-04-04,11923
2020-04-05,11923
2020-04-06,11923
2020-04-07,11923
2020-04-08,11923
2020-04-09,11859
2020-04-10,11859
2020-04-11,11859
2020-04-12,11859
2020-04-13,11859
2020-04-14,11859
2020-04-15,11764
2020-04-16,11764
2020-04-17,11764
2020-04-18,11764
2020-04-19,11764
2020-04-20,11855
2020-04-21,11855
2020-04-22,11855
2020-04-23,11855
2020-04-24,11855
2020-04-25,11998
2020-04-26,11998
2020-04-27,11998
2020-04-28,11998
2020-04-29,11750
2020-04-30,11750
2020-05-01,11750
2020-05-02,11750
2020-05-03,11750
2020-05-04,11969
2020-05-05,11969
2020-05-06,11969
2020-05-07,11969
2020-05-08,11969
2020-05-09,11847
2020-05-10,11847
2020-05-11,11847
2020-05-12,11847
2020-05-13,11847
