date_obj,Shirt%20(brown) price
2017-11-18,2523
2017-11-19,2523
2017-11-20,2523
2017-11-21,2523
2017-11-22,2523
2017-11-23,2523
2017-11-24,2523
2017-11-25,2523
2017-11-26,2523
2017-11-27,2523
2017-11-28,2523
2017-11-29,2523
2017-11-30,2523
2017-12-01,2523
2017-12-02,2523
2017-12-03,2523
2017-12-04,2523
2017-12-05,2523
2017-12-06,2523
2017-12-07,2523
2017-12-08,2523
2017-12-09,2523
2017-12-10,2523
2017-12-11,2523
2017-12-12,2523
2017-12-13,2523
2017-12-14,2523
2017-12-15,2523
2017-12-16,2523
2017-12-17,2523
2017-12-18,2523
2017-12-19,2523
2017-12-20,2523
2017-12-21,2523
2017-12-22,2523
2017-12-23,2523
2017-12-24,2523
2017-12-25,2523
2017-12-26,2523
2017-12-27,2523
2017-12-28,2523
2017-12-29,2523
2017-12-30,2523
2017-12-31,2523
2018-01-01,2523
2018-01-02,2523
2018-01-03,2450
2018-01-04,2450
2018-01-05,2450
2018-01-06,2450
2018-01-07,2450
2018-01-08,2450
2018-01-09,2450
2018-01-10,2450
2018-01-11,2450
2018-01-12,2450
2018-01-13,2450
2018-01-14,2450
2018-01-15,2450
2018-01-16,2450
2018-01-17,2450
2018-01-18,2450
2018-01-19,2450
2018-01-20,2450
2018-01-21,2450
2018-01-22,2450
2018-01-23,2450
2018-01-24,2450
2018-01-25,2450
2018-01-26,2450
2018-01-27,2450
2018-01-28,2450
2018-01-29,2450
2018-01-30,2450
2018-02-01,2450
2018-02-02,2450
2018-02-03,2450
2018-02-04,2453
2018-02-05,2453
2018-02-06,2453
2018-02-07,2453
2018-02-08,2453
2018-02-09,2453
2018-02-10,2453
2018-02-11,2453
2018-02-12,2453
2018-02-13,2453
2018-02-14,2453
2018-02-15,2453
2018-02-16,2453
2018-02-17,2453
2018-02-18,2453
2018-02-19,2453
2018-02-20,2453
2018-02-21,2453
2018-02-22,2453
2018-02-23,2453
2018-02-24,2453
2018-02-25,2453
2018-02-26,2453
2018-02-27,2453
2018-02-28,2453
2018-03-01,2453
2018-03-02,2453
2018-03-03,2453
2018-03-04,2453
2018-03-05,2453
2018-03-06,2453
2018-03-07,2453
2018-03-08,2453
2018-03-09,2388
2018-03-10,2388
2018-03-11,2388
2018-03-12,2388
2018-03-13,2388
2018-03-14,2388
2018-03-15,2388
2018-03-16,2388
2018-03-17,2388
2018-03-18,2388
2018-03-19,2388
2018-03-20,2388
2018-03-21,2388
2018-03-23,2388
2018-03-24,2388
2018-03-26,2388
2018-03-27,2388
2018-03-28,2388
2018-03-29,2388
2018-03-30,2388
2018-03-31,2388
2018-04-01,2388
2018-04-02,2388
2018-04-03,2388
2018-04-04,2388
2018-04-05,2388
2018-04-06,2388
2018-04-08,2388
2018-04-09,2388
2018-04-10,2316
2018-04-11,2316
2018-04-12,2316
2018-04-13,2316
2018-04-14,2316
2018-04-16,2316
2018-04-17,2316
2018-04-18,2316
2018-04-19,2316
2018-04-20,2316
2018-04-21,2316
2018-04-22,2316
2018-04-23,2316
2018-04-24,2316
2018-04-25,2316
2018-04-26,2316
2018-04-27,2316
2018-04-28,2316
2018-04-29,2316
2018-04-30,2316
2018-05-01,2316
2018-05-02,2316
2018-05-03,2316
2018-05-04,2316
2018-05-05,2316
2018-05-06,2316
2018-05-07,2316
2018-05-08,2316
2018-05-09,2316
2018-05-10,2316
2018-05-11,2316
2018-05-12,2316
2018-05-13,2316
2018-05-14,2316
2018-05-15,2316
2018-05-16,2316
2018-05-17,2316
2018-05-18,2316
2018-05-19,2316
2018-05-20,2316
2018-05-21,2346
2018-05-22,2346
2018-05-23,2346
2018-05-24,2346
2018-05-25,2346
2018-05-26,2346
2018-05-27,2346
2018-05-28,2346
2018-05-29,2346
2018-05-30,2346
2018-05-31,2346
2018-06-01,2346
2018-06-02,2346
2018-06-03,2346
2018-06-04,2346
2018-06-05,2346
2018-06-06,2346
2018-06-07,2346
2018-06-08,2346
2018-06-09,2346
2018-06-10,2346
2018-06-11,2346
2018-06-12,2346
2018-06-13,2346
2018-06-14,2346
2018-06-15,2346
2018-06-16,2346
2018-06-17,2346
2018-06-18,2346
2018-06-19,2331
2018-06-20,2331
2018-06-21,2331
2018-06-22,2331
2018-06-23,2331
2018-06-24,2331
2018-06-25,2331
2018-06-26,2331
2018-06-27,2331
2018-06-28,2331
2018-06-29,2331
2018-06-30,2331
2018-07-01,2331
2018-07-02,2331
2018-07-03,2331
2018-07-04,2331
2018-07-05,2331
2018-07-06,2331
2018-07-07,2331
2018-07-08,2331
2018-07-09,2331
2018-07-10,2331
2018-07-11,2331
2018-07-12,2331
2018-07-13,2331
2018-07-14,2331
2018-07-15,2331
2018-07-16,2331
2018-07-17,2331
2018-07-18,2331
2018-07-19,2331
2018-07-20,2331
2018-07-21,2331
2018-07-22,2331
2018-07-23,2331
2018-07-24,2331
2018-07-25,2331
2018-07-26,2331
2018-07-27,2331
2018-07-28,2331
2018-07-29,2331
2018-07-30,2331
2018-07-31,2331
2018-08-01,2331
2018-08-02,2331
2018-08-03,2331
2018-08-04,2331
2018-08-05,2226
2018-08-06,2226
2018-08-07,2226
2018-08-08,2226
2018-08-09,2226
2018-08-10,2226
2018-08-11,2226
2018-08-12,2226
2018-08-14,2226
2018-08-16,2226
2018-08-17,2226
2018-08-18,2226
2018-08-19,2226
2018-08-20,2226
2018-08-21,2226
2018-08-22,2226
2018-08-23,2226
2018-08-24,2226
2018-08-25,2226
2018-08-26,2226
2018-08-27,2226
2018-08-28,2195
2018-08-29,2195
2018-08-30,2195
2018-08-31,2195
2018-09-01,2195
2018-09-02,2195
2018-09-03,2195
2018-09-04,2195
2018-09-05,2195
2018-09-06,2195
2018-09-07,2195
2018-09-08,2195
2018-09-09,2195
2018-09-10,2195
2018-09-11,2195
2018-09-12,2195
2018-09-13,2195
2018-09-14,2195
2018-09-15,2195
2018-09-16,2195
2018-09-17,2195
2018-09-18,2195
2018-09-19,2195
2018-09-20,2195
2018-09-21,2195
2018-09-22,2195
2018-09-23,2195
2018-09-24,2195
2018-09-25,2195
2018-09-26,2206
2018-09-27,2206
2018-09-28,2206
2018-09-29,2206
2018-09-30,2206
2018-10-02,2206
2018-10-03,2206
2018-10-04,2206
2018-10-05,2206
2018-10-06,2206
2018-10-07,2206
2018-10-08,2206
2018-10-09,2206
2018-10-10,2206
2018-10-11,2206
2018-10-12,2206
2018-10-13,2206
2018-10-14,2206
2018-10-15,2206
2018-10-16,2206
2018-10-17,2206
2018-10-18,2206
2018-10-19,2206
2018-10-20,2206
2018-10-21,2206
2018-10-22,2150
2018-10-23,2150
2018-10-24,2150
2018-10-25,2150
2018-10-26,2150
2018-10-27,2150
2018-10-28,2150
2018-10-29,2150
2018-10-30,2150
2018-10-31,2150
2018-11-01,2150
2018-11-03,2150
2018-11-04,2150
2018-11-05,2150
2018-11-06,2150
2018-11-07,2150
2018-11-08,2150
2018-11-09,2150
2018-11-10,2150
2018-11-11,2080
2018-11-12,2080
2018-11-13,2080
2018-11-14,2080
2018-11-15,2080
2018-11-16,2080
2018-11-17,2080
2018-11-18,2080
2018-11-19,2080
2018-11-20,2080
2018-11-21,2080
2018-11-22,2080
2018-11-23,2080
2018-11-24,2080
2018-11-25,2046
2018-11-26,2046
2018-11-27,2046
2018-11-28,2046
2018-11-29,2046
2018-12-01,2046
2018-12-02,2046
2018-12-03,2046
2018-12-04,2046
2018-12-05,2046
2018-12-07,2046
2018-12-09,2046
2018-12-10,2011
2018-12-11,2011
2018-12-12,2011
2018-12-13,2011
2018-12-14,2011
2018-12-15,2011
2018-12-16,2011
2018-12-17,2011
2018-12-18,2011
2018-12-19,2011
2018-12-20,2011
2018-12-21,2011
2018-12-22,2011
2018-12-23,2011
2018-12-24,2011
2018-12-25,2011
2018-12-26,2011
2018-12-27,2044
2018-12-28,2044
2018-12-29,2044
2018-12-30,2044
2018-12-31,2044
2019-01-01,2044
2019-01-02,2044
2019-01-03,2044
2019-01-04,2044
2019-01-05,2044
2019-01-06,2044
2019-01-08,2044
2019-01-10,2044
2019-01-11,2044
2019-01-12,2044
2019-01-13,2044
2019-01-14,2044
2019-01-15,1964
2019-01-16,1964
2019-01-17,1964
2019-01-18,1964
2019-01-19,1964
2019-01-20,1964
2019-01-21,1964
2019-01-22,1964
2019-01-23,1964
2019-01-24,1964
2019-01-25,1964
2019-01-26,1964
2019-01-27,1964
2019-01-28,1964
2019-01-29,1964
2019-01-30,1964
2019-01-31,1964
2019-02-01,1964
2019-02-02,1964
2019-02-03,1904
2019-02-04,1904
2019-02-05,1904
2019-02-06,1904
2019-02-07,1904
2019-02-08,1904
2019-02-09,1904
2019-02-10,1904
2019-02-11,1904
2019-02-12,1904
2019-02-13,1904
2019-02-14,1904
2019-02-15,1904
2019-02-16,1904
2019-02-17,1904
2019-02-18,1904
2019-02-19,1904
2019-02-20,1904
2019-02-21,1904
2019-02-22,1887
2019-02-23,1887
2019-02-24,1887
2019-02-25,1887
2019-02-26,1887
2019-02-27,1887
2019-02-28,1887
2019-03-01,1887
2019-03-02,1887
2019-03-03,1887
2019-03-04,1887
2019-03-05,1887
2019-03-06,1887
2019-03-07,1887
2019-03-08,1887
2019-03-09,1887
2019-03-10,1887
2019-03-11,1887
2019-03-12,1887
2019-03-13,1887
2019-03-14,1887
2019-03-15,1887
2019-03-16,1887
2019-03-17,1887
2019-03-18,1887
2019-03-19,1887
2019-03-20,1887
2019-03-21,1812
2019-03-22,1812
2019-03-23,1812
2019-03-24,1812
2019-03-25,1812
2019-03-26,1812
2019-03-27,1812
2019-03-28,1812
2019-03-29,1812
2019-03-30,1812
2019-03-31,1812
