date_obj,Toad's%20legs price
2019-09-09,595
2019-09-10,595
2019-09-11,588
2019-09-12,588
2019-09-13,588
2019-09-14,593
2019-09-15,593
2019-09-16,593
2019-09-17,594
2019-09-18,594
2019-09-19,612
2019-09-20,612
2019-09-21,612
2019-09-22,605
2019-09-23,605
2019-09-24,605
2019-09-25,621
2019-09-26,621
2019-09-27,621
2019-09-28,634
2019-09-29,634
2019-09-30,634
2019-10-01,649
2019-10-02,649
2019-10-03,649
2019-10-04,668
2019-10-05,668
2019-10-06,676
2019-10-07,676
2019-10-08,676
2019-10-09,705
2019-10-10,705
2019-10-11,705
2019-10-12,722
2019-10-13,722
2019-10-14,745
2019-10-15,745
2019-10-16,745
2019-10-17,773
2019-10-18,773
2019-10-19,754
2019-10-20,754
2019-10-21,754
2019-10-22,738
2019-10-23,738
2019-10-24,716
2019-10-25,716
2019-10-26,685
2019-10-27,685
2019-10-28,672
2019-10-29,672
2019-10-30,672
2019-10-31,683
2019-11-01,683
2019-11-02,683
2019-11-03,693
2019-11-04,693
2019-11-05,693
2019-11-06,677
2019-11-07,677
2019-11-08,677
2019-11-09,664
2019-11-10,664
2019-11-11,653
2019-11-12,653
2019-11-13,653
2019-11-14,664
2019-11-15,664
2019-11-16,663
2019-11-17,663
2019-11-18,663
2019-11-19,647
2019-11-20,647
2019-11-21,647
2019-11-22,632
2019-11-23,632
2019-11-24,632
2019-11-25,601
2019-11-26,601
2019-11-27,601
2019-11-28,592
2019-11-29,592
2019-11-30,592
2019-12-01,582
2019-12-02,582
2019-12-03,582
2019-12-04,586
2019-12-05,586
2019-12-06,586
2019-12-07,578
2019-12-08,578
2019-12-09,578
2019-12-10,573
2019-12-11,573
2019-12-12,573
2019-12-13,574
2019-12-14,574
2019-12-15,574
2019-12-16,585
2019-12-17,585
2019-12-18,585
2019-12-19,582
2019-12-20,582
2019-12-21,582
2019-12-22,597
2019-12-23,597
2019-12-24,597
2019-12-25,593
2019-12-26,593
2019-12-27,589
2019-12-28,589
2019-12-29,589
2019-12-30,591
2019-12-31,591
2020-01-01,591
2020-01-02,605
2020-01-03,605
2020-01-04,605
2020-01-05,604
2020-01-06,604
2020-01-07,609
2020-01-08,609
2020-01-09,609
2020-01-10,609
2020-01-11,609
2020-01-12,618
2020-01-13,618
2020-01-14,618
2020-01-15,617
2020-01-16,617
2020-01-17,617
2020-01-18,639
2020-01-19,639
2020-01-20,644
2020-01-21,644
2020-01-22,644
2020-01-23,657
2020-01-24,657
2020-01-25,657
2020-01-26,679
2020-01-27,679
2020-01-28,709
2020-01-29,709
2020-01-30,728
2020-01-31,728
2020-02-01,728
2020-02-02,717
2020-02-03,717
2020-02-04,717
2020-02-05,717
2020-02-06,717
2020-02-07,725
2020-02-08,725
2020-02-09,742
2020-02-10,742
2020-02-11,773
2020-02-12,773
2020-02-13,773
2020-02-14,799
2020-02-15,799
2020-02-16,799
2020-02-17,799
2020-02-18,799
2020-02-19,778
2020-02-20,778
2020-02-21,771
2020-02-22,771
2020-02-23,778
2020-02-24,778
2020-02-25,780
2020-02-26,780
2020-02-27,766
2020-02-28,766
2020-02-29,744
2020-03-01,744
2020-03-02,713
2020-03-03,713
2020-03-04,713
2020-03-05,678
2020-03-06,678
2020-03-07,645
2020-03-08,645
2020-03-09,632
2020-03-10,632
2020-03-11,630
2020-03-12,630
2020-03-13,657
2020-03-14,657
2020-03-15,672
2020-03-16,672
2020-03-17,679
2020-03-18,679
2020-03-19,690
2020-03-20,690
2020-03-21,685
2020-03-22,685
2020-03-23,683
2020-03-24,683
2020-03-25,668
2020-03-26,654
2020-03-27,654
2020-03-28,633
2020-03-29,638
2020-03-30,644
2020-03-31,644
2020-04-01,619
2020-04-02,622
2020-04-03,622
2020-04-04,615
2020-04-05,615
2020-04-06,626
2020-04-07,626
2020-04-08,613
2020-04-09,613
2020-04-10,629
2020-04-11,643
2020-04-12,643
2020-04-13,648
2020-04-14,616
2020-04-15,600
2020-04-16,600
2020-04-17,598
2020-04-18,610
2020-04-19,618
2020-04-20,618
2020-04-21,616
2020-04-22,617
2020-04-23,617
2020-04-24,608
2020-04-25,608
2020-04-26,586
2020-04-27,576
2020-04-28,580
2020-04-29,580
2020-04-30,579
2020-05-01,579
2020-05-02,599
2020-05-03,615
2020-05-04,615
2020-05-05,618
2020-05-06,611
2020-05-07,611
2020-05-08,616
2020-05-09,626
2020-05-10,635
2020-05-11,635
2020-05-12,626
2020-05-13,636
