date_obj,Team%20cape%20x price
2020-02-29,1894840
2020-03-01,1884844
2020-03-02,1884844
2020-03-03,1870539
2020-03-04,1870539
2020-03-05,1866231
2020-03-06,1867238
2020-03-07,1867238
2020-03-08,1916971
2020-03-09,1916971
2020-03-10,1946009
2020-03-11,1946009
2020-03-12,1944615
2020-03-13,1944615
2020-03-14,1929795
2020-03-15,1929795
2020-03-16,1919761
2020-03-17,1919761
2020-03-18,1943185
2020-03-19,1943185
2020-03-20,1943191
2020-03-21,1936482
2020-03-22,1933874
2020-03-23,1933874
2020-03-24,1927860
2020-03-25,1927860
2020-03-26,1895136
2020-03-27,1895136
2020-03-28,1881164
2020-03-29,1860785
2020-03-30,1861258
2020-03-31,1861258
2020-04-01,1823203
2020-04-02,1811161
2020-04-03,1811161
2020-04-04,1800024
2020-04-05,1800024
2020-04-06,1761638
2020-04-07,1761112
2020-04-08,1760955
2020-04-09,1760955
2020-04-10,1747327
2020-04-11,1763117
2020-04-12,1763117
2020-04-13,1766755
2020-04-14,1766755
2020-04-15,1746346
2020-04-16,1746346
2020-04-17,1722978
2020-04-18,1716958
2020-04-19,1695509
2020-04-20,1687752
2020-04-21,1687752
2020-04-22,1651089
2020-04-23,1651089
2020-04-24,1641159
2020-04-25,1641159
2020-04-26,1636462
2020-04-27,1613598
2020-04-28,1593838
2020-04-29,1593838
2020-04-30,1587238
2020-05-01,1587238
2020-05-02,1575235
2020-05-03,1554294
2020-05-04,1554294
2020-05-05,1543687
2020-05-06,1555474
2020-05-07,1586375
2020-05-08,1586375
2020-05-09,1655924
2020-05-10,1655924
2020-05-11,1688827
2020-05-12,1688827
2020-05-13,1640467
