date_obj,Pink%20boots price
2019-07-24,571
2019-07-25,571
2019-07-26,571
2019-07-27,571
2019-07-28,565
2019-07-29,565
2019-07-30,565
2019-07-31,552
2019-08-01,552
2019-08-02,552
2019-08-03,547
2019-08-04,547
2019-08-05,547
2019-08-06,547
2019-08-07,551
2019-08-08,551
2019-08-09,551
2019-08-10,536
2019-08-11,536
2019-08-12,536
2019-08-13,536
2019-08-14,518
2019-08-15,518
2019-08-16,518
2019-08-17,500
2019-08-18,500
2019-08-19,500
2019-08-20,502
2019-08-21,502
2019-08-22,502
2019-08-23,502
2019-08-24,528
2019-08-24,528
2019-08-25,528
2019-08-25,528
2019-08-26,528
2019-08-26,528
2019-08-27,528
2019-08-27,528
2019-08-28,548
2019-08-29,548
2019-08-30,548
2019-08-31,548
2019-09-01,553
2019-09-02,553
2019-09-03,553
2019-09-04,553
2019-09-05,559
2019-09-06,559
2019-09-07,559
2019-09-08,559
2019-09-09,549
2019-09-10,549
2019-09-11,549
2019-09-12,549
2019-09-13,549
2019-09-14,524
2019-09-15,524
2019-09-16,524
2019-09-17,498
2019-09-18,498
2019-09-19,498
2019-09-20,479
2019-09-21,479
2019-09-22,479
2019-09-23,456
2019-09-24,456
2019-09-25,456
2019-09-26,435
2019-09-27,435
2019-09-28,435
2019-09-29,437
2019-09-30,437
2019-10-01,437
2019-10-02,423
2019-10-03,423
2019-10-04,423
2019-10-05,423
2019-10-06,401
2019-10-07,401
2019-10-08,401
2019-10-09,401
2019-10-10,394
2019-10-11,394
2019-10-12,394
2019-10-13,391
2019-10-14,391
2019-10-15,391
2019-10-16,397
2019-10-17,397
2019-10-18,397
2019-10-19,397
2019-10-20,392
2019-10-21,392
2019-10-22,392
2019-10-23,392
2019-10-24,399
2019-10-25,399
2019-10-26,399
2019-10-27,399
2019-10-28,419
2019-10-29,419
2019-10-30,419
2019-10-31,419
2019-11-01,419
2019-11-02,404
2019-11-03,404
2019-11-04,404
2019-11-05,404
2019-11-06,407
2019-11-07,407
2019-11-08,407
2019-11-09,407
2019-11-10,395
2019-11-11,395
2019-11-12,395
2019-11-13,395
2019-11-14,392
2019-11-15,392
2019-11-16,392
2019-11-17,392
2019-11-18,396
2019-11-19,396
2019-11-20,396
2019-11-21,396
2019-11-22,390
2019-11-23,390
2019-11-24,390
2019-11-25,390
2019-11-26,404
2019-11-27,404
2019-11-28,404
2019-11-29,404
2019-11-30,404
2019-12-01,415
2019-12-02,415
2019-12-03,415
2019-12-04,415
2019-12-05,409
2019-12-06,409
2019-12-07,409
2019-12-08,409
2019-12-09,409
2019-12-10,408
2019-12-11,408
2019-12-12,408
2019-12-13,408
2019-12-14,408
2019-12-15,413
2019-12-16,413
2019-12-17,413
2019-12-18,413
2019-12-19,413
2019-12-20,411
2019-12-21,411
2019-12-22,411
2019-12-23,411
2019-12-24,403
2019-12-25,403
2019-12-26,403
2019-12-27,403
2019-12-28,395
2019-12-29,395
2019-12-30,395
2019-12-31,395
2020-01-01,409
2020-01-02,409
2020-01-03,409
2020-01-04,409
2020-01-05,423
2020-01-06,423
2020-01-07,423
2020-01-08,423
2020-01-09,440
2020-01-10,440
2020-01-11,440
2020-01-12,461
2020-01-13,461
2020-01-14,461
2020-01-15,461
2020-01-16,461
2020-01-17,446
2020-01-18,446
2020-01-19,446
2020-01-20,446
2020-01-21,438
2020-01-22,438
2020-01-23,438
2020-01-24,438
2020-01-25,446
2020-01-26,446
2020-01-27,446
2020-01-28,438
2020-01-29,438
2020-01-30,438
2020-01-31,438
2020-02-01,429
2020-02-02,429
2020-02-03,429
2020-02-04,429
2020-02-05,425
2020-02-06,425
2020-02-07,425
2020-02-08,425
2020-02-09,436
2020-02-10,436
2020-02-11,436
2020-02-12,436
2020-02-13,431
2020-02-14,431
2020-02-15,431
2020-02-16,431
2020-02-17,438
2020-02-18,438
2020-02-19,438
2020-02-20,438
2020-02-21,451
2020-02-22,451
2020-02-23,451
2020-02-24,451
2020-02-25,466
2020-02-26,466
2020-02-27,466
2020-02-28,477
2020-02-29,477
2020-03-01,477
2020-03-02,477
2020-03-03,477
2020-03-04,500
2020-03-05,500
2020-03-06,500
2020-03-07,500
2020-03-08,514
2020-03-09,514
2020-03-10,514
2020-03-11,514
2020-03-12,496
2020-03-13,496
2020-03-14,496
2020-03-15,496
2020-03-16,511
2020-03-17,511
2020-03-18,511
2020-03-19,511
2020-03-20,532
2020-03-21,532
2020-03-22,532
2020-03-23,544
2020-03-24,544
2020-03-25,544
2020-03-26,571
2020-03-27,571
2020-03-28,571
2020-03-29,592
2020-03-30,592
2020-03-31,592
2020-04-01,621
2020-04-02,621
2020-04-03,621
2020-04-04,629
2020-04-05,629
2020-04-06,629
2020-04-07,655
2020-04-08,655
2020-04-09,655
2020-04-10,688
2020-04-11,688
2020-04-12,666
2020-04-13,666
2020-04-14,666
2020-04-15,632
2020-04-16,632
2020-04-17,632
2020-04-18,600
2020-04-19,600
2020-04-20,573
2020-04-21,573
2020-04-22,573
2020-04-23,589
2020-04-24,589
2020-04-25,589
2020-04-26,615
2020-04-27,615
2020-04-28,638
2020-04-29,638
2020-04-30,638
2020-05-01,653
2020-05-02,653
2020-05-03,653
2020-05-04,675
2020-05-05,675
2020-05-06,708
2020-05-07,708
2020-05-08,708
2020-05-09,705
2020-05-10,705
2020-05-11,705
2020-05-12,683
2020-05-13,683
