date_obj,White%20scimitar price
2019-04-08,1850
2019-04-09,1850
2019-04-10,1850
2019-04-11,1850
2019-04-12,1850
2019-04-13,1850
2019-04-14,1850
2019-04-15,1850
2019-04-16,1850
2019-04-17,1830
2019-04-18,1830
2019-04-19,1830
2019-04-20,1830
2019-04-21,1830
2019-04-22,1830
2019-04-23,1830
2019-04-24,1830
2019-04-25,1830
2019-04-26,1830
2019-04-27,1830
2019-04-28,1837
2019-04-29,1837
2019-04-30,1837
2019-05-01,1837
2019-05-02,1837
2019-05-03,1837
2019-05-04,1837
2019-05-05,1837
2019-05-06,1837
2019-05-07,1837
2019-05-08,1837
2019-05-09,1837
2019-05-10,1848
2019-05-11,1848
2019-05-12,1848
2019-05-13,1848
2019-05-14,1848
2019-05-15,1848
2019-05-16,1848
2019-05-17,1848
2019-05-18,1848
2019-05-19,1848
2019-05-20,1876
2019-05-21,1876
2019-05-22,1876
2019-05-23,1876
2019-05-24,1876
2019-05-25,1876
2019-05-26,1876
2019-05-27,1876
2019-05-28,1876
2019-05-29,1876
2019-05-30,1894
2019-05-31,1894
2019-06-01,1894
2019-06-02,1894
2019-06-03,1894
2019-06-04,1894
2019-06-05,1894
2019-06-06,1894
2019-06-07,1894
2019-06-08,1894
2019-06-09,1902
2019-06-10,1902
2019-06-11,1902
2019-06-12,1902
2019-06-13,1902
2019-06-14,1902
2019-06-15,1902
2019-06-16,1902
2019-06-17,1902
2019-06-18,1902
2019-06-19,1902
2019-06-20,1904
2019-06-21,1904
2019-06-22,1904
2019-06-23,1904
2019-06-24,1904
2019-06-25,1904
2019-06-26,1904
2019-06-27,1904
2019-06-28,1904
2019-06-29,1904
2019-06-30,1904
2019-07-01,1904
2019-07-02,1971
2019-07-03,1971
2019-07-04,1971
2019-07-05,1971
2019-07-06,1971
2019-07-07,1971
2019-07-08,1971
2019-07-09,1971
2019-07-10,1971
2019-07-11,1971
2019-07-12,1971
2019-07-13,1971
2019-07-14,1971
2019-07-15,1971
2019-07-16,2061
2019-07-17,2061
2019-07-18,2061
2019-07-19,2061
2019-07-20,2061
2019-07-21,2061
2019-07-22,2061
2019-07-23,2061
2019-07-24,2061
2019-07-25,2061
2019-07-26,2061
2019-07-27,2061
2019-07-28,2061
2019-07-29,2090
2019-07-30,2090
2019-07-31,2090
2019-08-01,2090
2019-08-02,2090
2019-08-03,2090
2019-08-04,2090
2019-08-05,2090
2019-08-06,2090
2019-08-07,2090
2019-08-08,2090
2019-08-09,2090
2019-08-10,2090
2019-08-11,2094
2019-08-12,2094
2019-08-13,2094
2019-08-14,2094
2019-08-15,2094
2019-08-16,2094
2019-08-17,2094
2019-08-18,2094
2019-08-19,2094
2019-08-20,2094
2019-08-21,2094
2019-08-22,2094
2019-08-23,2094
2019-08-24,2089
2019-08-24,2089
2019-08-25,2089
2019-08-25,2089
2019-08-26,2089
2019-08-26,2089
2019-08-27,2089
2019-08-27,2089
2019-08-28,2089
2019-08-29,2089
2019-08-30,2089
2019-08-31,2089
2019-09-01,2089
2019-09-02,2089
2019-09-03,2089
2019-09-04,2089
2019-09-05,2089
2019-09-06,2089
2019-09-07,2093
2019-09-08,2093
2019-09-09,2093
2019-09-10,2093
2019-09-11,2093
2019-09-12,2093
2019-09-13,2093
2019-09-14,2093
2019-09-15,2093
2019-09-16,2093
2019-09-17,2093
2019-09-18,2093
2019-09-19,2093
2019-09-20,2093
2019-09-21,2093
2019-09-22,2093
2019-09-23,2093
2019-09-24,2016
2019-09-25,2016
2019-09-26,2016
2019-09-27,2016
2019-09-28,2016
2019-09-29,2016
2019-09-30,2016
2019-10-01,2016
2019-10-02,2016
2019-10-03,2016
2019-10-04,2016
2019-10-05,2016
2019-10-06,2016
2019-10-07,2016
2019-10-08,2016
2019-10-09,2016
2019-10-10,1945
2019-10-11,1945
2019-10-12,1945
2019-10-13,1945
2019-10-14,1945
2019-10-15,1945
2019-10-16,1945
2019-10-17,1945
2019-10-18,1945
2019-10-19,1945
2019-10-20,1945
2019-10-21,1945
2019-10-22,1945
2019-10-23,1945
2019-10-24,1945
2019-10-25,1945
2019-10-26,1934
2019-10-27,1934
2019-10-28,1934
2019-10-29,1934
2019-10-30,1934
2019-10-31,1934
2019-11-01,1934
2019-11-02,1934
2019-11-03,1934
2019-11-04,1934
2019-11-05,1934
2019-11-06,1934
2019-11-07,1934
2019-11-08,1934
2019-11-09,1934
2019-11-10,1934
2019-11-11,1934
2019-11-12,1900
2019-11-13,1900
2019-11-14,1900
2019-11-15,1900
2019-11-16,1900
2019-11-17,1900
2019-11-18,1900
2019-11-19,1900
2019-11-20,1900
2019-11-21,1900
2019-11-22,1900
2019-11-23,1900
2019-11-24,1900
2019-11-25,1900
2019-11-26,1900
2019-11-27,1900
2019-11-28,1846
2019-11-29,1846
2019-11-30,1846
2019-12-01,1846
2019-12-02,1846
2019-12-03,1846
2019-12-04,1846
2019-12-05,1846
2019-12-06,1846
2019-12-07,1846
2019-12-08,1846
2019-12-09,1846
2019-12-10,1846
2019-12-11,1846
2019-12-12,1846
2019-12-13,1846
2019-12-14,1846
2019-12-15,1858
2019-12-16,1858
2019-12-17,1858
2019-12-18,1858
2019-12-19,1858
2019-12-20,1858
2019-12-21,1858
2019-12-22,1858
2019-12-23,1858
2019-12-24,1858
2019-12-25,1858
2019-12-26,1858
2019-12-27,1858
2019-12-28,1858
2019-12-29,1858
2019-12-30,1858
2019-12-31,1858
2020-01-01,1862
2020-01-02,1862
2020-01-03,1862
2020-01-04,1862
2020-01-05,1862
2020-01-06,1862
2020-01-07,1862
2020-01-08,1862
2020-01-09,1862
2020-01-10,1862
2020-01-11,1862
2020-01-12,1862
2020-01-13,1862
2020-01-14,1862
2020-01-15,1882
2020-01-16,1882
2020-01-17,1882
2020-01-18,1882
2020-01-19,1882
2020-01-20,1882
2020-01-21,1882
2020-01-22,1882
2020-01-23,1882
2020-01-24,1882
2020-01-25,1882
2020-01-26,1882
2020-01-27,1882
2020-01-28,1882
2020-01-29,1882
2020-01-30,1882
2020-01-31,1850
2020-02-01,1850
2020-02-02,1850
2020-02-03,1850
2020-02-04,1850
2020-02-05,1850
2020-02-06,1850
2020-02-07,1850
2020-02-08,1850
2020-02-09,1850
2020-02-10,1850
2020-02-11,1850
2020-02-12,1850
2020-02-13,1850
2020-02-14,1850
2020-02-15,1850
2020-02-16,1809
2020-02-17,1809
2020-02-18,1809
2020-02-19,1809
2020-02-20,1809
2020-02-21,1809
2020-02-22,1809
2020-02-23,1809
2020-02-24,1809
2020-02-25,1809
2020-02-26,1809
2020-02-27,1809
2020-02-28,1809
2020-02-29,1809
2020-03-01,1809
2020-03-02,1783
2020-03-03,1783
2020-03-04,1783
2020-03-05,1783
2020-03-06,1783
2020-03-07,1783
2020-03-08,1783
2020-03-09,1783
2020-03-10,1783
2020-03-11,1783
2020-03-12,1783
2020-03-13,1783
2020-03-14,1783
2020-03-15,1783
2020-03-16,1783
2020-03-17,1783
2020-03-18,1811
2020-03-19,1811
2020-03-20,1811
2020-03-21,1811
2020-03-22,1811
2020-03-23,1811
2020-03-24,1811
2020-03-25,1811
2020-03-26,1811
2020-03-27,1811
2020-03-28,1811
2020-03-29,1841
2020-03-30,1841
2020-03-31,1841
2020-04-01,1841
2020-04-02,1841
2020-04-03,1841
2020-04-04,1841
2020-04-05,1841
2020-04-06,1841
2020-04-07,1841
2020-04-08,1885
2020-04-09,1885
2020-04-10,1885
2020-04-11,1885
2020-04-12,1885
2020-04-13,1885
2020-04-14,1885
2020-04-15,1885
2020-04-16,1885
2020-04-17,1909
2020-04-18,1909
2020-04-19,1909
2020-04-20,1909
2020-04-21,1909
2020-04-22,1909
2020-04-23,1909
2020-04-24,1909
2020-04-25,1909
2020-04-26,1909
2020-04-27,1899
2020-04-28,1899
2020-04-29,1899
2020-04-30,1899
2020-05-01,1899
2020-05-02,1899
2020-05-03,1899
2020-05-04,1899
2020-05-05,1899
2020-05-06,1871
2020-05-07,1871
2020-05-08,1871
2020-05-09,1871
2020-05-10,1871
2020-05-11,1871
2020-05-12,1871
2020-05-13,1871
