date_obj,Mystic%20hat%20(dark) price
2019-04-03,40754
2019-04-04,42792
2019-04-05,44779
2019-04-06,46141
2019-04-07,45892
2019-04-08,47623
2019-04-09,49378
2019-04-10,51557
2019-04-11,53174
2019-04-12,51491
2019-04-13,51166
2019-04-14,53061
2019-04-15,52583
2019-04-16,52650
2019-04-17,54186
2019-04-18,56100
2019-04-19,55060
2019-04-20,52329
2019-04-21,50079
2019-04-22,48465
2019-04-23,46735
2019-04-24,45034
2019-04-25,43456
2019-04-26,42254
2019-04-27,41736
2019-04-28,40475
2019-04-29,40575
2019-04-30,41965
2019-05-01,43723
2019-05-02,45567
2019-05-03,45137
2019-05-04,44135
2019-05-05,42771
2019-05-06,42719
2019-05-07,42184
2019-05-08,43392
2019-05-09,45125
2019-05-10,46060
2019-05-11,46833
2019-05-12,47478
2019-05-13,49188
2019-05-14,50561
2019-05-15,51617
2019-05-16,52016
2019-05-17,52016
2019-05-18,53815
2019-05-19,56426
2019-05-20,57563
2019-05-21,57866
2019-05-22,60077
2019-05-23,61893
2019-05-24,59894
2019-05-25,58453
2019-05-26,59561
2019-05-27,59535
2019-05-28,58605
2019-05-29,57120
2019-05-30,56293
2019-05-31,58229
2019-06-01,59327
2019-06-02,60668
2019-06-03,60594
2019-06-04,61142
2019-06-05,62769
2019-06-06,62447
2019-06-07,60163
2019-06-08,57277
2019-06-09,55841
2019-06-10,55841
2019-06-11,55913
2019-06-12,57699
2019-06-13,58794
2019-06-14,58295
2019-06-15,58665
2019-06-16,57981
2019-06-17,56559
2019-06-18,57217
2019-06-19,56510
2019-06-20,55871
2019-06-21,56209
2019-06-22,55255
2019-06-23,56288
2019-06-24,54981
2019-06-25,56735
2019-06-26,56688
2019-06-27,54538
2019-06-28,54538
2019-06-29,54009
2019-06-30,52413
2019-07-01,52413
2019-07-02,51269
2019-07-03,51936
2019-07-04,51078
2019-07-05,50444
2019-07-06,48850
2019-07-07,49040
2019-07-08,48218
2019-07-09,47272
2019-07-10,46871
2019-07-11,45558
2019-07-12,44169
2019-07-13,42966
2019-07-14,42194
2019-07-15,42194
2019-07-16,41343
2019-07-17,41256
2019-07-18,42009
2019-07-19,42062
2019-07-20,42063
2019-07-21,42549
2019-07-22,43419
2019-07-23,43169
2019-07-24,43513
2019-07-25,43351
2019-07-26,42095
2019-07-27,40342
2019-07-28,39131
2019-07-29,37713
2019-07-30,35860
2019-07-31,34976
2019-08-01,34830
2019-08-02,36485
2019-08-03,38310
2019-08-04,40226
2019-08-05,42106
2019-08-06,43327
2019-08-07,43070
2019-08-08,43070
2019-08-09,41591
2019-08-10,40239
2019-08-11,39217
2019-08-12,39085
2019-08-13,38470
2019-08-14,36733
2019-08-15,36910
2019-08-16,37729
2019-08-17,37729
2019-08-18,38312
2019-08-19,38800
2019-08-20,37215
2019-08-21,37156
2019-08-22,37126
2019-08-23,36853
2019-08-24,37097
2019-08-24,37097
2019-08-25,37097
2019-08-25,37097
2019-08-26,37097
2019-08-26,37097
2019-08-27,35994
2019-08-27,35994
2019-08-28,34977
2019-08-29,34779
2019-08-30,34983
2019-08-31,34983
2019-09-01,35395
2019-09-02,35395
2019-09-03,36727
2019-09-04,37842
2019-09-05,37937
2019-09-06,37937
2019-09-07,37643
2019-09-08,37038
2019-09-09,37038
2019-09-10,37528
2019-09-11,37283
2019-09-12,38742
2019-09-13,40353
2019-09-14,40523
2019-09-15,39750
2019-09-16,40320
2019-09-17,40777
2019-09-18,40633
2019-09-19,40633
2019-09-20,39723
2019-09-21,39337
2019-09-22,40092
2019-09-23,41576
2019-09-24,41576
2019-09-25,43482
2019-09-26,44185
2019-09-27,44185
2019-09-28,43230
2019-09-29,43230
2019-09-30,42584
2019-10-01,43808
2019-10-02,43808
2019-10-03,45046
2019-10-04,45884
2019-10-05,45601
2019-10-06,45332
2019-10-07,43198
2019-10-08,42214
2019-10-09,42214
2019-10-10,42231
2019-10-11,42231
2019-10-12,42988
2019-10-13,45069
2019-10-14,46697
2019-10-15,48962
2019-10-16,50352
2019-10-17,50352
2019-10-18,52870
2019-10-19,53632
2019-10-20,53777
2019-10-21,53777
2019-10-22,53987
2019-10-23,54298
2019-10-24,54298
2019-10-25,56536
2019-10-26,59127
2019-10-27,62032
2019-10-28,64561
2019-10-29,64561
2019-10-30,67776
2019-10-31,71165
2019-11-01,74716
2019-11-02,78036
2019-11-03,76563
2019-11-04,74211
2019-11-05,74211
2019-11-06,71824
2019-11-07,68560
2019-11-08,65132
2019-11-09,61875
2019-11-10,59000
2019-11-11,56793
2019-11-12,56409
2019-11-13,57784
2019-11-14,59428
2019-11-15,60359
2019-11-16,58959
2019-11-17,58959
2019-11-18,56045
2019-11-19,53603
2019-11-20,54642
2019-11-21,54642
2019-11-22,53138
2019-11-23,50636
2019-11-24,48212
2019-11-25,45870
2019-11-26,43845
2019-11-27,43845
2019-11-28,42865
2019-11-29,42959
2019-11-30,43534
2019-12-01,43348
2019-12-02,42198
2019-12-03,41186
2019-12-04,39582
2019-12-05,39582
2019-12-06,40055
2019-12-07,39024
2019-12-08,38006
2019-12-09,36965
2019-12-10,38698
2019-12-11,40382
2019-12-12,40382
2019-12-13,41996
2019-12-14,43591
2019-12-15,45771
2019-12-16,48007
2019-12-17,50408
2019-12-18,50408
2019-12-19,52925
2019-12-20,55572
2019-12-21,58105
2019-12-22,60597
2019-12-23,60597
2019-12-24,63434
2019-12-25,66606
2019-12-26,66606
2019-12-27,69937
2019-12-28,73434
2019-12-29,73434
2019-12-30,77106
2019-12-31,80291
2020-01-01,84086
2020-01-02,87888
2020-01-03,87888
2020-01-04,92283
2020-01-05,95702
2020-01-06,96837
2020-01-07,96614
2020-01-08,96614
2020-01-09,95696
2020-01-10,94992
2020-01-11,95988
2020-01-12,96058
2020-01-13,96058
2020-01-14,95504
2020-01-15,96552
2020-01-16,98172
2020-01-17,99679
2020-01-18,99679
2020-01-19,100232
2020-01-20,100887
2020-01-21,100887
2020-01-22,99128
2020-01-23,98612
2020-01-24,97654
2020-01-25,94944
2020-01-26,90542
2020-01-27,86218
2020-01-28,81907
2020-01-29,77811
2020-01-30,74805
2020-01-31,71066
2020-02-01,68853
2020-02-02,65858
2020-02-03,62565
2020-02-04,59436
2020-02-05,56464
2020-02-06,53640
2020-02-07,50958
2020-02-08,48558
2020-02-09,46595
2020-02-10,46033
2020-02-11,47578
2020-02-12,48107
2020-02-13,49507
2020-02-14,50474
2020-02-15,52551
2020-02-16,51071
2020-02-17,49068
2020-02-18,46797
2020-02-19,45933
2020-02-20,43636
2020-02-21,43636
2020-02-22,41454
2020-02-23,39585
2020-02-24,37623
2020-02-25,35741
2020-02-26,34614
2020-02-27,34569
2020-02-28,33995
2020-02-29,33995
2020-03-01,34774
2020-03-02,36358
2020-03-03,36372
2020-03-04,36372
2020-03-05,36577
2020-03-06,37702
2020-03-07,39174
2020-03-08,40730
2020-03-09,42099
2020-03-10,41870
2020-03-11,39776
2020-03-12,37807
2020-03-13,35976
2020-03-14,34368
2020-03-15,33139
2020-03-16,33483
2020-03-17,33792
2020-03-18,34657
2020-03-19,34407
2020-03-20,34953
2020-03-21,35003
2020-03-22,36226
2020-03-23,36721
2020-03-24,38379
2020-03-25,39464
2020-03-26,40925
2020-03-27,39304
2020-03-28,37645
2020-03-29,36626
2020-03-30,36343
2020-03-31,37443
2020-04-01,37925
2020-04-02,36212
2020-04-03,36212
2020-04-04,35132
2020-04-05,35131
2020-04-06,33947
2020-04-07,33824
2020-04-08,33413
2020-04-09,33310
2020-04-10,32057
2020-04-11,30553
2020-04-12,31128
2020-04-13,32672
2020-04-14,33359
2020-04-15,35000
2020-04-16,36750
2020-04-17,38138
2020-04-18,40045
2020-04-19,42048
2020-04-20,44151
2020-04-21,46359
2020-04-22,48240
2020-04-23,48329
2020-04-24,46294
2020-04-25,43983
2020-04-26,41944
2020-04-27,43031
2020-04-28,44908
2020-04-29,44972
2020-04-30,43755
2020-05-01,43187
2020-05-02,41432
2020-05-03,39685
2020-05-04,39459
2020-05-05,39867
2020-05-06,41763
2020-05-07,41420
2020-05-08,41861
2020-05-09,42754
2020-05-10,44299
2020-05-11,43128
2020-05-12,41595
2020-05-13,40918
