date_obj,Ham%20cloak price
2019-04-04,2015
2019-04-05,2022
2019-04-06,1977
2019-04-07,1944
2019-04-08,1929
2019-04-09,1933
2019-04-10,1924
2019-04-11,1855
2019-04-12,1804
2019-04-13,1772
2019-04-14,1733
2019-04-15,1655
2019-04-16,1576
2019-04-17,1499
2019-04-18,1428
2019-04-19,1356
2019-04-20,1289
2019-04-21,1237
2019-04-22,1175
2019-04-23,1116
2019-04-24,1072
2019-04-25,1040
2019-04-26,1026
2019-04-27,994
2019-04-28,971
2019-04-29,958
2019-04-30,940
2019-05-01,939
2019-05-02,939
2019-05-03,927
2019-05-04,921
2019-05-05,911
2019-05-06,896
2019-05-07,895
2019-05-08,908
2019-05-09,912
2019-05-10,877
2019-05-11,882
2019-05-12,892
2019-05-13,887
2019-05-14,897
2019-05-15,900
2019-05-16,897
2019-05-17,898
2019-05-18,912
2019-05-19,926
2019-05-20,933
2019-05-21,942
2019-05-22,948
2019-05-23,963
2019-05-24,963
2019-05-25,947
2019-05-26,950
2019-05-27,952
2019-05-28,971
2019-05-29,984
2019-05-30,988
2019-05-31,1000
2019-06-01,1016
2019-06-02,1030
2019-06-03,1039
2019-06-04,1064
2019-06-05,1070
2019-06-06,1106
2019-06-07,1141
2019-06-08,1148
2019-06-09,1151
2019-06-10,1145
2019-06-11,1152
2019-06-12,1123
2019-06-13,1116
2019-06-14,1116
2019-06-15,1106
2019-06-16,1100
2019-06-17,1072
2019-06-18,1076
2019-06-19,1083
2019-06-20,1075
2019-06-21,1051
2019-06-22,1037
2019-06-23,1027
2019-06-24,1031
2019-06-25,1020
2019-06-26,1029
2019-06-27,1034
2019-06-28,1042
2019-06-29,1062
2019-06-30,1087
2019-07-01,1142
2019-07-02,1199
2019-07-03,1258
2019-07-04,1315
2019-07-05,1370
2019-07-06,1439
2019-07-07,1438
2019-07-08,1470
2019-07-09,1502
2019-07-10,1499
2019-07-11,1517
2019-07-12,1469
2019-07-13,1464
2019-07-14,1469
2019-07-15,1469
2019-07-16,1471
2019-07-17,1452
2019-07-18,1420
2019-07-19,1424
2019-07-20,1421
2019-07-21,1414
2019-07-22,1372
2019-07-23,1374
2019-07-24,1365
2019-07-25,1348
2019-07-26,1360
2019-07-27,1409
2019-07-28,1470
2019-07-29,1525
2019-07-30,1589
2019-07-31,1669
2019-08-01,1753
2019-08-02,1832
2019-08-03,1891
2019-08-04,1937
2019-08-05,1917
2019-08-06,1857
2019-08-07,1793
2019-08-08,1721
2019-08-09,1635
2019-08-10,1601
2019-08-11,1575
2019-08-12,1545
2019-08-13,1503
2019-08-14,1461
2019-08-15,1428
2019-08-16,1391
2019-08-17,1391
2019-08-18,1349
2019-08-19,1307
2019-08-20,1275
2019-08-21,1247
2019-08-22,1222
2019-08-23,1212
2019-08-24,1194
2019-08-24,1194
2019-08-25,1205
2019-08-25,1205
2019-08-26,1199
2019-08-26,1199
2019-08-27,1198
2019-08-27,1198
2019-08-28,1254
2019-08-29,1312
2019-08-30,1378
2019-08-31,1447
2019-09-01,1520
2019-09-02,1594
2019-09-03,1674
2019-09-04,1758
2019-09-05,1846
2019-09-06,1939
2019-09-07,2008
2019-09-08,2065
2019-09-09,2110
2019-09-10,2185
2019-09-11,2218
2019-09-12,2223
2019-09-13,2159
2019-09-14,2154
2019-09-15,2141
2019-09-16,2161
2019-09-17,2218
2019-09-18,2248
2019-09-19,2270
2019-09-20,2340
2019-09-21,2278
2019-09-22,2263
2019-09-23,2203
2019-09-24,2203
2019-09-25,2130
2019-09-26,2046
2019-09-27,1983
2019-09-28,1900
2019-09-29,1854
2019-09-30,1826
2019-10-01,1803
2019-10-02,1803
2019-10-03,1787
2019-10-04,1751
2019-10-05,1719
2019-10-06,1695
2019-10-07,1661
2019-10-08,1637
2019-10-09,1637
2019-10-10,1609
2019-10-11,1609
2019-10-12,1542
2019-10-13,1514
2019-10-14,1513
2019-10-15,1525
2019-10-16,1511
2019-10-17,1511
2019-10-18,1501
2019-10-19,1511
2019-10-20,1492
2019-10-21,1472
2019-10-22,1466
2019-10-23,1457
2019-10-24,1450
2019-10-25,1460
2019-10-26,1424
2019-10-27,1361
2019-10-28,1324
2019-10-29,1324
2019-10-30,1308
2019-10-31,1314
2019-11-01,1319
2019-11-02,1296
2019-11-03,1278
2019-11-04,1277
2019-11-05,1277
2019-11-06,1255
2019-11-07,1253
2019-11-08,1245
2019-11-09,1210
2019-11-10,1178
2019-11-11,1173
2019-11-12,1155
2019-11-13,1101
2019-11-14,1045
2019-11-15,994
2019-11-16,962
2019-11-17,962
2019-11-18,927
2019-11-19,881
2019-11-20,869
2019-11-21,869
2019-11-22,855
2019-11-23,821
2019-11-24,839
2019-11-25,844
2019-11-26,836
2019-11-27,836
2019-11-28,864
2019-11-29,876
2019-11-30,905
2019-12-01,873
2019-12-02,853
2019-12-03,854
2019-12-04,883
2019-12-05,883
2019-12-06,901
2019-12-07,924
2019-12-08,960
2019-12-09,983
2019-12-10,988
2019-12-11,993
2019-12-12,993
2019-12-13,993
2019-12-14,999
2019-12-15,998
2019-12-16,1011
2019-12-17,1012
2019-12-18,1033
2019-12-19,1033
2019-12-20,1033
2019-12-21,1028
2019-12-22,1043
2019-12-23,1059
2019-12-24,1059
2019-12-25,1067
2019-12-26,1071
2019-12-27,1067
2019-12-28,1055
2019-12-29,1057
2019-12-30,1046
2019-12-31,1039
2020-01-01,1034
2020-01-02,1032
2020-01-03,1027
2020-01-04,1015
2020-01-05,996
2020-01-06,987
2020-01-07,953
2020-01-08,953
2020-01-09,937
2020-01-10,940
2020-01-11,950
2020-01-12,956
2020-01-13,956
2020-01-14,957
2020-01-15,959
2020-01-16,971
2020-01-17,1007
2020-01-18,1031
2020-01-19,1067
2020-01-20,1115
2020-01-21,1141
2020-01-22,1182
2020-01-23,1241
2020-01-24,1304
2020-01-25,1370
2020-01-26,1439
2020-01-27,1511
2020-01-28,1569
2020-01-29,1644
2020-01-30,1709
2020-01-31,1789
2020-02-01,1862
2020-02-02,1944
2020-02-03,2024
2020-02-04,2070
2020-02-05,2054
2020-02-06,2049
2020-02-07,2040
2020-02-08,1992
2020-02-09,1963
2020-02-10,1912
2020-02-11,1900
2020-02-12,1861
2020-02-13,1843
2020-02-14,1836
2020-02-15,1833
2020-02-16,1873
2020-02-17,1893
2020-02-18,1899
2020-02-19,1938
2020-02-20,1988
2020-02-21,1988
2020-02-22,2040
2020-02-23,2072
2020-02-24,2130
2020-02-25,2029
2020-02-26,1984
2020-02-27,1933
2020-02-28,1866
2020-02-29,1836
2020-03-01,1799
2020-03-02,1777
2020-03-03,1732
2020-03-04,1678
2020-03-05,1624
2020-03-06,1582
2020-03-07,1572
2020-03-08,1510
2020-03-09,1466
2020-03-10,1447
2020-03-11,1414
2020-03-12,1397
2020-03-13,1410
2020-03-14,1378
2020-03-15,1380
2020-03-16,1369
2020-03-17,1377
2020-03-18,1427
2020-03-19,1478
2020-03-20,1516
2020-03-21,1591
2020-03-22,1614
2020-03-23,1646
2020-03-24,1671
2020-03-25,1724
2020-03-26,1731
2020-03-27,1741
2020-03-28,1743
2020-03-29,1739
2020-03-30,1725
2020-03-31,1708
2020-04-01,1673
2020-04-02,1675
2020-04-03,1676
2020-04-04,1670
2020-04-05,1620
2020-04-06,1615
2020-04-07,1598
2020-04-08,1596
2020-04-09,1578
2020-04-10,1566
2020-04-11,1608
2020-04-12,1689
2020-04-13,1768
2020-04-14,1854
2020-04-15,1947
2020-04-16,2031
2020-04-17,2123
2020-04-18,2222
2020-04-19,2315
2020-04-20,2388
2020-04-21,2466
2020-04-22,2533
2020-04-23,2579
2020-04-24,2631
2020-04-25,2670
2020-04-26,2717
2020-04-27,2748
2020-04-28,2797
2020-04-29,2829
2020-04-30,2870
2020-05-01,2899
2020-05-02,2947
2020-05-03,2996
2020-05-04,2990
2020-05-05,2979
2020-05-06,2976
2020-05-07,2968
2020-05-08,2961
2020-05-09,2963
2020-05-10,2910
2020-05-11,2933
2020-05-12,2947
2020-05-13,2944
