date_obj,Armadyl%20rune%20armour%20set%20(sk) price
2019-03-21,168738
2019-03-22,168738
2019-03-23,168413
2019-03-24,168413
2019-03-25,168413
2019-03-26,168413
2019-03-27,168413
2019-03-28,165138
2019-03-29,165138
2019-03-30,165138
2019-03-31,165138
2019-04-01,169829
2019-04-02,169829
2019-04-03,169829
2019-04-04,169829
2019-04-05,172955
2019-04-06,172955
2019-04-07,172955
2019-04-08,172955
2019-04-09,172955
2019-04-10,174000
2019-04-11,174000
2019-04-12,174000
2019-04-13,173999
2019-04-14,173999
2019-04-15,173999
2019-04-16,173999
2019-04-17,172116
2019-04-18,172116
2019-04-19,172116
2019-04-20,172116
2019-04-21,170162
2019-04-22,170162
2019-04-23,170162
2019-04-24,170162
2019-04-25,165779
2019-04-26,165779
2019-04-27,165779
2019-04-28,165779
2019-04-29,162110
2019-04-30,162110
2019-05-01,162110
2019-05-02,162110
2019-05-03,162110
2019-05-04,163489
2019-05-05,163489
2019-05-06,163489
2019-05-07,163489
2019-05-08,159695
2019-05-09,159695
2019-05-10,159695
2019-05-11,159695
2019-05-12,158409
2019-05-13,158409
2019-05-14,158409
2019-05-15,159172
2019-05-16,159172
2019-05-17,159172
2019-05-18,159172
2019-05-19,159172
2019-05-20,159497
2019-05-21,159497
2019-05-22,159497
2019-05-23,159497
2019-05-24,159497
2019-05-25,165982
2019-05-26,165982
2019-05-27,165982
2019-05-28,165982
2019-05-29,170926
2019-05-30,170926
2019-05-31,170926
2019-06-01,170926
2019-06-02,170926
2019-06-03,170926
2019-06-04,175154
2019-06-05,175154
2019-06-06,175154
2019-06-07,175154
2019-06-08,172271
2019-06-09,172271
2019-06-10,172271
2019-06-11,172271
2019-06-12,168551
2019-06-13,168551
2019-06-14,168551
2019-06-15,168551
2019-06-16,170061
2019-06-17,170061
2019-06-18,170061
2019-06-19,170061
2019-06-20,168205
2019-06-21,168205
2019-06-22,168205
2019-06-23,168205
2019-06-24,163035
2019-06-25,163035
2019-06-26,163035
2019-06-27,163035
2019-06-28,157785
2019-06-29,157785
2019-06-30,157785
2019-07-01,157785
2019-07-02,159476
2019-07-03,159476
2019-07-04,159476
2019-07-05,159476
2019-07-06,159476
2019-07-07,161172
2019-07-08,161172
2019-07-09,161172
2019-07-10,161172
2019-07-11,157168
2019-07-12,157168
2019-07-13,157168
2019-07-14,157168
2019-07-15,158089
2019-07-16,158089
2019-07-17,158089
2019-07-18,158089
2019-07-19,154992
2019-07-20,154992
2019-07-21,154992
2019-07-22,154992
2019-07-23,153370
2019-07-24,153370
2019-07-25,153370
2019-07-26,153370
2019-07-27,153370
2019-07-28,155517
2019-07-29,155517
2019-07-30,155517
2019-07-31,155517
2019-08-01,155517
2019-08-02,160495
2019-08-03,160495
2019-08-04,160495
2019-08-05,160495
2019-08-06,160495
2019-08-07,163720
2019-08-08,163720
2019-08-09,163720
2019-08-10,163720
2019-08-11,167579
2019-08-12,167579
2019-08-13,167579
2019-08-14,167579
2019-08-15,172236
2019-08-16,172236
2019-08-17,172236
2019-08-18,172236
2019-08-19,172236
2019-08-20,178479
2019-08-21,178479
2019-08-22,178479
2019-08-23,178479
2019-08-24,178479
2019-08-24,178479
2019-08-25,183060
2019-08-25,183060
2019-08-26,183060
2019-08-27,183060
2019-08-27,183060
2019-08-28,183060
2019-08-29,183092
2019-08-30,183092
2019-08-31,183092
2019-09-01,183092
2019-09-02,183092
2019-09-03,179676
2019-09-04,179676
2019-09-05,179676
2019-09-06,179676
2019-09-07,179676
2019-09-08,177394
2019-09-09,177394
2019-09-10,177394
2019-09-11,177394
2019-09-12,177394
2019-09-13,174155
2019-09-14,174155
2019-09-15,174155
2019-09-16,174155
2019-09-17,170332
2019-09-18,170332
2019-09-19,170332
2019-09-20,170332
2019-09-21,169469
2019-09-22,169469
2019-09-23,169469
2019-09-24,169469
2019-09-25,165049
2019-09-26,165049
2019-09-27,165049
2019-09-28,160899
2019-09-29,160899
2019-09-30,160899
2019-10-01,158530
2019-10-02,158530
2019-10-03,158530
2019-10-04,158530
2019-10-05,158530
2019-10-06,157079
2019-10-07,157079
2019-10-08,157079
2019-10-09,157079
2019-10-10,157079
2019-10-11,156692
2019-10-12,156692
2019-10-13,156692
2019-10-14,156692
2019-10-15,158512
2019-10-16,158512
2019-10-17,158512
2019-10-18,158512
2019-10-19,157561
2019-10-20,157561
2019-10-21,157561
2019-10-22,157561
2019-10-23,157561
2019-10-24,157186
2019-10-25,157186
2019-10-26,157186
2019-10-27,157186
2019-10-28,155798
2019-10-29,155798
2019-10-30,155798
2019-10-31,155798
2019-11-01,155798
2019-11-02,153588
2019-11-03,153588
2019-11-04,153588
2019-11-05,153588
2019-11-06,151974
2019-11-07,151974
2019-11-08,151974
2019-11-09,151974
2019-11-10,151311
2019-11-11,151311
2019-11-12,151311
2019-11-13,151311
2019-11-14,151311
2019-11-15,152004
2019-11-16,152004
2019-11-17,152004
2019-11-18,152004
2019-11-19,152004
2019-11-20,155692
2019-11-21,155692
2019-11-22,155692
2019-11-23,155692
2019-11-24,151043
2019-11-25,151043
2019-11-26,151043
2019-11-27,151043
2019-11-28,153733
2019-11-29,153733
2019-11-30,153733
2019-12-01,153733
2019-12-02,152036
2019-12-03,152036
2019-12-04,152036
2019-12-05,152036
2019-12-06,153454
2019-12-07,153454
2019-12-08,153454
2019-12-09,153454
2019-12-10,153454
2019-12-11,153233
2019-12-12,153233
2019-12-13,153233
2019-12-14,150457
2019-12-15,150457
2019-12-16,150457
2019-12-17,150457
2019-12-18,150427
2019-12-19,150427
2019-12-20,150427
2019-12-21,150427
2019-12-22,149054
2019-12-23,149054
2019-12-24,149054
2019-12-25,148359
2019-12-26,148359
2019-12-27,148359
2019-12-28,148359
2019-12-29,146183
2019-12-30,146183
2019-12-31,146183
2020-01-01,146183
2020-01-02,146236
2020-01-03,146236
2020-01-04,146236
2020-01-05,146236
2020-01-06,147582
2020-01-07,147582
2020-01-08,147582
2020-01-09,146856
2020-01-10,146856
2020-01-11,146856
2020-01-12,146856
2020-01-13,146856
2020-01-14,149722
2020-01-15,149722
2020-01-16,149722
2020-01-17,149722
2020-01-18,153184
2020-01-19,153184
2020-01-20,153184
2020-01-21,153184
2020-01-22,152883
2020-01-23,152883
2020-01-24,152883
2020-01-25,152883
2020-01-26,150143
2020-01-27,150143
2020-01-28,150143
2020-01-29,150143
2020-01-30,146993
2020-01-31,146993
2020-02-01,146993
2020-02-02,146993
2020-02-03,145930
2020-02-04,145930
2020-02-05,145930
2020-02-06,145930
2020-02-07,146376
2020-02-08,146376
2020-02-09,146376
2020-02-10,144598
2020-02-11,144598
2020-02-12,144598
2020-02-13,144598
2020-02-14,143430
2020-02-15,143430
2020-02-16,143430
2020-02-17,143430
2020-02-18,142588
2020-02-19,142588
2020-02-20,142588
2020-02-21,142588
2020-02-22,145730
2020-02-23,145730
2020-02-24,145730
2020-02-25,145730
2020-02-26,149936
2020-02-27,149936
2020-02-28,149936
2020-02-29,149936
2020-03-01,153389
2020-03-02,153389
2020-03-03,153389
2020-03-04,153389
2020-03-05,153389
2020-03-06,156747
2020-03-07,156747
2020-03-08,156747
2020-03-09,156747
2020-03-10,157582
2020-03-11,157582
2020-03-12,157582
2020-03-13,157582
2020-03-14,154430
2020-03-15,154430
2020-03-16,154430
2020-03-17,154430
2020-03-18,152098
2020-03-19,152098
2020-03-20,152098
2020-03-21,149006
2020-03-22,149006
2020-03-23,149006
2020-03-24,148432
2020-03-25,148432
2020-03-26,148432
2020-03-27,148432
2020-03-28,147214
2020-03-29,147214
2020-03-30,147214
2020-03-31,147708
2020-04-01,147708
2020-04-02,147708
2020-04-03,147708
2020-04-04,150023
2020-04-05,150023
2020-04-06,150023
2020-04-07,151884
2020-04-08,151884
2020-04-09,154626
2020-04-10,154626
2020-04-11,154626
2020-04-12,158028
2020-04-13,158028
2020-04-14,158028
2020-04-15,159641
2020-04-16,159641
2020-04-17,159641
2020-04-18,159405
2020-04-19,159405
2020-04-20,159405
2020-04-21,158826
2020-04-22,158826
2020-04-23,158826
2020-04-24,154032
2020-04-25,154032
2020-04-26,154032
2020-04-27,150469
2020-04-28,150469
2020-04-29,150469
2020-04-30,150833
2020-05-01,150833
2020-05-02,150833
2020-05-03,147932
2020-05-04,147932
2020-05-05,147932
2020-05-06,147672
2020-05-07,147672
2020-05-08,147672
2020-05-09,147672
2020-05-10,150742
2020-05-11,150742
2020-05-12,150742
2020-05-13,150742
