date_obj,Beginner%20wand price
2019-03-24,207266
2019-03-25,207266
2019-03-26,199350
2019-03-27,199350
2019-03-28,199350
2019-03-29,199350
2019-03-30,199350
2019-03-31,199350
2019-04-01,199350
2019-04-02,199350
2019-04-03,199350
2019-04-04,199350
2019-04-05,199350
2019-04-06,199350
2019-04-07,193257
2019-04-08,193257
2019-04-09,193257
2019-04-10,193257
2019-04-11,193257
2019-04-12,193257
2019-04-13,193257
2019-04-14,193257
2019-04-15,193257
2019-04-16,193257
2019-04-17,187061
2019-04-18,187061
2019-04-19,187061
2019-04-20,187061
2019-04-21,187061
2019-04-22,187061
2019-04-23,187061
2019-04-24,187061
2019-04-25,187061
2019-04-26,187061
2019-04-27,183753
2019-04-28,183753
2019-04-29,183753
2019-04-30,183753
2019-05-01,183753
2019-05-02,183753
2019-05-03,183753
2019-05-04,183753
2019-05-05,183753
2019-05-06,183753
2019-05-07,183753
2019-05-08,183753
2019-05-09,183753
2019-05-10,180675
2019-05-11,180675
2019-05-12,180675
2019-05-13,180675
2019-05-14,180675
2019-05-15,180675
2019-05-16,180675
2019-05-17,180675
2019-05-18,180675
2019-05-19,180675
2019-05-20,175261
2019-05-21,175261
2019-05-22,175261
2019-05-23,175261
2019-05-24,175261
2019-05-25,175261
2019-05-26,175261
2019-05-27,175261
2019-05-28,175261
2019-05-29,175789
2019-05-30,175789
2019-05-31,175789
2019-06-01,175789
2019-06-02,175789
2019-06-03,175789
2019-06-04,175789
2019-06-05,175789
2019-06-06,175789
2019-06-07,175789
2019-06-08,175789
2019-06-09,178015
2019-06-10,178015
2019-06-11,178015
2019-06-12,178015
2019-06-13,178015
2019-06-14,178015
2019-06-15,178015
2019-06-16,178015
2019-06-17,178015
2019-06-18,178015
2019-06-19,178015
2019-06-20,176919
2019-06-21,176919
2019-06-22,176919
2019-06-23,176919
2019-06-24,176919
2019-06-25,176919
2019-06-26,176919
2019-06-27,176919
2019-06-28,176919
2019-06-29,176919
2019-06-30,176919
2019-07-01,175826
2019-07-02,175826
2019-07-03,175826
2019-07-04,175826
2019-07-05,175826
2019-07-06,175826
2019-07-07,175826
2019-07-08,175826
2019-07-09,175826
2019-07-10,175826
2019-07-11,175826
2019-07-12,175826
2019-07-13,175692
2019-07-14,175692
2019-07-15,175692
2019-07-16,175692
2019-07-17,175692
2019-07-18,175692
2019-07-19,175692
2019-07-20,175692
2019-07-21,175692
2019-07-22,175692
2019-07-23,175692
2019-07-24,175692
2019-07-25,175692
2019-07-26,173332
2019-07-27,173332
2019-07-28,173332
2019-07-29,173332
2019-07-30,173332
2019-07-31,173332
2019-08-01,173332
2019-08-02,173332
2019-08-03,173332
2019-08-04,173332
2019-08-05,169552
2019-08-06,169552
2019-08-07,169552
2019-08-08,169552
2019-08-09,169552
2019-08-10,169552
2019-08-11,169552
2019-08-12,169552
2019-08-13,169552
2019-08-14,169552
2019-08-15,169552
2019-08-16,169552
2019-08-17,169552
2019-08-18,166284
2019-08-19,166284
2019-08-20,166284
2019-08-21,166284
2019-08-22,166284
2019-08-23,166284
2019-08-24,166284
2019-08-24,166284
2019-08-25,166284
2019-08-25,166284
2019-08-26,166284
2019-08-27,166284
2019-08-27,166284
2019-08-28,166284
2019-08-29,166284
2019-08-30,164533
2019-08-31,164533
2019-09-01,164533
2019-09-02,164533
2019-09-03,164533
2019-09-04,164533
2019-09-05,164533
2019-09-06,164533
2019-09-07,164533
2019-09-08,164533
2019-09-09,164533
2019-09-10,164533
2019-09-11,164533
2019-09-12,165779
2019-09-13,165779
2019-09-14,165779
2019-09-15,165779
2019-09-16,165779
2019-09-17,165779
2019-09-18,165779
2019-09-19,165779
2019-09-20,165779
2019-09-21,165779
2019-09-22,165779
2019-09-23,165779
2019-09-24,160939
2019-09-25,160939
2019-09-26,160939
2019-09-27,160939
2019-09-28,160939
2019-09-29,160939
2019-09-30,160939
2019-10-01,160939
2019-10-02,160939
2019-10-03,160939
2019-10-04,160939
2019-10-05,160939
2019-10-06,160939
2019-10-07,160939
2019-10-08,156411
2019-10-09,156411
2019-10-10,156411
2019-10-11,156411
2019-10-12,156411
2019-10-13,156411
2019-10-14,156411
2019-10-15,156411
2019-10-16,156411
2019-10-17,156411
2019-10-18,156411
2019-10-19,156411
2019-10-20,156411
2019-10-21,156411
2019-10-22,156411
2019-10-23,153261
2019-10-24,153261
2019-10-25,153261
2019-10-26,153261
2019-10-27,153261
2019-10-28,153261
2019-10-29,153261
2019-10-30,153261
2019-10-31,153261
2019-11-01,153261
2019-11-02,153261
2019-11-03,153261
2019-11-04,153261
2019-11-05,153261
2019-11-06,152910
2019-11-07,152910
2019-11-08,152910
2019-11-09,152910
2019-11-10,152910
2019-11-11,152910
2019-11-12,152910
2019-11-13,152910
2019-11-14,152910
2019-11-15,152910
2019-11-16,152910
2019-11-17,152910
2019-11-18,152910
2019-11-19,152910
2019-11-20,154586
2019-11-21,154586
2019-11-22,154586
2019-11-23,154586
2019-11-24,154586
2019-11-25,154586
2019-11-26,154586
2019-11-27,154586
2019-11-28,154586
2019-11-29,154586
2019-11-30,154586
2019-12-01,154586
2019-12-02,154586
2019-12-03,154586
2019-12-04,154970
2019-12-05,154970
2019-12-06,154970
2019-12-07,154970
2019-12-08,154970
2019-12-09,154970
2019-12-10,154970
2019-12-11,154970
2019-12-12,154970
2019-12-13,154970
2019-12-14,154970
2019-12-15,154970
2019-12-16,154970
2019-12-17,154970
2019-12-18,154970
2019-12-19,154970
2019-12-20,151867
2019-12-21,151867
2019-12-22,151867
2019-12-23,151867
2019-12-24,151867
2019-12-25,151867
2019-12-26,151867
2019-12-27,151867
2019-12-28,151867
2019-12-29,151867
2019-12-30,151867
2019-12-31,151867
2020-01-01,151867
2020-01-02,151867
2020-01-03,151867
2020-01-04,149939
2020-01-05,149939
2020-01-06,149939
2020-01-07,149939
2020-01-08,149939
2020-01-09,149939
2020-01-10,149939
2020-01-11,149939
2020-01-12,149939
2020-01-13,149939
2020-01-14,149939
2020-01-15,149939
2020-01-16,149939
2020-01-17,149350
2020-01-18,149350
2020-01-19,149350
2020-01-20,149350
2020-01-21,149350
2020-01-22,149350
2020-01-23,149350
2020-01-24,149350
2020-01-25,149350
2020-01-26,149350
2020-01-27,147731
2020-01-28,147731
2020-01-29,147731
2020-01-30,147731
2020-01-31,147731
2020-02-01,147731
2020-02-02,147731
2020-02-03,147731
2020-02-04,147731
2020-02-05,147731
2020-02-06,147731
2020-02-07,147731
2020-02-08,147731
2020-02-09,148423
2020-02-10,148423
2020-02-11,148423
2020-02-12,148423
2020-02-13,148423
2020-02-14,148423
2020-02-15,148423
2020-02-16,148423
2020-02-17,148423
2020-02-18,148423
2020-02-19,148423
2020-02-20,152082
2020-02-21,152082
2020-02-22,152082
2020-02-23,152082
2020-02-24,152082
2020-02-25,152082
2020-02-26,152082
2020-02-27,152082
2020-02-28,152082
2020-02-29,152082
2020-03-01,152082
2020-03-02,158228
2020-03-03,158228
2020-03-04,158228
2020-03-05,158228
2020-03-06,158228
2020-03-07,158228
2020-03-08,158228
2020-03-09,158228
2020-03-10,158228
2020-03-11,158228
2020-03-12,163522
2020-03-13,163522
2020-03-14,163522
2020-03-15,163522
2020-03-16,163522
2020-03-17,163522
2020-03-18,163522
2020-03-19,163522
2020-03-20,163522
2020-03-21,163522
2020-03-22,163522
2020-03-23,168789
2020-03-24,168789
2020-03-25,168789
2020-03-26,168789
2020-03-27,168789
2020-03-28,168789
2020-03-29,168789
2020-03-30,168789
2020-03-31,168789
2020-04-01,167455
2020-04-02,167455
2020-04-03,167455
2020-04-04,167455
2020-04-05,167455
2020-04-06,167455
2020-04-07,167455
2020-04-08,167455
2020-04-09,167120
2020-04-10,167120
2020-04-11,167120
2020-04-12,167120
2020-04-13,167120
2020-04-14,167120
2020-04-15,167120
2020-04-16,167120
2020-04-17,164612
2020-04-18,164612
2020-04-19,164612
2020-04-20,164612
2020-04-21,164612
2020-04-22,164612
2020-04-23,164612
2020-04-24,162089
2020-04-25,162089
2020-04-26,162089
2020-04-27,162089
2020-04-28,162089
2020-04-29,162089
2020-04-30,161165
2020-05-01,161165
2020-05-02,161165
2020-05-03,161165
2020-05-04,161165
2020-05-05,161165
2020-05-06,161165
2020-05-07,161165
2020-05-08,161165
2020-05-09,157187
2020-05-10,157187
2020-05-11,157187
2020-05-12,157187
2020-05-13,157187
