date_obj,Green%20elegant%20shirt price
2019-03-28,65175
2019-03-29,64984
2019-03-30,64984
2019-03-31,64984
2019-04-01,64307
2019-04-02,64307
2019-04-03,63120
2019-04-04,63120
2019-04-05,63094
2019-04-06,63094
2019-04-07,63094
2019-04-08,62165
2019-04-09,62165
2019-04-10,62165
2019-04-11,61744
2019-04-12,61744
2019-04-13,60620
2019-04-14,60620
2019-04-15,60620
2019-04-16,61010
2019-04-17,61010
2019-04-18,61010
2019-04-19,63623
2019-04-20,63623
2019-04-21,63623
2019-04-22,65468
2019-04-23,65468
2019-04-24,65468
2019-04-25,66744
2019-04-26,66744
2019-04-27,66744
2019-04-28,69352
2019-04-29,69352
2019-04-30,69352
2019-05-01,67343
2019-05-02,67343
2019-05-03,67343
2019-05-04,67571
2019-05-05,67571
2019-05-06,67571
2019-05-07,68292
2019-05-08,68292
2019-05-09,68292
2019-05-10,68120
2019-05-11,68120
2019-05-12,68542
2019-05-13,68542
2019-05-14,68542
2019-05-15,68582
2019-05-16,68582
2019-05-17,68582
2019-05-18,69437
2019-05-19,69437
2019-05-20,69437
2019-05-21,69184
2019-05-22,69184
2019-05-23,69184
2019-05-24,68575
2019-05-25,68575
2019-05-26,68575
2019-05-27,66921
2019-05-28,66921
2019-05-29,66921
2019-05-30,64624
2019-05-31,64624
2019-06-01,64624
2019-06-02,62374
2019-06-03,62374
2019-06-04,62374
2019-06-05,60351
2019-06-06,60351
2019-06-07,60351
2019-06-08,59068
2019-06-09,59068
2019-06-10,59068
2019-06-11,57487
2019-06-12,57487
2019-06-13,57487
2019-06-14,55704
2019-06-15,55704
2019-06-16,55612
2019-06-17,55612
2019-06-18,55612
2019-06-19,54900
2019-06-20,54900
2019-06-21,54983
2019-06-22,54983
2019-06-23,54983
2019-06-24,55069
2019-06-25,55069
2019-06-26,55069
2019-06-27,55413
2019-06-28,55413
2019-06-29,55413
2019-06-30,55687
2019-07-01,55687
2019-07-02,55687
2019-07-03,58007
2019-07-04,58007
2019-07-05,58007
2019-07-06,58007
2019-07-07,59712
2019-07-08,59712
2019-07-09,59712
2019-07-10,61189
2019-07-11,61189
2019-07-12,61189
2019-07-13,61189
2019-07-14,61014
2019-07-15,61014
2019-07-16,61014
2019-07-17,60163
2019-07-18,60163
2019-07-19,60163
2019-07-20,59047
2019-07-21,59047
2019-07-22,59047
2019-07-23,58542
2019-07-24,58542
2019-07-25,58542
2019-07-26,58542
2019-07-27,56470
2019-07-28,56470
2019-07-29,56470
2019-07-30,55341
2019-07-31,55341
2019-08-01,55341
2019-08-02,55341
2019-08-03,53698
2019-08-04,53698
2019-08-05,53698
2019-08-06,53698
2019-08-07,51814
2019-08-08,51814
2019-08-09,51814
2019-08-10,50337
2019-08-11,50337
2019-08-12,50337
2019-08-13,49257
2019-08-14,49257
2019-08-15,49257
2019-08-16,48872
2019-08-17,48872
2019-08-18,48872
2019-08-19,49090
2019-08-20,49090
2019-08-21,49090
2019-08-22,50199
2019-08-23,50199
2019-08-24,50199
2019-08-24,50199
2019-08-25,50199
2019-08-25,50199
2019-08-26,51403
2019-08-26,51403
2019-08-27,51403
2019-08-27,51403
2019-08-28,51403
2019-08-29,51683
2019-08-30,51683
2019-08-31,51683
2019-09-01,52143
2019-09-02,52143
2019-09-03,52143
2019-09-04,52395
2019-09-05,52395
2019-09-06,52395
2019-09-07,52928
2019-09-08,52928
2019-09-09,52928
2019-09-10,52928
2019-09-11,53194
2019-09-12,53194
2019-09-13,53194
2019-09-14,53194
2019-09-15,54783
2019-09-16,54783
2019-09-17,54783
2019-09-18,55145
2019-09-19,55145
2019-09-20,55145
2019-09-21,55145
2019-09-22,56045
2019-09-23,56045
2019-09-24,56045
2019-09-25,56045
2019-09-26,57431
2019-09-27,57431
2019-09-28,57431
2019-09-29,57431
2019-09-30,59501
2019-10-01,59501
2019-10-02,59501
2019-10-03,60049
2019-10-04,60049
2019-10-05,60049
2019-10-06,60496
2019-10-07,60496
2019-10-08,60496
2019-10-09,60496
2019-10-10,61064
2019-10-11,61064
2019-10-12,61064
2019-10-13,61064
2019-10-14,60426
2019-10-15,60426
2019-10-16,60426
2019-10-17,60426
2019-10-18,60334
2019-10-19,60334
2019-10-20,60334
2019-10-21,60334
2019-10-22,58711
2019-10-23,58711
2019-10-24,58711
2019-10-25,58517
2019-10-26,58517
2019-10-27,58517
2019-10-28,58140
2019-10-29,58140
2019-10-30,58140
2019-10-31,58140
2019-11-01,56880
2019-11-02,56880
2019-11-03,56880
2019-11-04,56683
2019-11-05,56683
2019-11-06,56683
2019-11-07,56683
2019-11-08,55013
2019-11-09,55013
2019-11-10,55013
2019-11-11,52917
2019-11-12,52917
2019-11-13,52917
2019-11-14,52917
2019-11-15,51802
2019-11-16,51802
2019-11-17,51802
2019-11-18,51802
2019-11-19,50920
2019-11-20,50920
2019-11-21,50920
2019-11-22,50920
2019-11-23,50341
2019-11-24,50341
2019-11-25,50341
2019-11-26,51040
2019-11-27,51040
2019-11-28,51040
2019-11-29,51040
2019-11-30,53152
2019-12-01,53152
2019-12-02,53152
2019-12-03,53152
2019-12-04,55717
2019-12-05,55717
2019-12-06,55717
2019-12-07,55717
2019-12-08,55717
2019-12-09,58301
2019-12-10,58301
2019-12-11,58301
2019-12-12,58301
2019-12-13,60489
2019-12-14,60489
2019-12-15,60489
2019-12-16,61062
2019-12-17,61062
2019-12-18,61062
2019-12-19,61062
2019-12-20,61214
2019-12-21,61214
2019-12-22,61214
2019-12-23,61214
2019-12-24,61128
2019-12-25,61128
2019-12-26,61128
2019-12-27,61128
2019-12-28,60793
2019-12-29,60793
2019-12-30,60793
2019-12-31,60793
2020-01-01,62089
2020-01-02,62089
2020-01-03,62089
2020-01-04,62089
2020-01-05,63002
2020-01-06,63002
2020-01-07,63002
2020-01-08,64176
2020-01-09,64176
2020-01-10,64176
2020-01-11,66354
2020-01-12,66354
2020-01-13,66354
2020-01-14,66354
2020-01-15,69313
2020-01-16,69313
2020-01-17,69313
2020-01-18,69313
2020-01-19,72371
2020-01-20,72371
2020-01-21,72371
2020-01-22,72371
2020-01-23,73768
2020-01-24,73768
2020-01-25,73768
2020-01-26,73489
2020-01-27,73489
2020-01-28,73489
2020-01-29,73404
2020-01-30,73404
2020-01-31,73404
2020-02-01,72403
2020-02-02,72403
2020-02-03,72403
2020-02-04,71512
2020-02-05,71512
2020-02-06,71512
2020-02-07,69694
2020-02-08,69694
2020-02-09,69694
2020-02-10,69086
2020-02-11,69086
2020-02-12,69086
2020-02-13,69086
2020-02-14,68875
2020-02-15,68875
2020-02-16,68875
2020-02-17,67551
2020-02-18,67551
2020-02-19,67551
2020-02-20,66129
2020-02-21,66129
2020-02-22,66129
2020-02-23,64173
2020-02-24,64173
2020-02-25,64173
2020-02-26,62155
2020-02-27,62155
2020-02-28,62155
2020-02-29,60165
2020-03-01,60165
2020-03-02,60165
2020-03-03,58427
2020-03-04,58427
2020-03-05,58427
2020-03-06,57528
2020-03-07,57528
2020-03-08,57528
2020-03-09,56810
2020-03-10,56810
2020-03-11,56810
2020-03-12,54502
2020-03-13,54502
2020-03-14,54502
2020-03-15,52827
2020-03-16,52827
2020-03-17,52827
2020-03-18,50914
2020-03-19,50914
2020-03-20,50914
2020-03-21,49436
2020-03-22,49436
2020-03-23,49436
2020-03-24,47501
2020-03-25,47501
2020-03-26,45753
2020-03-27,45753
2020-03-28,45098
2020-03-29,45098
2020-03-30,43946
2020-03-31,43946
2020-04-01,42388
2020-04-02,42388
2020-04-03,42388
2020-04-04,40669
2020-04-05,40669
2020-04-06,39036
2020-04-07,39036
2020-04-08,37443
2020-04-09,37443
2020-04-10,37443
2020-04-11,36106
2020-04-12,36106
2020-04-13,34636
2020-04-14,34636
2020-04-15,33661
2020-04-16,33661
2020-04-17,33485
2020-04-18,33485
2020-04-19,32739
2020-04-20,32739
2020-04-21,32684
2020-04-22,32684
2020-04-23,32105
2020-04-24,32105
2020-04-25,32105
2020-04-26,32105
2020-04-27,32105
2020-04-28,31268
2020-04-29,31268
2020-04-30,30508
2020-05-01,30508
2020-05-02,30399
2020-05-03,30399
2020-05-04,30211
2020-05-05,30211
2020-05-06,31060
2020-05-07,31060
2020-05-08,31060
2020-05-09,30565
2020-05-10,30565
2020-05-11,30546
2020-05-12,30546
2020-05-13,30207
